#i	t	cos	sin
0	3e-05	0.0381648	-0.0249182
1	3.05e-05	0.035858	-0.023857
2	3.1e-05	0.0337014	-0.0228389
3	3.15e-05	0.0316833	-0.0218618
4	3.2e-05	0.029795	-0.0209253
5	3.25e-05	0.0280278	-0.0200293
6	3.3e-05	0.0263737	-0.019173
7	3.35e-05	0.0248226	-0.0183557
8	3.4e-05	0.0233673	-0.0175716
9	3.45e-05	0.0219999	-0.016819
10	3.5e-05	0.0207137	-0.0160962
11	3.55e-05	0.0195053	-0.0154
12	3.6e-05	0.0183721	-0.014731
13	3.65e-05	0.0173099	-0.0140894
14	3.7e-05	0.016314	-0.0134762
15	3.75e-05	0.0153805	-0.0128915
16	3.8e-05	0.0145033	-0.0123351
17	3.85e-05	0.0136756	-0.0118044
18	3.9e-05	0.0128952	-0.0112959
19	3.95e-05	0.0121588	-0.0108104
20	4e-05	0.011465	-0.0103458
21	4.05e-05	0.0108115	-0.00990212
22	4.1e-05	0.0101944	-0.00947669
23	4.15e-05	0.00961336	-0.00906763
24	4.2e-05	0.009067	-0.00867502
25	4.25e-05	0.00855273	-0.00829877
26	4.3e-05	0.00806835	-0.00793751
27	4.35e-05	0.00761321	-0.00759004
28	4.4e-05	0.00718499	-0.00725703
29	4.45e-05	0.00678347	-0.00693824
30	4.5e-05	0.00640631	-0.00663346
31	4.55e-05	0.00604953	-0.00634377
32	4.6e-05	0.00571259	-0.00606694
33	4.65e-05	0.00539383	-0.00580236
34	4.7e-05	0.00509365	-0.00555045
35	4.75e-05	0.00481238	-0.00531011
36	4.8e-05	0.00454829	-0.00508075
37	4.85e-05	0.00429864	-0.00486115
38	4.9e-05	0.0040629	-0.00465185
39	4.95e-05	0.00383841	-0.00445357
40	5e-05	0.00362419	-0.00426434
41	5.05e-05	0.00341947	-0.00408309
42	5.1e-05	0.00322399	-0.00390849
43	5.15e-05	0.00303844	-0.00373925
44	5.2e-05	0.00286167	-0.00357514
45	5.25e-05	0.00269482	-0.00341671
46	5.3e-05	0.00253806	-0.00326389
47	5.35e-05	0.00239159	-0.0031171
48	5.4e-05	0.00225381	-0.00297593
49	5.45e-05	0.00212273	-0.00284129
50	5.5e-05	0.00199914	-0.00271318
51	5.55e-05	0.00188231	-0.00258994
52	5.6e-05	0.00177373	-0.00247114
53	5.65e-05	0.00167213	-0.00235661
54	5.7e-05	0.00157654	-0.00224923
55	5.75e-05	0.00148714	-0.00214714
56	5.8e-05	0.00140283	-0.00204894
57	5.85e-05	0.00132208	-0.00195597
58	5.9e-05	0.00124555	-0.00186725
59	5.95e-05	0.00117214	-0.00178336
60	6e-05	0.00110237	-0.00170175
61	6.05e-05	0.00103753	-0.00162449
62	6.1e-05	0.000976733	-0.0015505
63	6.15e-05	0.000919925	-0.00148018
64	6.2e-05	0.00086743	-0.00141366
65	6.25e-05	0.000819369	-0.00135161
66	6.3e-05	0.000773575	-0.00129408
67	6.35e-05	0.000729173	-0.00124036
68	6.4e-05	0.000685625	-0.00118773
69	6.45e-05	0.000643453	-0.0011374
70	6.5e-05	0.000604252	-0.00108947
71	6.55e-05	0.000568749	-0.00104359
72	6.6e-05	0.000535123	-0.000999756
73	6.65e-05	0.000503996	-0.000958038
74	6.7e-05	0.000475813	-0.000917237
75	6.75e-05	0.000448931	-0.000878151
76	6.8e-05	0.000423337	-0.000840298
77	6.85e-05	0.000399732	-0.000801054
78	6.9e-05	0.000379129	-0.000761617
79	6.95e-05	0.000361077	-0.000725255
80	7e-05	0.0003463	-0.000692302
81	7.05e-05	0.000332362	-0.000663224
82	7.1e-05	0.000317023	-0.000639493
83	7.15e-05	0.000299354	-0.000619036
84	7.2e-05	0.000279499	-0.000600594
85	7.25e-05	0.000258509	-0.000583732
86	7.3e-05	0.000236905	-0.00056807
87	7.35e-05	0.000214817	-0.000551506
88	7.4e-05	0.000192772	-0.000533428
89	7.45e-05	0.000170139	-0.000512663
90	7.5e-05	0.000149516	-0.000489809
91	7.55e-05	0.00013246	-0.000466509
92	7.6e-05	0.00011888	-0.000444061
93	7.65e-05	0.000109901	-0.000423557
94	7.7e-05	0.000103373	-0.000404049
95	7.75e-05	9.66253e-05	-0.000386307
96	7.8e-05	8.86572e-05	-0.000368378
97	7.85e-05	8.14871e-05	-0.000350568
98	7.9e-05	7.48285e-05	-0.000331057
99	7.95e-05	6.95785e-05	-0.000311837
100	8e-05	6.37382e-05	-0.00029386
101	8.05e-05	5.86399e-05	-0.000277385
102	8.1e-05	5.26451e-05	-0.000262007
103	8.15e-05	4.55063e-05	-0.000245573
104	8.2e-05	3.88692e-05	-0.000229023
105	8.25e-05	3.3883e-05	-0.000213204
106	8.3e-05	2.94271e-05	-0.00019947
107	8.35e-05	2.74704e-05	-0.000188389
108	8.4e-05	2.40128e-05	-0.000180428
109	8.45e-05	1.96444e-05	-0.000174636
110	8.5e-05	1.23943e-05	-0.000170482
111	8.55e-05	5.88081e-06	-0.000166095
112	8.6e-05	-2.0511e-06	-0.000161604
113	8.65e-05	-9.69961e-06	-0.000155976
114	8.7e-05	-1.67604e-05	-0.000147444
115	8.75e-05	-2.13897e-05	-0.000137576
116	8.8e-05	-2.2651e-05	-0.000127244
117	8.85e-05	-2.09609e-05	-0.000116632
118	8.9e-05	-1.69804e-05	-0.000107178
119	8.95e-05	-1.13967e-05	-9.96303e-05
