#i	t	cos	sin
0	3e-05	0.0111367	-0.130102
1	3.05e-05	0.00465456	-0.129586
2	3.1e-05	-0.00175816	-0.128757
3	3.15e-05	-0.00807429	-0.127627
4	3.2e-05	-0.0142743	-0.1262
5	3.25e-05	-0.0203472	-0.124468
6	3.3e-05	-0.0262887	-0.122464
7	3.35e-05	-0.0320777	-0.12019
8	3.4e-05	-0.0377158	-0.117644
9	3.45e-05	-0.0431909	-0.114849
10	3.5e-05	-0.0484909	-0.111808
11	3.55e-05	-0.0535946	-0.108529
12	3.6e-05	-0.0584939	-0.105016
13	3.65e-05	-0.0631719	-0.101288
14	3.7e-05	-0.0676266	-0.0973639
15	3.75e-05	-0.0718655	-0.093257
16	3.8e-05	-0.0758644	-0.0889604
17	3.85e-05	-0.079616	-0.0845233
18	3.9e-05	-0.0831334	-0.0799342
19	3.95e-05	-0.0863813	-0.0752173
20	4e-05	-0.0893693	-0.0703857
21	4.05e-05	-0.0921075	-0.0654346
22	4.1e-05	-0.09458	-0.060388
23	4.15e-05	-0.0967693	-0.055262
24	4.2e-05	-0.0986939	-0.0500596
25	4.25e-05	-0.100347	-0.044812
26	4.3e-05	-0.101732	-0.0395341
27	4.35e-05	-0.102848	-0.0342169
28	4.4e-05	-0.103684	-0.0288872
29	4.45e-05	-0.104264	-0.0235523
30	4.5e-05	-0.104586	-0.0182546
31	4.55e-05	-0.10465	-0.0129772
32	4.6e-05	-0.104463	-0.00772152
33	4.65e-05	-0.103991	-0.00253141
34	4.7e-05	-0.103278	0.0026036
35	4.75e-05	-0.102322	0.00765343
36	4.8e-05	-0.10111	0.0126238
37	4.85e-05	-0.099662	0.0174926
38	4.9e-05	-0.0979988	0.0222365
39	4.95e-05	-0.0961259	0.0268658
40	5e-05	-0.0940326	0.0313778
41	5.05e-05	-0.0917431	0.0357428
42	5.1e-05	-0.0892595	0.0399641
43	5.15e-05	-0.0865928	0.0440226
44	5.2e-05	-0.083746	0.0479182
45	5.25e-05	-0.0807091	0.0516504
46	5.3e-05	-0.0775202	0.0552096
47	5.35e-05	-0.0741725	0.0585868
48	5.4e-05	-0.070686	0.0617722
49	5.45e-05	-0.0670658	0.0647415
50	5.5e-05	-0.0633457	0.0675076
51	5.55e-05	-0.0595219	0.0700739
52	5.6e-05	-0.0555997	0.0724384
53	5.65e-05	-0.0515894	0.0745946
54	5.7e-05	-0.0475111	0.0765365
55	5.75e-05	-0.0433798	0.0782512
56	5.8e-05	-0.0392053	0.0797544
57	5.85e-05	-0.0349802	0.0810342
58	5.9e-05	-0.030711	0.0820984
59	5.95e-05	-0.0264249	0.0829291
60	6e-05	-0.0221354	0.0835622
61	6.05e-05	-0.0178466	0.0839834
62	6.1e-05	-0.013574	0.0841819
63	6.15e-05	-0.00932926	0.0841644
64	6.2e-05	-0.00511617	0.0839325
65	6.25e-05	-0.000945825	0.0835089
66	6.3e-05	0.00315781	0.082885
67	6.35e-05	0.00718986	0.0820676
68	6.4e-05	0.0111506	0.0810454
69	6.45e-05	0.0150283	0.0798413
70	6.5e-05	0.018823	0.0784589
71	6.55e-05	0.0225312	0.0768941
72	6.6e-05	0.0261364	0.0751643
73	6.65e-05	0.0296156	0.0732765
74	6.7e-05	0.0329792	0.071227
75	6.75e-05	0.0362102	0.0690185
76	6.8e-05	0.0393081	0.0666834
77	6.85e-05	0.0422558	0.0642204
78	6.9e-05	0.0450688	0.0616322
79	6.95e-05	0.0477344	0.0589237
80	7e-05	0.0502355	0.0561117
81	7.05e-05	0.0525875	0.0532099
82	7.1e-05	0.0547817	0.0502187
83	7.15e-05	0.0568093	0.0471236
84	7.2e-05	0.0586653	0.0439444
85	7.25e-05	0.0603559	0.0407036
86	7.3e-05	0.0618665	0.0374136
87	7.35e-05	0.0631887	0.0340824
88	7.4e-05	0.0643388	0.0307126
89	7.45e-05	0.0653378	0.0273156
90	7.5e-05	0.0661508	0.0238905
91	7.55e-05	0.0667889	0.0204469
92	7.6e-05	0.0672576	0.0169909
93	7.65e-05	0.0675476	0.0135433
94	7.7e-05	0.0676742	0.0101272
95	7.75e-05	0.0676226	0.00672668
96	7.8e-05	0.0674089	0.00335899
97	7.85e-05	0.0670386	2.28244e-05
98	7.9e-05	0.0665011	-0.00327657
99	7.95e-05	0.0657988	-0.0065262
100	8e-05	0.064938	-0.00971489
101	8.05e-05	0.0639243	-0.0128403
102	8.1e-05	0.0627568	-0.0158868
103	8.15e-05	0.0614541	-0.018836
104	8.2e-05	0.0600284	-0.0216844
105	8.25e-05	0.0584768	-0.0244475
106	8.3e-05	0.0568021	-0.027115
107	8.35e-05	0.0550164	-0.0296858
108	8.4e-05	0.053114	-0.0321406
109	8.45e-05	0.0511116	-0.0344728
110	8.5e-05	0.0490103	-0.0367009
111	8.55e-05	0.0468099	-0.0388136
112	8.6e-05	0.0445298	-0.0408052
113	8.65e-05	0.0421707	-0.0426693
114	8.7e-05	0.0397424	-0.0443965
115	8.75e-05	0.0372543	-0.0459904
116	8.8e-05	0.0347065	-0.0474486
117	8.85e-05	0.0320907	-0.0487775
118	8.9e-05	0.0294361	-0.0499698
119	8.95e-05	0.0267349	-0.0510266
120	9e-05	0.0240011	-0.0519226
121	9.05e-05	0.0212636	-0.0526888
122	9.1e-05	0.0185027	-0.0533268
123	9.15e-05	0.0157316	-0.0537958
124	9.2e-05	0.0129619	-0.0541366
125	9.25e-05	0.0101842	-0.0543306
126	9.3e-05	0.00742639	-0.0543898
127	9.35e-05	0.00468383	-0.0543139
128	9.4e-05	0.00199214	-0.0540991
129	9.45e-05	-0.000673476	-0.0537576
130	9.5e-05	-0.00331353	-0.0532996
131	9.55e-05	-0.00590878	-0.0526984
132	9.6e-05	-0.00846137	-0.051985
133	9.65e-05	-0.0109553	-0.0511337
134	9.7e-05	-0.0133896	-0.0501808
135	9.75e-05	-0.0157544	-0.0491131
136	9.8e-05	-0.0180473	-0.0479453
137	9.85e-05	-0.0202584	-0.0466669
138	9.9e-05	-0.0223863	-0.0452946
139	9.95e-05	-0.0244398	-0.0438168
140	0.0001	-0.026399	-0.0422544
141	0.0001005	-0.0282597	-0.0406191
142	0.000101	-0.0300133	-0.0389092
143	0.0001015	-0.0316836	-0.0371172
144	0.000102	-0.033248	-0.0352619
145	0.0001025	-0.03471	-0.0333462
146	0.000103	-0.0360687	-0.0313722
147	0.0001035	-0.0373171	-0.0293425
148	0.000104	-0.0384453	-0.0272686
149	0.0001045	-0.0394809	-0.0251754
150	0.000105	-0.0404046	-0.0230318
151	0.0001055	-0.0412196	-0.020863
152	0.000106	-0.041907	-0.0186712
153	0.0001065	-0.0424809	-0.0164793
154	0.000107	-0.0429453	-0.0142575
155	0.0001075	-0.0433015	-0.0120173
156	0.000108	-0.0435464	-0.00977147
157	0.0001085	-0.0436731	-0.00754246
158	0.000109	-0.0436997	-0.00533578
159	0.0001095	-0.0436122	-0.00313638
160	0.00011	-0.0433977	-0.000974135
161	0.0001105	-0.0430927	0.00116165
