#i	t	cos	sin
0	3e-05	0.0212911	-0.180187
1	3.05e-05	0.0123946	-0.178767
2	3.1e-05	0.00369829	-0.176929
3	3.15e-05	-0.00481432	-0.174714
4	3.2e-05	-0.0130741	-0.172134
5	3.25e-05	-0.0211032	-0.169197
6	3.3e-05	-0.0288919	-0.165925
7	3.35e-05	-0.0364199	-0.162325
8	3.4e-05	-0.0436662	-0.158412
9	3.45e-05	-0.0506287	-0.154203
10	3.5e-05	-0.0573013	-0.149711
11	3.55e-05	-0.0636651	-0.144953
12	3.6e-05	-0.0697191	-0.139968
13	3.65e-05	-0.0754718	-0.134773
14	3.7e-05	-0.0808915	-0.129375
15	3.75e-05	-0.085971	-0.123806
16	3.8e-05	-0.090729	-0.118044
17	3.85e-05	-0.0951393	-0.112123
18	3.9e-05	-0.099201	-0.106066
19	3.95e-05	-0.102916	-0.0998941
20	4e-05	-0.106282	-0.0936639
21	4.05e-05	-0.10933	-0.0873425
22	4.1e-05	-0.112033	-0.0809579
23	4.15e-05	-0.114385	-0.0745136
24	4.2e-05	-0.116405	-0.0680273
25	4.25e-05	-0.118077	-0.0615417
26	4.3e-05	-0.119414	-0.0550742
27	4.35e-05	-0.120424	-0.0486237
28	4.4e-05	-0.121121	-0.0422192
29	4.45e-05	-0.121502	-0.0358884
30	4.5e-05	-0.121577	-0.02959
31	4.55e-05	-0.121352	-0.0233759
32	4.6e-05	-0.12084	-0.0172802
33	4.65e-05	-0.120032	-0.0112719
34	4.7e-05	-0.118952	-0.00539197
35	4.75e-05	-0.117614	0.00034528
36	4.8e-05	-0.116011	0.00594108
37	4.85e-05	-0.114155	0.0113876
38	4.9e-05	-0.11207	0.0166768
39	4.95e-05	-0.109765	0.0217917
40	5e-05	-0.107237	0.0267403
41	5.05e-05	-0.104508	0.0315099
42	5.1e-05	-0.101587	0.0360966
43	5.15e-05	-0.0984958	0.0404547
44	5.2e-05	-0.095236	0.0446094
45	5.25e-05	-0.0918186	0.0485452
46	5.3e-05	-0.0882723	0.0522686
47	5.35e-05	-0.0845996	0.0557727
48	5.4e-05	-0.0808038	0.0590537
49	5.45e-05	-0.0768993	0.0621094
50	5.5e-05	-0.0728974	0.0649415
51	5.55e-05	-0.0688204	0.0675472
52	5.6e-05	-0.0646707	0.0699235
53	5.65e-05	-0.0604592	0.0720646
54	5.7e-05	-0.0562068	0.07398
55	5.75e-05	-0.0519155	0.0756556
56	5.8e-05	-0.0476036	0.0771025
57	5.85e-05	-0.043288	0.0783269
58	5.9e-05	-0.0389674	0.0793225
59	5.95e-05	-0.0346477	0.0801022
60	6e-05	-0.0303355	0.0806756
61	6.05e-05	-0.0260668	0.0810357
62	6.1e-05	-0.0218558	0.081177
63	6.15e-05	-0.017707	0.0811149
64	6.2e-05	-0.0136145	0.0808463
65	6.25e-05	-0.00959446	0.0803829
66	6.3e-05	-0.00564224	0.0797568
67	6.35e-05	-0.00176753	0.0789685
68	6.4e-05	0.00202862	0.0780088
69	6.45e-05	0.0057302	0.0768717
70	6.5e-05	0.00932839	0.0755667
71	6.55e-05	0.0128163	0.074109
72	6.6e-05	0.0161809	0.0725069
73	6.65e-05	0.0194155	0.0707585
74	6.7e-05	0.0225332	0.0688705
75	6.75e-05	0.0255288	0.0668622
76	6.8e-05	0.0283768	0.0647469
77	6.85e-05	0.0310967	0.0625268
78	6.9e-05	0.0336626	0.0602074
79	6.95e-05	0.0360676	0.0578058
80	7e-05	0.0383321	0.0553116
81	7.05e-05	0.040473	0.052756
82	7.1e-05	0.0424592	0.0501251
83	7.15e-05	0.0442839	0.0474353
84	7.2e-05	0.0459497	0.0446968
85	7.25e-05	0.0474455	0.041923
86	7.3e-05	0.048797	0.0391127
87	7.35e-05	0.0500014	0.0362664
88	7.4e-05	0.0510565	0.0334042
89	7.45e-05	0.0519685	0.0305264
90	7.5e-05	0.0527095	0.0276456
91	7.55e-05	0.0533197	0.0247603
92	7.6e-05	0.0537673	0.0218988
93	7.65e-05	0.0540826	0.0190492
94	7.7e-05	0.0542517	0.0162113
95	7.75e-05	0.0542974	0.0134045
96	7.8e-05	0.0542135	0.0106342
97	7.85e-05	0.0539856	0.00790427
98	7.9e-05	0.0536139	0.00521512
99	7.95e-05	0.0531165	0.00258176
100	8e-05	0.0525132	1.72981e-05
101	8.05e-05	0.0517952	-0.0024937
102	8.1e-05	0.0509699	-0.00493634
103	8.15e-05	0.050053	-0.00730078
104	8.2e-05	0.0490279	-0.00959339
105	8.25e-05	0.0479137	-0.0118037
106	8.3e-05	0.0467127	-0.0139267
107	8.35e-05	0.045433	-0.0159503
108	8.4e-05	0.044064	-0.0179069
109	8.45e-05	0.0426146	-0.0197735
110	8.5e-05	0.0410995	-0.0215561
111	8.55e-05	0.0395208	-0.0232391
112	8.6e-05	0.0378786	-0.0248312
113	8.65e-05	0.0361873	-0.0263056
114	8.7e-05	0.0344536	-0.0276784
115	8.75e-05	0.0326663	-0.0289391
116	8.8e-05	0.030838	-0.0301008
117	8.85e-05	0.0289698	-0.0311614
118	8.9e-05	0.0270851	-0.032134
119	8.95e-05	0.0251769	-0.0329987
120	9e-05	0.023239	-0.0337504
121	9.05e-05	0.0213194	-0.0343894
122	9.1e-05	0.0194072	-0.0349415
123	9.15e-05	0.0174715	-0.0354053
124	9.2e-05	0.0155169	-0.0357582
125	9.25e-05	0.0135894	-0.0360151
126	9.3e-05	0.0116769	-0.0361653
127	9.35e-05	0.00977749	-0.036234
128	9.4e-05	0.00789841	-0.0362148
129	9.45e-05	0.00603512	-0.0361061
130	9.5e-05	0.00422204	-0.0358927
131	9.55e-05	0.00246329	-0.0356061
132	9.6e-05	0.000728332	-0.0352427
133	9.65e-05	-0.0009693	-0.0347935
134	9.7e-05	-0.00262137	-0.0342725
135	9.75e-05	-0.00422406	-0.0336694
136	9.8e-05	-0.00578816	-0.0330098
137	9.85e-05	-0.00731404	-0.0322875
138	9.9e-05	-0.00876305	-0.0315063
139	9.95e-05	-0.0101481	-0.0306784
140	0.0001	-0.0114645	-0.0297849
141	0.0001005	-0.0127252	-0.0288363
142	0.000101	-0.0139148	-0.0278543
143	0.0001015	-0.0150566	-0.0268337
144	0.000102	-0.0161381	-0.0257675
145	0.0001025	-0.017148	-0.0246585
146	0.000103	-0.0180972	-0.0235104
147	0.0001035	-0.0189722	-0.0223196
148	0.000104	-0.0197725	-0.0211
149	0.0001045	-0.020521	-0.0198617
150	0.000105	-0.0212071	-0.0186192
151	0.0001055	-0.0218208	-0.017366
152	0.000106	-0.0223682	-0.0160985
153	0.0001065	-0.0228583	-0.014819
154	0.000107	-0.0232715	-0.0135337
155	0.0001075	-0.0236067	-0.012217
156	0.000108	-0.0238665	-0.0109116
