#i	t	cos	sin
0	3e-05	0.0416867	-0.023321
1	3.05e-05	0.0392812	-0.022245
2	3.1e-05	0.037034	-0.0212226
3	3.15e-05	0.034934	-0.0202518
4	3.2e-05	0.0329685	-0.0193314
5	3.25e-05	0.0311258	-0.0184579
6	3.3e-05	0.0293958	-0.0176268
7	3.35e-05	0.027771	-0.016836
8	3.4e-05	0.0262435	-0.016085
9	3.45e-05	0.0248062	-0.0153706
10	3.5e-05	0.0234525	-0.0146901
11	3.55e-05	0.0221776	-0.0140416
12	3.6e-05	0.0209771	-0.0134225
13	3.65e-05	0.0198455	-0.0128305
14	3.7e-05	0.0187786	-0.0122645
15	3.75e-05	0.0177747	-0.0117232
16	3.8e-05	0.0168295	-0.0112067
17	3.85e-05	0.0159392	-0.0107145
18	3.9e-05	0.0151001	-0.010245
19	3.95e-05	0.0143078	-0.0097974
20	4e-05	0.0135596	-0.00937015
21	4.05e-05	0.0128544	-0.00895999
22	4.1e-05	0.0121909	-0.00856728
23	4.15e-05	0.0115676	-0.00819271
24	4.2e-05	0.0109802	-0.0078372
25	4.25e-05	0.0104239	-0.0074989
26	4.3e-05	0.00989659	-0.00717628
27	4.35e-05	0.00939682	-0.00686827
28	4.4e-05	0.00892326	-0.00657352
29	4.45e-05	0.00847441	-0.00628921
30	4.5e-05	0.00804937	-0.00601552
31	4.55e-05	0.00764851	-0.00575199
32	4.6e-05	0.00727129	-0.00549995
33	4.65e-05	0.00691623	-0.00526078
34	4.7e-05	0.00658218	-0.0050336
35	4.75e-05	0.00626492	-0.00481774
36	4.8e-05	0.00596288	-0.00461344
37	4.85e-05	0.00567498	-0.00441985
38	4.9e-05	0.00540036	-0.00423571
39	4.95e-05	0.00513839	-0.0040596
40	5e-05	0.00488876	-0.00389091
41	5.05e-05	0.0046519	-0.00372798
42	5.1e-05	0.00442714	-0.00356974
43	5.15e-05	0.00421476	-0.00341674
44	5.2e-05	0.00401336	-0.00326815
45	5.25e-05	0.0038242	-0.00312392
46	5.3e-05	0.00364723	-0.00298393
47	5.35e-05	0.00348349	-0.00284948
48	5.4e-05	0.00333091	-0.00272328
49	5.45e-05	0.00318617	-0.00260606
50	5.5e-05	0.00304845	-0.00249588
51	5.55e-05	0.00291865	-0.00239233
52	5.6e-05	0.00279548	-0.00229585
53	5.65e-05	0.00267723	-0.00220609
54	5.7e-05	0.00256377	-0.00212239
55	5.75e-05	0.00245179	-0.00204193
56	5.8e-05	0.0023427	-0.00196337
57	5.85e-05	0.00223928	-0.00188529
58	5.9e-05	0.00214084	-0.00180974
59	5.95e-05	0.00204729	-0.00173708
60	6e-05	0.00195681	-0.00166707
61	6.05e-05	0.00187102	-0.00159845
62	6.1e-05	0.00178952	-0.00153275
63	6.15e-05	0.00171146	-0.0014704
64	6.2e-05	0.00163468	-0.00141044
65	6.25e-05	0.00156072	-0.00135094
66	6.3e-05	0.0014907	-0.00129377
67	6.35e-05	0.00142256	-0.00123884
68	6.4e-05	0.00135672	-0.00118545
69	6.45e-05	0.0012939	-0.00113454
70	6.5e-05	0.00123467	-0.00108565
71	6.55e-05	0.0011792	-0.00103933
72	6.6e-05	0.00112658	-0.000996175
73	6.65e-05	0.00107541	-0.000955798
74	6.7e-05	0.00102633	-0.000918298
75	6.75e-05	0.000979327	-0.000882439
76	6.8e-05	0.000934461	-0.00084759
77	6.85e-05	0.000892166	-0.000814027
78	6.9e-05	0.000853996	-0.000782165
79	6.95e-05	0.000818577	-0.000753178
80	7e-05	0.000785543	-0.000727243
81	7.05e-05	0.000754757	-0.000704995
82	7.1e-05	0.000724711	-0.000686427
83	7.15e-05	0.000694421	-0.00066966
84	7.2e-05	0.000662459	-0.000654934
85	7.25e-05	0.000630189	-0.000640158
86	7.3e-05	0.000596973	-0.000622948
87	7.35e-05	0.000564413	-0.000605268
88	7.4e-05	0.000532963	-0.000586349
89	7.45e-05	0.000503008	-0.000565412
90	7.5e-05	0.000475373	-0.000541604
91	7.55e-05	0.000450213	-0.000515962
92	7.6e-05	0.000428054	-0.000490396
93	7.65e-05	0.000408641	-0.000466336
94	7.7e-05	0.000392176	-0.000445839
95	7.75e-05	0.000376713	-0.000428161
96	7.8e-05	0.000360494	-0.000413293
97	7.85e-05	0.000343389	-0.000401144
98	7.9e-05	0.000324528	-0.000389169
99	7.95e-05	0.000305101	-0.000377249
100	8e-05	0.00028523	-0.000365842
101	8.05e-05	0.000266597	-0.000355795
102	8.1e-05	0.000248397	-0.000345941
103	8.15e-05	0.000231599	-0.000335685
104	8.2e-05	0.000215781	-0.000324745
105	8.25e-05	0.000199669	-0.000311753
106	8.3e-05	0.000184687	-0.000299212
107	8.35e-05	0.000172541	-0.000287577
108	8.4e-05	0.000161528	-0.000277158
109	8.45e-05	0.000151113	-0.000266446
110	8.5e-05	0.000140409	-0.000256203
111	8.55e-05	0.000130134	-0.000245987
112	8.6e-05	0.000120075	-0.000235713
113	8.65e-05	0.000110663	-0.000225411
114	8.7e-05	0.000102349	-0.000216769
115	8.75e-05	9.34957e-05	-0.000209436
116	8.8e-05	8.47737e-05	-0.000202509
117	8.85e-05	7.58771e-05	-0.000193162
118	8.9e-05	6.87347e-05	-0.000182331
119	8.95e-05	6.3349e-05	-0.000171433
120	9e-05	6.05381e-05	-0.000161212
121	9.05e-05	6.03896e-05	-0.000153136
122	9.1e-05	6.19085e-05	-0.000147465
123	9.15e-05	6.23585e-05	-0.000143508
124	9.2e-05	6.29703e-05	-0.000141204
125	9.25e-05	6.17538e-05	-0.000138555
126	9.3e-05	5.82718e-05	-0.000135126
127	9.35e-05	5.3886e-05	-0.000131867
128	9.4e-05	4.8439e-05	-0.00012741
129	9.45e-05	4.27833e-05	-0.000121025
130	9.5e-05	3.69169e-05	-0.000112798
131	9.55e-05	3.24118e-05	-0.000102503
132	9.6e-05	3.04043e-05	-9.14496e-05
133	9.65e-05	3.05426e-05	-8.31039e-05
134	9.7e-05	3.03079e-05	-7.75461e-05
135	9.75e-05	2.93471e-05	-7.2772e-05
136	9.8e-05	2.71548e-05	-6.81749e-05
137	9.85e-05	2.35827e-05	-6.4048e-05
138	9.9e-05	1.86984e-05	-5.91191e-05
139	9.95e-05	1.33569e-05	-5.38801e-05
140	0.0001	7.04195e-06	-4.79431e-05
141	0.0001005	1.31755e-06	-4.09593e-05
142	0.000101	-2.92292e-06	-3.39345e-05
143	0.0001015	-6.41368e-06	-2.66448e-05
144	0.000102	-7.40884e-06	-1.85933e-05
145	0.0001025	-6.919e-06	-1.01213e-05
146	0.000103	-4.41975e-06	-3.24355e-06
147	0.0001035	-4.61566e-07	1.41838e-06
148	0.000104	5.02649e-06	4.81533e-06
149	0.0001045	1.06295e-05	6.42425e-06
150	0.000105	1.61782e-05	7.06713e-06
151	0.0001055	2.09767e-05	6.53553e-06
152	0.000106	2.62555e-05	4.89992e-06
153	0.0001065	3.02447e-05	2.70952e-06
154	0.000107	3.24628e-05	3.1877e-07
155	0.0001075	3.29795e-05	-1.02974e-06
156	0.000108	3.29771e-05	-6.7607e-07
157	0.0001085	3.25604e-05	9.87701e-07
158	0.000109	3.2226e-05	3.62601e-06
159	0.0001095	3.22963e-05	6.04162e-06
160	0.00011	3.33308e-05	7.72056e-06
161	0.0001105	3.46337e-05	7.8805e-06
162	0.000111	3.5142e-05	6.66361e-06
163	0.0001115	3.54838e-05	5.97375e-06
164	0.000112	3.63616e-05	6.50311e-06
165	0.0001125	3.78851e-05	5.78056e-06
166	0.000113	4.13844e-05	2.55188e-06
167	0.0001135	4.52508e-05	-2.84001e-06
168	0.000114	4.79689e-05	-9.59433e-06
