#i	t	cos	sin
0	3e-05	0.0750807	-0.300577
1	3.05e-05	0.0603938	-0.295852
2	3.1e-05	0.0462963	-0.290634
3	3.15e-05	0.0327963	-0.284964
4	3.2e-05	0.0198704	-0.27888
5	3.25e-05	0.00753314	-0.272388
6	3.3e-05	-0.00422186	-0.265543
7	3.35e-05	-0.0153883	-0.25838
8	3.4e-05	-0.0259513	-0.25091
9	3.45e-05	-0.0358984	-0.243197
10	3.5e-05	-0.0452479	-0.23526
11	3.55e-05	-0.0540209	-0.227136
12	3.6e-05	-0.0622357	-0.21885
13	3.65e-05	-0.0698864	-0.210445
14	3.7e-05	-0.0769601	-0.201928
15	3.75e-05	-0.0834614	-0.193347
16	3.8e-05	-0.0894371	-0.184728
17	3.85e-05	-0.0948898	-0.176078
18	3.9e-05	-0.0998213	-0.167437
19	3.95e-05	-0.10428	-0.158815
20	4e-05	-0.108264	-0.150229
21	4.05e-05	-0.111798	-0.141704
22	4.1e-05	-0.114893	-0.13325
23	4.15e-05	-0.117543	-0.124888
24	4.2e-05	-0.119773	-0.11662
25	4.25e-05	-0.121592	-0.108461
26	4.3e-05	-0.123007	-0.100437
27	4.35e-05	-0.124034	-0.0925875
28	4.4e-05	-0.124691	-0.0848753
29	4.45e-05	-0.12499	-0.0773407
30	4.5e-05	-0.124963	-0.0700053
31	4.55e-05	-0.124642	-0.0628502
32	4.6e-05	-0.124025	-0.0558984
33	4.65e-05	-0.123131	-0.0491692
34	4.7e-05	-0.12196	-0.0426689
35	4.75e-05	-0.120547	-0.036397
36	4.8e-05	-0.118918	-0.0303555
37	4.85e-05	-0.117087	-0.0245402
38	4.9e-05	-0.11506	-0.0189342
39	4.95e-05	-0.112859	-0.0135689
40	5e-05	-0.110471	-0.00843304
41	5.05e-05	-0.107935	-0.00352806
42	5.1e-05	-0.105246	0.00114741
43	5.15e-05	-0.10243	0.00556751
44	5.2e-05	-0.0995082	0.00976126
45	5.25e-05	-0.0964693	0.0137323
46	5.3e-05	-0.0933493	0.0174714
47	5.35e-05	-0.0901546	0.0209827
48	5.4e-05	-0.0869016	0.0242799
49	5.45e-05	-0.083586	0.02734
50	5.5e-05	-0.0802305	0.0301821
51	5.55e-05	-0.0768506	0.0327962
52	5.6e-05	-0.0734357	0.0352053
53	5.65e-05	-0.0700019	0.0374051
54	5.7e-05	-0.0665825	0.0393925
55	5.75e-05	-0.0631761	0.0411798
56	5.8e-05	-0.0597875	0.042775
57	5.85e-05	-0.056393	0.0441715
58	5.9e-05	-0.0530257	0.0453802
59	5.95e-05	-0.0496883	0.0464226
60	6e-05	-0.0463839	0.0473007
61	6.05e-05	-0.0431333	0.048
62	6.1e-05	-0.03996	0.0485403
63	6.15e-05	-0.0368693	0.0489254
64	6.2e-05	-0.0338432	0.0491785
65	6.25e-05	-0.0308833	0.0492933
66	6.3e-05	-0.0279905	0.0492831
67	6.35e-05	-0.0251737	0.0491609
68	6.4e-05	-0.022452	0.0489251
69	6.45e-05	-0.0198076	0.048593
70	6.5e-05	-0.0172184	0.0481587
71	6.55e-05	-0.0147071	0.0476155
72	6.6e-05	-0.012285	0.0469821
73	6.65e-05	-0.00997292	0.0462671
74	6.7e-05	-0.00774649	0.0454569
75	6.75e-05	-0.00560527	0.0445667
76	6.8e-05	-0.0035765	0.0436115
77	6.85e-05	-0.00161881	0.0426153
78	6.9e-05	0.000235603	0.0415684
79	6.95e-05	0.0019787	0.0404694
80	7e-05	0.00362735	0.0393356
81	7.05e-05	0.00522114	0.0381747
82	7.1e-05	0.00672547	0.0369678
83	7.15e-05	0.00813019	0.0357222
84	7.2e-05	0.0094365	0.0344445
85	7.25e-05	0.0106492	0.0331533
86	7.3e-05	0.0117845	0.0318188
87	7.35e-05	0.0128199	0.0304641
88	7.4e-05	0.0137861	0.0290828
89	7.45e-05	0.0146556	0.0276922
90	7.5e-05	0.0154102	0.026327
91	7.55e-05	0.0160882	0.0249749
92	7.6e-05	0.0167081	0.0236117
93	7.65e-05	0.0172366	0.0222522
94	7.7e-05	0.0176943	0.0209319
95	7.75e-05	0.0181038	0.0196444
96	7.8e-05	0.018467	0.018371
97	7.85e-05	0.0187623	0.0171226
98	7.9e-05	0.0190002	0.0158843
99	7.95e-05	0.019188	0.0146603
100	8e-05	0.0193194	0.013467
101	8.05e-05	0.0193937	0.0123059
102	8.1e-05	0.0194048	0.0111851
103	8.15e-05	0.0193663	0.0101074
104	8.2e-05	0.0192922	0.00904385
105	8.25e-05	0.0191755	0.00802414
106	8.3e-05	0.0190102	0.00702429
107	8.35e-05	0.0188104	0.00604662
108	8.4e-05	0.018565	0.00511804
109	8.45e-05	0.018288	0.00422101
110	8.5e-05	0.0180109	0.00337678
111	8.55e-05	0.0177293	0.00256611
112	8.6e-05	0.0174105	0.00178001
113	8.65e-05	0.0170638	0.00100281
114	8.7e-05	0.0166598	0.000245381
115	8.75e-05	0.0162089	-0.00045331
116	8.8e-05	0.0157255	-0.00110831
117	8.85e-05	0.015237	-0.0017296
118	8.9e-05	0.0147441	-0.0023043
119	8.95e-05	0.0142324	-0.00283335
