# Messungs_ID Temperature[K] Phase[degree] a a_error gamma gamma_error x0 x0_error 
1702 272.07 0.0 0.0 0.0 21301.85 0.0 -2685.546875 0.0
1708 281.55 0.0 0.0 0.0 21326.15 0.0 -2929.6875 0.0
1714 291.13 0.0 0.0 0.0 20916.35 0.0 -1708.984375 0.0
1720 300.7 0.0 0.0 0.0 20750.15 0.0 -2441.40625 0.0
1726 310.29 0.0 0.0 0.0 20313.8 0.0 -2197.265625 0.0
1732 319.86 0.0 0.0 0.0 20374.35 0.0 -2685.546875 0.0
1738 329.46 0.0 0.0 0.0 19750.1 0.0 -2441.40625 0.0
