# Messungs_ID Temperature[K] Phase[degree] T1[s] T1_err Beta Beta_err M0 M0_err Moff Moff_err
1859 305.73 -0.6757389573854172 0.006505032011191461 5.747232016985547e-05 0.6422034419557388 0.005260835424929593 2101.17868474496 6.4210397880932115 486.1301947990636 5.309572023201754
1866 305.53 -0.9578236639365574 0.006709214244345976 6.614272931551925e-05 0.6460909299601041 0.0059136061918744 2079.128573434804 7.064217219903717 488.6399118320855 5.840535715852932
1867 310.09 -2.1503590804511785 0.006625127886266898 5.365734415823767e-05 0.6437455299947952 0.004833968538687787 2060.9635319942336 5.761374565516316 482.3636355978389 4.762179604108903
1874 310.32 -1.8490771459030226 0.006738824461996288 6.961272071962531e-05 0.6491394990414562 0.006243878034214126 2070.5032251358507 7.366937373260925 488.3881106882894 6.096826527419658
1875 314.85 -2.814634624559967 0.006642564374085528 6.757656056330788e-05 0.6508416656366305 0.006185304147789225 2063.4550045628284 7.2412855719855145 481.788353216041 6.001495840524597
1882 315.05 -2.898329488741387 0.006731202102485501 7.429765381811344e-05 0.6467593181301705 0.006630578285431294 2055.439154115181 7.816145857156005 478.40677144944067 6.4627938375447105
1883 319.67 -4.053386842512498 0.0065063065191147814 6.052655231349963e-05 0.6515453660003729 0.005677851964315436 2034.5915477633073 6.5437920742469755 470.508989003862 5.430884877854874
1890 319.88 -4.083452031157457 0.006651583805403487 6.638417998404216e-05 0.6524207044867787 0.006092372947073588 2020.479230221817 6.9544085992295965 477.8689455800218 5.766905271663926
1891 324.45 -4.804680032833788 0.006071472658059613 6.36475873473214e-05 0.6456409032051039 0.006340149714250871 2028.2452257746793 7.410745858935623 457.74757685449697 6.15961241730358
1898 324.69 -4.867883123248258 0.005810957145902005 5.21565547288605e-05 0.6401776781771612 0.005371003771373952 2028.3092066910317 6.379328830278056 446.38764260813485 5.3046835461353705
