#i	t	cos	sin
0	3e-05	0.00629891	-9.49463e-05
1	9.4e-05	0.00627769	-0.000498308
2	0.000158	0.00623086	-0.000897973
3	0.000222	0.00615822	-0.00129572
4	0.000286	0.00606021	-0.00168771
5	0.00035	0.00593796	-0.00207063
6	0.000414	0.00579138	-0.00244552
7	0.000478	0.00562093	-0.00281048
8	0.000542	0.00542791	-0.00316288
9	0.000606	0.00521287	-0.00350213
10	0.00067	0.00497642	-0.00382699
11	0.000734	0.00471998	-0.00413583
12	0.000798	0.00444558	-0.00442653
13	0.000862	0.00415245	-0.00469983
14	0.000926	0.00384115	-0.00495479
15	0.00099	0.00351564	-0.00518818
16	0.001054	0.0031749	-0.00540093
17	0.001118	0.00282249	-0.00559073
18	0.001182	0.00245846	-0.00575772
19	0.001246	0.00208376	-0.00590143
20	0.00131	0.00170089	-0.00602065
21	0.001374	0.00131226	-0.00611497
22	0.001438	0.000918372	-0.00618409
23	0.001502	0.000520472	-0.00622802
24	0.001566	0.000121286	-0.00624633
25	0.00163	-0.000277159	-0.00623912
26	0.001694	-0.000675387	-0.00620648
27	0.001758	-0.00107027	-0.00614849
28	0.001822	-0.00146098	-0.00606538
29	0.001886	-0.00184488	-0.00595741
30	0.00195	-0.00222164	-0.0058251
31	0.002014	-0.00258921	-0.00566881
32	0.002078	-0.0029452	-0.00548961
33	0.002142	-0.00328889	-0.00528838
34	0.002206	-0.00361949	-0.00506532
35	0.00227	-0.00393423	-0.00482198
36	0.002334	-0.00423247	-0.00455968
37	0.002398	-0.00451422	-0.00427762
38	0.002462	-0.00477699	-0.00397872
39	0.002526	-0.00501938	-0.00366482
40	0.00259	-0.00524139	-0.00333526
41	0.002654	-0.00544192	-0.00299253
42	0.002718	-0.00562011	-0.00263758
43	0.002782	-0.00577541	-0.00227137
44	0.002846	-0.00590711	-0.00189653
45	0.00291	-0.00601427	-0.00151468
46	0.002974	-0.00609686	-0.00112647
47	0.003038	-0.00615443	-0.000733624
48	0.003102	-0.00618652	-0.000339761
49	0.003166	-0.00619335	5.54059e-05
50	0.00323	-0.0061752	0.000450834
51	0.003294	-0.00613171	0.000844231
52	0.003358	-0.00606308	0.00123385
53	0.003422	-0.00596992	0.00161824
54	0.003486	-0.00585228	0.00199571
55	0.00355	-0.00571061	0.00236537
56	0.003614	-0.00554629	0.00272359
57	0.003678	-0.0053594	0.00307086
58	0.003742	-0.00515	0.00340659
59	0.003806	-0.00491876	0.00372884
60	0.00387	-0.00466778	0.00403512
61	0.003934	-0.00439871	0.00432358
62	0.003998	-0.00411183	0.0045945
63	0.004062	-0.00380702	0.00484741
64	0.004126	-0.00348777	0.00507959
65	0.00419	-0.00315498	0.00529034
66	0.004254	-0.00280908	0.00547974
67	0.004318	-0.00245185	0.00564614
68	0.004382	-0.00208529	0.00578915
69	0.004446	-0.00171021	0.00590844
70	0.00451	-0.00132913	0.00600349
71	0.004574	-0.000943118	0.0060742
72	0.004638	-0.000552387	0.00612008
73	0.004702	-0.000160587	0.00614083
74	0.004766	0.000232399	0.00613623
75	0.00483	0.000623686	0.00610664
76	0.004894	0.00101392	0.00605193
77	0.004958	0.00139822	0.00597272
78	0.005022	0.00177646	0.00586888
79	0.005086	0.00214696	0.00574148
80	0.00515	0.00250993	0.00558974
81	0.005214	0.00286238	0.00541532
82	0.005278	0.00320202	0.00521918
83	0.005342	0.00352843	0.00500153
84	0.005406	0.00384002	0.00476385
85	0.00547	0.00413555	0.00450658
86	0.005534	0.00441385	0.00423135
87	0.005598	0.00467358	0.00393916
88	0.005662	0.00491407	0.00363109
89	0.005726	0.0051346	0.00330838
90	0.00579	0.00533374	0.00297278
91	0.005854	0.00551117	0.00262442
92	0.005918	0.00566582	0.00226579
93	0.005982	0.0057976	0.00189698
94	0.006046	0.00590489	0.00152232
95	0.00611	0.00598842	0.00114055
96	0.006174	0.00604691	0.000755275
97	0.006238	0.0060807	0.000367319
98	0.006302	0.00608937	-2.18651e-05
99	0.006366	0.00607366	-0.000410457
100	0.00643	0.00603289	-0.000797863
101	0.006494	0.00596724	-0.00118254
102	0.006558	0.00587737	-0.00156124
103	0.006622	0.00576328	-0.00193326
104	0.006686	0.00562567	-0.0022973
105	0.00675	0.00546505	-0.00265187
106	0.006814	0.00528244	-0.00299451
107	0.006878	0.0050787	-0.00332432
108	0.006942	0.00485297	-0.00364219
109	0.007006	0.00460847	-0.00394396
110	0.00707	0.00434508	-0.00422932
111	0.007134	0.00406449	-0.00449697
112	0.007198	0.00376659	-0.00474633
113	0.007262	0.00345466	-0.00497545
114	0.007326	0.00312806	-0.00518448
115	0.00739	0.00278918	-0.00537189
116	0.007454	0.00243965	-0.00553684
117	0.007518	0.00207998	-0.00567958
118	0.007582	0.00171117	-0.0057992
119	0.007646	0.00133599	-0.00589509
120	0.00771	0.000954929	-0.00596679
121	0.007774	0.000571713	-0.00601345
122	0.007838	0.000186261	-0.00603588
123	0.007902	-0.000200485	-0.00603351
124	0.007966	-0.000585278	-0.00600612
125	0.00803	-0.000968046	-0.00595433
126	0.008094	-0.00134594	-0.00587835
127	0.008158	-0.0017169	-0.0057788
128	0.008222	-0.00208234	-0.00565535
129	0.008286	-0.00243869	-0.00550861
130	0.00835	-0.00278501	-0.00533962
131	0.008414	-0.00311886	-0.00514911
132	0.008478	-0.0034399	-0.00493798
133	0.008542	-0.00374654	-0.00470717
134	0.008606	-0.00403827	-0.00445655
135	0.00867	-0.00431368	-0.00418715
136	0.008734	-0.0045706	-0.0039014
137	0.008798	-0.00480877	-0.00360017
138	0.008862	-0.00502748	-0.00328364
139	0.008926	-0.00522503	-0.00295463
140	0.00899	-0.00540189	-0.00261268
141	0.009054	-0.00555598	-0.00226136
142	0.009118	-0.00568729	-0.00190166
143	0.009182	-0.00579526	-0.00153334
144	0.009246	-0.00587932	-0.00115931
145	0.00931	-0.00593954	-0.000779921
146	0.009374	-0.00597479	-0.000397892
147	0.009438	-0.00598585	-1.54551e-05
148	0.009502	-0.00597217	0.000367606
149	0.009566	-0.00593468	0.000748112
150	0.00963	-0.00587297	0.00112578
151	0.009694	-0.00578674	0.00149879
152	0.009758	-0.00567729	0.00186548
153	0.009822	-0.00554462	0.00222407
154	0.009886	-0.00538914	0.00257374
155	0.00995	-0.00521196	0.00291166
156	0.010014	-0.00501289	0.00323854
157	0.010078	-0.0047937	0.00355189
158	0.010142	-0.00455569	0.00384949
159	0.010206	-0.00429846	0.00413184
160	0.01027	-0.00402439	0.00439603
161	0.010334	-0.00373379	0.00464283
162	0.010398	-0.00342765	0.00487073
163	0.010462	-0.00310817	0.0050782
164	0.010526	-0.00277615	0.00526482
165	0.01059	-0.00243331	0.00542995
166	0.010654	-0.00208099	0.00557247
167	0.010718	-0.00171954	0.00569244
168	0.010782	-0.00135075	0.00578847
169	0.010846	-0.000977006	0.00586117
170	0.01091	-0.00059998	0.0059093
171	0.010974	-0.000221204	0.00593403
172	0.011038	0.000158872	0.00593366
173	0.011102	0.000537275	0.00590911
174	0.011166	0.000912481	0.00586093
175	0.01123	0.00128442	0.00578866
176	0.011294	0.00165135	0.00569296
177	0.011358	0.00201083	0.00557399
178	0.011422	0.00236246	0.00543213
179	0.011486	0.00270473	0.00526775
180	0.01155	0.00303526	0.00508201
181	0.011614	0.00335324	0.00487506
182	0.011678	0.00365658	0.0046493
183	0.011742	0.00394478	0.00440489
184	0.011806	0.00421583	0.00414279
185	0.01187	0.00447055	0.00386299
186	0.011934	0.00470631	0.00356896
187	0.011998	0.004923	0.00326012
188	0.012062	0.00511948	0.00293808
189	0.012126	0.00529436	0.00260468
190	0.01219	0.00544812	0.00226039
191	0.012254	0.00557957	0.00190646
192	0.012318	0.00568811	0.00154592
193	0.012382	0.00577356	0.00117766
194	0.012446	0.00583549	0.00080579
195	0.01251	0.00587308	0.000429244
196	0.012574	0.00588641	5.20958e-05
197	0.012638	0.00587576	-0.000324418
198	0.012702	0.00584105	-0.000699082
199	0.012766	0.00578249	-0.00107153
