# Messungs_ID Temperature[K] Phase[degree] T1[s] T1_err Beta Beta_err M0 M0_err Moff Moff_err
1700 272.17 4.810422975687763 0.006589101779199215 5.5924785301383677e-05 0.6185737140461004 0.005315963381595896 2265.9471661687444 10.13503346180687 515.8140064260419 6.536380308948498
1705 272.04 4.856052207435297 0.006685134732339565 6.993240227423525e-05 0.6227043968157282 0.006603978163728196 2266.340278105315 12.452029220909171 520.2440924921455 8.032230267066618
1706 281.34 2.7680101371925496 0.006797830723911462 7.131235225777644e-05 0.629665154747761 0.006716685471100282 2230.531650589905 12.22770465173227 510.5939893786375 7.9125917960805
1711 281.58 2.6634771908575177 0.006748993941140953 7.16736394750112e-05 0.627039381184087 0.006764560515005709 2219.2172876347036 12.340225135407536 506.84271699521855 7.978360517272182
1712 290.92 0.7017707745534073 0.0068724594531799224 7.02182250415301e-05 0.6341394791470834 0.006600296263455448 2185.0656106977785 11.628607834377009 499.3216251258182 7.540001320622872
1717 291.17 0.7231995822713199 0.006840975786928346 6.230801886171319e-05 0.634388005891417 0.005891251739502888 2177.858358634475 10.3344327059933 495.3752998389328 6.713637360317059
1718 300.48 -0.9858423152803916 0.006800145981408732 6.705711520193999e-05 0.6422125401197234 0.006502113984454313 2133.3395203662208 10.921352938503116 480.6044379849975 7.17979783491557
1723 300.73 -0.8456162777886185 0.006832930111737089 5.6498935252922626e-05 0.6431203196169308 0.005459741131913941 2123.244947457262 9.106637142060796 480.907760487984 5.983875529781505
1724 310.12 -3.0747968786196482 0.006809386284677665 5.795175409319908e-05 0.6514278410672838 0.005409952560319294 2086.196849329444 7.4363012290151564 486.13607990106914 5.683233193816084
1729 310.31 -3.0399151800138826 0.006804268037257235 6.086143957960449e-05 0.648516554985342 0.005644278324595727 2078.744237560917 7.792854565092937 483.3865874040903 5.94477538207059
1730 319.63 -5.2503635705119915 0.006282036915691385 5.5602242228985324e-05 0.6426475804825098 0.005547665633798084 2056.4744209664345 7.702586536768696 455.56351040402376 5.921626691599234
1735 319.89 -4.85985930667427 0.006257623006478686 5.933237871810846e-05 0.6464145271326719 0.006003500661100066 2045.7782330894481 8.20618964305148 461.6374130578915 6.327072061470748
1736 329.28 -7.413029882125291 0.004224204152124784 4.629279207273955e-05 0.628030010449095 0.006771522525473932 2007.3748852418928 9.737376476751542 388.37449265829133 7.854013064158041
1741 329.49 -7.3834071567679045 0.004146507504449553 4.3055982805825316e-05 0.6242465617806066 0.006350042365961601 2008.1433862628921 9.248118766330066 381.87826800415047 7.466933746333547
