# Messungs_ID Temperature[K] Phase[degree] T2[s] T2_err Beta Beta_err M0 M0_err Moff Moff_err
1420 434.78 20.49422792459854 3.956580615665382e-05 8.687180052420179e-07 1.6956281728007059 0.09020572927771885 842.6828513254089 18.548850665818126 -4.083094985262769 2.534639296182647
1423 430.18 23.314473062341946 3.484546949575831e-05 1.0271423068528807e-06 1.704076399619331 0.12450075751283343 607.7121103476898 23.06593522880037 1.1554196736023215 2.4527017928894654
1426 425.42 25.290077898307537 2.8194126137973566e-05 7.897636079310179e-07 1.587144989301125 0.10022847205741814 469.22102769527135 15.94987305040966 -0.38650574856221626 1.2035907686361482
1429 420.65 27.543543523985694 2.41666645007593e-05 1.5921275871595437e-06 1.5552544618798718 0.18407355033348533 309.03156279323883 25.066468351675816 1.054622508701397 1.4796672946894314
1432 415.84 26.755367123046025 2.469214018186959e-05 5.0162597169767846e-06 1.34749583699258 0.4150479978455673 200.1447628049475 46.08425417142009 -4.328427851339456 2.246489601686213
1435 411.05 27.404776192179995 2.085220716549732e-05 5.229270409958719e-06 1.4328662853515366 0.5441072729795211 155.3432291760772 46.56285544541958 0.5444511443772805 1.9618697335719533
1438 406.25 27.5658794112936 1.754864236369818e-05 1.0905078452187407e-05 1.0323844182580688 0.5748850313234679 190.6334558949968 112.29508956240389 -2.9473866102806063 2.1818972496624305
1441 401.41 21.11555880105522 8.597126621160967e-06 9.099532634176843e-06 0.7406231151712046 0.3742026226453555 452.6868938290626 383.39538409931225 -2.7907067663874323 1.8560409798553994
1444 396.66 26.66174531867782 2.026120088934201e-05 4.233593802655606e-06 1.1669883780208314 0.2811843389763789 298.7257099986122 63.41924187045082 -1.836374426347414 1.9999593187359075
1447 391.9 27.49005938311812 2.5363698288930718e-05 2.044140459155068e-06 1.4048297989831753 0.18059736084160913 382.3571267887911 33.356414609851356 0.8319237320949168 1.6393602604722168
1450 387.13 29.648407666113748 3.061938793339392e-05 9.485283950576934e-07 1.5982554990101518 0.11354982384647395 511.3970483093485 18.88852246035953 2.580443553092486 1.768790257995228
1453 382.36 30.230483919500003 3.705972786053979e-05 7.198929228789166e-07 1.5852148048541566 0.07688038283616519 701.3473063788533 15.934873846876476 -3.6425998968399553 1.8463298709373943
1456 377.65 31.72520335075267 4.020673909243238e-05 1.6019156875193321e-06 1.4020167634951626 0.10491572181630587 944.2762507135087 39.09806032195126 -1.0992569377067243 4.09168608403456
1459 377.52 52.60768243644947 3.9747784040475424e-05 1.3677756461222588e-06 1.4133027887374285 0.09916072098723175 950.9934795897668 35.93629603958362 3.8385494223083096 4.936646620146252
1462 372.79 53.948699072437975 4.1660078976683826e-05 1.6435010302725627e-06 1.340571654108831 0.09782111569850171 1045.079989776731 42.33853219435859 1.364207092985481 6.108023721736017
1465 368.0 52.170043802237736 3.520420629087053e-05 1.2905208536435931e-06 1.3899521744963206 0.09311045115396557 920.3597882151995 36.89654691285527 2.0876451307203276 4.375847529970701
1468 363.22 50.53354847883838 2.853909291181583e-05 7.92275720290798e-07 1.5956332276039324 0.09656343323666253 643.7248825923679 22.70380659334555 3.2568589947317377 2.276014951266205
1471 358.39 58.135120249446445 2.968965436851376e-05 8.329161609124271e-07 1.790678822468388 0.1229344107951706 487.6364338071829 17.4205200772725 -1.90030992292534 2.1851372143490493
