# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
9.000000000000000228e-06 5.616775408911866834e+05 2.458857976200577923e+03 -4.636751577280345373e+03 2.458857976200577923e+03 4.465138440152381008e+03 1.954705408193536798e+01 -3.686054043090637578e+01 1.954705408193536798e+01
1.500000000000000038e-05 4.202250392244707909e+05 2.478636041661449326e+03 -2.231064434743952006e+03 2.478636041661449326e+03 3.340640918592885100e+03 1.970428272992628749e+01 -1.773617573212170839e+01 1.970428272992628749e+01
2.400000000000000061e-05 2.740645636631646776e+05 2.453007258288510457e+03 -2.164149691962331417e+03 2.453007258288510457e+03 2.178716664288094762e+03 1.950054293710623554e+01 -1.720422711667047011e+01 1.950054293710623554e+01
4.000000000000000327e-05 1.245846290811463259e+05 2.409608793684024022e+03 2.878860246513431775e+02 2.409608793684024022e+03 9.904038809878670691e+02 1.915554044289643798e+01 2.288592406621431596e+00 1.915554044289643798e+01
6.499999999999999431e-05 3.756797700339662697e+04 2.236933628261612739e+03 1.468297995048442317e+03 2.236933628261612739e+03 2.986521732210836149e+02 1.778283375150204293e+01 1.167245143697064513e+01 1.778283375150204293e+01
1.069999999999999988e-04 3.922850811241175052e+03 2.534199063797972940e+03 4.757985421840378422e+02 2.534199063797972940e+03 3.118528101455510892e+01 2.014598916810643559e+01 3.782430675621389238e+00 2.014598916810643559e+01
1.759999999999999954e-04 -7.502144369565830857e+02 2.580113967404307914e+03 6.098003186141484093e+02 2.580113967404307914e+03 -5.963940298373209714e+00 2.051099646525285181e+01 4.847697558177242350e+00 2.051099646525285181e+01
2.889999999999999774e-04 6.121468833326237018e+02 2.481691311633855094e+03 5.964028195994342241e+02 2.481691311633855094e+03 4.866351920447353763e+00 1.972857104912307591e+01 4.741192164072312032e+00 1.972857104912307591e+01
4.749999999999999990e-04 -9.935707248329682670e+02 2.467559449726113598e+03 -7.840630654243909703e-01 2.467559449726113598e+03 -7.898536995840495401e+00 1.961622772890581601e+01 -6.233024961929884041e-03 1.961622772890581601e+01
7.799999999999999859e-04 -1.096931072391916473e+02 2.468447803115385796e+03 -7.385629507524807877e+02 2.468447803115385796e+03 -8.720215320988945473e-01 1.962328982517654552e+01 -5.871315090585309981e+00 1.962328982517654552e+01
1.200000000000000030e-05 4.891342177288286621e+05 2.544922206619007738e+03 3.944415567211122834e+03 2.544922206619007738e+03 3.888444594935249370e+03 2.023123437327073049e+01 3.135671322222561841e+01 2.023123437327073049e+01
1.900000000000000105e-05 3.487824196474821656e+05 2.473271211129539097e+03 4.839077393230560119e+03 2.473271211129539097e+03 2.772697278844977518e+03 1.966163421847801729e+01 3.846895934116064097e+01 1.966163421847801729e+01
3.100000000000000135e-05 1.948144204913082940e+05 2.418643741240580312e+03 1.723515104581165360e+03 2.418643741240580312e+03 1.548705964371593609e+03 1.922736509085286372e+01 1.370133748527342554e+01 1.922736509085286372e+01
5.099999999999999960e-05 7.420723821734751982e+04 2.310024519157855138e+03 1.112890755571785121e+03 2.310024519157855138e+03 5.899213833191428193e+02 1.836388056716780071e+01 8.847089175952090656e+00 1.836388056716780071e+01
8.399999999999999535e-05 1.463977078446703126e+04 2.414133206036776301e+03 3.045549511427561811e+02 2.414133206036776301e+03 1.163810167325300426e+02 1.919150792609564249e+01 2.421104495879601970e+00 1.919150792609564249e+01
1.379999999999999933e-04 2.620002796081955125e+02 2.395336371232367583e+03 -1.984887742045565062e+02 2.395336371232367583e+03 2.082809859110716033e+00 1.904207971590729898e+01 -1.577915781060560407e+00 1.904207971590729898e+01
2.259999999999999910e-04 8.109803187672534932e+02 2.414799965975355917e+03 1.608157446449869212e+03 2.414799965975355917e+03 6.447007636782499773e+00 1.919680843255239466e+01 1.278428477052406542e+01 1.919680843255239466e+01
3.710000000000000190e-04 1.113698242478653356e+03 2.429248945765766621e+03 1.269068802193150987e+03 2.429248945765766621e+03 8.853508412195820299e+00 1.931167272814231950e+01 1.008864958865883565e+01 1.931167272814231950e+01
6.089999999999999494e-04 8.521765027001822546e+01 2.343350895060202220e+03 1.414704379749513919e+03 2.343350895060202220e+03 6.774502776030276729e-01 1.862881350694038218e+01 1.124640108886825729e+01 1.862881350694038218e+01
1.000000000000000021e-03 1.485989561727559931e+03 2.365389615372095705e+03 -3.946952146108877173e+02 2.365389615372095705e+03 1.181309315520653769e+01 1.880401356404123803e+01 -3.137687813023470884e+00 1.880401356404123803e+01
