# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
9.000000000000000228e-06 2.947993725932945381e+05 1.181635130243064850e+03 -7.665688487819643342e+02 1.181635130243064850e+03 2.079437395586619914e+03 8.334944054159038274e+00 -5.407175450974005315e+00 8.334944054159038274e+00
1.500000000000000038e-05 2.767912703896487947e+05 1.168941398129863501e+03 -4.394404901064990554e+02 1.168941398129863501e+03 1.952412969393324147e+03 8.245405799672433034e+00 -3.099697873248292712e+00 8.245405799672433034e+00
2.400000000000000061e-05 2.518868353002198564e+05 1.160240425024509705e+03 1.501106022199979634e+03 1.160240425024509705e+03 1.776743621167255242e+03 8.184031419211226677e+00 1.058840787157739172e+01 8.184031419211226677e+00
4.000000000000000327e-05 2.126048807821384398e+05 1.166786501496889286e+03 1.947288921219587792e+03 1.166786501496889286e+03 1.499659024690439992e+03 8.230205724438853565e+00 1.373566492755704793e+01 8.230205724438853565e+00
6.499999999999999431e-05 1.648322416956621164e+05 1.170696024093733968e+03 2.666810438113825512e+03 1.170696024093733968e+03 1.162683367895770743e+03 8.257782470668857400e+00 1.881098084833835316e+01 8.257782470668857400e+00
1.069999999999999988e-04 1.098528307385940716e+05 1.232998383829549311e+03 1.909629274964343495e+03 1.232998383829549311e+03 7.748730339532469316e+02 8.697246963175349066e+00 1.347002366774420423e+01 8.697246963175349066e+00
1.759999999999999954e-04 5.846781596085055207e+04 1.094288694012929682e+03 1.625682130094859531e+03 1.094288694012929682e+03 4.124166272056520484e+02 7.718825219609332322e+00 1.146713503803791845e+01 7.718825219609332322e+00
2.889999999999999774e-04 2.276870014535737573e+04 1.183779466926210489e+03 1.193839089158621846e+03 1.183779466926210489e+03 1.606044345164646359e+02 8.350069642278294069e+00 8.421027577064707614e+00 8.350069642278294069e+00
4.749999999999999990e-04 5.742185203214896319e+03 1.172812713435293972e+03 4.359297443165652339e+02 1.172812713435293972e+03 4.050386721963059955e+01 8.272713041697418390e+00 3.074933993943643529e+00 8.272713041697418390e+00
7.799999999999999859e-04 3.604698547334979821e+02 1.193632790678026822e+03 -4.287621996263324036e+02 1.193632790678026822e+03 2.542659739471786029e+00 8.419572401731638678e+00 -3.024376015029724307e+00 8.419572401731638678e+00
1.200000000000000030e-05 2.854672900796640315e+05 1.198905582414849505e+03 -2.712432823676455882e+03 1.198905582414849505e+03 2.013611335012484687e+03 8.456765290645332556e+00 -1.913278918117251237e+01 8.456765290645332556e+00
1.900000000000000105e-05 2.648313946578233736e+05 1.151784869933939717e+03 -1.564134243665124814e+03 1.151784869933939717e+03 1.868051145198952327e+03 8.124388153009192592e+00 -1.103299240219901201e+01 8.124388153009192592e+00
3.100000000000000135e-05 2.338539665796160698e+05 1.169821731566227299e+03 -1.231280552841613826e+03 1.169821731566227299e+03 1.649544498464031676e+03 8.251615440663378820e+00 -8.685129834281257288e+00 8.251615440663378820e+00
5.099999999999999960e-05 1.898065055485111370e+05 1.189258947632035643e+03 -2.575039839086093707e+01 1.189258947632035643e+03 1.338845269890411146e+03 8.388720460927787670e+00 -1.816365513066485748e-01 8.388720460927787670e+00
8.399999999999999535e-05 1.373101684961224091e+05 1.198855862676741253e+03 8.606028506033508165e+02 1.198855862676741253e+03 9.685498875163864341e+02 8.456414580663111025e+00 6.070466617857917413e+00 8.456414580663111025e+00
1.379999999999999933e-04 8.210407296858391783e+04 1.179137245255693188e+03 1.063207895684954565e+03 1.179137245255693188e+03 5.791405801137357230e+02 8.317324629100827593e+00 7.499589426265083958e+00 8.317324629100827593e+00
2.259999999999999910e-04 3.832748103906650795e+04 1.171979724015875263e+03 1.405404354624444750e+03 1.171979724015875263e+03 2.703519910852240855e+02 8.266837352975187514e+00 9.913353428191193473e+00 8.266837352975187514e+00
3.710000000000000190e-04 1.269401980632546292e+04 1.149230774986404867e+03 2.406142277938588450e+02 1.149230774986404867e+03 8.954028379838823071e+01 8.106372237645933509e+00 1.697229606641734723e+00 8.106372237645933509e+00
6.089999999999999494e-04 2.286227075328196406e+03 1.210595287021312970e+03 1.894533188843084304e+02 1.210595287021312970e+03 1.612644570244317777e+01 8.539221398635685745e+00 1.336353983865257833e+00 8.539221398635685745e+00
1.000000000000000021e-03 -9.525671383392065081e+02 1.213752209631711139e+03 -2.661234593670300796e+01 1.213752209631711139e+03 -6.719158564839272429e+00 8.561489502103096783e+00 -1.877165030517659594e-01 8.561489502103096783e+00
2.000000000000000042e-03 3.049643574599970464e+01 1.132424944065611726e+03 4.808510587271406678e+01 1.132424944065611726e+03 2.151138530739829524e-01 7.987828317510745180e+00 3.391797154887763455e-01 7.987828317510745180e+00
4.000000000000000083e-03 2.082260675462133008e+02 1.182087039198545199e+03 -5.442608977266692136e+02 1.182087039198545199e+03 1.468772025471366760e+00 8.338131701314321020e+00 -3.839073515430281525e+00 8.338131701314321020e+00
8.000000000000000167e-03 -6.097580304415990895e+02 1.151890870992474447e+03 -3.443318620142723319e+01 1.151890870992474447e+03 -4.301073097970176562e+00 8.125135856653029620e+00 -2.428826574716856090e-01 8.125135856653029620e+00
1.600000000000000033e-02 -4.746210178585542963e+02 1.154617538410294628e+03 -3.842410303532273019e+02 1.154617538410294628e+03 -3.347852081856539375e+00 8.144369052925009456e+00 -2.710335372855567471e+00 8.144369052925009456e+00
3.200000000000000067e-02 -4.576134526470842445e+01 1.248767990882936147e+03 -1.505919960674011691e+02 1.248767990882936147e+03 -3.227885180985959335e-01 8.808481632137006301e+00 -1.062236413001477198e+00 8.808481632137006301e+00
