# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
9.000000000000000228e-06 2.419849735667745990e+05 1.164461988507319120e+03 -2.299153324031726697e+03 1.164461988507319120e+03 -3.523453362143069967e+02 -1.695529870313098098e+00 3.347711798066081545e+00 -1.695529870313098098e+00
1.500000000000000038e-05 2.389951065931186895e+05 1.184910541021512017e+03 -8.305398929881330332e+02 1.184910541021512017e+03 -3.479919019140646128e+02 -1.725304248467703028e+00 1.209318304029099345e+00 -1.725304248467703028e+00
2.400000000000000061e-05 2.363658598933380854e+05 1.141565497178397209e+03 -9.223705615745338946e+02 1.141565497178397209e+03 -3.441635534064291733e+02 -1.662191139331148371e+00 1.343029531304670066e+00 -1.662191139331148371e+00
4.000000000000000327e-05 2.291108861495834717e+05 1.133738343571762243e+03 -9.800947110347069611e+02 1.133738343571762243e+03 -3.335998554821702555e+02 -1.650794311550972893e+00 1.427079522299739889e+00 -1.650794311550972893e+00
6.499999999999999431e-05 2.210678630056235124e+05 1.088461990349261896e+03 -6.186612375939857884e+02 1.088461990349261896e+03 -3.218887080829454135e+02 -1.584869094527786570e+00 9.008096599959376505e-01 -1.584869094527786570e+00
1.069999999999999988e-04 2.069081673951273842e+05 1.172654084175757362e+03 -1.166343041287802407e+03 1.172654084175757362e+03 -3.012713009892946729e+02 -1.707458076680834269e+00 1.698268801431865871e+00 -1.707458076680834269e+00
1.759999999999999954e-04 1.873255510767756787e+05 1.165846280432030426e+03 3.293573626122833957e+02 1.165846280432030426e+03 -2.727577803812002912e+02 -1.697545486392237013e+00 -4.795650281659313285e-01 -1.697545486392237013e+00
2.889999999999999774e-04 1.577472444257525203e+05 1.149017384673173638e+03 4.476998234429265722e+02 1.149017384673173638e+03 -2.296899061740078878e+02 -1.673041556057762280e+00 -6.518790918666479417e-01 -1.673041556057762280e+00
4.749999999999999990e-04 1.192664756378909515e+05 1.191011240520487945e+03 1.523373800604488679e+03 1.191011240520487945e+03 -1.736594873571027620e+02 -1.734187250517067680e+00 -2.218128035152317601e+00 -1.734187250517067680e+00
7.799999999999999859e-04 7.280444412262656260e+04 1.086898728150204533e+03 1.177250290016752388e+03 1.086898728150204533e+03 -1.060078481906396206e+02 -1.582592886476521077e+00 -1.714150441369787448e+00 -1.582592886476521077e+00
1.200000000000000030e-05 2.414094321910787839e+05 1.196336872554961701e+03 3.410241500904539862e+02 1.196336872554961701e+03 -3.515073117843775208e+02 -1.741941705606083968e+00 -4.965526042783899863e-01 -1.741941705606083968e+00
1.900000000000000105e-05 2.391141797240116284e+05 1.164231275903524420e+03 1.225497982263632366e+02 1.164231275903524420e+03 -3.481652798793165857e+02 -1.695193938256017496e+00 -1.784402114834132969e-01 -1.695193938256017496e+00
3.100000000000000135e-05 2.328678680247112352e+05 1.167908151919934880e+03 1.797590211063252355e+02 1.167908151919934880e+03 -3.390702573109749665e+02 -1.700547700917908411e+00 -2.617404370019085214e-01 -1.700547700917908411e+00
5.099999999999999960e-05 2.250274919429577130e+05 1.185989320870387928e+03 8.102579478833740723e+02 1.185989320870387928e+03 -3.276541767756695549e+02 -1.726875019755485186e+00 -1.179786516737999280e+00 -1.726875019755485186e+00
8.399999999999999535e-05 2.145101380960563256e+05 1.204087892314096962e+03 4.094486302911182065e+02 1.204087892314096962e+03 -3.123402483004837791e+02 -1.753227677717416944e+00 -5.961829496103056014e-01 -1.753227677717416944e+00
1.379999999999999933e-04 1.978422497545075894e+05 1.115620522801613333e+03 4.708014921908807082e+02 1.115620522801613333e+03 -2.880707548888818224e+02 -1.624413625359451441e+00 -6.855165740711507416e-01 -1.624413625359451441e+00
