# t_m M M/M0 (M-M1)/M0
9.999999999999999547e-07 8.132024164239505772e+05 9.251600859822914913e-01 9.247991967446621553e-01
1.023371798632519308e-06 8.117526312295577955e+05 9.235107015633438055e-01 9.231498123257144695e-01
1.047289838236359565e-06 8.102724171596665401e+05 9.218266989724577254e-01 9.214658097348282784e-01
1.071766885445503435e-06 8.087611978582267184e+05 9.201074225037447762e-01 9.197465332661154402e-01
1.096816005273138014e-06 8.072183889319563750e+05 9.183522073075588432e-01 9.179913180699293962e-01
1.122450568085305844e-06 8.056433979800139787e+05 9.165603794242526137e-01 9.161994901866232777e-01
1.148684256737554753e-06 8.040356246326391120e+05 9.147312558281394113e-01 9.143703665905099642e-01
1.175531073878369957e-06 8.023944605992480647e+05 9.128641444822090945e-01 9.125032552445796474e-01
1.203005349423324184e-06 8.007192897264865460e+05 9.109583444041740030e-01 9.105974551665445560e-01
1.231121748203889582e-06 7.990094880667648977e+05 9.090131457444394769e-01 9.086522565068100299e-01
1.259895277795028425e-06 7.972644239578136476e+05 9.070278298766122349e-01 9.066669406389827879e-01
1.289341296525715624e-06 7.954834581138211070e+05 9.050016695011852130e-01 9.046407802635558770e-01
1.319475521676705910e-06 7.936659437287275214e+05 9.029339287630532285e-01 9.025730395254237814e-01
1.350314037869872138e-06 7.918112265922771767e+05 9.008238633835417009e-01 9.004629741459123649e-01
1.381873305653633617e-06 7.899186452194429003e+05 8.986707208076507580e-01 8.983098315700213110e-01
1.414170170289023892e-06 7.879875309938592836e+05 8.964737403672345950e-01 8.961128511296052590e-01
1.447221870741134366e-06 7.860172083259205101e+05 8.942321534608661526e-01 8.938712642232368166e-01
1.481046048880673974e-06 7.840069948262189282e+05 8.919451837511536141e-01 8.915842945135241671e-01
1.515660758900604291e-06 7.819562014950192533e+05 8.896120473803001971e-01 8.892511581426707501e-01
1.551084476952840571e-06 7.798641329284854000e+05 8.872319532047237001e-01 8.868710639670943641e-01
1.587336111010208705e-06 7.777300875423912657e+05 8.848041030495666925e-01 8.844432138119373565e-01
1.624435010958865447e-06 7.755533578140743775e+05 8.823276919839606602e-01 8.819668027463312132e-01
1.662400978926613503e-06 7.733332305434049340e+05 8.798019086179242887e-01 8.794410193802949527e-01
1.701254279852589246e-06 7.710689871335636126e+05 8.772259354217974980e-01 8.768650461841681620e-01
1.741015652304015331e-06 7.687599038924409542e+05 8.745989490691357116e-01 8.742380598315063756e-01
1.781706319545728901e-06 7.664052523554887157e+05 8.719201208040099349e-01 8.715592315663804879e-01
1.823348000868442370e-06 7.640042996308754664e+05 8.691886168336816487e-01 8.688277275960522017e-01
1.865962923181746036e-06 7.615563087678086013e+05 8.664035987476333966e-01 8.660427095100040606e-01
1.909573832878096448e-06 7.590605391489091562e+05 8.635642239639642614e-01 8.632033347263348144e-01
