# t_m M M/M0 (M-M1)/M0
9.999999999999999547e-07 9.104815944195761112e+05 9.876111715982467398e-01 9.836411181867386055e-01
1.023371798632519308e-06 9.101641277654784499e+05 9.872668114089596658e-01 9.832967579974515315e-01
1.047289838236359565e-06 9.098400364345051348e+05 9.869152653469094316e-01 9.829452119354012973e-01
1.071766885445503435e-06 9.095091846728209639e+05 9.865563861581537752e-01 9.825863327466456409e-01
1.096816005273138014e-06 9.091714340513031930e+05 9.861900236868312852e-01 9.822199702753231509e-01
1.122450568085305844e-06 9.088266434174349997e+05 9.858160248229796974e-01 9.818459714114715631e-01
1.148684256737554753e-06 9.084746688465375919e+05 9.854342334496369871e-01 9.814641800381287418e-01
1.175531073878369957e-06 9.081153635923436377e+05 9.850444903892271453e-01 9.810744369777190110e-01
1.203005349423324184e-06 9.077485780369134154e+05 9.846466333492343015e-01 9.806765799377261672e-01
1.231121748203889582e-06 9.073741596398932161e+05 9.842404968671620846e-01 9.802704434556539503e-01
1.259895277795028425e-06 9.069919528871225193e+05 9.838259122547874380e-01 9.798558588432793037e-01
1.289341296525715624e-06 9.066017992385892430e+05 9.834027075417071107e-01 9.794326541301989764e-01
1.319475521676705910e-06 9.062035370757413330e+05 9.829707074181854853e-01 9.790006540066772400e-01
1.350314037869872138e-06 9.057970016481553903e+05 9.825297331773055198e-01 9.785596797657973855e-01
1.381873305653633617e-06 9.053820250195711851e+05 9.820796026564319048e-01 9.781095492449236595e-01
1.414170170289023892e-06 9.049584360132983420e+05 9.816201301779926558e-01 9.776500767664845215e-01
1.447221870741134366e-06 9.045260601570005529e+05 9.811511264895861339e-01 9.771810730780778886e-01
1.481046048880673974e-06 9.040847196268684929e+05 9.806723987034243750e-01 9.767023452919161297e-01
1.515660758900604291e-06 9.036342331911894726e+05 9.801837502351226084e-01 9.762136968236143630e-01
1.551084476952840571e-06 9.031744161533252336e+05 9.796849807418464007e-01 9.757149273303382664e-01
1.587336111010208705e-06 9.027050802941094153e+05 9.791758860598295255e-01 9.752058326483213913e-01
1.624435010958865447e-06 9.022260338136765640e+05 9.786562581412752149e-01 9.746862047297670806e-01
1.662400978926613503e-06 9.017370812727395678e+05 9.781258849906586672e-01 9.741558315791504219e-01
1.701254279852589246e-06 9.012380235333278542e+05 9.775845506004452456e-01 9.736144971889371114e-01
1.741015652304015331e-06 9.007286576990063768e+05 9.770320348862456816e-01 9.730619814747375473e-01
1.781706319545728901e-06 9.002087770545904059e+05 9.764681136214229396e-01 9.724980602099148053e-01
1.823348000868442370e-06 8.996781710053798743e+05 9.758925583711798302e-01 9.719225049596715849e-01
1.865962923181746036e-06 8.991366250159302726e+05 9.753051364261424716e-01 9.713350830146342263e-01
1.909573832878096448e-06 8.985839205483875703e+05 9.747056107354716836e-01 9.707355573239634383e-01
1.954204007974051565e-06 8.980198350004088134e+05 9.740937398395244085e-01 9.701236864280162742e-01
1.999877270535287164e-06 8.974441416426963406e+05 9.734692778020966886e-01 9.694992243905885543e-01
2.046617999391989682e-06 8.968566095561749535e+05 9.728319741422781775e-01 9.688619207307700432e-01
2.094451143151468901e-06 8.962570035688395146e+05 9.721815737659508239e-01 9.682115203544425786e-01
2.143402233514858855e-06 8.956450841923097614e+05 9.715178168969681449e-01 9.675477634854600106e-01
2.193497398905060136e-06 8.950206075581245823e+05 9.708404390080538349e-01 9.668703855965455896e-01
2.244763378413223769e-06 8.943833253538116114e+05 9.701491707514544593e-01 9.661791173399462140e-01
2.297227536071151343e-06 8.937329847587747499e+05 9.694437378893967505e-01 9.654736844778885052e-01
2.350917875457289323e-06 8.930693283800391946e+05 9.687238612243890268e-01 9.647538078128807815e-01
2.405863054644066633e-06 8.923920941878985614e+05 9.679892565294168083e-01 9.640192031179086740e-01
2.462092401494625704e-06 8.917010154515116010e+05 9.672396344780838096e-01 9.632695810665755642e-01
2.519635929317013705e-06 8.909958206744978670e+05 9.664747005747515995e-01 9.625046471632433542e-01
2.578524352884276345e-06 8.902762335305860033e+05 9.656941550847365496e-01 9.617241016732284153e-01
2.638789104828934724e-06 8.895419727993689012e+05 9.648976929646229106e-01 9.609276395531147763e-01
2.700462352420681915e-06 8.887927523022262612e+05 9.640850037927565230e-01 9.601149503812482777e-01
2.763577014736157548e-06 8.880282808384739328e+05 9.632557716999856634e-01 9.592857182884775291e-01
2.828166780230035161e-06 8.872482621218101121e+05 9.624096753007234106e-01 9.584396218892152763e-01
2.894266124716751985e-06 8.864523947171219625e+05 9.615463876244009223e-01 9.575763342128927880e-01
2.961910329772553400e-06 8.856403719777300721e+05 9.606655760473953309e-01 9.566955226358871966e-01
3.031135501567576034e-06 8.848118819831437431e+05 9.597669022255127524e-01 9.557968488140046182e-01
3.101978590138099995e-06 8.839666074774099980e+05 9.588500220271140018e-01 9.548799686156057565e-01
3.174477409109193511e-06 8.831042258081402397e+05 9.579145854669764981e-01 9.539445320554682528e-01
3.248670655878374734e-06 8.822244088663011789e+05 9.569602366409845073e-01 9.529901832294762620e-01
3.324597932270938332e-06 8.813268230268673506e+05 9.559866136617540811e-01 9.520165602502458357e-01
3.402299765678071381e-06 8.804111290904294001e+05 9.549933485952950551e-01 9.510232951837868098e-01
3.481817630688966499e-06 8.794769822258622153e+05 9.539800673988221291e-01 9.500100139873138838e-01
3.563193971228583995e-06 8.785240319141601212e+05 9.529463898598323768e-01 9.489763364483242425e-01
3.646472223212744903e-06 8.775519218935524113e+05 9.518919295365715350e-01 9.479218761250634007e-01
3.731696837732755555e-06 8.765602901060151635e+05 9.508162937000139703e-01 9.468462402885058360e-01
3.818913304781854566e-06 8.755487686453044880e+05 9.497190832774945468e-01 9.457490298659864125e-01
3.908168177536264381e-06 8.745169837066382170e+05 9.485998927981271756e-01 9.446298393866190413e-01
3.999509097203669772e-06 8.734645555381630547e+05 9.474583103401607032e-01 9.434882569286525689e-01
4.092984818452442028e-06 8.723910983943458414e+05 9.462939174804217979e-01 9.423238640689136636e-01
4.188645235435270633e-06 8.712962204914359609e+05 9.451062892460047049e-01 9.411362358344964596e-01
4.286541408420925215e-06 8.701795239651531447e+05 9.438949940683740714e-01 9.399249406568659371e-01
4.386725591048494378e-06 8.690406048307609744e+05 9.426595937400568115e-01 9.386895403285486772e-01
4.489251258218607721e-06 8.678790529456895310e+05 9.413996433740982051e-01 9.374295899625900708e-01
4.594173134636476806e-06 8.666944519748863531e+05 9.401146913664772953e-01 9.361446379549690500e-01
4.701547224022129581e-06 8.654863793590705609e+05 9.388042793616721005e-01 9.348342259501638551e-01
4.811430839003264423e-06 8.642544062860831618e+05 9.374679422215828062e-01 9.334978888100746719e-01
4.923882631706742034e-06 8.629980976655283011e+05 9.361052079980248797e-01 9.321351545865166344e-01
5.038962625065150179e-06 8.617170121069068555e+05 9.347155979090100431e-01 9.307455444975019088e-01
5.156732244854963479e-06 8.604107019014585530e+05 9.332986263190505838e-01 9.293285729075424495e-01
5.277254352483532008e-06 8.590787130079296185e+05 9.318538007237209264e-01 9.278837473122127921e-01
5.400593278542373812e-06 8.577205850424957462e+05 9.303806217387271538e-01 9.264105683272190195e-01
5.526814857144603101e-06 8.563358512730792863e+05 9.288785830937429377e-01 9.249085296822348035e-01
5.655986461065001783e-06 8.549240386183038354e+05 9.273471716312752244e-01 9.233771182197670901e-01
5.788177037701280115e-06 8.534846676513458369e+05 9.257858673108424474e-01 9.218158138993342021e-01
5.923457145875805800e-06 8.520172526089451276e+05 9.241941432187479322e-01 9.202240898072396869e-01
6.061898993497572126e-06 8.505213014058500994e+05 9.225714655837493616e-01 9.186014121722411163e-01
6.203576476104268057e-06 8.489963156549829291e+05 9.209172937989317242e-01 9.169472403874235900e-01
6.348565216305223777e-06 8.474417906936167274e+05 9.192310804501026000e-01 9.152610270385943547e-01
6.496942604146124583e-06 8.458572156158721773e+05 9.175122713510407424e-01 9.135422179395326081e-01
6.648787838417262737e-06 8.442420733118458884e+05 9.157603055859401264e-01 9.117902521744319921e-01
6.804181968927093473e-06 8.425958405136978254e+05 9.139746155594010713e-01 9.100045621478929370e-01
6.963207939763890511e-06 8.409179878490326228e+05 9.121546270543334778e-01 9.081845736428253435e-01
7.125950633568410784e-06 8.392079799019248458e+05 9.102997592981521002e-01 9.063297058866439659e-01
7.292496916841444531e-06 8.374652752819403540e+05 9.084094250376448798e-01 9.044393716261367455e-01
7.462935686310129477e-06 8.356893267015306046e+05 9.064830306229233470e-01 9.025129772114151017e-01
7.637357916378026724e-06 8.338795810621744022e+05 9.045199761008614336e-01 9.005499226893532994e-01
7.815856707684091517e-06 8.320354795496643055e+05 9.025196553184549053e-01 8.985496019069466600e-01
7.998527336796707127e-06 8.301564577389348997e+05 9.004814560365285159e-01 8.965114026250203816e-01
8.185467307069021234e-06 8.282419457088558702e+05 8.984047600542548473e-01 8.944347066427467130e-01
8.376776400682923638e-06 8.262913681674101390e+05 8.962889433449356957e-01 8.923188899334275614e-01
8.572556731909324328e-06 8.243041445876999060e+05 8.941333762035302835e-01 8.901633227920221492e-01
8.772912801613356524e-06 8.222796893552276306e+05 8.919374234064122442e-01 8.879673699949041099e-01
8.977951553033332622e-06 8.202174119269172661e+05 8.897004443838625320e-01 8.857303909723543978e-01
9.187782428863339748e-06 8.181167170023458311e+05 8.874217934058061807e-01 8.834517399942979354e-01
9.402517429670132434e-06 8.159770047076732153e+05 8.851008197813234890e-01 8.811307663698152437e-01
9.622271173675134078e-06 8.137976707927648677e+05 8.827368680724714256e-01 8.787668146609632913e-01
9.847160957933763262e-06 8.115781068420158699e+05 8.803292783229677010e-01 8.763592249114594557e-01
1.007730682094461773e-05 8.093177004993956070e+05 8.778773863022987234e-01 8.739073328907905891e-01
1.031283160672184683e-05 8.070158357082426082e+05 8.753805237658290883e-01 8.714104703543209540e-01
1.055386103036523061e-05 8.046718929663480958e+05 8.728380187314934702e-01 8.688679653199853359e-01
1.080052374516253993e-05 8.022852495968817966e+05 8.702491957736736561e-01 8.662791423621655218e-01
1.105295141126022030e-05 7.998552800357196247e+05 8.676133763348663486e-01 8.636433229233582143e-01
1.131127876593921339e-05 7.973813561357392464e+05 8.649298790557564676e-01 8.609598256442483333e-01
1.157564369553303484e-05 7.948628474886687472e+05 8.621980201243309994e-01 8.582279667128228651e-01
1.184618730902682447e-05 7.922991217650700128e+05 8.594171136446629999e-01 8.554470602331547546e-01
1.212305401337652898e-05 7.896895450730542652e+05 8.565864720260147891e-01 8.526164186145066548e-01
1.240639159058831744e-05 7.870334823363320902e+05 8.537054063929144787e-01 8.497353529814063444e-01
1.269635127659972725e-05 7.843302976922021480e+05 8.507732270168586464e-01 8.468031736053505121e-01
1.299308784200417238e-05 7.815793549100970849e+05 8.477892437703148376e-01 8.438191903588065923e-01
1.329675967466212602e-05 7.787800178313027136e+05 8.447527666036906968e-01 8.407827131921825625e-01
1.360752886424333165e-05 7.759316508304674644e+05 8.416631060459394131e-01 8.376930526344312788e-01
1.392556128874464730e-05 7.730336192995324964e+05 8.385195737294844909e-01 8.345495203179763566e-01
1.425102670302999301e-05 7.700852901547028450e+05 8.353214829401383046e-01 8.313514295286301703e-01
1.458409882943986393e-05 7.670860323670824291e+05 8.320681491926886775e-01 8.280980957811805432e-01
1.492495545051829036e-05 7.640352175175981829e+05 8.287588908328321624e-01 8.247888374213240281e-01
1.527377850390712299e-05 7.609322203768312465e+05 8.253930296661246002e-01 8.214229762546164659e-01
1.563075417945817392e-05 7.577764195103670936e+05 8.219698916146120915e-01 8.179998382031039572e-01
1.599607301861487752e-05 7.545671979102744954e+05 8.184888074018045190e-01 8.145187539902963847e-01
1.636993001611702035e-05 7.513039436533059925e+05 8.149491132666341064e-01 8.109790598551258611e-01
1.675252472408217280e-05 7.479860505864130100e+05 8.113501517070422775e-01 8.073800982955341432e-01
1.714406135851971963e-05 7.446129190401452361e+05 8.076912722538137634e-01 8.037212188423056292e-01
1.754474890833459822e-05 7.411839565704904962e+05 8.039718322752593682e-01 8.000017788637512339e-01
1.795480124687830550e-05 7.376985787296992494e+05 8.001911978133394721e-01 7.962211444018313378e-01
1.837443724610724835e-05 7.341562098666076781e+05 7.963487444517849401e-01 7.923786910402768058e-01
1.880388089340916658e-05 7.305562839569571661e+05 7.924438582167553369e-01 7.884738048052472026e-01
