# t_m M M/M0 (M-M1)/M0
9.999999999999999547e-07 9.490818875916770194e+05 9.967899654663933129e-01 9.979602292457420143e-01
1.039255682936713100e-06 9.490060611354010180e+05 9.967103273954102116e-01 9.978805911747589130e-01
1.080052374516253951e-06 9.489272774804106448e+05 9.966275834744020568e-01 9.977978472537507582e-01
1.122450568085305844e-06 9.488454215575503185e+05 9.965416128499617887e-01 9.977118766293104901e-01
1.166513131698196192e-06 9.487603738408884965e+05 9.964522899878751616e-01 9.976225537672237520e-01
1.212305401337652771e-06 9.486720101767563028e+05 9.963594844935649286e-01 9.975297482729135190e-01
1.259895277795028425e-06 9.485802016063593328e+05 9.962630609257864256e-01 9.974333247051351270e-01
1.309353327353609475e-06 9.484848141817338765e+05 9.961628786033320804e-01 9.973331423826806708e-01
1.360752886424333165e-06 9.483857087748070480e+05 9.960587914044931601e-01 9.972290551838418615e-01
1.414170170289023892e-06 9.482827408793172799e+05 9.959506475590239605e-01 9.971209113383725509e-01
1.469684386112447426e-06 9.481757604053394170e+05 9.958382894323373202e-01 9.970085532116860216e-01
1.527377850390712468e-06 9.480646114661553875e+05 9.957215533016626763e-01 9.968918170810112667e-01
1.587336111010208705e-06 9.479491321571973385e+05 9.956002691238763358e-01 9.967705329032250372e-01
1.649648074098020724e-06 9.478291543267898960e+05 9.954742602947204144e-01 9.966445240740691158e-01
1.714406135851971963e-06 9.477045033384014387e+05 9.953433433991021317e-01 9.965136071784507221e-01
1.781706319545728901e-06 9.475749978241120698e+05 9.952073279521697069e-01 9.963775917315184083e-01
1.851648417912154073e-06 9.474404494289946742e+05 9.950660161308442220e-01 9.962362799101929234e-01
1.924336141115980055e-06 9.473006625460964860e+05 9.949192024954788272e-01 9.960894662748275286e-01
1.999877270535287164e-06 9.471554340417026542e+05 9.947666737013125537e-01 9.959369374806611441e-01
2.078383818579755340e-06 9.470045529705482768e+05 9.946082081993661284e-01 9.957784719787147187e-01
2.159972194782717103e-06 9.468478002806457225e+05 9.944435759264320662e-01 9.956138397057807676e-01
2.244763378413223769e-06 9.466849485073750839e+05 9.942725379837877853e-01 9.954428017631364867e-01
2.332883097864158392e-06 9.465157614564846735e+05 9.940948463042612593e-01 9.952651100836099607e-01
2.424462017082330759e-06 9.463399938756347401e+05 9.939102433072637410e-01 9.950805070866123314e-01
2.519635929317013705e-06 9.461573911141093122e+05 9.937184615413964250e-01 9.948887253207450154e-01
2.618545958474232632e-06 9.459676887703164248e+05 9.935192233142313700e-01 9.946894870935800714e-01
2.721338768375308565e-06 9.457706123266797513e+05 9.933122403088499031e-01 9.944825040881986045e-01
2.828166780230035161e-06 9.455658767715257127e+05 9.930972131867228381e-01 9.942674769660715395e-01
2.939188398646884365e-06 9.453531862075540703e+05 9.928738311765000768e-01 9.940440949558486672e-01
3.054568246515431994e-06 9.451322334464758169e+05 9.926417716482713871e-01 9.938120354276199775e-01
3.174477409109193511e-06 9.449026995893932180e+05 9.924006996728538255e-01 9.935709634522025269e-01
3.299093687770942248e-06 9.446642535924885888e+05 9.921502675656482806e-01 9.933205313449969820e-01
3.428601863556582985e-06 9.444165518175815232e+05 9.918901144146045068e-01 9.930603781939532082e-01
3.563193971228583995e-06 9.441592375671085902e+05 9.916198655918251337e-01 9.927901293711737241e-01
3.703069584005141018e-06 9.438919406030711252e+05 9.913391322483321444e-01 9.925093960276808458e-01
3.848436109487433457e-06 9.436142766494932584e+05 9.910475107915150961e-01 9.922177745708637975e-01
3.999509097203661301e-06 9.433258468779255636e+05 9.907445823447716959e-01 9.919148461241203973e-01
4.156512558225988346e-06 9.430262373755263397e+05 9.904299121888511248e-01 9.916001759681997152e-01
4.319679297334173221e-06 9.427150185952510219e+05 9.901030491844055037e-01 9.912733129637540941e-01
4.489251258218607721e-06 9.423917447876738152e+05 9.897635251752509022e-01 9.909337889545996036e-01
4.665479882234468170e-06 9.420559534139682073e+05 9.894108543718398430e-01 9.905811181511884334e-01
4.848626481239077875e-06 9.417071645395727828e+05 9.890445327144474774e-01 9.902147964937960678e-01
5.038962625065150179e-06 9.413448802080686437e+05 9.886640372155760526e-01 9.898343009949246429e-01
5.236770544204655305e-06 9.409685837947987020e+05 9.882688252810818419e-01 9.894390890604305433e-01
5.442343548300271877e-06 9.405777393397649284e+05 9.878583340095389298e-01 9.890285977888876312e-01
5.655986461065001783e-06 9.401717908593452303e+05 9.874319794693574570e-01 9.886022432487061584e-01
5.878016072274912326e-06 9.397501616363817593e+05 9.869891559531867031e-01 9.881594197325352935e-01
6.108761607505039188e-06 9.393122534882030450e+05 9.865292352091419303e-01 9.876994989884906317e-01
6.348565216305210224e-06 9.388574460121557349e+05 9.860515656484116764e-01 9.872218294277602668e-01
6.597782479539533130e-06 9.383850958082404686e+05 9.855554715288161738e-01 9.867257353081648752e-01
6.856782936641737654e-06 9.378945356784643373e+05 9.850402521139145495e-01 9.862105158932632509e-01
7.125950633568410784e-06 9.373850738025470637e+05 9.845051808072745603e-01 9.856754445866232617e-01
7.405684692262442192e-06 9.368559928896434139e+05 9.839495042615548082e-01 9.851197680409033985e-01
7.696399902471150620e-06 9.363065493057774147e+05 9.833724414620768073e-01 9.845427052414253977e-01
7.998527336796707127e-06 9.357359721767191077e+05 9.827731827846056811e-01 9.839434465639543825e-01
