# t_m M M/M0 (M-M1)/M0
9.999999999999999547e-07 5.818644503849138273e+05 9.142514809777562146e-01 9.148590374299202521e-01
1.023371798632519308e-06 5.806811703227764228e+05 9.123922583555372778e-01 9.129998148077014264e-01
1.047289838236359565e-06 5.794733267278977437e+05 9.104944404106932732e-01 9.111019968628573107e-01
1.071766885445503435e-06 5.782404676826453069e+05 9.085573170700024237e-01 9.091648735221665723e-01
1.096816005273138014e-06 5.769821356406271225e+05 9.065801694160843249e-01 9.071877258682483625e-01
1.122450568085305844e-06 5.756978674908275716e+05 9.045622697881725571e-01 9.051698262403365947e-01
1.148684256737554753e-06 5.743871946304956218e+05 9.025028818966400745e-01 9.031104383488042231e-01
1.175531073878369957e-06 5.730496430472233333e+05 9.004012609519649324e-01 9.010088174041290809e-01
1.203005349423324184e-06 5.716847334106580820e+05 8.982566538088320174e-01 8.988642102609961659e-01
1.231121748203889582e-06 5.702919811743109021e+05 8.960682991260994212e-01 8.966758555782635698e-01
1.259895277795028425e-06 5.688708966879346408e+05 8.938354275433716412e-01 8.944429839955356787e-01
1.289341296525715624e-06 5.674209853209640132e+05 8.915572618749543210e-01 8.921648183271184696e-01
1.319475521676705910e-06 5.659417475975181442e+05 8.892330173219765710e-01 8.898405737741407195e-01
1.350314037869872138e-06 5.644326793434878346e+05 8.868619017035003216e-01 8.874694581556644701e-01
1.381873305653633617e-06 5.628932718462382909e+05 8.844431157074532646e-01 8.850506721596174131e-01
1.414170170289023892e-06 5.613230120274762157e+05 8.819758531622446940e-01 8.825834096144088425e-01
1.447221870741134366e-06 5.597213826298409840e+05 8.794593013299462081e-01 8.800668577821103566e-01
1.481046048880673974e-06 5.580878624177993042e+05 8.768926412219463229e-01 8.775001976741104714e-01
1.515660758900604291e-06 5.564219263934295159e+05 8.742750479380007045e-01 8.748826043901648530e-01
1.551084476952840571e-06 5.547230460277026286e+05 8.716056910296308136e-01 8.722132474817949621e-01
1.587336111010208705e-06 5.529906895078733796e+05 8.688837348888360790e-01 8.694912913410002275e-01
1.624435010958865447e-06 5.512243220016137930e+05 8.661083391631124728e-01 8.667158956152766214e-01
1.662400978926613503e-06 5.494234059385305736e+05 8.632786591977850144e-01 8.638862156499491629e-01
1.701254279852589246e-06 5.475874013097205898e+05 8.603938465066829355e-01 8.610014029588469731e-01
1.741015652304015331e-06 5.457157659860282438e+05 8.574530492721997854e-01 8.580606057243638229e-01
1.781706319545728901e-06 5.438079560556825018e+05 8.544554128758039546e-01 8.550629693279681032e-01
1.823348000868442370e-06 5.418634261819982203e+05 8.514000804600749817e-01 8.520076369122391302e-01
1.865962923181746036e-06 5.398816299818359548e+05 8.482861935233565465e-01 8.488937499755206950e-01
1.909573832878096448e-06 5.378620204255210701e+05 8.451128925481272702e-01 8.457204490002913078e-01
1.954204007974051565e-06 5.358040502589313546e+05 8.418793176642035414e-01 8.424868741163676900e-01
