# t_m M M/M0 (M-M1)/M0
9.999999999999999547e-07 8.184836891518156044e+05 9.561940772460133520e-01 9.560471209659032743e-01
1.023371798632519308e-06 8.176090854314522585e+05 9.551723209075145826e-01 9.550253646274045050e-01
1.047289838236359565e-06 8.167146434711613692e+05 9.541273885329222271e-01 9.539804322528121494e-01
1.071766885445503435e-06 8.157999368347619893e+05 9.530587819379037207e-01 9.529118256577936430e-01
1.096816005273138014e-06 8.148645310525137465e+05 9.519659935529154460e-01 9.518190372728053683e-01
1.122450568085305844e-06 8.139079835259404499e+05 9.508485063120133418e-01 9.507015500319031531e-01
1.148684256737554753e-06 8.129298434346035356e+05 9.497057935439403575e-01 9.495588372638302799e-01
1.175531073878369957e-06 8.119296516450458439e+05 9.485373188657506560e-01 9.483903625856405784e-01
1.203005349423324184e-06 8.109069406221403042e+05 9.473425360792422367e-01 9.471955797991321591e-01
1.231121748203889582e-06 8.098612343430868350e+05 9.461208890704838614e-01 9.459739327903737838e-01
1.259895277795028425e-06 8.087920482143146219e+05 9.448718117127358207e-01 9.447248554326257430e-01
1.289341296525715624e-06 8.076988889915623004e+05 9.435947277730841742e-01 9.434477714929740966e-01
1.319475521676705910e-06 8.065812547034170711e+05 9.422890508231146489e-01 9.421420945430045712e-01
1.350314037869872138e-06 8.054386345786139136e+05 9.409541841539803553e-01 9.408072278738701666e-01
1.381873305653633617e-06 8.042705089774065418e+05 9.395895206962253665e-01 9.394425644161152889e-01
1.414170170289023892e-06 8.030763493273371132e+05 9.381944429447482969e-01 9.380474866646382193e-01
1.447221870741134366e-06 8.018556180637497455e+05 9.367683228893066705e-01 9.366213666091965928e-01
1.481046048880673974e-06 8.006077685754068661e+05 9.353105219509831869e-01 9.351635656708731092e-01
1.515660758900604291e-06 7.993322451555852313e+05 9.338203909250540891e-01 9.336734346449440114e-01
1.551084476952840571e-06 7.980284829590445152e+05 9.322972699307171540e-01 9.321503136506070764e-01
1.587336111010208705e-06 7.966959079652809305e+05 9.307404883681630325e-01 9.305935320880529549e-01
