# t_m M M/M0 (M-M1)/M0
9.999999999999999547e-07 8.443717572292246623e+05 9.605786791035316741e-01 9.580817169731817851e-01
1.023371798632519308e-06 8.435223790345728630e+05 9.596124049745209383e-01 9.571154428441710493e-01
1.047289838236359565e-06 8.426538732956035528e+05 9.586243708670436625e-01 9.561274087366937735e-01
1.071766885445503435e-06 8.417658306345286546e+05 9.576141110625682185e-01 9.551171489322184405e-01
1.096816005273138014e-06 8.408578339299708605e+05 9.565811510332601353e-01 9.540841889029102463e-01
1.122450568085305844e-06 8.399294582203888567e+05 9.555250073321154280e-01 9.530280452017656501e-01
1.148684256737554753e-06 8.389802706089824205e+05 9.544451874847792450e-01 9.519482253544294670e-01
1.175531073878369957e-06 8.380098301702663302e+05 9.533411898832613307e-01 9.508442277529115527e-01
1.203005349423324184e-06 8.370176878585143713e+05 9.522125036817796762e-01 9.497155415514298982e-01
1.231121748203889582e-06 8.360033864182854304e+05 9.510586086949730511e-01 9.485616465646232731e-01
1.259895277795028425e-06 8.349664602972524008e+05 9.498789752987325530e-01 9.473820131683827750e-01
1.289341296525715624e-06 8.339064355615691748e+05 9.486730643339212898e-01 9.461761022035715119e-01
1.319475521676705910e-06 8.328228298140191473e+05 9.474403270132579769e-01 9.449433648829080878e-01
1.350314037869872138e-06 8.317151521152066998e+05 9.461802048316619862e-01 9.436832427013120972e-01
1.381873305653633617e-06 8.305829029080597684e+05 9.448921294803662718e-01 9.423951673500163828e-01
1.414170170289023892e-06 8.294255739459299948e+05 9.435755227651216881e-01 9.410785606347717991e-01
1.447221870741134366e-06 8.282426482245863881e+05 9.422297965288314314e-01 9.397328343984816534e-01
1.481046048880673974e-06 8.270335999184171669e+05 9.408543525789728745e-01 9.383573904486229855e-01
1.515660758900604291e-06 8.257978943211659789e+05 9.394485826201771639e-01 9.369516204898272749e-01
1.551084476952840571e-06 8.245349877915460384e+05 9.380118681923588220e-01 9.355149060620089330e-01
1.587336111010208705e-06 8.232443277040879475e+05 9.365435806147989206e-01 9.340466184844490316e-01
1.624435010958865447e-06 8.219253524055999005e+05 9.350430809366128138e-01 9.325461188062630358e-01
