# t_m M M/M0 (M-M1)/M0
9.999999999999999547e-07 9.139881454737277236e+05 9.639413665443793411e-01 9.625548738369807955e-01
1.023371798632519308e-06 9.132831918128608959e+05 9.631978842589999923e-01 9.618113915516014467e-01
1.047289838236359565e-06 9.125645262410189025e+05 9.624399406501683574e-01 9.610534479427697008e-01
1.071766885445503435e-06 9.118318936285712989e+05 9.616672666443674133e-01 9.602807739369688678e-01
1.096816005273138014e-06 9.110850345722216880e+05 9.608795886608411108e-01 9.594930959534425652e-01
1.122450568085305844e-06 9.103236853432485368e+05 9.600766285570057068e-01 9.586901358496071612e-01
1.148684256737554753e-06 9.095475778360182885e+05 9.592581035741493123e-01 9.578716108667507667e-01
1.175531073878369957e-06 9.087564395168214105e+05 9.584237262834711668e-01 9.570372335760726212e-01
1.203005349423324184e-06 9.079499933730885386e+05 9.575732045325229258e-01 9.561867118251242692e-01
1.231121748203889582e-06 9.071279578630448086e+05 9.567062413921105790e-01 9.553197486847119224e-01
1.259895277795028425e-06 9.062900468658657046e+05 9.558225351037267226e-01 9.544360423963281770e-01
1.289341296525715624e-06 9.054359696323958924e+05 9.549217790275759121e-01 9.535352863201772555e-01
1.319475521676705910e-06 9.045654307365004206e+05 9.540036615912664830e-01 9.526171688838679374e-01
1.350314037869872138e-06 9.036781300271201180e+05 9.530678662392463307e-01 9.516813735318476741e-01
1.381873305653633617e-06 9.027737625811015023e+05 9.521140713830541502e-01 9.507275786756556046e-01
1.414170170289023892e-06 9.018520186568838544e+05 9.511419503524758401e-01 9.497554576450771835e-01
1.447221870741134366e-06 9.009125836491186637e+05 9.501511713476831211e-01 9.487646786402844645e-01
1.481046048880673974e-06 8.999551380443108501e+05 9.491413973924508474e-01 9.477549046850523018e-01
1.515660758900604291e-06 8.989793573775675613e+05 9.481122862885419389e-01 9.467257935811433933e-01
1.551084476952840571e-06 8.979849121905470965e+05 9.470634905713577467e-01 9.456769978639592011e-01
1.587336111010208705e-06 8.969714679907041136e+05 9.459946574669559904e-01 9.446081647595573338e-01
1.624435010958865447e-06 8.959386852119326359e+05 9.449054288505427390e-01 9.435189361431440824e-01
1.662400978926613503e-06 8.948862191767096519e+05 9.437954412065470144e-01 9.424089484991483578e-01
1.701254279852589246e-06 8.938137200598500203e+05 9.426643255903948138e-01 9.412778328829962682e-01
1.741015652304015331e-06 8.927208328539847862e+05 9.415117075921005663e-01 9.401252148847020207e-01
1.781706319545728901e-06 8.916071973368813051e+05 9.403372073018011479e-01 9.389507145944026023e-01
1.823348000868442370e-06 8.904724480407300871e+05 9.391404392773643472e-01 9.377539465699658017e-01
1.865962923181746036e-06 8.893162142235237407e+05 9.379210125142031229e-01 9.365345198068045773e-01
1.909573832878096448e-06 8.881381198426616611e+05 9.366785304174383153e-01 9.352920377100396587e-01
1.954204007974051565e-06 8.869377835309199290e+05 9.354125907765543646e-01 9.340260980691558190e-01
1.999877270535287164e-06 8.857148185749296099e+05 9.341227857427022441e-01 9.327362930353035875e-01
2.046617999391989682e-06 8.844688328963113017e+05 9.328087018088022653e-01 9.314222091014037197e-01
2.094451143151468901e-06 8.831994290356215788e+05 9.314699197926135099e-01 9.300834270852148533e-01
2.143402233514858855e-06 8.819062041392725660e+05 9.301060148229381985e-01 9.287195221155396530e-01
2.193497398905060136e-06 8.805887499495914672e+05 9.287165563291384096e-01 9.273300636217398640e-01
2.244763378413223769e-06 8.792466527981897816e+05 9.273011080341422296e-01 9.259146153267436841e-01
2.297227536071151343e-06 8.778794936028246302e+05 9.258592279511342893e-01 9.244727352437356327e-01
2.350917875457289323e-06 8.764868478679355467e+05 9.243904683841210890e-01 9.230039756767224324e-01
2.405863054644066633e-06 8.750682856890506810e+05 9.228943759325787255e-01 9.215078832251800689e-01
2.462092401494625704e-06 8.736233717612554319e+05 9.213704915003839702e-01 9.199839987929854246e-01
2.519635929317013705e-06 8.721516653919368982e+05 9.198183503092554059e-01 9.184318576018568603e-01
2.578524352884276345e-06 8.706527205180102028e+05 9.182374819169211166e-01 9.168509892095225711e-01
2.638789104828934724e-06 8.691260857278479962e+05 9.166274102402470758e-01 9.152409175328485302e-01
2.700462352420681915e-06 8.675713042881397996e+05 9.149876535835638203e-01 9.136011608761651637e-01
2.763577014736157548e-06 8.659879141759162303e+05 9.133177246724414333e-01 9.119312319650428877e-01
2.828166780230035161e-06 8.643754481159769930e+05 9.116171306931633023e-01 9.102306379857646457e-01
2.894266124716751985e-06 8.627334336239738623e+05 9.098853733381629949e-01 9.084988806307644493e-01
2.961910329772553400e-06 8.610613930554044200e+05 9.081219488576965926e-01 9.067354561502980470e-01
3.031135501567576034e-06 8.593588436607804615e+05 9.063263481180255932e-01 9.049398554106270476e-01
3.101978590138099995e-06 8.576252976472451119e+05 9.044980566664021504e-01 9.031115639590036048e-01
3.174477409109193511e-06 8.558602622469181661e+05 9.026365548031493047e-01 9.012500620957506481e-01
3.248670655878374734e-06 8.540632397922559176e+05 9.007413176611399619e-01 8.993548249537413053e-01
3.324597932270938332e-06 8.522337277987271082e+05 8.988118152929911453e-01 8.974253225855924887e-01
3.402299765678071381e-06 8.503712190551041858e+05 8.968475127662901558e-01 8.954610200588916102e-01
3.481817630688966499e-06 8.484752017216873355e+05 8.948478702671871510e-01 8.934613775597884944e-01
3.563193971228583995e-06 8.465451594367787475e+05 8.928123432126879866e-01 8.914258505052894410e-01
3.646472223212744903e-06 8.445805714317397214e+05 8.907403823720007052e-01 8.893538896646020486e-01
3.731696837732755555e-06 8.425809126549664652e+05 8.886314339972860576e-01 8.872449412898874010e-01
3.818913304781854566e-06 8.405456539051315049e+05 8.864849399641818728e-01 8.850984472567832162e-01
3.908168177536264381e-06 8.384742619740444934e+05 8.843003379224714244e-01 8.829138452150728789e-01
3.999509097203669772e-06 8.363661997994935373e+05 8.820770614572783774e-01 8.806905687498798319e-01
4.092984818452442028e-06 8.342209266284413170e+05 8.798145402611821098e-01 8.784280475537835642e-01
