# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
9.000000000000000228e-06 6.939438842784934968e+04 8.467618560461741026e+02 -3.587359122919006040e+02 8.467618560461741026e+02 6.062124266531905050e+03 7.397104739741551782e+01 -3.133829302987906473e+01 7.397104739741551782e+01
1.500000000000000038e-05 5.087743043868496170e+04 8.479918382068715346e+02 -1.069399680812130100e+02 8.479918382068715346e+02 4.444528047131890162e+03 7.407849563455241082e+01 -9.342014394165332192e+00 7.407849563455241082e+01
2.400000000000000061e-05 3.187515488366092177e+04 8.463440106136384884e+02 1.193624422812827106e+02 8.463440106136384884e+02 2.784535670641580509e+03 7.393454544108129767e+01 1.042721139646915240e+01 7.393454544108129767e+01
4.000000000000000327e-05 1.400669682772954729e+04 8.615712066389540951e+02 3.846704772542598221e+02 8.615712066389540951e+02 1.223590821347429483e+03 7.526475609107181697e+01 3.360387327580527739e+01 7.526475609107181697e+01
6.499999999999999431e-05 3.481923962911333547e+03 8.201521640194288238e+02 -9.986148658938145672e+01 8.201521640194288238e+02 3.041723722622033961e+02 7.164648970024680352e+01 -8.723655541324600193e+00 7.164648970024680352e+01
1.069999999999999988e-04 6.597496251097908271e+02 9.206051536785383860e+02 4.572943058550920341e+02 9.206051536785383860e+02 5.763411570910706416e+01 8.042181750490513537e+01 3.994811354744193466e+01 8.042181750490513537e+01
1.759999999999999954e-04 3.199001126998353470e+02 8.263582497477246989e+02 1.318987789732440206e+02 8.263582497477246989e+02 2.794569243996238939e+01 7.218863819014661942e+01 1.152235514793787985e+01 7.218863819014661942e+01
2.889999999999999774e-04 1.969179282231976913e+02 9.103550907639823890e+02 -1.141654043232167908e+02 9.103550907639823890e+02 1.720226920708710594e+01 7.952639704605327609e+01 -9.973210855021404697e+00 7.952639704605327609e+01
4.749999999999999990e-04 -1.731335831280574098e+02 8.739343790879362359e+02 -2.405092563566734611e+02 8.739343790879362359e+02 -1.512452691651660075e+01 7.634477263725432294e+01 -2.101030115426753753e+01 7.634477263725432294e+01
7.799999999999999859e-04 -9.550981270276805901e+01 8.785841064116004873e+02 -5.917462021409312456e+01 8.785841064116004873e+02 -8.343503940226472793e+00 7.675096145857159513e+01 -5.169350278742427029e+00 7.675096145857159513e+01
1.200000000000000030e-05 5.889349468573075137e+04 9.107337392799710187e+02 2.557693331977425260e+02 9.107337392799710187e+02 5.144791839277267172e+03 7.955947485550248643e+01 2.234338419200580006e+01 7.955947485550248643e+01
1.900000000000000105e-05 4.137708520810287882e+04 8.890352548866308098e+02 2.526289401356807502e+02 8.890352548866308098e+02 3.614601093850616053e+03 7.766394826080392022e+01 2.206904712499977350e+01 7.766394826080392022e+01
3.100000000000000135e-05 2.283381503560463534e+04 8.444186376719417240e+02 -3.701829815044966381e+02 8.444186376719417240e+02 1.994706306386132155e+03 7.376634956391582421e+01 -3.233828103505470608e+01 7.376634956391582421e+01
5.099999999999999960e-05 7.982320615373026158e+03 8.753689154559477856e+02 4.404924441926532381e+02 8.753689154559477856e+02 6.973160309064833200e+02 7.647009023028689967e+01 3.848034395375666605e+01 7.647009023028689967e+01
8.399999999999999535e-05 1.674840203327985591e+03 8.310777567633899707e+02 2.095848833200349191e+02 8.310777567633899707e+02 1.463099491065357256e+02 7.260092279490942246e+01 1.830882346335014077e+01 7.260092279490942246e+01
1.379999999999999933e-04 -1.391822575526864796e+02 8.610922482317116646e+02 2.452066662685532776e+02 8.610922482317116646e+02 -1.215862204561521054e+01 7.522291545454508821e+01 2.142065541001923279e+01 7.522291545454508821e+01
2.259999999999999910e-04 2.076620589800095900e+02 8.783454760825621861e+02 1.640692514159281359e+02 8.783454760825621861e+02 1.814085022580132645e+01 7.673011529591829571e+01 1.433268903917691972e+01 7.673011529591829571e+01
3.710000000000000190e-04 1.325771620842779157e+02 8.382647692214268318e+02 3.284975891748356958e+02 8.382647692214268318e+02 1.158161703946214516e+01 7.322876264785418243e+01 2.869674698415260039e+01 7.322876264785418243e+01
6.089999999999999494e-04 -5.981409286505406726e+02 8.735057587984351812e+02 -2.314673399706078953e+02 8.735057587984351812e+02 -5.225213047519535792e+01 7.630732941573485562e+01 -2.022042142505988238e+01 7.630732941573485562e+01
1.000000000000000021e-03 2.891323491238676411e+02 8.068492436030884392e+02 3.047055447664067174e+01 8.068492436030884392e+02 2.525789576898636923e+01 7.048437906711561141e+01 2.661833210037995556e+00 7.048437906711561141e+01
