# t_m M M/M0 (M-M1)/M0
9.999999999999999547e-07 9.271539780921180500e+05 9.963992301256558992e-01 9.954077637509354259e-01
1.039255682936713100e-06 9.269956169776743045e+05 9.962290416820509531e-01 9.952375753073305908e-01
1.080052374516253951e-06 9.268314015671263915e+05 9.960525617094563300e-01 9.950610953347358567e-01
1.122450568085305844e-06 9.266611165405059000e+05 9.958695588065559212e-01 9.948780924318354479e-01
1.166513131698196192e-06 9.264845387417699676e+05 9.956797931507154198e-01 9.946883267759949465e-01
1.212305401337652771e-06 9.263014368999451399e+05 9.954830161982999304e-01 9.944915498235794571e-01
1.259895277795028425e-06 9.261115713408336742e+05 9.952789703748485817e-01 9.942875040001281084e-01
1.309353327353609475e-06 9.259146936889946228e+05 9.950673887547976104e-01 9.940759223800771371e-01
1.360752886424333165e-06 9.257105465597152943e+05 9.948479947304470494e-01 9.938565283557265762e-01
1.414170170289023892e-06 9.254988632406796096e+05 9.946205016698534962e-01 9.936290352951331339e-01
1.469684386112447426e-06 9.252793673630347475e+05 9.943846125633308830e-01 9.933931461886104097e-01
1.527377850390712468e-06 9.250517725615536328e+05 9.941400196582310667e-01 9.931485532835105934e-01
1.587336111010208705e-06 9.248157821235874435e+05 9.938864040816788314e-01 9.928949377069583582e-01
1.649648074098020724e-06 9.245710886264948640e+05 9.936234354509217992e-01 9.926319690762013259e-01
1.714406135851971963e-06 9.243173735632335301e+05 9.933507714709590708e-01 9.923593050962385975e-01
1.781706319545728901e-06 9.240543069557965500e+05 9.930680575191068726e-01 9.920765911443863994e-01
1.851648417912154073e-06 9.237815469561698847e+05 9.927749262161529309e-01 9.917834598414324576e-01
1.924336141115980055e-06 9.234987394344890490e+05 9.924709969837546275e-01 9.914795306090341542e-01
1.999877270535287164e-06 9.232055175540677737e+05 9.921558755877283309e-01 9.911644092130078576e-01
2.078383818579755340e-06 9.229015013329735957e+05 9.918291536668805142e-01 9.908376872921600409e-01
2.159972194782717103e-06 9.225862971918204566e+05 9.914904082470272773e-01 9.904989418723068040e-01
2.244763378413223769e-06 9.222594974874547916e+05 9.911392012398532181e-01 9.901477348651327448e-01
2.332883097864158392e-06 9.219206800322071649e+05 9.907750789262580460e-01 9.897836125515375727e-01
2.424462017082330759e-06 9.215694075983872171e+05 9.903975714238442141e-01 9.894061050491237408e-01
2.519635929317013705e-06 9.212052274077031761e+05 9.900061921382036223e-01 9.890147257634831490e-01
2.618545958474232632e-06 9.208276706052904483e+05 9.896004371976629965e-01 9.886089708229425232e-01
2.721338768375308565e-06 9.204362517180399736e+05 9.891797848711577634e-01 9.881883184964372902e-01
