# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
9.000000000000000228e-06 5.898593846183900023e+05 2.477660072733142442e+03 -1.007830236023850739e+04 2.477660072733142442e+03 5.668978436615373084e+02 2.381211843340257150e+00 -9.685982837222230302e+00 2.381211843340257150e+00
1.500000000000000038e-05 4.449894575397534063e+05 2.344625109300672193e+03 1.514316834771947470e+03 2.344625109300672193e+03 4.276672890346663962e+02 2.253355551030438164e+00 1.455368805919676767e+00 2.253355551030438164e+00
2.400000000000000061e-05 2.940330074455565191e+05 2.425632089218127931e+03 7.458554233988630585e+03 2.425632089218127931e+03 2.825871423475627466e+02 2.331209160609692077e+00 7.168214022425440035e+00 2.331209160609692077e+00
4.000000000000000327e-05 1.521076875907171343e+05 2.332187312541149367e+03 5.536387979071989321e+03 2.332187312541149367e+03 1.461865697963025355e+02 2.241401922171188055e+00 5.320872209297925259e+00 2.241401922171188055e+00
6.499999999999999431e-05 6.007469841053222626e+04 2.464520257474395748e+03 1.990237619882932449e+03 2.464520257474395748e+03 5.773616200000039100e+01 2.368583523556698101e+00 1.912763354296099783e+00 2.368583523556698101e+00
1.069999999999999988e-04 1.615375591768072627e+04 2.411700785116663155e+03 2.292857678094075709e+03 2.411700785116663155e+03 1.552493634172231296e+01 2.317820162383237292e+00 2.203603278051171177e+00 2.317820162383237292e+00
1.759999999999999954e-04 2.797603972442207123e+03 2.197353333022710558e+03 7.149556863020113724e+02 2.197353333022710558e+03 2.688701240927909630e+00 2.111816644332880966e+00 6.871245036482354074e-01 2.111816644332880966e+00
2.889999999999999774e-04 3.467500015714830965e+02 2.406411683335344605e+03 1.859256744244232777e+02 2.406411683335344605e+03 3.332520144740610535e-01 2.312736950226367494e+00 1.786881190009577958e-01 2.312736950226367494e+00
4.749999999999999990e-04 -1.102302908668366626e+03 2.402893691924968152e+03 -1.440474778516187826e+03 2.402893691924968152e+03 -1.059393405074351202e+00 2.309355904172734508e+00 -1.384401209990002712e+00 2.309355904172734508e+00
7.799999999999999859e-04 -3.535460526195400632e+00 2.455865880975728487e+03 -4.508724215549979704e+02 2.455865880975728487e+03 -3.397835146671955922e-03 2.360266037214586721e+00 -4.333212460650155418e-01 2.360266037214586721e+00
1.200000000000000030e-05 5.133120835631366353e+05 2.378076174325711690e+03 -2.615962016458535800e+03 2.378076174325711690e+03 4.933303103850976754e+02 2.285504461644355167e+00 -2.514130087444905737e+00 2.285504461644355167e+00
1.900000000000000105e-05 3.704403188857202767e+05 2.376982661793102579e+03 3.733826898221515876e+03 2.376982661793102579e+03 3.560201354047591167e+02 2.284453516431109055e+00 3.588479682452833330e+00 2.284453516431109055e+00
3.100000000000000135e-05 2.181099581290531205e+05 2.278552433934441069e+03 6.710397904200839548e+03 2.278552433934441069e+03 2.096195604728088426e+02 2.189854896184880939e+00 6.449181281507333274e+00 2.189854896184880939e+00
5.099999999999999960e-05 9.870898906060360605e+04 2.407272660398044991e+03 4.753872055876310696e+03 2.407272660398044991e+03 9.486653007083795330e+01 2.313564411911329444e+00 4.568817395797858616e+00 2.313564411911329444e+00
8.399999999999999535e-05 3.381073518234198855e+04 2.390055639338791025e+03 3.202503926546005914e+03 2.390055639338791025e+03 3.249457983936494543e+01 2.297017600302862839e+00 3.077839596382910159e+00 2.297017600302862839e+00
1.379999999999999933e-04 6.252300599149160917e+03 2.325278729517194733e+03 -9.944131877037166305e+02 2.325278729517194733e+03 6.008916396022859097e+00 2.234762270550538776e+00 -9.557035227684621548e-01 2.234762270550538776e+00
2.259999999999999910e-04 1.016645813864319848e+03 2.255581066732268482e+03 -6.026032601572576368e+02 2.255581066732268482e+03 9.770706962983585209e-01 2.167777738692008516e+00 -5.791456365275421403e-01 2.167777738692008516e+00
3.710000000000000190e-04 5.317868746036589300e+02 2.379811659377124215e+03 1.475733038187894181e+03 2.379811659377124215e+03 5.110859305821812137e-01 2.287172389219991331e+00 1.418286966325099430e+00 2.287172389219991331e+00
6.089999999999999494e-04 7.382370854219029752e+02 2.444399822659611800e+03 2.177544849314793396e+02 2.444399822659611800e+03 7.094996244018514364e-01 2.349246319796834737e+00 2.092779248314357299e-01 2.349246319796834737e+00
1.000000000000000021e-03 -2.762455107216011356e+02 2.248252452519603594e+03 4.397666515393837585e+02 2.248252452519603594e+03 -2.654920620625035865e-01 2.160734406497040183e+00 4.226477919533618843e-01 2.160734406497040183e+00
