# t_m M M/M0 (M-M1)/M0
9.999999999999999547e-07 6.703707290461426601e+05 9.271815140264433319e-01 9.275209153071544144e-01
1.023371798632519308e-06 6.692335597087823553e+05 9.256087090959261854e-01 9.259481103766371568e-01
1.047289838236359565e-06 6.680727338567253901e+05 9.240031851307575206e-01 9.243425864114684920e-01
1.071766885445503435e-06 6.668878052371209487e+05 9.223643249241053610e-01 9.227037262048163324e-01
1.096816005273138014e-06 6.656783212730431696e+05 9.206915025223874061e-01 9.210309038030984885e-01
1.122450568085305844e-06 6.644438230753212702e+05 9.189840832416331651e-01 9.193234845223441365e-01
1.148684256737554753e-06 6.631838454606175655e+05 9.172414236924868458e-01 9.175808249731978172e-01
1.175531073878369957e-06 6.618979169760973891e+05 9.154628718143288379e-01 9.158022730950399204e-01
1.203005349423324184e-06 6.605855599310483085e+05 9.136477669190073980e-01 9.139871681997183694e-01
1.231121748203889582e-06 6.592462904358233791e+05 9.117954397447005643e-01 9.121348410254115358e-01
1.259895277795028425e-06 6.578796184484867845e+05 9.099052125204312169e-01 9.102446138011422994e-01
1.289341296525715624e-06 6.564850478295648936e+05 9.079763990417929476e-01 9.083158003225039190e-01
1.319475521676705910e-06 6.550620764053094899e+05 9.060083047584479576e-01 9.063477060391590401e-01
1.350314037869872138e-06 6.536101960399029776e+05 9.040002268739939506e-01 9.043396281547050330e-01
1.381873305653633617e-06 6.521288927170417737e+05 9.019514544588005389e-01 9.022908557395115103e-01
1.414170170289023892e-06 6.506176466313534183e+05 8.998612685764473262e-01 9.002006698571582977e-01
1.447221870741134366e-06 6.490759322901155101e+05 8.977289424244102589e-01 8.980683437051212303e-01
1.481046048880673974e-06 6.475032186257588910e+05 8.955537414896631576e-01 8.958931427703742401e-01
1.515660758900604291e-06 6.458989691196534550e+05 8.933349237198846549e-01 8.936743250005956263e-01
1.551084476952840571e-06 6.442626419376897393e+05 8.910717397109788607e-01 8.914111409916898321e-01
1.587336111010208705e-06 6.425936900781806326e+05 8.887634329116370635e-01 8.891028341923480349e-01
1.624435010958865447e-06 6.408915615326291882e+05 8.864092398456934196e-01 8.867486411264043911e-01
1.662400978926613503e-06 6.391556994599165628e+05 8.840083903530420173e-01 8.843477916337529887e-01
1.701254279852589246e-06 6.373855423744836589e+05 8.815601078499089027e-01 8.818995091306198741e-01
1.741015652304015331e-06 6.355805243490897119e+05 8.790636096092844243e-01 8.794030108899955067e-01
1.781706319545728901e-06 6.337400752327521332e+05 8.765181070623541126e-01 8.768575083430650841e-01
1.823348000868442370e-06 6.318636208844799548e+05 8.739228061217715338e-01 8.742622074024825052e-01
1.865962923181746036e-06 6.299505834234291688e+05 8.712769075276455277e-01 8.716163088083566102e-01
1.909573832878096448e-06 6.280003814961230382e+05 8.685796072171295679e-01 8.689190084978405393e-01
1.954204007974051565e-06 6.260124305613923352e+05 8.658300967185185160e-01 8.661694979992295984e-01
1.999877270535287164e-06 6.239861431937023299e+05 8.630275635707770343e-01 8.633669648514880057e-01
2.046617999391989682e-06 6.219209294055484934e+05 8.601711917694405685e-01 8.605105930501515399e-01
2.094451143151468901e-06 6.198161969896077644e+05 8.572601622398411392e-01 8.575995635205521106e-01
2.143402233514858855e-06 6.176713518813505070e+05 8.542936533386308318e-01 8.546330546193418032e-01
2.193497398905060136e-06 6.154857985428245738e+05 8.512708413845896382e-01 8.516102426653006097e-01
2.244763378413223769e-06 6.132589403683271958e+05 8.481909012197043074e-01 8.485303025004152788e-01
2.297227536071151343e-06 6.109901801126975333e+05 8.450530068015353891e-01 8.453924080822463605e-01
2.350917875457289323e-06 6.086789203429602785e+05 8.418563318278793339e-01 8.421957331085903053e-01
2.405863054644066633e-06 6.063245639140619896e+05 8.386000503947537155e-01 8.389394516754646869e-01
2.462092401494625704e-06 6.039265144694396295e+05 8.352833376887277561e-01 8.356227389694387275e-01
2.519635929317013705e-06 6.014841769671703223e+05 8.319053707146331078e-01 8.322447719953440792e-01
2.578524352884276345e-06 5.989969582324450603e+05 8.284653290596837305e-01 8.288047303403947019e-01
2.638789104828934724e-06 5.964642675371109508e+05 8.249623956950336012e-01 8.253017969757445726e-01
2.700462352420681915e-06 5.938855172070210101e+05 8.213957578157947692e-01 8.217351590965057406e-01
2.763577014736157548e-06 5.912601232579268981e+05 8.177646077205323882e-01 8.181040090012434707e-01
2.828166780230035161e-06 5.885875060606406769e+05 8.140681437312426993e-01 8.144075450119537818e-01
2.894266124716751985e-06 5.858670910361800343e+05 8.103055711547988427e-01 8.106449724355098141e-01
2.961910329772553400e-06 5.830983093815965112e+05 8.064761032868354995e-01 8.068155045675464709e-01
3.031135501567576034e-06 5.802805988271742826e+05 8.025789624590209392e-01 8.029183637397320217e-01
3.101978590138099995e-06 5.774134044256622437e+05 7.986133811306347363e-01 7.989527824113457077e-01
3.174477409109193511e-06 5.744961793741809670e+05 7.945786030253363386e-01 7.949180043060473100e-01
3.248670655878374734e-06 5.715283858694157097e+05 7.904738843139728077e-01 7.908132855946838902e-01
3.324597932270938332e-06 5.685094959966824390e+05 7.862984948442347521e-01 7.866378961249457236e-01
3.402299765678071381e-06 5.654389926534098340e+05 7.820517194179127385e-01 7.823911206986237099e-01
3.481817630688966499e-06 5.623163705075480975e+05 7.777328591164610616e-01 7.780722603971720330e-01
3.563193971228583995e-06 5.591411369913627859e+05 7.733412326755016997e-01 7.736806339562126711e-01
3.646472223212744903e-06 5.559128133310318226e+05 7.688761779088473247e-01 7.692155791895582961e-01
3.731696837732755555e-06 5.526309356123986654e+05 7.643370531825312009e-01 7.646764544632421723e-01
3.818913304781854566e-06 5.492950558831851231e+05 7.597232389392643004e-01 7.600626402199752718e-01
3.908168177536264381e-06 5.459047432918868726e+05 7.550341392736276136e-01 7.553735405543386960e-01
3.999509097203669772e-06 5.424595852635178016e+05 7.502691835582301350e-01 7.506085848389412174e-01
4.092984818452442028e-06 5.389591887122798944e+05 7.454278281209369972e-01 7.457672294016480796e-01
4.188645235435270633e-06 5.354031812911472516e+05 7.405095579731542088e-01 7.408489592538652913e-01
4.286541408420925215e-06 5.317912126782734413e+05 7.355138885890427636e-01 7.358532898697537350e-01
4.386725591048494378e-06 5.281229559000155423e+05 7.304403677353766833e-01 7.307797690160876547e-01
4.489251258218607721e-06 5.243981086902675452e+05 7.252885773516207779e-01 7.256279786323318604e-01
4.594173134636476806e-06 5.206163948856821517e+05 7.200581354796445899e-01 7.203975367603555613e-01
4.701547224022129581e-06 5.167775658562268363e+05 7.147486982423065793e-01 7.150880995230175508e-01
