# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
9.000000000000000228e-06 8.968482141532577807e+05 2.285625634180884845e+03 -5.739997960995038738e+03 2.285625634180884845e+03 9.721258128687838962e+02 2.477471262670241092e+00 -6.221788810680428661e+00 2.477471262670241092e+00
1.500000000000000038e-05 8.777316977537747007e+05 2.345511131623800793e+03 -1.204673236315031318e+03 2.345511131623800793e+03 9.514047379412809278e+02 2.542383292333711076e+00 -1.305788349257833492e+00 2.542383292333711076e+00
2.400000000000000061e-05 8.474878315644648392e+05 2.268897210872404685e+03 -3.013711459547203958e+03 2.268897210872404685e+03 9.186223311308533539e+02 2.459338727141781700e+00 -3.266669494492244752e+00 2.459338727141781700e+00
4.000000000000000327e-05 8.015953894967689412e+05 2.470788465137534331e+03 -8.637132471806316971e+02 2.470788465137534331e+03 8.688778739913436766e+02 2.678175868774366641e+00 -9.362096386552285487e-01 2.678175868774366641e+00
6.499999999999999431e-05 7.318329027854711749e+05 2.383866491713390587e+03 1.218831555699051933e+03 2.383866491713390587e+03 7.932598228744141124e+02 2.583958037108299521e+00 1.321135057343818309e+00 2.583958037108299521e+00
1.069999999999999988e-04 6.343266905115942936e+05 2.282588418283374267e+03 2.758353082560745861e+03 2.282588418283374267e+03 6.875693566721802199e+02 2.474179115875910995e+00 2.989877428807879767e+00 2.474179115875910995e+00
1.759999999999999954e-04 5.028016323587359511e+05 2.373133180274413007e+03 5.886649971801920401e+03 2.373133180274413007e+03 5.450046483394808092e+02 2.572323817468088691e+00 6.380750163298029243e+00 2.572323817468088691e+00
2.889999999999999774e-04 3.461879096299590310e+05 2.248476017720519394e+03 7.375674727733283362e+03 2.248476017720519394e+03 3.752454403581604652e+02 2.437203466482016800e+00 7.994757281111345648e+00 2.437203466482016800e+00
4.749999999999999990e-04 1.927745538531407074e+05 2.179773473303320316e+03 7.512066609300247364e+03 2.179773473303320316e+03 2.089552244265020704e+02 2.362734324676589281e+00 8.142597313175377494e+00 2.362734324676589281e+00
7.799999999999999859e-04 7.712040299954236252e+04 2.429648787429397089e+03 3.625620709365496168e+03 2.429648787429397089e+03 8.359355939118474055e+01 2.633583102683015209e+00 3.929939786492718579e+00 2.633583102683015209e+00
1.200000000000000030e-05 8.865220529572180239e+05 2.265417226528447827e+03 -4.053644708144892320e+03 2.265417226528447827e+03 9.609329179194510289e+02 2.455566647813582914e+00 -4.393890286894411190e+00 2.455566647813582914e+00
1.900000000000000105e-05 8.642490622164978413e+05 2.416459969891546280e+03 -3.070308980226178392e+03 2.416459969891546280e+03 9.367904277107995767e+02 2.619287272276678014e+00 -3.328017568701604478e+00 2.619287272276678014e+00
3.100000000000000135e-05 8.277612471734571736e+05 2.395935054061654682e+03 -3.127893395333192530e+03 2.395935054061654682e+03 8.972399817169803100e+02 2.597039582901464527e+00 -3.390435373031327249e+00 2.597039582901464527e+00
5.099999999999999960e-05 7.705243152961326996e+05 2.362282803899095597e+03 -5.565530307579847431e+02 2.362282803899095597e+03 8.351988268712942727e+02 2.560562706962063562e+00 -6.032677089522929803e-01 2.560562706962063562e+00
8.399999999999999535e-05 6.880993594871247187e+05 2.284080181593344605e+03 2.141170469358570244e+03 2.284080181593344605e+03 7.458554732223645942e+02 2.475796091410262356e+00 2.320891149882070348e+00 2.475796091410262356e+00
1.379999999999999933e-04 5.721178445873908931e+05 2.347375897002314559e+03 3.102762473699915972e+03 2.347375897002314559e+03 6.201389666046799221e+02 2.544404578133012684e+00 3.363195069448901897e+00 2.544404578133012684e+00
2.259999999999999910e-04 4.245611402495595394e+05 2.312173153610860481e+03 6.913949910425077178e+03 2.312173153610860481e+03 4.601969843551163990e+02 2.506247067202428180e+00 7.494277259783312495e+00 2.506247067202428180e+00
3.710000000000000190e-04 2.675083417074438184e+05 2.263925636213276903e+03 6.578238531968515417e+03 2.263925636213276903e+03 2.899618464168456740e+02 2.453949859794473110e+00 7.130387705763844508e+00 2.453949859794473110e+00
6.089999999999999494e-04 1.266800990722466959e+05 2.448193884674115452e+03 6.326234400949713745e+03 2.448193884674115452e+03 1.373130841333889407e+02 2.653684795978767941e+00 6.857231427090494158e+00 2.653684795978767941e+00
1.000000000000000021e-03 4.055693259415120701e+04 2.331386067721990912e+03 2.161601039386222965e+03 2.331386067721990912e+03 4.396110784786191061e+01 2.527072631052710960e+00 2.343036574472401767e+00 2.527072631052710960e+00
2.000000000000000042e-03 3.183074917386546076e+03 2.317179069503710252e+03 1.873181526297813377e+02 2.317179069503710252e+03 3.450248595753858449e+00 2.511673158239565051e+00 2.030408362492290564e-01 2.511673158239565051e+00
4.000000000000000083e-03 -3.570774389796613377e+02 2.370680633349236359e+03 -1.785146284530379148e+02 2.370680633349236359e+03 -3.870489901715839509e-01 2.569665414256027791e+00 -1.934983819505307068e-01 2.569665414256027791e+00
8.000000000000000167e-03 1.643398256604585185e+03 2.278175092722054615e+03 3.611418283569655046e+02 2.278175092722054615e+03 1.781338069092559762e+00 2.469395354665210540e+00 3.914545269891572810e-01 2.469395354665210540e+00
1.600000000000000033e-02 -2.291157173264470259e+02 2.283724993360625831e+03 -9.956876809893692553e+02 2.283724993360625831e+03 -2.483467095457981000e-01 2.475411090198235797e+00 -1.079261441312096670e+00 2.475411090198235797e+00
3.200000000000000067e-02 3.580234997195000233e+02 2.285643897013497281e+03 2.355809492480264282e+02 2.285643897013497281e+03 3.880744591988119496e-01 2.477491058406819935e+00 2.553546053502007140e-01 2.477491058406819935e+00
