# t_m M M/M0 (M-M1)/M0
9.999999999999999547e-07 2.439287005855908210e+05 9.957901137144404835e-01 9.985937700581972720e-01
1.039255682936713100e-06 2.439150071429526142e+05 9.957342129747197568e-01 9.985378693184765453e-01
1.080052374516253951e-06 2.439007697702531004e+05 9.956760917493558960e-01 9.984797480931126845e-01
1.122450568085305844e-06 2.438859668951585190e+05 9.956156619736126201e-01 9.984193183173694086e-01
1.166513131698196192e-06 2.438705760925017239e+05 9.955528321012320214e-01 9.983564884449888099e-01
1.212305401337652771e-06 2.438545740507879527e+05 9.954875069677009414e-01 9.982911633114577299e-01
1.259895277795028425e-06 2.438379365374033223e+05 9.954195876482218042e-01 9.982232439919785927e-01
1.309353327353609475e-06 2.438206383624771552e+05 9.953489713101876246e-01 9.981526276539444131e-01
1.360752886424333165e-06 2.438026533413472644e+05 9.952755510599543554e-01 9.980792074037110329e-01
1.414170170289023892e-06 2.437839542555767111e+05 9.951992157836989650e-01 9.980028721274557535e-01
1.469684386112447426e-06 2.437645128124673211e+05 9.951198499821422017e-01 9.979235063258989902e-01
1.527377850390712468e-06 2.437442996030141658e+05 9.950373335989056711e-01 9.978409899426624596e-01
1.587336111010208705e-06 2.437232840582431818e+05 9.949515418422693047e-01 9.977551981860260932e-01
1.649648074098020724e-06 2.437014344038724666e+05 9.948623450000847468e-01 9.976660013438415353e-01
1.714406135851971963e-06 2.436787176132347377e+05 9.947696082475907531e-01 9.975732645913475416e-01
1.781706319545728901e-06 2.436550993583975942e+05 9.946731914478720293e-01 9.974768477916288179e-01
1.851648417912154073e-06 2.436305439594153140e+05 9.945729489446890614e-01 9.973766052884458500e-01
1.924336141115980055e-06 2.436050143316441390e+05 9.944687293474038237e-01 9.972723856911606122e-01
1.999877270535287164e-06 2.435784719310505316e+05 9.943603753077113749e-01 9.971640316514681635e-01
2.078383818579755340e-06 2.435508766974395839e+05 9.942477232878815796e-01 9.970513796316383681e-01
2.159972194782717103e-06 2.435221869955291040e+05 9.941306033202055303e-01 9.969342596639622078e-01
2.244763378413223769e-06 2.434923595537914662e+05 9.940088387573293716e-01 9.968124951010861601e-01
2.332883097864158392e-06 2.434613494009834831e+05 9.938822460131511161e-01 9.966859023569079046e-01
2.424462017082330759e-06 2.434291098002826038e+05 9.937506342939440573e-01 9.965542906377007348e-01
2.519635929317013705e-06 2.433955921809443389e+05 9.936138053193618314e-01 9.964174616631186199e-01
2.618545958474232632e-06 2.433607460673934547e+05 9.934715530329681910e-01 9.962752093767249795e-01
2.721338768375308565e-06 2.433245190056599095e+05 9.933236633019254525e-01 9.961273196456822410e-01
2.828166780230035161e-06 2.432868564870661357e+05 9.931699136054640276e-01 9.959735699492208161e-01
2.939188398646884365e-06 2.432477018690718396e+05 9.930100727117464610e-01 9.958137290555031385e-01
3.054568246515431994e-06 2.432069962931776536e+05 9.928439003427256271e-01 9.956475566864823046e-01
3.174477409109193511e-06 2.431646785997877887e+05 9.926711468265888572e-01 9.954748031703456457e-01
3.299093687770942248e-06 2.431206852399292693e+05 9.924915527373692203e-01 9.952952090811260089e-01
3.428601863556582985e-06 2.430749501837210264e+05 9.923048485212888625e-01 9.951085048650455400e-01
3.563193971228583995e-06 2.430274048254858062e+05 9.921107541093971971e-01 9.949144104531539856e-01
3.703069584005141018e-06 2.429779778853933094e+05 9.919089785160492001e-01 9.947126348598059886e-01
3.848436109487433457e-06 2.429265953075213183e+05 9.916992194227598478e-01 9.945028757665166363e-01
3.999509097203661301e-06 2.428731801542188623e+05 9.914811627469630739e-01 9.942848190907197514e-01
4.156512558225988346e-06 2.428176524966527650e+05 9.912544821951898566e-01 9.940581385389466451e-01
4.319679297334173221e-06 2.427599293014167342e+05 9.910188388001730520e-01 9.938224951439298405e-01
4.489251258218607721e-06 2.426999243130797113e+05 9.907738804413734890e-01 9.935775367851302775e-01
4.665479882234468170e-06 2.426375479325474589e+05 9.905192413484164016e-01 9.933228976921731901e-01
4.848626481239077875e-06 2.425727070911102055e+05 9.902545415869158374e-01 9.930581979306726259e-01
5.038962625065150179e-06 2.425053051200463378e+05 9.899793865261578008e-01 9.927830428699145893e-01
5.236770544204655305e-06 2.424352416156503314e+05 9.896933662881036708e-01 9.924970226318604594e-01
5.442343548300271877e-06 2.423624122995519720e+05 9.893960551771715517e-01 9.921997115209283402e-01
5.655986461065001783e-06 2.422867088741919433e+05 9.890870110902442169e-01 9.918906674340010055e-01
5.878016072274912326e-06 2.422080188733176619e+05 9.887657749063483159e-01 9.915694312501051044e-01
6.108761607505039188e-06 2.421262255073629203e+05 9.884318698554477312e-01 9.912355261992045197e-01
6.348565216305210224e-06 2.420412075035733869e+05 9.880848008657875381e-01 9.908884572095443266e-01
6.597782479539533130e-06 2.419528389407399518e+05 9.877240538892266830e-01 9.905277102329834715e-01
6.856782936641737654e-06 2.418609890784027812e+05 9.873490952039968294e-01 9.901527515477536179e-01
7.125950633568410784e-06 2.417655221803885070e+05 9.869593706943291522e-01 9.897630270380859407e-01
7.405684692262442192e-06 2.416662973325439962e+05 9.865543051063881963e-01 9.893579614501448738e-01
7.696399902471150620e-06 2.415631682545327058e+05 9.861333012799684550e-01 9.889369576237252435e-01
7.998527336796707127e-06 2.414559831055603863e+05 9.856957393554084401e-01 9.884993956991652286e-01
8.312514989890631094e-06 2.413445842839009420e+05 9.852409759551951085e-01 9.880446322989518970e-01
8.638828442740453152e-06 2.412288082200958743e+05 9.847683433397419472e-01 9.875719996834987358e-01
8.977951553033313987e-06 2.411084851637052197e+05 9.842771485368423390e-01 9.870808048805990165e-01
9.330387172620360271e-06 2.409834389634934196e+05 9.837666724443220323e-01 9.865703287880788208e-01
9.696657893145519720e-06 2.408534868409396149e+05 9.832361689054410769e-01 9.860398252491978655e-01
1.007730682094461773e-05 2.407184391569682339e+05 9.826848637566173439e-01 9.854885201003741324e-01
1.047289838236357490e-05 2.405780991718055448e+05 9.821119538470890475e-01 9.849156101908458361e-01
1.088401916069005439e-05 2.404322627978758537e+05 9.815166060301634410e-01 9.843202623739201185e-01
1.131127876593921339e-05 2.402807183456632483e+05 9.808979561257474833e-01 9.837016124695042718e-01
1.175531073878369830e-05 2.401232462624766340e+05 9.802551078539090135e-01 9.830587641976658020e-01
1.221677348996793032e-05 2.399596188640694891e+05 9.795871317392677025e-01 9.823907880830244910e-01
1.269635127659972725e-05 2.397896000590828771e+05 9.788930639860891070e-01 9.816967203298458955e-01
1.319475521676705910e-05 2.396129450662963500e+05 9.781719053240177653e-01 9.809755616677745538e-01
1.371272434398400910e-05 2.394294001246931148e+05 9.774226198244762021e-01 9.802262761682329906e-01
1.425102670302996252e-05 2.392387021963654843e+05 9.766441336878363133e-01 9.794477900315929908e-01
1.481046048880673932e-05 2.390405786623140739e+05 9.758353340015798461e-01 9.786389903453366346e-01
1.539185522990205290e-05 2.388347470112188603e+05 9.749950674697691611e-01 9.777987238135259496e-01
1.599607301861487752e-05 2.386209145212916483e+05 9.741221391142731445e-01 9.769257954580299330e-01
1.662400978926613715e-05 2.383987779353521473e+05 9.732153109483303588e-01 9.760189672920871473e-01
1.727659664669034520e-05 2.381680231293063844e+05 9.722733006231787378e-01 9.750769569669355263e-01
1.795480124687830550e-05 2.379283247742462263e+05 9.712947800486440020e-01 9.740984363924007905e-01
1.865962923181746036e-05 2.376793459924320923e+05 9.702783739887584913e-01 9.730820303325152798e-01
1.939212572065831012e-05 2.374207380074700341e+05 9.692226586336789573e-01 9.720263149774356348e-01
2.015337685941735182e-05 2.371521397890452936e+05 9.681261601493817981e-01 9.709298164931385866e-01
2.094451143151468647e-05 2.368731776926330640e+05 9.669873532068552491e-01 9.697910095506120376e-01
2.176670253153459243e-05 2.365834650946676556e+05 9.658046594927498507e-01 9.686083158365066392e-01
2.262116930469026491e-05 2.362826020237214107e+05 9.645764462037402787e-01 9.673801025474970672e-01
2.350917875457284495e-05 2.359701747883149656e+05 9.633010245271356187e-01 9.661046808708924072e-01
2.443204762186486879e-05 2.356457556020633492e+05 9.619766481106126754e-01 9.647803044543694639e-01
2.539114433680346981e-05 2.353089022069463681e+05 9.606015115242931834e-01 9.634051678680499720e-01
2.638789104828934555e-05 2.349591574955860851e+05 9.591737487187668165e-01 9.619774050625236050e-01
2.742376573264952404e-05 2.345960491335146071e+05 9.576914314830754504e-01 9.604950878268322390e-01
2.850030438518105311e-05 2.342190891825247963e+05 9.561525679071174455e-01 9.589562242508742340e-01
2.961910329772553569e-05 2.338277737263120071e+05 9.545551008534050030e-01 9.573587571971617916e-01
3.078182142565080156e-05 2.334215824997433228e+05 9.528969064436303427e-01 9.557005627873871312e-01
3.199018284775060933e-05 2.329999785232237773e+05 9.511757925660382362e-01 9.539794489097950247e-01
3.324597932270938416e-05 2.325624077437756932e+05 9.493894974102050632e-01 9.521931537539618517e-01
3.455107294592217902e-05 2.321082986846029817e+05 9.475356880364546042e-01 9.503393443802113927e-01
3.590739891061055147e-05 2.316370621050779300e+05 9.456119589878221321e-01 9.484156153315789206e-01
3.731696837732755809e-05 2.311480906732664735e+05 9.436158309532050037e-01 9.464194872969617922e-01
3.878187145610719399e-05 2.306407586532991263e+05 9.415447494911159954e-01 9.443484058348727839e-01
4.030428030568050765e-05 2.301144216100941412e+05 9.393960838242757516e-01 9.421997401680325401e-01
4.188645235435271141e-05 2.295684161341588479e+05 9.371671257161685586e-01 9.399707820599253472e-01
4.353073364731891934e-05 2.290020595894202415e+05 9.348550884416113593e-01 9.376587447853681478e-01
4.523956232538058048e-05 2.284146498872807424e+05 9.324571058643820187e-01 9.352607622081388072e-01
4.701547224022129581e-05 2.278054652903513052e+05 9.299702316359982346e-01 9.327738879797550231e-01
4.886109671160326288e-05 2.271737642495845503e+05 9.273914385308468233e-01 9.301950948746036119e-01
5.077917243205403721e-05 2.265187852788187447e+05 9.247176179340343971e-01 9.275212742777911856e-01
5.277254352483532347e-05 2.258397468710422982e+05 9.219455794995536912e-01 9.247492358433104798e-01
5.484416576121014950e-05 2.251358474610064004e+05 9.190720509976576524e-01 9.218757073414144410e-01
5.699711094326075290e-05 2.244062654391447722e+05 9.160936783716833176e-01 9.188973347154401061e-01
5.923457145875805631e-05 2.236501592221044993e+05 9.130070260259806059e-01 9.158106823697373944e-01
6.155986501483513579e-05 2.228666673855544650e+05 9.098085773680756327e-01 9.126122337118324213e-01
6.397643955748424092e-05 2.220549088653122017e+05 9.064947356297309300e-01 9.092983919734877185e-01
6.648787838417262398e-05 2.212139832332179358e+05 9.030618249931463559e-01 9.058654813369031444e-01
6.909790545715645651e-05 2.203429710545874841e+05 8.995060920501884993e-01 9.023097483939452879e-01
7.181039092537341731e-05 2.194409343344852969e+05 8.958237076242117070e-01 8.986273639679683845e-01
7.462935686310129138e-05 2.185069170604828396e+05 8.920107689857598166e-01 8.948144253295166051e-01
7.755898323389002265e-05 2.175399458499977482e+05 8.880633024951994914e-01 8.908669588389562799e-01
8.060361408861345649e-05 2.165390307107417902e+05 8.839772667070964207e-01 8.867809230508532092e-01
8.376776400682923638e-05 2.155031659232481325e+05 8.797485559729565363e-01 8.825522123167132138e-01
8.705612479099856735e-05 2.144313310548826412e+05 8.753730045807238680e-01 8.781766609244806565e-01
9.047357242349293694e-05 2.133224921151807939e+05 8.708463914712128995e-01 8.736500478149696880e-01
9.402517429670132095e-05 2.121756028627754131e+05 8.661644455733792380e-01 8.689681019171360266e-01
9.771619672696181254e-05 2.109896062745934178e+05 8.613228518020210611e-01 8.641265081457778496e-01
1.015521127634568086e-04 2.097634361883927777e+05 8.563172577631081861e-01 8.591209141068649746e-01
1.055386103036522926e-04 2.084960191300771839e+05 8.511432812134284154e-01 8.539469375571852039e-01
1.096816005273137988e-04 2.071862763375611394e+05 8.457965183226116013e-01 8.486001746663682788e-01
1.139872266616051392e-04 2.058331259932495013e+05 8.402725527867805910e-01 8.430762091305373795e-01
1.184618730902683531e-04 2.044354856774374784e+05 8.345669658440666439e-01 8.373706221878234324e-01
1.231121748203889692e-04 2.029922750551178469e+05 8.286753472429612133e-01 8.314790035867180018e-01
1.279450273207873381e-04 2.015024188087875664e+05 8.225933072149127501e-01 8.253969635586695386e-01
1.329675967466211416e-04 1.999648498298706836e+05 8.163164895026723267e-01 8.191201458464291152e-01
1.381873305653632058e-04 1.983785126812917006e+05 8.098405854955559313e-01 8.126442418393127198e-01
1.436119685999078855e-04 1.967423673435439414e+05 8.031613495220198962e-01 8.059650058657766847e-01
1.492495545051829070e-04 1.950553932562690752e+05 7.962746153485997791e-01 7.990782716923565676e-01
1.551084476952840495e-04 1.933165936668876966e+05 7.891763139323252352e-01 7.919799702760820237e-01
1.611973357388157043e-04 1.915250002971768263e+05 7.818624924710887436e-01 7.846661488148455321e-01
1.675252472408215586e-04 1.896796783378498803e+05 7.743293347930189086e-01 7.771329911367756971e-01
1.741015652304015381e-04 1.877797317801466561e+05 7.665731831216300307e-01 7.693768394653868192e-01
1.809360410738716568e-04 1.858243090921506227e+05 7.585905612482514160e-01 7.613942175920080935e-01
1.880388089340914693e-04 1.838126092460029759e+05 7.503781991369229409e-01 7.531818554806797295e-01
1.954204007974053514e-04 1.817438881003430288e+05 7.419330589794310704e-01 7.447367153231878589e-01
2.030917620904734884e-04 1.796174651401525480e+05 7.332523627093745500e-01 7.360560190531312275e-01
2.110642679101554697e-04 1.774327305736857816e+05 7.243336209739613674e-01 7.271372773177181559e-01
2.193497398905057730e-04 1.751891527833033470e+05 7.151746635505473737e-01 7.179783198943041622e-01
2.279604637318979670e-04 1.728862861237630132e+05 7.057736711815980613e-01 7.085773275253548498e-01
2.369092074182632202e-04 1.705237790578376444e+05 6.961292087867209100e-01 6.989328651304775875e-01
2.462092401494625450e-04 1.681013826149909582e+05 6.862402599935165659e-01 6.890439163372733544e-01
2.558743520168586523e-04 1.656189591542367125e+05 6.761062629101988186e-01 6.789099192539556071e-01
2.659188744512693946e-04 1.630764914072004904e+05 6.657271470420842441e-01 6.685308033858410326e-01
2.763577014736157632e-04 1.604740917717945413e+05 6.551033712311602475e-01 6.579070275749170360e-01
2.872063117797827919e-04 1.578120118207769119e+05 6.442359624728758449e-01 6.470396188166326334e-01
2.984807916924324248e-04 1.550906519828056626e+05 6.331265554371079407e-01 6.359302117808647292e-01
3.101978590138096945e-04 1.523105713464063301e+05 6.217774324908966754e-01 6.245810888346534639e-01
3.223748878149030293e-04 1.494724975295664917e+05 6.101915639890913567e-01 6.129952203328481453e-01
3.350299341977229571e-04 1.465773365494693862e+05 5.983726485655619376e-01 6.011763049093187261e-01
3.481817630688966228e-04 1.436261826182162913e+05 5.863251531222769541e-01 5.891288094660337427e-01
3.618498759642746650e-04 1.406203277813174645e+05 5.740543521765132384e-01 5.768580085202700269e-01
3.760545399658171912e-04 1.375612713063037954e+05 5.615663661879850554e-01 5.643700225317418440e-01
3.908168177536264177e-04 1.344507287191333307e+05 5.488681984481653675e-01 5.516718547919221560e-01
4.061585988376979588e-04 1.312906403762149275e+05 5.359677700738575412e-01 5.387714264176143297e-01
4.221026320156898832e-04 1.280831794499990938e+05 5.228739526067719412e-01 5.256776089505287297e-01
4.386725591048498511e-04 1.248307591963220912e+05 5.095965976810044040e-01 5.124002540247611925e-01
4.558929499981059568e-04 1.215360393622317788e+05 4.961465631817028044e-01 4.989502195254595374e-01
4.737893390963144095e-04 1.182019315840622585e+05 4.825357352816268541e-01 4.853393916253836426e-01
4.923882631706736918e-04 1.148316036173118482e+05 4.687770457087787612e-01 4.715807020525355497e-01
5.117173007114604729e-04 1.114284822326630092e+05 4.548844835688249377e-01 4.576881399125817262e-01
5.318051128214197360e-04 1.079962546065815550e+05 4.408731010219391067e-01 4.436767573656958397e-01
5.526814857144602593e-04 1.045388680306474125e+05 4.267590120962031497e-01 4.295626684399599382e-01
5.743773748826580582e-04 1.010605277614777151e+05 4.125593839103486871e-01 4.153630402541054756e-01
5.969249509970733867e-04 9.756569283315827488e+04 3.982924195788460353e-01 4.010960759226028238e-01
6.203576476104268565e-04 9.405906965692173981e+04 3.839773320838711368e-01 3.867809884276279253e-01
6.447102107323869971e-04 9.054560323878603231e+04 3.696343084230715448e-01 3.724379647668283333e-01
6.700187503509583229e-04 8.703046585543567198e+04 3.552844633811179098e-01 3.580881197248746983e-01
6.963207939763882718e-04 8.351904304217710160e+04 3.409497823283349494e-01 3.437534386720917379e-01
7.236553422869657212e-04 8.001691676474511041e+04 3.266530525229685011e-01 3.294567088667252897e-01
7.520629269592406588e-04 7.652984566942289530e+04 3.124177824862520159e-01 3.152214388300088044e-01
7.815856707684091381e-04 7.306374233369360445e+04 2.982681091327435419e-01 3.010717654765003304e-01
8.122673500479711669e-04 6.962464747270598309e+04 2.842286924733826159e-01 2.870323488171394044e-01
8.441534596012984729e-04 6.621870109536897507e+04 2.703245978660174798e-01 2.731282542097742128e-01
8.772912801613356321e-04 6.285211064794619597e+04 2.565811659680036216e-01 2.593848223117604102e-01
9.117299484984922164e-04 5.953111623250063712e+04 2.430238707474636495e-01 2.458275270912204380e-01
9.475205302806537873e-04 5.626195304220964317e+04 2.296781661329766744e-01 2.324818224767334629e-01
9.847160957933774172e-04 5.305081121497853019e+04 2.165693221239886057e-01 2.193729784677453942e-01
1.023371798632519191e-03 4.990379337030613533e+04 2.037222514435620135e-01 2.065259077873188298e-01
1.063544957486011302e-03 4.682687016110136756e+04 1.911613280875606447e-01 1.939649844313174332e-01
1.105295141126020871e-03 4.382583424101968558e+04 1.789101994055108669e-01 1.817138557492676831e-01
1.148684256737553602e-03 4.090625311748112290e+04 1.669915936324814221e-01 1.697952499762382106e-01
1.193776641714435838e-03 3.807342142922878702e+04 1.554271250717642050e-01 1.582307814155210213e-01
1.240639159058831839e-03 3.533231325317088340e+04 1.442370993970998327e-01 1.470407557408566490e-01
1.289341296525714411e-03 3.268753510620770612e+04 1.334403217920396845e-01 1.362439781357964730e-01
1.339955269659338357e-03 3.014328036141782286e+04 1.230539108631467926e-01 1.258575672069035811e-01
1.392556128874461972e-03 2.770328584188533932e+04 1.130931214429805043e-01 1.158967777867372928e-01
1.447221870741134415e-03 2.537079138698156021e+04 1.035711795275315456e-01 1.063748358712883341e-01
1.504033553638023553e-03 2.314850320248207208e+04 9.449913266040808890e-02 9.730278900416489130e-02
1.563075417945815901e-03 2.103856180496567322e+04 8.588571907225825419e-02 8.868937541601505659e-02
1.624435010958865354e-03 1.904251535020658775e+04 7.773725879926786375e-02 8.054091514302465227e-02
1.688203316700362649e-03 1.716129909273169324e+04 7.005756983091267209e-02 7.286122617466946061e-02
1.754474890833459741e-03 1.539522165787613085e+04 6.284791206837214705e-02 6.565156841212893557e-02
1.823348000868440328e-03 1.374395871762006936e+04 5.610696150739844651e-02 5.891061785115523503e-02
1.894924771873821674e-03 1.220655454711029051e+04 4.983081659250431644e-02 5.263447293626111190e-02
1.969311337907421727e-03 1.078143180081404898e+04 4.401303812615520866e-02 4.681669446991199718e-02
2.046617999391989878e-03 9.466409687493254751e+03 3.864472346446479190e-02 4.144837980822158735e-02
2.126959386668689569e-03 8.258730544493577327e+03 3.371461500141317152e-02 3.651827134516996698e-02
2.210454629971021680e-03 7.155094618200703735e+03 2.920924215310045924e-02 3.201289849685725469e-02
2.297227536071151221e-03 6.151702654051421632e+03 2.511309522294544530e-02 2.791675156670224076e-02
2.387406771860646915e-03 5.244305692349284982e+03 2.140882868313965723e-02 2.421248502689645268e-02
2.481126055137767780e-03 4.428261262388993600e+03 1.807749057591654870e-02 2.088114691967334763e-02
2.578524352884273892e-03 3.698594974764510425e+03 1.509877395182570269e-02 1.790243029558249988e-02
2.679746087325689426e-03 3.050066338341787286e+03 1.245128555435500925e-02 1.525494189811180470e-02
2.784941350080644140e-03 2.477237482337387519e+03 1.011282636406639693e-02 1.291648270782319238e-02
2.894266124716749020e-03 1.974543352981737371e+03 8.060678162428273896e-03 1.086433450618506935e-02
3.007882518043098787e-03 1.536361885204551982e+03 6.271889993680988297e-03 9.075546337437782884e-03
3.125959000482278049e-03 1.157082628174216552e+03 4.723558314870428439e-03 7.527214658627223894e-03
3.248670655878374992e-03 8.311723330650016806e+02 3.393094744784560558e-03 6.196751088541356013e-03
3.376199441111336561e-03 5.532360936464752967e+02 2.258475658176400773e-03 5.062132001933196228e-03
3.508734455902711314e-03 3.180727642175011169e+02 1.298468418391278542e-03 4.102124762148074213e-03
3.646472223212745157e-03 1.207235614066239577e+02 4.928297844924262820e-04 3.296486128249221954e-03
3.789616980644716030e-03 -4.348701989521282485e+01 -1.775270576303563210e-04 2.626129286126438998e-03
3.938380983288488832e-03 -1.789185895568765545e+02 -7.303993429750342894e-04 2.073257000781761165e-03
4.092984818452437799e-03 -2.895908787266279774e+02 -1.182196819667263475e-03 1.621459524089531980e-03
4.253657732750387374e-03 -3.791684365637734118e+02 -1.547879276429311567e-03 1.255777067327483888e-03
4.420637972028529546e-03 -4.509537703076853745e+02 -1.840928538284403735e-03 9.627278054723918286e-04
4.594173134636476453e-03 -5.078884260534657642e+02 -2.073352878607119445e-03 7.303034651496761185e-04
4.774520538566126571e-03 -5.525612724587053890e+02 -2.255720835698795442e-03 5.479355080580001211e-04
4.961947603002903225e-03 -5.872230561513852081e+02 -2.397220632327966283e-03 4.064357114288294427e-04
5.156732244854963371e-03 -6.138061544274945618e+02 -2.505740812166175682e-03 2.979155315906199353e-04
5.359163290848514664e-03 -6.339483633746197029e+02 -2.587967350042885781e-03 2.156889937139098090e-04
5.569540905800130642e-03 -6.490195297604497000e+02 -2.649492371301665015e-03 1.541639724551304130e-04
5.788177037701273779e-03 -6.601498611570173125e+02 -2.694929722217976817e-03 1.087266215388185025e-04
6.015395880274832831e-03 -6.682588256322585494e+02 -2.728032947207581927e-03 7.562339654921340583e-05
6.251534353689711630e-03 -6.740836717279221375e+02 -2.751811715929939738e-03 5.184462782685589279e-05
6.496942604146118024e-03 -6.782067508775339775e+02 -2.768643361592746516e-03 3.501298216404887139e-05
6.751984523072501049e-03 -6.810809960530810940e+02 -2.780376892429135133e-03 2.327945132766021707e-05
7.017038286703822757e-03 -6.830530900521284821e+02 -2.788427571594205134e-03 1.522877216259042116e-05
7.292496916841444653e-03 -6.843840328634840944e+02 -2.793860879320132773e-03 9.795464436662610811e-06
