#i	omega	re	im	r	phi
0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	4.999999999999999774e-07	-6.716630000000000100e-01	2.926000000000000267e-01
2.000000000000000000e+00	9.999999999999999547e-07	-3.529590000000000227e-01	3.256999999999999895e-01
3.000000000000000000e+00	1.500000000000000038e-06	-1.493440000000000045e-01	2.774820000000000064e-01
4.000000000000000000e+00	1.999999999999999909e-06	-3.375029999999999697e-02	2.040180000000000049e-01
5.000000000000000000e+00	2.500000000000000205e-06	2.279300000000000076e-02	1.334170000000000078e-01
6.000000000000000000e+00	3.000000000000000076e-06	4.218539999999999790e-02	7.788530000000000453e-02
7.000000000000000000e+00	3.499999999999999947e-06	4.257980000000000098e-02	3.948990000000000139e-02
8.000000000000000000e+00	3.999999999999999819e-06	3.509059999999999957e-02	1.516349999999999990e-02
9.000000000000000000e+00	4.500000000000000114e-06	2.479800000000000060e-02	2.079829999999999960e-03
1.000000000000000000e+01	5.000000000000000409e-06	1.543090000000000087e-02	-4.257160000000000284e-03
1.100000000000000000e+01	5.499999999999999857e-06	8.669049999999999326e-03	-5.583040000000000051e-03
1.200000000000000000e+01	6.000000000000000152e-06	4.141299999999999669e-03	-5.129390000000000165e-03
1.300000000000000000e+01	6.499999999999999600e-06	1.490280000000000077e-03	-4.099150000000000189e-03
1.400000000000000000e+01	6.999999999999999895e-06	6.518130000000000560e-05	-2.695050000000000050e-03
1.500000000000000000e+01	7.500000000000000190e-06	-4.454220000000000054e-04	-1.843229999999999955e-03
1.600000000000000000e+01	7.999999999999999638e-06	-8.638479999999999596e-04	-9.158880000000000103e-04
1.700000000000000000e+01	8.499999999999999933e-06	-5.253820000000000191e-04	1.909769999999999979e-04
1.800000000000000000e+01	9.000000000000000228e-06	-4.274850000000000178e-04	-2.322500000000000074e-04
1.900000000000000000e+01	9.500000000000000523e-06	-4.065170000000000112e-04	-4.830300000000000153e-04
2.000000000000000000e+01	1.000000000000000082e-05	-8.477240000000000036e-04	-3.541670000000000126e-04
2.100000000000000000e+01	1.049999999999999942e-05	-3.648470000000000120e-04	-3.078569999999999766e-04
2.200000000000000000e+01	1.099999999999999971e-05	-5.392690000000000032e-05	-2.498150000000000197e-04
2.300000000000000000e+01	1.150000000000000001e-05	-3.221620000000000234e-04	-1.368759999999999953e-04
2.400000000000000000e+01	1.200000000000000030e-05	-2.766010000000000170e-04	7.254219999999999809e-05
2.500000000000000000e+01	1.250000000000000060e-05	-2.236329999999999915e-04	3.153939999999999825e-04
2.600000000000000000e+01	1.299999999999999920e-05	2.275690000000000026e-04	3.898109999999999986e-04
2.700000000000000000e+01	1.349999999999999949e-05	2.960290000000000078e-04	8.942449999999999737e-05
2.800000000000000000e+01	1.399999999999999979e-05	1.177299999999999994e-04	-1.473730000000000135e-04
2.900000000000000000e+01	1.450000000000000009e-05	8.471329999999999410e-05	6.843819999999999808e-05
3.000000000000000000e+01	1.500000000000000038e-05	2.103999999999999913e-04	7.956310000000000400e-05
3.100000000000000000e+01	1.550000000000000068e-05	-1.683769999999999974e-05	1.002379999999999981e-04
3.200000000000000000e+01	1.599999999999999928e-05	-9.869250000000000418e-05	1.955170000000000052e-04
3.300000000000000000e+01	1.650000000000000127e-05	-2.560829999999999942e-04	6.801250000000000654e-05
3.400000000000000000e+01	1.699999999999999987e-05	-2.263309999999999985e-04	6.335759999999999526e-04
3.500000000000000000e+01	1.749999999999999847e-05	-1.456630000000000045e-04	4.797339999999999981e-04
3.600000000000000000e+01	1.800000000000000046e-05	-1.740599999999999971e-04	6.231989999999999535e-04
3.700000000000000000e+01	1.849999999999999906e-05	-1.445589999999999961e-04	5.557949999999999870e-04
3.800000000000000000e+01	1.900000000000000105e-05	-4.426160000000000326e-05	1.527429999999999977e-04
3.900000000000000000e+01	1.949999999999999965e-05	-1.062129999999999943e-04	-1.085960000000000018e-04
4.000000000000000000e+01	2.000000000000000164e-05	1.701109999999999981e-04	1.927999999999999972e-04
4.100000000000000000e+01	2.050000000000000024e-05	5.636460000000000038e-04	2.715729999999999967e-04
4.200000000000000000e+01	2.099999999999999884e-05	2.155480000000000037e-04	-1.476790000000000069e-04
4.300000000000000000e+01	2.150000000000000083e-05	3.005959999999999931e-05	9.060469999999999668e-05
4.400000000000000000e+01	2.199999999999999943e-05	3.517430000000000101e-04	-2.699609999999999857e-04
4.500000000000000000e+01	2.250000000000000142e-05	-2.584800000000000053e-04	-7.034790000000000184e-04
4.600000000000000000e+01	2.300000000000000002e-05	-5.291430000000000395e-04	-3.398590000000000270e-04
4.700000000000000000e+01	2.349999999999999862e-05	-3.199829999999999753e-04	-5.269849999999999968e-04
4.800000000000000000e+01	2.400000000000000061e-05	-6.277569999999999461e-04	-4.357259999999999953e-04
4.900000000000000000e+01	2.449999999999999921e-05	-6.350000000000000392e-04	-7.346429999999999931e-04
5.000000000000000000e+01	2.500000000000000120e-05	-1.197080000000000106e-03	-1.824469999999999965e-04
5.100000000000000000e+01	2.549999999999999980e-05	-8.039590000000000321e-04	5.195799999999999551e-04
5.200000000000000000e+01	2.599999999999999840e-05	-4.367099999999999845e-04	3.839219999999999742e-04
5.300000000000000000e+01	2.650000000000000039e-05	-1.260280000000000070e-04	3.759209999999999809e-04
5.400000000000000000e+01	2.699999999999999899e-05	-1.584699999999999922e-04	3.845799999999999805e-04
5.500000000000000000e+01	2.750000000000000098e-05	-1.260429999999999992e-04	1.074960000000000021e-04
