#i	t	cos	sin
0	0	0.1	0
1	5e-07	0.0729599	0.0359821
2	1e-06	0.0396289	0.0494404
3	1.5e-06	0.0115925	0.0478923
4	2e-06	-0.00764855	0.0375474
5	2.5e-06	-0.0176922	0.0239191
6	3e-06	-0.0203512	0.010941
7	3.5e-06	-0.017994	0.00103649
8	4e-06	-0.0131198	-0.00532861
9	4.5e-06	-0.00757018	-0.00820936
10	5e-06	-0.0025778	-0.0083603
11	5.5e-06	0.00101425	-0.00680511
12	6e-06	0.00297536	-0.00443667
13	6.5e-06	0.00354081	-0.00220336
14	7e-06	0.00315926	-0.000383632
15	7.5e-06	0.00228421	0.000762383
16	8e-06	0.0012931	0.0013043
17	8.5e-06	0.000581193	0.00125119
18	9e-06	-2.85772e-05	0.00120464
19	9.5e-06	-0.000473048	0.000865443
20	1e-05	-0.00063148	0.00048631
21	1.05e-05	-0.000608066	0.000160455
22	1.1e-05	-0.000415565	-0.000210448
23	1.15e-05	-0.000156534	-0.000358859
24	1.2e-05	2.3241e-05	-0.000248723
25	1.25e-05	-4.11599e-05	-0.000224476
26	1.3e-05	0.00014879	-0.000274161
27	1.35e-05	0.000155532	-0.000133701
28	1.4e-05	0.000146647	1.55677e-05
29	1.45e-05	6.61945e-05	0.000104233
30	1.5e-05	4.49479e-06	8.18473e-05
31	1.55e-05	-7.12227e-05	5.76729e-05
32	1.6e-05	2.03848e-05	-0.0001135
33	1.65e-05	0.000131835	-9.88506e-05
34	1.7e-05	0.000135348	5.96803e-07
35	1.75e-05	-1.09634e-05	1.68833e-05
36	1.8e-05	3.87779e-05	-7.43937e-05
37	1.85e-05	2.46217e-06	-5.18914e-05
38	1.9e-05	2.37885e-05	3.4395e-07
39	1.95e-05	3.57708e-05	3.79647e-05
40	2e-05	6.99027e-05	-2.90728e-06
41	2.05e-05	-1.41435e-05	2.88011e-05
42	2.1e-05	2.3615e-05	-1.81051e-05
43	2.15e-05	8.46843e-06	3.50002e-05
44	2.2e-05	-5.71901e-05	-2.44471e-05
45	2.25e-05	-7.66279e-05	-2.3193e-05
46	2.3e-05	2.12818e-05	-8.64679e-05
47	2.35e-05	5.86125e-05	4.37149e-05
48	2.4e-05	-1.11482e-05	3.80208e-05
49	2.45e-05	-9.76716e-06	7.42371e-05
50	2.5e-05	-7.40502e-05	7.96588e-05
51	2.55e-05	-0.000185023	-3.15407e-06
52	2.6e-05	-8.03689e-05	-6.64419e-05
53	2.65e-05	1.32072e-05	-0.000102864
54	2.7e-05	6.22068e-05	1.3178e-05
55	2.75e-05	9.61572e-05	2.40393e-05
56	2.8e-05	0.00012095	2.16356e-05
57	2.85e-05	8.5476e-05	8.10377e-05
58	2.9e-05	-2.40938e-05	9.14688e-05
59	2.95e-05	-3.12913e-05	3.60038e-05
60	3e-05	-8.45648e-05	9.73871e-06
61	3.05e-05	-5.81811e-05	-0.000164865
62	3.1e-05	7.62571e-05	-0.000118848
63	3.15e-05	-3.694e-05	-4.42777e-05
64	3.2e-05	1.37143e-05	8.29904e-05
65	3.25e-05	3.73515e-05	6.99341e-05
66	3.3e-05	2.75827e-05	6.84201e-05
67	3.35e-05	4.05166e-05	4.79736e-05
