# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -5.862076963570184307e+05 4.255696134733318314e-01 9.724524359610667856e-01
1.039255682936713057e-05 -5.852044932868169853e+05 4.248413174351288735e-01 9.717241399228637722e-01
1.080052374516253993e-05 -5.841751655957509065e+05 4.240940556875492096e-01 9.709768781752841083e-01
1.122450568085305802e-05 -5.831190544734954601e+05 4.233273499535982198e-01 9.702101724413331185e-01
1.166513131698196108e-05 -5.820354856640662765e+05 4.225407107431848330e-01 9.694235332309197872e-01
1.212305401337652898e-05 -5.809237691682291916e+05 4.217336371370798975e-01 9.686164596248147962e-01
1.259895277795028468e-05 -5.797831989439261379e+05 4.209056165694341489e-01 9.677884390571690476e-01
1.309353327353609475e-05 -5.786130526049680775e+05 4.200561246090380174e-01 9.669389470967729716e-01
1.360752886424333165e-05 -5.774125911182527198e+05 4.191846247395106806e-01 9.660674472272455793e-01
1.414170170289024019e-05 -5.761810584998024860e+05 4.182905681386323571e-01 9.651733906263673113e-01
1.469684386112447426e-05 -5.749176815099295927e+05 4.173733934570432735e-01 9.642562159447781722e-01
1.527377850390712299e-05 -5.736216693478628295e+05 4.164325265965516110e-01 9.633153490842865097e-01
1.587336111010208536e-05 -5.722922133461980848e+05 4.154673804883133870e-01 9.623502029760483412e-01
1.649648074098020639e-05 -5.709284866655586520e+05 4.144773548711649935e-01 9.613601773588998922e-01
1.714406135851971963e-05 -5.695296439898811514e+05 4.134618360704095941e-01 9.603446585581445483e-01
1.781706319545728901e-05 -5.680948212227724725e+05 4.124201967773811206e-01 9.593030192651160748e-01
1.851648417912153989e-05 -5.666231351854122477e+05 4.113517958301304289e-01 9.582346183178653831e-01
1.924336141115980055e-05 -5.651136833165130811e+05 4.102559779956050923e-01 9.571388004833399910e-01
1.999877270535286910e-05 -5.635655433748782380e+05 4.091320737537151864e-01 9.560148962414500851e-01
2.078383818579755086e-05 -5.619777731451395666e+05 4.079793990837073947e-01 9.548622215714422934e-01
2.159972194782717103e-05 -5.603494101472900948e+05 4.067972552532944097e-01 9.536800777410293639e-01
2.244763378413223854e-05 -5.586794713506725384e+05 4.055849286110187468e-01 9.524677510987537010e-01
2.332883097864158392e-05 -5.569669528931159293e+05 4.043416903823543462e-01 9.512245128700893559e-01
2.424462017082330928e-05 -5.552108298059679801e+05 4.030667964700881956e-01 9.499496189578231498e-01
2.519635929317013366e-05 -5.534100557458087569e+05 4.017594872595519617e-01 9.486423097472869159e-01
2.618545958474232716e-05 -5.515635627336791949e+05 4.004189874293098694e-01 9.473018099170448236e-01
2.721338768375308650e-05 -5.496702609027099097e+05 3.990445057679445351e-01 9.459273282556794893e-01
2.828166780230035161e-05 -5.477290382550867507e+05 3.976352349976209344e-01 9.445180574853558886e-01
2.939188398646884365e-05 -5.457387604293428594e+05 3.961903516051474838e-01 9.430731740928823825e-01
3.054568246515432163e-05 -5.436982704790235730e+05 3.947090156812930739e-01 9.415918381690280281e-01
3.174477409109193257e-05 -5.416063886638294207e+05 3.931903707691630223e-01 9.400731932568979765e-01
3.299093687770942587e-05 -5.394619122544032289e+05 3.916335437224802707e-01 9.385163662102151694e-01
3.428601863556583155e-05 -5.372636153519892832e+05 3.900376445746632781e-01 9.369204670623981768e-01
3.563193971228584164e-05 -5.350102487242607167e+05 3.884017664196414144e-01 9.352845889073763130e-01
3.703069584005140764e-05 -5.327005396586795105e+05 3.867249853053985609e-01 9.336078077931334596e-01
3.848436109487433118e-05 -5.303331918348226463e+05 3.850063601412858638e-01 9.318891826290207625e-01
3.999509097203661132e-05 -5.279068852171794279e+05 3.832449326201955442e-01 9.301277551079304429e-01
4.156512558225988177e-05 -5.254202759700085735e+05 3.814397271567496750e-01 9.283225496444845737e-01
4.319679297334173899e-05 -5.228719963959135348e+05 3.795897508427076850e-01 9.264725733304426392e-01
4.489251258218607721e-05 -5.202606548998822691e+05 3.776939934208602412e-01 9.245768159085951954e-01
