# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
1.000000000000000082e-05 -2.162980456891205395e+05 1.130303276919315522e+03 -9.362799861533836520e+03 1.130303276919315522e+03 -7.924189107866831394e-01 4.140923644046006977e-03 -3.430109432821162180e-02 4.140923644046006977e-03
1.599999999999999928e-05 -2.132622171668571827e+05 1.191746222217944251e+03 -7.591762627760268515e+03 1.191746222217944251e+03 -7.812969983196391688e-01 4.366023004671039723e-03 -2.781280918777819314e-02 4.366023004671039723e-03
2.599999999999999840e-05 -2.086235579291787581e+05 1.140835706268775994e+03 -7.231090232502647268e+03 1.140835706268775994e+03 -7.643030338623051367e-01 4.179509735595964004e-03 -2.649146749146140747e-02 4.179509735595964004e-03
4.300000000000000165e-05 -1.999762615807008988e+05 1.213405266577553448e+03 -5.230084467493368720e+03 1.213405266577553448e+03 -7.326232231091415192e-01 4.445372017212696931e-03 -1.916068091992891714e-02 4.445372017212696931e-03
6.999999999999999387e-05 -1.870152859598543146e+05 1.153310115172167116e+03 -3.811796254251152277e+03 1.153310115172167116e+03 -6.851400285593138850e-01 4.225210368185776215e-03 -1.396470978880594294e-02 4.225210368185776215e-03
1.129999999999999955e-04 -1.703625870886505581e+05 1.168438348958448614e+03 -3.032168391094950493e+03 1.168438348958448614e+03 -6.241320177881761744e-01 4.280633423446669923e-03 -1.110850339002450275e-02 4.280633423446669923e-03
1.830000000000000029e-04 -1.457258232694283652e+05 1.161643339579215080e+03 -2.134610863209152740e+03 1.161643339579215080e+03 -5.338739782911564591e-01 4.255739560379517665e-03 -7.820255655979319390e-03 4.255739560379517665e-03
2.979999999999999793e-04 -1.125165327344999387e+05 1.185947086308718781e+03 -1.918926163415198971e+02 1.185947086308718781e+03 -4.122100504001513510e-01 4.344777574801103603e-03 -7.030083769129607781e-04 4.344777574801103603e-03
4.829999999999999767e-04 -6.960050879210254061e+04 1.129773953988350740e+03 3.347504749196177727e+02 1.129773953988350740e+03 -2.549850101119566226e-01 4.138984442519366702e-03 1.226375420434372898e-03 4.138984442519366702e-03
7.849999999999999990e-04 -1.749553946860675569e+04 1.222224824592857658e+03 1.343321447913034262e+03 1.222224824592857658e+03 -6.409580024252672925e-02 4.477682917359025738e-03 4.921326566776179114e-03 4.477682917359025738e-03
1.299999999999999920e-05 -2.155728737186122162e+05 1.149386531190041296e+03 -8.826063387898393557e+02 1.149386531190041296e+03 -7.897622063251497071e-01 4.210836118360306718e-03 -3.233473291027729422e-03 4.210836118360306718e-03
2.099999999999999884e-05 -2.112886911356252967e+05 1.124760477634193194e+03 1.480557812238839688e+02 1.124760477634193194e+03 -7.740668851528950123e-01 4.120617316458846137e-03 5.424098979688687407e-04 4.120617316458846137e-03
3.399999999999999973e-05 -2.052910077401799499e+05 1.225043905533794486e+03 6.601156878750407486e+02 1.225043905533794486e+03 -7.520940664511807094e-01 4.488010764018571241e-03 2.418367455482989693e-03 4.488010764018571241e-03
5.500000000000000196e-05 -1.949421415039472049e+05 1.142646407398637166e+03 1.204183812802883040e+03 1.142646407398637166e+03 -7.141804677190903838e-01 4.186143331440592662e-03 4.411588751475304868e-03 4.186143331440592662e-03
8.899999999999999491e-05 -1.802434072263969283e+05 1.169941136528851303e+03 1.880773494934859627e+03 1.169941136528851303e+03 -6.603309057914713565e-01 4.286138962277999571e-03 6.890309524270045623e-03 4.286138962277999571e-03
