# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 3.476900064916710835e+04 -1.772563062237003106e-01 7.361054304885572552e-01
1.015521127634569068e-05 3.539907183038044604e+04 -1.804684805213402354e-01 7.328932561909172749e-01
1.031283160672184683e-05 3.603532807969272835e+04 -1.837121869971989896e-01 7.296495497150585763e-01
1.047289838236359523e-05 3.667778972028280259e+04 -1.869875292611459239e-01 7.263742074511115865e-01
1.063544957486011146e-05 3.732647590738424333e+04 -1.902946049687329333e-01 7.230671317435246603e-01
1.080052374516253993e-05 3.798140458805067465e+04 -1.936335056160736201e-01 7.197282310961838903e-01
1.096816005273138056e-05 3.864259246029908536e+04 -1.970043163315512436e-01 7.163574203807062668e-01
1.113839826482620568e-05 3.931005493164199288e+04 -2.004071156644110230e-01 7.129546210478465706e-01
1.131127876593921339e-05 3.998380607701611007e+04 -2.038419753702755965e-01 7.095197613419819138e-01
1.148684256737554795e-05 4.066385859612096101e+04 -2.073089601936526083e-01 7.060527765186049853e-01
1.166513131698196108e-05 4.135022377017664257e+04 -2.108081276474808030e-01 7.025536090647767073e-01
1.184618730902684818e-05 4.204291141811723355e+04 -2.143395277897990614e-01 6.990222089224584767e-01
1.203005349423324184e-05 4.274192985223085270e+04 -2.179032029975943585e-01 6.954585337146631518e-01
1.221677348996793032e-05 4.344728583326569060e+04 -2.214991877379272611e-01 6.918625489743303048e-01
1.240639159058831744e-05 4.415898452501569409e+04 -2.251275083364046026e-01 6.882342283758529078e-01
1.259895277795028468e-05 4.487702944840749842e+04 -2.287881827431094972e-01 6.845735539691480964e-01
1.279450273207873449e-05 4.560142243510539993e+04 -2.324812202960740704e-01 6.808805164161835233e-01
1.299308784200417238e-05 4.633216358065881650e+04 -2.362066214824201371e-01 6.771551152298374010e-01
1.319475521676705910e-05 4.706925119721188094e+04 -2.399643776972671394e-01 6.733973590149904265e-01
1.339955269659339733e-05 4.781268176580252475e+04 -2.437544710005476178e-01 6.696072657117099203e-01
1.360752886424333165e-05 4.856244988827426278e+04 -2.475768738718479300e-01 6.657848628404096081e-01
1.381873305653633617e-05 4.931854823883075733e+04 -2.514315489634280643e-01 6.619301877488295016e-01
1.403321537605484669e-05 5.008096751526003936e+04 -2.553184488515569117e-01 6.580432878607006542e-01
1.425102670302999301e-05 5.084969638986200152e+04 -2.592375157863355262e-01 6.541242209259220397e-01
1.447221870741134408e-05 5.162472146010914003e+04 -2.631886814401594443e-01 6.501730552720981215e-01
1.469684386112447426e-05 5.240602719907800201e+04 -2.671718666550130794e-01 6.461898700572444865e-01
1.492495545051829036e-05 5.319359590568502608e+04 -2.711869811887661075e-01 6.421747555234914584e-01
1.515660758900604291e-05 5.398740765476814704e+04 -2.752339234606838159e-01 6.381278132515737500e-01
1.539185522990205290e-05 5.478744024705147604e+04 -2.793125802963415949e-01 6.340491564159159710e-01
1.563075417945817392e-05 5.559366915903851623e+04 -2.834228266721746103e-01 6.299389100400829555e-01
1.587336111010208536e-05 5.640606749287515413e+04 -2.875645254598738765e-01 6.257972112523836339e-01
1.611973357388158737e-05 5.722460592623247067e+04 -2.917375271708830264e-01 6.216242095413745394e-01
1.636993001611702035e-05 5.804925266225404630e+04 -2.959416697012239861e-01 6.174200670110335798e-01
1.662400978926613715e-05 5.887997337962292659e+04 -3.001767780769327154e-01 6.131849586353248505e-01
1.688203316700362703e-05 5.971673118279676419e+04 -3.044426642003524308e-01 6.089190725119051351e-01
1.714406135851971963e-05 6.055948655247074203e+04 -3.087391265975877874e-01 6.046226101146697784e-01
1.741015652304015246e-05 6.140819729632166855e+04 -3.130659501673928591e-01 6.002957865448647068e-01
1.768038178457208620e-05 6.226281850009695336e+04 -3.174229059318171009e-01 5.959388307804404095e-01
1.795480124687830550e-05 6.312330247910677281e+04 -3.218097507889070008e-01 5.915519859233505651e-01
1.823348000868442158e-05 6.398959873018776125e+04 -3.262262272678113084e-01 5.871355094444462575e-01
1.851648417912153989e-05 6.486165388420126692e+04 -3.306720632866120280e-01 5.826896734256454824e-01
1.880388089340916658e-05 6.573941165913881559e+04 -3.351469719132507130e-01 5.782147647990067973e-01
1.909573832878096617e-05 6.662281281390339427e+04 -3.396506511299000608e-01 5.737110855823575051e-01
1.939212572065831012e-05 6.751179510284350545e+04 -3.441827836011733810e-01 5.691789531110841294e-01
1.969311337907421862e-05 6.840629323111320264e+04 -3.487430364465452515e-01 5.646187002657122589e-01
1.999877270535286910e-05 6.930623881094050012e+04 -3.533310610174025812e-01 5.600306756948549847e-01
2.030917620904734816e-05 7.021156031888176221e+04 -3.579464926791228740e-01 5.554152440331346918e-01
2.062439752514092561e-05 7.112218305414936913e+04 -3.625889505986237826e-01 5.507727861136337832e-01
