# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -7.297115660284945043e+05 4.381776654502701485e-01 9.862967405024024581e-01
1.039255682936713057e-05 -7.291205777429729933e+05 4.378227884285618710e-01 9.859418634806941251e-01
1.080052374516253993e-05 -7.285143966568048345e+05 4.374587884242548408e-01 9.855778634763870949e-01
1.122450568085305802e-05 -7.278926381137998542e+05 4.370854344587551954e-01 9.852045095108874495e-01
1.166513131698196108e-05 -7.272549080311801517e+05 4.367024898929857679e-01 9.848215649451180775e-01
1.212305401337652898e-05 -7.266008026851849863e+05 4.363097122986458465e-01 9.844287873507781006e-01
1.259895277795028468e-05 -7.259299084927049698e+05 4.359068533270867296e-01 9.840259283792189837e-01
1.309353327353609475e-05 -7.252418017889211187e+05 4.354936585757883116e-01 9.836127336279206768e-01
1.360752886424333165e-05 -7.245360486009313026e+05 4.350698674524263176e-01 9.831889425045585718e-01
1.414170170289024019e-05 -7.238122044173531467e+05 4.346352130365229716e-01 9.827542880886552812e-01
1.469684386112447426e-05 -7.230698139538854593e+05 4.341894219386714382e-01 9.823084969908036923e-01
1.527377850390712299e-05 -7.223084109148330754e+05 4.337322141573359824e-01 9.818512892094682920e-01
1.587336111010208536e-05 -7.215275177505853353e+05 4.332633029332225161e-01 9.813823779853548812e-01
1.649648074098020639e-05 -7.207266454110561172e+05 4.327823946012242518e-01 9.809014696533565614e-01
1.714406135851971963e-05 -7.199052930950949667e+05 4.322891884399476803e-01 9.804082634920799899e-01
1.781706319545728901e-05 -7.190629479958846932e+05 4.317833765188289763e-01 9.799024515709612304e-01
1.851648417912153989e-05 -7.181990850423452212e+05 4.312646435428518221e-01 9.793837185949840762e-01
1.924336141115980055e-05 -7.173131666365758283e+05 4.307326666948868010e-01 9.788517417470190551e-01
1.999877270535286910e-05 -7.164046423873683671e+05 4.301871154756710669e-01 9.783061905278033210e-01
2.078383818579755086e-05 -7.154729488398340764e+05 4.296276515414544361e-01 9.777467265935867458e-01
2.159972194782717103e-05 -7.145175092012003297e+05 4.290539285393459301e-01 9.771730035914781842e-01
2.244763378413223854e-05 -7.135377330628306372e+05 4.284655919403917435e-01 9.765846669925241086e-01
2.332883097864158392e-05 -7.125330161185438046e+05 4.278622788704318225e-01 9.759813539225641321e-01
2.424462017082330928e-05 -7.115027398793051252e+05 4.272436179387769650e-01 9.753626929909092746e-01
2.519635929317013366e-05 -7.104462713843852980e+05 4.266092290647658380e-01 9.747283041168981477e-01
2.618545958474232716e-05 -7.093629629090834642e+05 4.259587233022578689e-01 9.740777983543901231e-01
2.721338768375308650e-05 -7.082521516691284487e+05 4.252917026621322316e-01 9.734107777142645412e-01
2.828166780230035161e-05 -7.071131595218830043e+05 4.246077599328666463e-01 9.727268349849989004e-01
2.939188398646884365e-05 -7.059452926644895924e+05 4.239064784992797597e-01 9.720255535514120693e-01
3.054568246515432163e-05 -7.047478413291099714e+05 4.231874321595284760e-01 9.713065072116607857e-01
3.174477409109193257e-05 -7.035200794754241360e+05 4.224501849404595499e-01 9.705692599925918040e-01
3.299093687770942587e-05 -7.022612644805723103e+05 4.216942909114255733e-01 9.698133659635578274e-01
3.428601863556583155e-05 -7.009706368267413927e+05 4.209192939966869274e-01 9.690383690488192370e-01
3.563193971228584164e-05 -6.996474197866065660e+05 4.201247277865253760e-01 9.682438028386577411e-01
3.703069584005140764e-05 -6.982908191068704473e+05 4.193101153472156284e-01 9.674291903993479380e-01
3.848436109487433118e-05 -6.969000226901489077e+05 4.184749690300036962e-01 9.665940440821360058e-01
3.999509097203661132e-05 -6.954742002754810965e+05 4.176187902792595774e-01 9.657378653313919425e-01
4.156512558225988177e-05 -6.940125031177593628e+05 4.167410694399810156e-01 9.648601444921133252e-01
4.319679297334173899e-05 -6.925140636663994519e+05 4.158412855648411788e-01 9.639603606169735439e-01
4.489251258218607721e-05 -6.909779952435934683e+05 4.149189062209858725e-01 9.630379812731181266e-01
4.665479882234468170e-05 -6.894033917225162731e+05 4.139733872968025530e-01 9.620924623489348626e-01
4.848626481239078214e-05 -6.877893272058734437e+05 4.130041728088947872e-01 9.611232478610270968e-01
5.038962625065150348e-05 -6.861348557052257238e+05 4.120106947095227290e-01 9.601297697616549831e-01
5.236770544204655644e-05 -6.844390108215297805e+05 4.109923726947738998e-01 9.591114477469061539e-01
5.442343548300271707e-05 -6.827008054273853777e+05 4.099486140137589274e-01 9.580676890658912370e-01
5.655986461065002122e-05 -6.809192313515016576e+05 4.088788132791396635e-01 9.569978883312719731e-01
5.878016072274911818e-05 -6.790932590659287525e+05 4.077823522793177502e-01 9.559014273314500043e-01
6.108761607505039696e-05 -6.772218373766440200e+05 4.066585997926375762e-01 9.547776748447698303e-01
6.348565216305209716e-05 -6.753038931181080407e+05 4.055069114039733247e-01 9.536259864561056343e-01
6.597782479539533469e-05 -6.733383308524525492e+05 4.043266293240967979e-01 9.524457043762291075e-01
6.856782936641737654e-05 -6.713240325739994878e+05 4.031170822122471242e-01 9.512361572643793783e-01
