# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
1.000000000000000082e-05 -1.303390244126326870e+05 2.353216330303638188e+03 4.950291709903565788e+03 2.353216330303638188e+03 -4.502906672858923431e-01 8.129808830591360100e-03 1.710209330902627556e-02 8.129808830591360100e-03
1.599999999999999928e-05 -1.083239409961404890e+05 2.297426207432143201e+03 3.101693631658748927e+03 2.297426207432143201e+03 -3.742337330972239084e-01 7.937067080612966730e-03 1.071562182861216656e-02 7.937067080612966730e-03
2.599999999999999840e-05 -7.541423627506410412e+04 2.273418918214061250e+03 1.548123341577083920e+02 2.273418918214061250e+03 -2.605384452445177468e-01 7.854127544043227813e-03 5.348401951457647501e-04 7.854127544043227813e-03
4.300000000000000165e-05 -2.910499746871196112e+04 2.257641510469390596e+03 3.884153012827227940e+02 2.257641510469390596e+03 -1.005509193474543872e-01 7.799620311896869607e-03 1.341883491815491639e-03 7.799620311896869607e-03
6.999999999999999387e-05 3.201292208779071734e+04 2.350993431270647307e+03 -9.572488971222201144e+02 2.350993431270647307e+03 1.105971148214718869e-01 8.122129237366035315e-03 -3.307069748191792096e-03 8.122129237366035315e-03
1.129999999999999955e-04 1.024113392400403973e+05 2.441670743467368538e+03 1.197020524759645923e+02 2.441670743467368538e+03 3.538070849605818302e-01 8.435398019304190392e-03 4.135424315763779122e-04 8.435398019304190392e-03
1.830000000000000029e-04 1.762637125143673038e+05 2.381093544054880113e+03 -3.172374825345250429e+03 2.381093544054880113e+03 6.089496609634779123e-01 8.226118046029231787e-03 -1.095980872515436161e-02 8.226118046029231787e-03
2.979999999999999793e-04 2.363068928231859754e+05 2.542646035921108250e+03 -1.378738891636741755e+03 2.542646035921108250e+03 8.163847238624499791e-01 8.784243900445952782e-03 -4.763218524351236528e-03 8.784243900445952782e-03
4.829999999999999767e-04 2.724420973585498286e+05 2.339191171234070225e+03 1.178784511466248659e+03 2.339191171234070225e+03 9.412233547795320066e-01 8.081355205403610922e-03 4.072423179829831943e-03 8.081355205403610922e-03
7.849999999999999990e-04 2.878360226433916250e+05 2.276280373184584732e+03 2.110535546876417357e+02 2.276280373184584732e+03 9.944057452408552322e-01 7.864013197813402370e-03 7.291403814140162308e-04 7.864013197813402370e-03
1.299999999999999920e-05 -1.172825675298821443e+05 2.389091560578698591e+03 -8.925821411115612136e+02 2.389091560578698591e+03 -4.051836802678630556e-01 8.253749311597648186e-03 -3.083661318932202390e-03 8.253749311597648186e-03
2.099999999999999884e-05 -9.025109180857978936e+04 2.502688749535295301e+03 4.922581632699293550e+02 2.502688749535295301e+03 -3.117962907648317850e-01 8.646200875874584385e-03 1.700636151103956115e-03 8.646200875874584385e-03
3.399999999999999973e-05 -5.201589474066772527e+04 2.383835755742679794e+03 -1.606547160101872578e+02 2.383835755742679794e+03 -1.797026796678852512e-01 8.235591742309398416e-03 -5.550242500345223739e-04 8.235591742309398416e-03
5.500000000000000196e-05 1.263433745488489649e+03 2.325981178435139554e+03 -3.132587600705317072e+02 2.325981178435139554e+03 4.364866369771494906e-03 8.035717787914273269e-03 -1.082235322390823640e-03 8.035717787914273269e-03
8.899999999999999491e-05 6.634831186752587382e+04 2.479895916787895203e+03 -3.938670074082110659e+02 2.479895916787895203e+03 2.292178091615751090e-01 8.567457000711991774e-03 -1.360717853973374874e-03 8.567457000711991774e-03
1.440000000000000036e-04 1.414849632287236745e+05 2.385156541102205665e+03 -9.716862748351777554e+02 2.385156541102205665e+03 4.887972638301188999e-01 8.240154745013788043e-03 -3.356947491818635613e-03 8.240154745013788043e-03
2.339999999999999958e-04 2.084134350700274808e+05 2.456902935762082961e+03 8.358795795141777489e+02 2.456902935762082961e+03 7.200193892193341716e-01 8.488021660332066912e-03 2.887767307805703954e-03 8.488021660332066912e-03
3.789999999999999966e-04 2.571485899073271721e+05 2.357707950764456655e+03 2.659490427371740225e+03 2.357707950764456655e+03 8.883878843102182010e-01 8.145326322636519539e-03 9.187913785440270792e-03 8.145326322636519539e-03
6.160000000000000111e-04 2.822604698566026054e+05 2.523566057992075912e+03 8.166996326317457715e+02 2.523566057992075912e+03 9.751435220029190942e-01 8.718327065237301346e-03 2.821505103380601582e-03 8.718327065237301346e-03
1.000000000000000021e-03 2.891674084308905294e+05 2.513937831564503540e+03 1.841245961996079131e+03 2.513937831564503540e+03 9.990053699301569834e-01 8.685063807955846135e-03 6.361071648349025769e-03 8.685063807955846135e-03
