# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
1.000000000000000082e-05 -7.088207598892571696e+03 8.070901105421532975e+02 1.287099258083981113e+02 8.070901105421532975e+02 -1.412729418094430811e-01 1.608587116430006472e-02 2.565278965851455067e-03 1.608587116430006472e-02
1.599999999999999928e-05 -3.723688603863710682e+02 8.223375605998934361e+02 3.145172679115652272e+02 8.223375605998934361e+02 -7.421572183245774869e-03 1.638976352279786566e-02 6.268549427739326593e-03 1.638976352279786566e-02
2.599999999999999840e-05 8.094004276036924239e+03 8.397592305088817284e+02 -6.642755073019134215e+01 8.397592305088817284e+02 1.613191740141184938e-01 1.673698960568803865e-02 -1.323947609874790874e-03 1.673698960568803865e-02
4.300000000000000165e-05 1.992804882267845824e+04 8.426079593405627293e+02 3.610586807483978191e+02 8.426079593405627293e+02 3.971799700310474912e-01 1.679376676646586811e-02 7.196152381757543043e-03 1.679376676646586811e-02
6.999999999999999387e-05 3.081765781147433881e+04 8.662884274653104058e+02 2.703908742452713341e+02 8.662884274653104058e+02 6.142175039263727543e-01 1.726573508126670944e-02 5.389079497195409588e-03 1.726573508126670944e-02
1.129999999999999955e-04 4.120516528218349413e+04 8.719832010026404987e+02 4.941667674379641539e+01 8.719832010026404987e+02 8.212478029097040055e-01 1.737923590631067217e-02 9.849089774307860992e-04 1.737923590631067217e-02
1.830000000000000029e-04 4.631987109718624561e+04 8.689169386454184405e+02 3.706649700887865038e+02 8.689169386454184405e+02 9.231874719860153622e-01 1.731812315001499125e-02 7.387612456262334336e-03 1.731812315001499125e-02
2.979999999999999793e-04 4.975465527930676035e+04 8.578588477669570693e+02 1.589645160158761428e+02 8.578588477669570693e+02 9.916451263533223592e-01 1.709772765405907780e-02 3.168274138074876622e-03 1.709772765405907780e-02
4.829999999999999767e-04 5.025814928606517060e+04 8.782751704570497395e+02 -4.590674882711755345e+01 8.782751704570497395e+02 1.001680114539799549e+00 1.750463926423975400e-02 -9.149536558053608963e-04 1.750463926423975400e-02
7.849999999999999990e-04 5.047308812933148874e+04 8.494400756379603763e+02 1.122290904229812440e+02 8.494400756379603763e+02 1.005963996222680068e+00 1.692993562927801177e-02 2.236804373947746255e-03 1.692993562927801177e-02
1.299999999999999920e-05 -3.588665409396231098e+03 8.681433928845750643e+02 -1.225866199998433785e+02 8.681433928845750643e+02 -7.152461500061078892e-02 1.730270584123362251e-02 -2.443237192511107329e-03 1.730270584123362251e-02
2.099999999999999884e-05 4.363382285241457794e+03 8.454991954112020949e+02 6.856364080939511041e+01 8.454991954112020949e+02 8.696526492417901155e-02 1.685139112628690483e-02 1.366521381205392004e-03 1.685139112628690483e-02
3.399999999999999973e-05 1.409296312544620923e+04 8.444223502609189609e+02 4.072977796931809280e+01 8.444223502609189609e+02 2.808826253698956110e-01 1.682992884825239982e-02 8.117730008175822300e-04 1.682992884825239982e-02
5.500000000000000196e-05 2.525738453998980913e+04 8.653708811635804068e+02 1.269649128059318173e+02 8.653708811635804068e+02 5.033973633805793879e-01 1.724744774085190321e-02 2.530499634558638997e-03 1.724744774085190321e-02
8.899999999999999491e-05 3.616128093490731408e+04 8.874082158698453213e+02 2.657860167675971752e+02 8.874082158698453213e+02 7.207196552863702754e-01 1.768666725582206112e-02 5.297301462564217751e-03 1.768666725582206112e-02
1.440000000000000036e-04 4.385537266848077707e+04 9.230503089047007279e+02 -6.151052338169392897e+02 9.230503089047007279e+02 8.740682922426952217e-01 1.839703913263709273e-02 -1.225947811083874517e-02 1.839703913263709273e-02
2.339999999999999958e-04 4.865930969229286711e+04 9.283354927689204033e+02 -3.865435545103100594e+02 9.283354927689204033e+02 9.698141216576331436e-01 1.850237654863190126e-02 -7.704083764657520053e-03 1.850237654863190126e-02
3.789999999999999966e-04 4.968828930837161170e+04 8.490152529013323601e+02 -1.263444006022982649e+02 8.490152529013323601e+02 9.903224060718913702e-01 1.692146861460418206e-02 -2.518132391752479163e-03 1.692146861460418206e-02
6.160000000000000111e-04 5.027488410897793801e+04 9.043279928464964996e+02 -3.662387729865477013e+02 9.043279928464964996e+02 1.002013651281008277e+00 1.802389026106031647e-02 -7.299395248041824248e-03 1.802389026106031647e-02
1.000000000000000021e-03 4.993260988075321075e+04 8.651579630410291202e+02 2.385442233792309707e+02 8.651579630410291202e+02 9.951918861941028149e-01 1.724320413354812551e-02 4.754353441016314838e-03 1.724320413354812551e-02
