# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
1.000000000000000082e-05 -1.885909709232342720e+05 1.095487964141190787e+03 7.093793474003732626e+03 1.095487964141190787e+03 -7.931556876744166873e-01 4.607285838149348563e-03 2.983431610511180082e-02 4.607285838149348563e-03
1.599999999999999928e-05 -1.866672012824508129e+05 1.132297764589405688e+03 5.726418244156468063e+03 1.132297764589405688e+03 -7.850649035563166400e-01 4.762096550691605548e-03 2.408355595244292269e-02 4.762096550691605548e-03
2.599999999999999840e-05 -1.839424445721310040e+05 1.224219619290755872e+03 5.806880157925732419e+03 1.224219619290755872e+03 -7.736054138907223487e-01 5.148691632741606884e-03 2.442195404348004861e-02 5.148691632741606884e-03
4.300000000000000165e-05 -1.814933026317257318e+05 1.142492009925287448e+03 5.481104950539131096e+03 1.142492009925287448e+03 -7.633050752772416736e-01 4.804970414854456764e-03 2.305184360088005299e-02 4.804970414854456764e-03
6.999999999999999387e-05 -1.773898227688366314e+05 1.163168436201790428e+03 4.792933870891341940e+03 1.163168436201790428e+03 -7.460470995821446571e-01 4.891929111878528733e-03 2.015760744925715331e-02 4.891929111878528733e-03
1.129999999999999955e-04 -1.712815305115209194e+05 1.157718142761699710e+03 4.051675380742535708e+03 1.157718142761699710e+03 -7.203574988438377069e-01 4.869006852025154798e-03 1.704010195776788084e-02 4.869006852025154798e-03
1.830000000000000029e-04 -1.620006009533101460e+05 1.077345629230721215e+03 4.134972532723739278e+03 1.077345629230721215e+03 -6.813247602669899594e-01 4.530984750926088725e-03 1.739042418972597953e-02 4.530984750926088725e-03
2.979999999999999793e-04 -1.492638785578500829e+05 1.167414936232445143e+03 3.832578103234718583e+03 1.167414936232445143e+03 -6.277580186524014394e-01 4.909788586462783717e-03 1.611864611627883415e-02 4.909788586462783717e-03
4.829999999999999767e-04 -1.310992931595928676e+05 1.150602979434089775e+03 3.320313826301413428e+03 1.150602979434089775e+03 -5.513633527129601086e-01 4.839082660880694546e-03 1.396421993748017155e-02 4.839082660880694546e-03
7.849999999999999990e-04 -1.079184987079007551e+05 1.110640759720122560e+03 2.953351105579193245e+03 1.110640759720122560e+03 -4.538720524976643245e-01 4.671013841344632753e-03 1.242088746678737983e-02 4.671013841344632753e-03
1.299999999999999920e-05 -1.868962175080884481e+05 1.186563515980995135e+03 2.918357985117383578e+03 1.186563515980995135e+03 -7.860280754464924469e-01 4.990321630351887694e-03 1.227371715217535214e-02 4.990321630351887694e-03
2.099999999999999884e-05 -1.853183263548257819e+05 1.133242170254997518e+03 2.256404453171680871e+03 1.133242170254997518e+03 -7.793919499914150339e-01 4.766068430795245871e-03 9.489743952034097527e-03 4.766068430795245871e-03
3.399999999999999973e-05 -1.834824346402715018e+05 1.251336933118940806e+03 1.954267361057785820e+03 1.251336933118940806e+03 -7.716707534345248476e-01 5.262738724137260016e-03 8.219048160531487041e-03 5.262738724137260016e-03
5.500000000000000196e-05 -1.804916704263598658e+05 1.108158372926676748e+03 2.018394709243457328e+03 1.108158372926676748e+03 -7.590925179275731516e-01 4.660573685092237600e-03 8.488748086778998003e-03 4.660573685092237600e-03
8.899999999999999491e-05 -1.746964634576349345e+05 1.140165855483606492e+03 1.346463068641100108e+03 1.140165855483606492e+03 -7.347196577318133581e-01 4.795187323878275995e-03 5.662810026949523234e-03 4.795187323878275995e-03
1.440000000000000036e-04 -1.671013728401575936e+05 1.140463981600792067e+03 1.089474581920516357e+03 1.140463981600792067e+03 -7.027770398420796205e-01 4.796441150741420460e-03 4.581995399868347800e-03 4.796441150741420460e-03
2.339999999999999958e-04 -1.561892618859458598e+05 1.093546911097064594e+03 7.834293353106659197e+02 1.093546911097064594e+03 -6.568840534202092796e-01 4.599122365346331939e-03 3.294863111159096556e-03 4.599122365346331939e-03
3.789999999999999966e-04 -1.415342568380118173e+05 1.106073613626107317e+03 6.067560067445356253e+02 1.106073613626107317e+03 -5.952496042747218441e-01 4.651805827921854514e-03 2.551829366083163166e-03 4.651805827921854514e-03
6.160000000000000111e-04 -1.210503847181831661e+05 1.160758238169249353e+03 1.305867742097447262e+03 1.160758238169249353e+03 -5.091007308800841180e-01 4.881792559377774385e-03 5.492078554581183991e-03 4.881792559377774385e-03
1.000000000000000021e-03 -9.461148255708609940e+04 1.137445200015880118e+03 1.616149736316592680e+03 1.137445200015880118e+03 -3.979068305449645071e-01 4.783745082779108926e-03 6.797029302186440372e-03 4.783745082779108926e-03
2.000000000000000042e-03 -4.282880550053112529e+04 1.111348261965491247e+03 1.573705578459795561e+03 1.111348261965491247e+03 -1.801247987257831862e-01 4.673989378440652868e-03 6.618522213284645968e-03 4.673989378440652868e-03
4.000000000000000083e-03 2.077486158927806173e+04 1.172594416558560624e+03 1.976098394903249300e+03 1.172594416558560624e+03 8.737268570981530924e-02 4.931571889553833417e-03 8.310862782289757736e-03 4.931571889553833417e-03
8.000000000000000167e-03 9.203236492456033011e+04 1.117705595723018632e+03 3.401472353637441302e+03 1.117705595723018632e+03 3.870598540995657810e-01 4.700726371222136053e-03 1.430554777117615597e-02 4.700726371222136053e-03
1.600000000000000033e-02 1.586100107049482758e+05 1.113812253467739765e+03 5.133149815287953061e+03 1.113812253467739765e+03 6.670649792875692485e-01 4.684352169749390893e-03 2.158845119545926838e-02 4.684352169749390893e-03
3.200000000000000067e-02 2.062715753129545774e+05 1.058451284239597271e+03 6.456466835828159674e+03 1.058451284239597271e+03 8.675148781731821801e-01 4.451520940324611188e-03 2.715391605467071603e-02 4.451520940324611188e-03
6.400000000000000133e-02 2.306786240162976901e+05 1.097757523494393581e+03 7.300400857321250442e+03 1.097757523494393581e+03 9.701634270598782361e-01 4.616830907569666707e-03 3.070324328859038582e-02 4.616830907569666707e-03
1.280000000000000027e-01 2.384009438884335977e+05 1.172687542701431767e+03 7.884031384636762596e+03 1.172687542701431767e+03 1.002641132109283406e+00 4.931963549501963175e-03 3.315781399245056743e-02 4.931963549501963175e-03
2.560000000000000053e-01 2.393493720824267075e+05 1.153991454693997412e+03 9.035654678443856028e+03 1.153991454693997412e+03 1.006629929731639450e+00 4.853333546868411272e-03 3.800118778213876225e-02 4.853333546868411272e-03
5.120000000000000107e-01 2.396288762787544401e+05 1.136076960299683378e+03 1.032360894946250664e+04 1.136076960299683378e+03 1.007805438516397034e+00 4.777990686862428234e-03 4.341792778046466017e-02 4.777990686862428234e-03
