# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -2.215801244288893649e+05 4.361735008997959517e-01 9.734851290721023842e-01
1.039255682936713057e-05 -2.212224175104457536e+05 4.354693660893486085e-01 9.727809942616550964e-01
1.080052374516253993e-05 -2.208553482523058192e+05 4.347468018078804453e-01 9.720584299801869888e-01
1.122450568085305802e-05 -2.204786790494383313e+05 4.340053403373658747e-01 9.713169685096724182e-01
1.166513131698196108e-05 -2.200921666722907103e+05 4.332445028880860804e-01 9.705561310603925129e-01
1.212305401337652898e-05 -2.196955621561252046e+05 4.324637993807907144e-01 9.697754275530972023e-01
1.259895277795028468e-05 -2.192886106894850382e+05 4.316627282271470745e-01 9.689743563994536180e-01
1.309353327353609475e-05 -2.188710515018730657e+05 4.308407761086390786e-01 9.681524042809456221e-01
1.360752886424333165e-05 -2.184426177507334505e+05 4.299974177540942244e-01 9.673090459264006569e-01
1.414170170289024019e-05 -2.180030364078322309e+05 4.291321157160272182e-01 9.664437438883336506e-01
1.469684386112447426e-05 -2.175520281451438786e+05 4.282443201460114368e-01 9.655559483183179248e-01
1.527377850390712299e-05 -2.170893072203561314e+05 4.273334685692986579e-01 9.646450967416051459e-01
1.587336111010208536e-05 -2.166145813621167326e+05 4.263989856589310290e-01 9.637106138312374615e-01
1.649648074098020639e-05 -2.161275516551545588e+05 4.254402830096052912e-01 9.627519111819118347e-01
1.714406135851971963e-05 -2.156279124254176277e+05 4.244567589115710859e-01 9.617683870838775739e-01
1.781706319545728901e-05 -2.151153511253794422e+05 4.234477981248595535e-01 9.607594262971660415e-01
1.851648417912153989e-05 -2.145895482196798548e+05 4.224127716541714039e-01 9.597243998264779474e-01
1.924336141115980055e-05 -2.140501770712743746e+05 4.213510365247651879e-01 9.586626646970716203e-01
1.999877270535286910e-05 -2.134969038282795227e+05 4.202619355597158601e-01 9.575735637320222926e-01
2.078383818579755086e-05 -2.129293873117167386e+05 4.191447971589425392e-01 9.564564253312489717e-01
2.159972194782717103e-05 -2.123472789043659577e+05 4.179989350804198533e-01 9.553105632527263413e-01
2.244763378413223854e-05 -2.117502224409601768e+05 4.168236482240297858e-01 9.541352763963363293e-01
2.332883097864158392e-05 -2.111378540999614634e+05 4.156182204185258633e-01 9.529298485908322958e-01
2.424462017082330928e-05 -2.105098022971783648e+05 4.143819202121224454e-01 9.516935483844288779e-01
2.519635929317013366e-05 -2.098656875814988744e+05 4.131140006672484599e-01 9.504256288395549479e-01
2.618545958474232716e-05 -2.092051225330310990e+05 4.118136991600404029e-01 9.491253273323468909e-01
2.721338768375308650e-05 -2.085277116639604792e+05 4.104802371851829501e-01 9.477918653574893826e-01
2.828166780230035161e-05 -2.078330513224521419e+05 4.091128201667437181e-01 9.464244483390502616e-01
2.939188398646884365e-05 -2.071207295999461785e+05 4.077106372756870711e-01 9.450222654479935036e-01
3.054568246515432163e-05 -2.063903262422115658e+05 4.062728612547862328e-01 9.435844894270927208e-01
3.174477409109193257e-05 -2.056414125645507011e+05 4.047986482517065832e-01 9.421102764240130156e-01
3.299093687770942587e-05 -2.048735513715620036e+05 4.032871376610603353e-01 9.405987658333668788e-01
3.428601863556583155e-05 -2.040862968818962690e+05 4.017374519762922369e-01 9.390490801485987804e-01
3.563193971228584164e-05 -2.032791946584628313e+05 4.001486966522923017e-01 9.374603248245987341e-01
3.703069584005140764e-05 -2.024517815445684246e+05 3.985199599796872549e-01 9.358315881519937429e-01
3.848436109487433118e-05 -2.016035856064963737e+05 3.968503129718095046e-01 9.341619411441159926e-01
3.999509097203661132e-05 -2.007341260830596439e+05 3.951388092653939088e-01 9.324504374377003968e-01
4.156512558225988177e-05 -1.998429133426902117e+05 3.933844850361096213e-01 9.306961132084160537e-01
4.319679297334173899e-05 -1.989294488486562041e+05 3.915863589300908054e-01 9.288979871023973489e-01
4.489251258218607721e-05 -1.979932251330252038e+05 3.897434320126847429e-01 9.270550601849911754e-01
4.665479882234468170e-05 -1.970337257800251245e+05 3.878546877356977562e-01 9.251663159080042442e-01
4.848626481239078214e-05 -1.960504254194856621e+05 3.859190919244851470e-01 9.232307200967916350e-01
5.038962625065150348e-05 -1.950427897310737753e+05 3.839355927862885820e-01 9.212472209585950145e-01
5.236770544204655644e-05 -1.940102754600720946e+05 3.819031209412953598e-01 9.192147491136019033e-01
5.442343548300271707e-05 -1.929523304454835597e+05 3.798205894779616565e-01 9.171322176502680890e-01
5.655986461065002122e-05 -1.918683936612785328e+05 3.776868940342058001e-01 9.149985222065122326e-01
5.878016072274911818e-05 -1.907578952716415515e+05 3.755009129061602224e-01 9.128125410784666549e-01
6.108761607505039696e-05 -1.896202567011069623e+05 3.732615071862308564e-01 9.105731353585373444e-01
6.348565216305209716e-05 -1.884548907205146388e+05 3.709675209322985667e-01 9.082791491046050547e-01
6.597782479539533469e-05 -1.872612015497528482e+05 3.686177813699650363e-01 9.059294095422715243e-01
6.856782936641737654e-05 -1.860385849782986916e+05 3.662110991298329621e-01 9.035227273021394501e-01
7.125950633568410445e-05 -1.847864285046014120e+05 3.637462685218775804e-01 9.010578966941841239e-01
7.405684692262442192e-05 -1.835041114954001969e+05 3.612220678490589143e-01 8.985336960213654578e-01
7.696399902471150959e-05 -1.821910053661055281e+05 3.586372597623965763e-01 8.959488879347030643e-01
7.998527336796708482e-05 -1.808464737834159168e+05 3.559905916598146702e-01 8.933022198321212137e-01
8.312514989890631772e-05 -1.794698728913863306e+05 3.532807961311502098e-01 8.905924243034566423e-01
8.638828442740453491e-05 -1.780605515622012317e+05 3.505065914517919157e-01 8.878182196240983481e-01
8.977951553033313987e-05 -1.766178516729536932e+05 3.476666821275113395e-01 8.849783102998178830e-01
9.330387172620360271e-05 -1.751411084097690764e+05 3.447597594931207654e-01 8.820713876654272534e-01
9.696657893145520398e-05 -1.736296506006570417e+05 3.417845023676817084e-01 8.790961305399881409e-01
1.007730682094461807e-04 -1.720828010785133229e+05 3.387395777690626053e-01 8.760512059413690933e-01
1.047289838236358574e-04 -1.704998770757377497e+05 3.356236416907321107e-01 8.729352698630385987e-01
1.088401916069005473e-04 -1.688801906519687036e+05 3.324353399437406376e-01 8.697469681160471255e-01
1.131127876593921339e-04 -1.672230491564787808e+05 3.291733090669318740e-01 8.664849372392383620e-01
1.175531073878369897e-04 -1.655277557268078672e+05 3.258361773084862412e-01 8.631478054807927291e-01
1.221677348996791812e-04 -1.637936098252479569e+05 3.224225656819743047e-01 8.597341938542807371e-01
1.269635127659972894e-04 -1.620199078148253029e+05 3.189310891001595483e-01 8.562427172724660362e-01
1.319475521676705977e-04 -1.602059435764568625e+05 3.153603575898515921e-01 8.526719857621580800e-01
1.371272434398400808e-04 -1.583510091689848341e+05 3.117089775911630611e-01 8.490206057634696046e-01
1.425102670302997709e-04 -1.564543955338161322e+05 3.079755533445704963e-01 8.452871815168769842e-01
1.481046048880673999e-04 -1.545153932459155913e+05 3.041586883692206089e-01 8.414703165415270414e-01
1.539185522990205494e-04 -1.525332933129169396e+05 3.002569870359553805e-01 8.375686152082618685e-01
