# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
2.339999999999999958e-04 -3.885182530368809239e+04 2.525924393920809507e+03 2.204466704602875325e+03 2.525924393920809507e+03 -8.835512008594466338e-02 5.744346666042082598e-03 5.013301663130978469e-03 5.744346666042082598e-03
3.789999999999999966e-04 6.493900438753927301e+04 2.305660407328165093e+03 -1.061602334034696469e+02 2.305660407328165093e+03 1.476814406034626381e-01 5.243431951382470854e-03 -2.414249548740011694e-04 5.243431951382470854e-03
6.160000000000000111e-04 1.800002941378146643e+05 2.493207462920810030e+03 3.298372871616382326e+03 2.493207462920810030e+03 4.093487881132384931e-01 5.669943253982208733e-03 7.501015174497430160e-03 5.669943253982208733e-03
1.000000000000000021e-03 2.853807280724778539e+05 2.406270799810154585e+03 1.321120661582477624e+03 2.406270799810154585e+03 6.490003571766427282e-01 5.472235701017275251e-03 3.004434766957058030e-03 5.472235701017275251e-03
2.000000000000000042e-03 3.891651206385386758e+05 2.424622652404867040e+03 3.926755527367677132e+03 2.424622652404867040e+03 8.850222788378280248e-01 5.513970680703067680e-03 8.930055498210612633e-03 5.513970680703067680e-03
4.000000000000000083e-03 4.325416993645853363e+05 2.460451161388085438e+03 4.311941447510893340e+03 2.460451161388085438e+03 9.836673950530878674e-01 5.595450307180542364e-03 9.806028453500264738e-03 5.595450307180542364e-03
8.000000000000000167e-03 4.406368008512672386e+05 2.288894204813294436e+03 3.689791545702355506e+03 2.288894204813294436e+03 1.002076920432473095e+00 5.205302987684952247e-03 8.391162385919808883e-03 5.205302987684952247e-03
1.600000000000000033e-02 4.420310654017808265e+05 2.356604936745317445e+03 5.494135197333322139e+03 2.356604936745317445e+03 1.005247695829234456e+00 5.359287769717655837e-03 1.249452172026316657e-02 5.359287769717655837e-03
3.200000000000000067e-02 4.415470777991568320e+05 2.311452424226331914e+03 6.144429261973491521e+03 2.311452424226331914e+03 1.004147032413405416e+00 5.256603902624843241e-03 1.397339201074099951e-02 5.256603902624843241e-03
6.400000000000000133e-02 4.417093824149477878e+05 2.305117497141978220e+03 6.018509201248583850e+03 2.305117497141978220e+03 1.004516138464578656e+00 5.242197288806865231e-03 1.368703012170196555e-02 5.242197288806865231e-03
1.280000000000000027e-01 4.417571386721086456e+05 2.443797847522187567e+03 5.260226140708524326e+03 2.443797847522187567e+03 1.004624743653738106e+00 5.557578069905999910e-03 1.196257598474807955e-02 5.557578069905999910e-03
