# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -6.956139288831810700e+05 4.379490422543267925e-01 9.827970027751993243e-01
1.039255682936713057e-05 -6.949122852702470263e+05 4.375072970052319432e-01 9.823552575261044195e-01
1.080052374516253993e-05 -6.941927909975504735e+05 4.370543132242130646e-01 9.819022737450855409e-01
1.122450568085305802e-05 -6.934550006277834764e+05 4.365898104700162152e-01 9.814377709908886915e-01
1.166513131698196108e-05 -6.926984580650542630e+05 4.361135015908886303e-01 9.809614621117610511e-01
1.212305401337652898e-05 -6.919226963240354089e+05 4.356250925792372608e-01 9.804730531001097926e-01
1.259895277795028468e-05 -6.911272372954288730e+05 4.351242824239689444e-01 9.799722429448414207e-01
1.309353327353609475e-05 -6.903115915077711688e+05 4.346107629605260869e-01 9.794587234813986187e-01
1.360752886424333165e-05 -6.894752578855961328e+05 4.340842187186292889e-01 9.789321792395018207e-01
1.414170170289024019e-05 -6.886177235039951047e+05 4.335443267677517309e-01 9.783922872886242628e-01
1.469684386112447426e-05 -6.877384633396073477e+05 4.329907565603462460e-01 9.778387170812187223e-01
1.527377850390712299e-05 -6.868369400180877419e+05 4.324231697728543322e-01 9.772711302937268085e-01
1.587336111010208536e-05 -6.859126035581064643e+05 4.318412201445318011e-01 9.766891806654042218e-01
1.649648074098020639e-05 -6.849648911119425902e+05 4.312445533141301413e-01 9.760925138350026176e-01
1.714406135851971963e-05 -6.839932267027379712e+05 4.306328066544751199e-01 9.754807671753475962e-01
1.781706319545728901e-05 -6.829970209584991680e+05 4.300056091049980767e-01 9.748535696258705530e-01
1.851648417912153989e-05 -6.819756708429289283e+05 4.293625810022709266e-01 9.742105415231433474e-01
1.924336141115980055e-05 -6.809285593831938459e+05 4.287033339086125383e-01 9.735512944294850701e-01
1.999877270535286910e-05 -6.798550553947362350e+05 4.280274704388341012e-01 9.728754309597066330e-01
2.078383818579755086e-05 -6.787545132032554829e+05 4.273345840852021404e-01 9.721825446060745612e-01
2.159972194782717103e-05 -6.776262723639946198e+05 4.266242590407053337e-01 9.714722195615778100e-01
2.244763378413223854e-05 -6.764696573784794891e+05 4.258960700207174987e-01 9.707440305415899751e-01
2.332883097864158392e-05 -6.752839774088755948e+05 4.251495820831601713e-01 9.699975426040325921e-01
2.424462017082330928e-05 -6.740685259901421377e+05 4.243843504472790129e-01 9.692323109681515447e-01
2.519635929317013366e-05 -6.728225807401709026e+05 4.235999203111512346e-01 9.684478808320237109e-01
2.618545958474232716e-05 -6.715454030681269942e+05 4.227958266680605925e-01 9.676437871889330689e-01
2.721338768375308650e-05 -6.702362378812144743e+05 4.219715941218815103e-01 9.668195546427540421e-01
2.828166780230035161e-05 -6.688943132901155623e+05 4.211267367016270358e-01 9.659746972224995121e-01
2.939188398646884365e-05 -6.675188403133634711e+05 4.202607576753266128e-01 9.651087181961991446e-01
3.054568246515432163e-05 -6.661090125809415476e+05 4.193731493634156315e-01 9.642211098842881078e-01
3.174477409109193257e-05 -6.646640060374090681e+05 4.184633929518277728e-01 9.633113534727002492e-01
3.299093687770942587e-05 -6.631829786448866362e+05 4.175309583049986450e-01 9.623789188258711214e-01
3.428601863556583155e-05 -6.616650700862518279e+05 4.165753037790016489e-01 9.614232642998741252e-01
3.563193971228584164e-05 -6.601094014689238975e+05 4.155958760350550452e-01 9.604438365559275770e-01
3.703069584005140764e-05 -6.585150750296426704e+05 4.145921098536546889e-01 9.594400703745271652e-01
3.848436109487433118e-05 -6.568811738406677032e+05 4.135634279496010479e-01 9.584113884704735797e-01
3.999509097203661132e-05 -6.552067615178640699e+05 4.125092407882139378e-01 9.573572013090864141e-01
4.156512558225988177e-05 -6.534908819311581319e+05 4.114289464030395083e-01 9.562769069239119846e-01
4.319679297334173899e-05 -6.517325589178904193e+05 4.103219302153811587e-01 9.551698907362535795e-01
4.489251258218607721e-05 -6.499307959996141726e+05 4.091875648559994971e-01 9.540355253768719734e-01
4.665479882234468170e-05 -6.480845761029323330e+05 4.080252099893555418e-01 9.528731705102280181e-01
4.848626481239078214e-05 -6.461928612849948695e+05 4.068342121407871881e-01 9.516821726616596644e-01
5.038962625065150348e-05 -6.442545924643209437e+05 4.056139045270388266e-01 9.504618650479113029e-01
5.236770544204655644e-05 -6.422686891576455673e+05 4.043636068905833159e-01 9.492115674114558477e-01
5.442343548300271707e-05 -6.402340492235346464e+05 4.030826253382056579e-01 9.479305858590781897e-01
5.655986461065002122e-05 -6.381495486135539832e+05 4.017702521843424801e-01 9.466182127052149564e-01
5.878016072274911818e-05 -6.360140411318197148e+05 4.004257657996980191e-01 9.452737263205704954e-01
6.108761607505039696e-05 -6.338263582038123859e+05 3.990484304656928827e-01 9.438963909865653035e-01
6.348565216305209716e-05 -6.315853086553736357e+05 3.976374962353231290e-01 9.424854567561956609e-01
6.597782479539533469e-05 -6.292896785028633894e+05 3.961921988010464468e-01 9.410401593219188676e-01
6.856782936641737654e-05 -6.269382307555082953e+05 3.947117593703429184e-01 9.395597198912153392e-01
7.125950633568410445e-05 -6.245297052310159197e+05 3.931953845496287125e-01 9.380433450705011333e-01
7.405684692262442192e-05 -6.220628183856037213e+05 3.916422662372444075e-01 9.364902267581168838e-01
7.696399902471150959e-05 -6.195362631596288411e+05 3.900515815262655672e-01 9.348995420471380990e-01
7.998527336796708482e-05 -6.169487088400850771e+05 3.884224926179329906e-01 9.332704531388055225e-01
8.312514989890631772e-05 -6.142988009412843967e+05 3.867541467465310800e-01 9.316021072674035564e-01
8.638828442740453491e-05 -6.115851611051069340e+05 3.850456761165867436e-01 9.298936366374592755e-01
8.977951553033313987e-05 -6.088063870222772239e+05 3.832961978533060421e-01 9.281441583741785184e-01
9.330387172620360271e-05 -6.059610523761828663e+05 3.815048139672030936e-01 9.263527744880756254e-01
9.696657893145520398e-05 -6.030477068108353997e+05 3.796706113339288202e-01 9.245185718548012410e-01
1.007730682094461807e-04 -6.000648759246369591e+05 3.777926616903462542e-01 9.226406222112187860e-01
1.047289838236358574e-04 -5.970110612916980172e+05 3.758700216479521905e-01 9.207179821688247223e-01
1.088401916069005473e-04 -5.938847405125285732e+05 3.739017327247914912e-01 9.187496932456640231e-01
1.131127876593921339e-04 -5.906843672960026888e+05 3.718868213970608627e-01 9.167347819179333390e-01
1.175531073878369897e-04 -5.874083715745840454e+05 3.698242991716534367e-01 9.146722596925258575e-01
1.221677348996791812e-04 -5.840551596548786620e+05 3.677131626809443943e-01 9.125611232018169261e-01
1.269635127659972894e-04 -5.806231144056672929e+05 3.655523938011739360e-01 9.104003543220464678e-01
1.319475521676705977e-04 -5.771105954856687458e+05 3.633409597958437987e-01 9.081889203167162750e-01
1.371272434398400808e-04 -5.735159396133573027e+05 3.610778134855905930e-01 9.059257740064631248e-01
1.425102670302997709e-04 -5.698374608812649967e+05 3.587618934460664044e-01 9.036098539669389362e-01
1.481046048880673999e-04 -5.660734511172807543e+05 3.563921242354075036e-01 9.012400847562800354e-01
1.539185522990205494e-04 -5.622221802955652820e+05 3.539674166529410693e-01 8.988153771738135456e-01
1.599607301861487752e-04 -5.582818969997769454e+05 3.514866680308256774e-01 8.963346285516980982e-01
1.662400978926611885e-04 -5.542508289414244937e+05 3.489487625603991949e-01 8.937967230812716712e-01
1.727659664669034588e-04 -5.501271835362330312e+05 3.463525716550510114e-01 8.912005321759234322e-01
1.795480124687830279e-04 -5.459091485415314091e+05 3.436969543515121517e-01 8.885449148723846280e-01
1.865962923181746036e-04 -5.415948927577483701e+05 3.409807577515081012e-01 8.858287182723805220e-01
1.939212572065831012e-04 -5.371825667972095544e+05 3.382028175057825159e-01 8.830507780266549922e-01
2.015337685941733013e-04 -5.326703039235245669e+05 3.353619583425641593e-01 8.802099188634366911e-01
2.094451143151468647e-04 -5.280562209649459692e+05 3.324569946426051414e-01 8.773049551634776178e-01
2.176670253153459040e-04 -5.233384193051775219e+05 3.294867310629803203e-01 8.743346915838527966e-01
2.262116930469026423e-04 -5.185149859551995760e+05 3.264499632118937900e-01 8.712979237327662663e-01
2.350917875457286799e-04 -5.135839947097710101e+05 3.233454783767970575e-01 8.681934388976695338e-01
2.443204762186486812e-04 -5.085435073923497694e+05 3.201720563081736359e-01 8.650200168290461678e-01
2.539114433680347252e-04 -5.033915751922639320e+05 3.169284700614040662e-01 8.617764305822765980e-01
2.638789104828934487e-04 -4.981262400980322855e+05 3.136134868991647950e-01 8.584614474200372713e-01
2.742376573264949761e-04 -4.927455364308169810e+05 3.102258692568691245e-01 8.550738297777416008e-01
2.850030438518105108e-04 -4.872474924820534652e+05 3.067643757736965848e-01 8.516123362945691166e-01
2.961910329772553230e-04 -4.816301322593585355e+05 3.032277623917929987e-01 8.480757229126655306e-01
3.078182142565080021e-04 -4.758914773448816268e+05 2.996147835262629733e-01 8.444627440471353941e-01
3.199018284775064186e-04 -4.700295488702914445e+05 2.959241933085945409e-01 8.407721538294670172e-01
3.324597932270938281e-04 -4.640423696126419818e+05 2.921547469061880897e-01 8.370027074270605105e-01
3.455107294592218038e-04 -4.579279662153666141e+05 2.883052019206634453e-01 8.331531624415359216e-01
3.590739891061055147e-04 -4.516843715386764379e+05 2.843743198676390582e-01 8.292222803885115345e-01
3.731696837732751608e-04 -4.453096271436194656e+05 2.803608677406616012e-01 8.252088282615340775e-01
3.878187145610719399e-04 -4.388017859140521614e+05 2.762636196619635554e-01 8.211115801828360317e-01
4.030428030568050765e-04 -4.321589148207326652e+05 2.720813586226984992e-01 8.169293191435709200e-01
4.188645235435270735e-04 -4.253790978316956898e+05 2.678128783152735060e-01 8.126608388361460378e-01
4.353073364731892205e-04 -4.184604389729936374e+05 2.634569850603502017e-01 8.083049455812226780e-01
4.523956232538053576e-04 -4.114010655437997775e+05 2.590124998310294191e-01 8.038604603519018399e-01
4.701547224022129445e-04 -4.041991314897438278e+05 2.544782603766577167e-01 7.993262208975302485e-01
4.886109671160326559e-04 -3.968528209382198984e+05 2.498531234486088548e-01 7.947010839694813589e-01
5.077917243205403450e-04 -3.893603518992288737e+05 2.451359671302836274e-01 7.899839276511561037e-01
5.277254352483537903e-04 -3.817199801351149799e+05 2.403256932734434137e-01 7.851736537943159178e-01
5.484416576121014814e-04 -3.739300032023418462e+05 2.354212300428570326e-01 7.802691905637295644e-01
5.699711094326075696e-04 -3.659887646681721089e+05 2.304215345710648732e-01 7.752694950919373218e-01
5.923457145875806037e-04 -3.578946585048307898e+05 2.253255957248841979e-01 7.701735562457566742e-01
6.155986501483508158e-04 -3.496461336633750470e+05 2.201324369850550522e-01 7.649803975059276118e-01
6.397643955748423279e-04 -3.412416988291378366e+05 2.148411194402029545e-01 7.596890799610754863e-01
6.648787838417262669e-04 -3.326799273601708701e+05 2.094507448960149509e-01 7.542987054168874828e-01
6.909790545715644838e-04 -3.239594624096542830e+05 2.039604591002390777e-01 7.488084196211115540e-01
7.181039092537349049e-04 -3.150790222327179508e+05 1.983694550837866721e-01 7.432174156046591484e-01
7.462935686310129138e-04 -3.060374056775564095e+05 1.926769766178632881e-01 7.375249371387357922e-01
7.755898323389001994e-04 -2.968334978600920876e+05 1.868823217866594499e-01 7.317302823075318985e-01
8.060361408861344565e-04 -2.874662760207689134e+05 1.809848466747079054e-01 7.258328071955804095e-01
8.376776400682915506e-04 -2.779348155613119015e+05 1.749839691675451614e-01 7.198319296884176932e-01
8.705612479099856735e-04 -2.682382962584971683e+05 1.688791728638163736e-01 7.137271333846888499e-01
9.047357242349293423e-04 -2.583760086511113914e+05 1.626700110964178492e-01 7.075179716172903532e-01
9.402517429670132366e-04 -2.483473605953477090e+05 1.563561110596849713e-01 7.012040715805574198e-01
9.771619672696181796e-04 -2.381518839828843484e+05 1.499371780390028053e-01 6.947851385598753371e-01
1.015521127634568194e-03 -2.277892416148317279e+05 1.434129997385494293e-01 6.882609602594219611e-01
1.055386103036523061e-03 -2.172592342235812685e+05 1.367834507021563339e-01 6.816314112230288380e-01
1.096816005273138070e-03 -2.065618076333807549e+05 1.300484968215087633e-01 6.748964573423812396e-01
1.139872266616051392e-03 -1.956970600491667865e+05 1.232081999250954074e-01 6.680561604459679392e-01
1.184618730902683558e-03 -1.846652494618141791e+05 1.162627224404523679e-01 6.611106829613249136e-01
1.231121748203889638e-03 -1.734668011565238703e+05 1.092123321213417514e-01 6.540602926422142138e-01
1.279450273207873327e-03 -1.621023153095414164e+05 1.020574068305420551e-01 6.469053673514145730e-01
1.329675967466211308e-03 -1.505725746568096802e+05 9.479843936792728409e-02 6.396463998887997882e-01
1.381873305653632221e-03 -1.388785522164698923e+05 8.743604233244829660e-02 6.322840028533207590e-01
1.436119685999078747e-03 -1.270214190453980118e+05 7.997095300554236952e-02 6.248189135264148319e-01
1.492495545051829124e-03 -1.150025520081251161e+05 7.240403824233940244e-02 6.172519987632119065e-01
1.551084476952840603e-03 -1.028235415346120717e+05 6.473629935585112349e-02 6.095842598767235998e-01
1.611973357388157098e-03 -9.048619934140192345e+04 5.696887697810334300e-02 6.018168374989758540e-01
1.675252472408215532e-03 -7.799256608864665031e+04 4.910305588089546730e-02 5.939510164017679505e-01
1.741015652304015327e-03 -6.534491894346149638e+04 4.114026973758534711e-02 5.859882302584578095e-01
1.809360410738716568e-03 -5.254577901793073397e+04 3.308210580595617040e-02 5.779300663268286398e-01
1.880388089340914639e-03 -3.959791864795808215e+04 2.493030951088145986e-02 5.697782700317539639e-01
1.954204007974053459e-03 -2.650436847696756013e+04 1.668678890412651078e-02 5.615347494249990357e-01
2.030917620904734884e-03 -1.326842430627939757e+04 8.353618977251609651e-03 5.532015794981240964e-01
2.110642679101554751e-03 1.063463282189331949e+02 -6.695419780555831972e-05 5.447810063230669186e-01
2.193497398905057839e-03 1.361609789565973915e+04 -8.572509527259292508e-03 5.362754509936131786e-01
2.279604637318979887e-03 2.725670097076497041e+04 -1.716044718127512220e-02 5.276875133395974027e-01
2.369092074182631985e-03 4.102373674222233240e+04 -2.582798513651831177e-02 5.190199753843541819e-01
2.462092401494625667e-03 5.491249197776487563e+04 -3.457215600623663593e-02 5.102758045146358334e-01
2.558743520168586631e-03 6.891795449678704608e+04 -4.338980418988118426e-02 5.014581563309913337e-01
2.659188744512693513e-03 8.303480920322542079e+04 -5.227758337546220546e-02 4.925703771454102986e-01
2.763577014736157307e-03 9.725743473312992137e+04 -6.123195442890563139e-02 4.836160060919668657e-01
2.872063117797828136e-03 1.115799007729403675e+05 -7.024918370567660719e-02 4.745987768151958552e-01
2.984807916924324140e-03 1.259959661058483180e+05 -7.932534182079553631e-02 4.655226187000769400e-01
3.101978590138096837e-03 1.404990774448058801e+05 -8.845630291411631096e-02 4.563916576067562070e-01
3.223748878149030293e-03 1.550823691116283881e+05 -9.763774444829378951e-02 4.472102160725787146e-01
3.350299341977229679e-03 1.697386636222958332e+05 -1.068651475772815773e-01 4.379828129435909267e-01
3.481817630688966662e-03 1.844604732388426783e+05 -1.161337981233806771e-01 4.287141623974918270e-01
3.618498759642746650e-03 1.992400025481793564e+05 -1.254387882008302924e-01 4.194091723200422117e-01
3.760545399658171695e-03 2.140691521277608117e+05 -1.347750185236628595e-01 4.100729419972096168e-01
3.908168177536264394e-03 2.289395233571114950e+05 -1.441372014349744379e-01 4.007107590858980384e-01
4.061585988376979588e-03 2.438424244328913046e+05 -1.535198646939282818e-01 3.913280958269442222e-01
4.221026320156898506e-03 2.587688776432984741e+05 -1.629173560556195777e-01 3.819306044652528986e-01
4.386725591048498511e-03 2.737096279552049236e+05 -1.723238486774188727e-01 3.725241118434536314e-01
4.558929499981059785e-03 2.886551529643919785e+05 -1.817333473835046898e-01 3.631146131373678143e-01
4.737893390963143769e-03 3.035956742556318641e+05 -1.911396958170158977e-01 3.537082647038565786e-01
4.923882631706736485e-03 3.185211702150338097e+05 -2.005365845065300856e-01 3.443113760143424185e-01
5.117173007114604946e-03 3.334213903320878744e+05 -2.099175598704353662e-01 3.349304006504371101e-01
5.318051128214196926e-03 3.482858710230848519e+05 -2.192760341791396006e-01 3.255719263417328757e-01
5.526814857144603244e-03 3.631039530011163442e+05 -2.286052964909856267e-01 3.162426640298868774e-01
5.743773748826581232e-03 3.778648002105699270e+05 -2.378985245731511100e-01 3.069494359477213941e-01
5.969249509970733433e-03 3.925574203359916573e+05 -2.471487978137487662e-01 2.976991627071237101e-01
6.203576476104268565e-03 4.071706868862949195e+05 -2.563491111257429345e-01 2.884988493951295419e-01
6.447102107323869104e-03 4.216933628456479055e+05 -2.654923898372258395e-01 2.793555706836466368e-01
6.700187503509583663e-03 4.361141258718741592e+05 -2.745715055559868611e-01 2.702764549648856152e-01
6.963207939763882935e-03 4.504215950119711924e+05 -2.835792929892386738e-01 2.612686675316338025e-01
7.236553422869657429e-03 4.646043588923180359e+05 -2.925085676917874578e-01 2.523393928290850186e-01
7.520629269592406588e-03 4.786510053284398746e+05 -3.013521447079369198e-01 2.434958158129355843e-01
7.815856707684091381e-03 4.925501522857928649e+05 -3.101028580639760279e-01 2.347451024568964761e-01
8.122673500479711886e-03 5.062904801090413821e+05 -3.187535810592924679e-01 2.260943794615800362e-01
8.441534596012984296e-03 5.198607649228065857e+05 -3.272972472950284595e-01 2.175507132258440168e-01
8.772912801613356321e-03 5.332499130919033196e+05 -3.357268723697758306e-01 2.091210881510966457e-01
9.117299484984920863e-03 5.464469966138598975e+05 -3.440355761622236885e-01 2.008123843586487878e-01
9.475205302806537222e-03 5.594412893010538537e+05 -3.522166056109377608e-01 1.926313549099347155e-01
9.847160957933774605e-03 5.722223035943314899e+05 -3.602633578917130430e-01 1.845846026291594333e-01
1.023371798632519147e-02 5.847798278346011648e+05 -3.681694038832607485e-01 1.766785566376117556e-01
1.063544957486011258e-02 5.971039638038254343e+05 -3.759285118025046390e-01 1.689194487183678373e-01
1.105295141126021001e-02 6.091851643322298769e+05 -3.835346708815672301e-01 1.613132896393052740e-01
1.148684256737553602e-02 6.210142707546646707e+05 -3.909821149497837434e-01 1.538658455710887607e-01
1.193776641714435795e-02 6.325825499860394048e+05 -3.982653457758904558e-01 1.465826147449820760e-01
1.240639159058831882e-02 6.438817309739168268e+05 -4.053791560180804443e-01 1.394688045027920320e-01
1.289341296525714324e-02 6.549040402758601122e+05 -4.123186516230163412e-01 1.325293088978561629e-01
1.339955269659338401e-02 6.656422365002990700e+05 -4.190792735093297194e-01 1.257686870115427846e-01
1.392556128874461972e-02 6.760896433426949661e+05 -4.256568183667400751e-01 1.191911421541324151e-01
1.447221870741134328e-02 6.862401809439575300e+05 -4.320474583988864192e-01 1.128005021219860571e-01
1.504033553638023726e-02 6.960883952955848072e+05 -4.382477598364023508e-01 1.066002006844701394e-01
1.563075417945815684e-02 7.056294854161578696e+05 -4.442547000468662910e-01 1.005932604740061853e-01
1.624435010958865527e-02 7.148593280267808586e+05 -4.500656830701222355e-01 9.478227745075026855e-02
1.688203316700362736e-02 7.237744994590941351e+05 -4.556785534112657299e-01 8.916940710960673255e-02
1.754474890833459741e-02 7.323722945387032814e+05 -4.610916079293936320e-01 8.375635259147885814e-02
1.823348000868440372e-02 7.406507421994856559e+05 -4.663036056681580943e-01 7.854435485271438200e-02
1.894924771873821717e-02 7.486086176003075670e+05 -4.713137754842868232e-01 7.353418503658566696e-02
1.969311337907421813e-02 7.562454505353104323e+05 -4.761218213425842949e-01 6.872613917828819530e-02
2.046617999391989878e-02 7.635615299521324923e+05 -4.807279251605426351e-01 6.412003536032986895e-02
2.126959386668689569e-02 7.705579044191490393e+05 -4.851327471025096427e-01 5.971521341836284746e-02
2.210454629971021767e-02 7.772363784129929263e+05 -4.893374232423624015e-01 5.551053727851006786e-02
2.297227536071151308e-02 7.835995043310648762e+05 -4.933435605346926933e-01 5.150439998617978993e-02
2.387406771860646829e-02 7.896505701702581719e+05 -4.971532290575000346e-01 4.769473146337247643e-02
2.481126055137767780e-02 7.953935828523844248e+05 -5.007689515141071634e-01 4.407900900676533368e-02
2.578524352884273632e-02 8.008332472184640355e+05 -5.041936900082519823e-01 4.065427051262050090e-02
2.679746087325689599e-02 8.059749407576561207e+05 -5.074308301337663307e-01 3.741713038710614558e-02
2.784941350080644140e-02 8.108246841816760134e+05 -5.104841624486305962e-01 3.436379807224185234e-02
2.894266124716748934e-02 8.153891080014868639e+05 -5.133578614321148148e-01 3.149009908875772396e-02
3.007882518043098960e-02 8.196754153092282359e+05 -5.160564620527879898e-01 2.879149846808455246e-02
3.125959000482277789e-02 8.236913410140685737e+05 -5.185848341039673848e-01 2.626312641690510888e-02
3.248670655878374558e-02 8.274451078252103180e+05 -5.209481544912186735e-01 2.389980602965379938e-02
3.376199441111336907e-02 8.309453793178607011e+05 -5.231518776833311568e-01 2.169608283754130215e-02
3.508734455902711574e-02 8.342012104578467552e+05 -5.252017045632902947e-01 1.964625595758219892e-02
3.646472223212744723e-02 8.372219959968838375e+05 -5.271035499386423906e-01 1.774441058223005796e-02
3.789616980644715943e-02 8.400174171825600788e+05 -5.288635089908280129e-01 1.598445153004443217e-02
3.938380983288489179e-02 8.425973872541130986e+05 -5.304878229600660244e-01 1.436013756080644146e-02
4.092984818452437973e-02 8.449719962163744494e+05 -5.319828443757823599e-01 1.286511614509015800e-02
4.253657732750387027e-02 8.471514553992162691e+05 -5.333550021519937179e-01 1.149295836887882782e-02
4.420637972028530066e-02 8.491460423179356148e+05 -5.346107668721575834e-01 1.023719364871485994e-02
4.594173134636476280e-02 8.509660463508265093e+05 -5.357566165885129239e-01 9.091343932359573221e-03
4.774520538566126571e-02 8.526217157434398541e+05 -5.367990034566841873e-01 8.048957064188351496e-03
4.961947603002903051e-02 8.541232064345640829e+05 -5.377443215172171831e-01 7.103639003655274134e-03
5.156732244854963371e-02 8.554805331767789321e+05 -5.385988759217467114e-01 6.249084599125794351e-03
5.359163290848514838e-02 8.567035233947262168e+05 -5.393688538827923207e-01 5.479106638080146960e-03
5.569540905800130642e-02 8.578017741873344639e+05 -5.400602976029462710e-01 4.787662917926275609e-03
5.788177037701273953e-02 8.587846128366552293e+05 -5.406790794117746213e-01 4.168881109097874980e-03
