# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -1.611163145053561602e+05 3.714468398208292110e-01 9.575812091586918262e-01
1.015521127634569068e-05 -1.608599325126432523e+05 3.708557619943996242e-01 9.569901313322621839e-01
1.031283160672184683e-05 -1.606000599750167166e+05 3.702566368644961137e-01 9.563910062023586178e-01
1.047289838236359523e-05 -1.603366517033789714e+05 3.696493602495679598e-01 9.557837295874305195e-01
1.063544957486011146e-05 -1.600696619905635307e+05 3.690338267736786304e-01 9.551681961115411346e-01
1.080052374516253993e-05 -1.597990446073720523e+05 3.684099298573690340e-01 9.545442991952316492e-01
1.096816005273138056e-05 -1.595247527986443893e+05 3.677775617085976001e-01 9.539119310464601043e-01
1.113839826482620568e-05 -1.592467392793654872e+05 3.671366133137645704e-01 9.532709826516271301e-01
1.131127876593921339e-05 -1.589649562308115710e+05 3.664869744288274944e-01 9.526213437666900541e-01
1.148684256737554795e-05 -1.586793552967379510e+05 3.658285335705120933e-01 9.519629029083747085e-01
1.166513131698196108e-05 -1.583898875796123466e+05 3.651611780076284841e-01 9.512955473454910438e-01
1.184618730902684818e-05 -1.580965036368959991e+05 3.644847937524974268e-01 9.506191630903599865e-01
1.203005349423324184e-05 -1.577991534773768217e+05 3.637992655524966423e-01 9.499336348903592020e-01
1.221677348996793032e-05 -1.574977865575565665e+05 3.631044768817314194e-01 9.492388462195939791e-01
1.240639159058831744e-05 -1.571923517780967231e+05 3.624003099328408362e-01 9.485346792707034513e-01
1.259895277795028468e-05 -1.568827974803255929e+05 3.616866456089450899e-01 9.478210149468077050e-01
1.279450273207873449e-05 -1.565690714428109641e+05 3.609633635157437626e-01 9.470977328536063222e-01
1.299308784200417238e-05 -1.562511208780012967e+05 3.602303419537722928e-01 9.463647112916349080e-01
1.319475521676705910e-05 -1.559288924289407732e+05 3.594874579108287560e-01 9.456218272486913712e-01
1.339955269659339733e-05 -1.556023321660595539e+05 3.587345870545738391e-01 9.448689563924363988e-01
