# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -1.270330084029192803e+05 1.786865475559527294e-01 8.202470570395246074e-01
1.015521127634569068e-05 -1.254778642583474284e+05 1.764990583227290522e-01 8.180595678063008469e-01
1.031283160672184683e-05 -1.239059932359261438e+05 1.742880408105809964e-01 8.158485502941528189e-01
1.047289838236359523e-05 -1.223172729863401037e+05 1.720533229211144155e-01 8.136138324046862103e-01
1.063544957486011146e-05 -1.207115818602674408e+05 1.697947335405565472e-01 8.113552430241284252e-01
1.080052374516253993e-05 -1.190887989649194060e+05 1.675121026192854523e-01 8.090726121028573026e-01
1.096816005273138056e-05 -1.174488042220330099e+05 1.652052612534035125e-01 8.067657707369753073e-01
1.113839826482620568e-05 -1.157914784273259575e+05 1.628740417683675057e-01 8.044345512519393004e-01
1.131127876593921339e-05 -1.141167033114382066e+05 1.605182778047099523e-01 8.020787872882817471e-01
1.148684256737554795e-05 -1.124243616023736540e+05 1.581378044058706078e-01 7.996983138894424581e-01
1.166513131698196108e-05 -1.107143370894630207e+05 1.557324581081674930e-01 7.972929675917392878e-01
1.184618730902684818e-05 -1.089865146888581803e+05 1.533020770329223126e-01 7.948625865164941073e-01
1.203005349423324184e-05 -1.072407805105833104e+05 1.508465009807755663e-01 7.924070104643473611e-01
1.221677348996793032e-05 -1.054770219271478709e+05 1.483655715281986254e-01 7.899260810117704201e-01
1.240639159058831744e-05 -1.036951276437456254e+05 1.458591321262366902e-01 7.874196416098085960e-01
1.259895277795028468e-05 -1.018949877700459911e+05 1.433270282014917074e-01 7.848875376850635854e-01
1.279450273207873449e-05 -1.000764938935997197e+05 1.407691072593756920e-01 7.823296167429475423e-01
1.299308784200417238e-05 -9.823953915486147162e+04 1.381852189896388694e-01 7.797457284732106642e-01
1.319475521676705910e-05 -9.638401832385244779e+04 1.355752153742042498e-01 7.771357248577760446e-01
1.339955269659339733e-05 -9.450982787846284918e+04 1.329389507973092466e-01 7.744994602808811246e-01
1.360752886424333165e-05 -9.261686608441534918e+04 1.302762821579833974e-01 7.718367916415552754e-01
1.381873305653633617e-05 -9.070503307688923087e+04 1.275870689848621342e-01 7.691475784684339567e-01
