# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -1.612498685491734650e+05 2.412112309075779282e-01 8.666622284854139657e-01
1.015521127634569068e-05 -1.601094587554069003e+05 2.395053092062550959e-01 8.649563067840911890e-01
1.031283160672184683e-05 -1.589556388085392537e+05 2.377793274604480256e-01 8.632303250382841187e-01
1.047289838236359523e-05 -1.577882829039237695e+05 2.360330974808951265e-01 8.614840950587312474e-01
1.063544957486011146e-05 -1.566072649489777396e+05 2.342664306476157643e-01 8.597174282254518296e-01
1.080052374516253993e-05 -1.554124585919616511e+05 2.324791379529605739e-01 8.579301355307966670e-01
1.096816005273138056e-05 -1.542037372517881449e+05 2.306710300462022079e-01 8.561220276240382177e-01
1.113839826482620568e-05 -1.529809741488767322e+05 2.288419172796904710e-01 8.542929148575265641e-01
1.131127876593921339e-05 -1.517440423370806966e+05 2.269916097566113122e-01 8.524426073344473220e-01
1.148684256737554795e-05 -1.504928147367051570e+05 2.251199173803779541e-01 8.505709149582140194e-01
1.166513131698196108e-05 -1.492271641686402727e+05 2.232266499056903275e-01 8.486776474835263651e-01
1.184618730902684818e-05 -1.479469633896283340e+05 2.213116169912905107e-01 8.467626145691266037e-01
1.203005349423324184e-05 -1.466520851286926772e+05 2.193746282544562498e-01 8.448256258322922596e-01
1.221677348996793032e-05 -1.453424021247430937e+05 2.174154933272542667e-01 8.428664909050903598e-01
1.240639159058831744e-05 -1.440177871653879993e+05 2.154340219145988444e-01 8.408850194924348820e-01
1.259895277795028468e-05 -1.426781131269688485e+05 2.134300238541386174e-01 8.388810214319746272e-01
1.279450273207873449e-05 -1.413232530158448499e+05 2.114033091780138651e-01 8.368543067558499304e-01
1.299308784200417238e-05 -1.399530800109450938e+05 2.093536881765094837e-01 8.348046857543455213e-01
1.319475521676705910e-05 -1.385674675076167332e+05 2.072809714636469069e-01 8.327319690414829445e-01
1.339955269659339733e-05 -1.371662891627836507e+05 2.051849700447362368e-01 8.306359676225723021e-01
1.360752886424333165e-05 -1.357494189414479770e+05 2.030654953859370448e-01 8.285164929637731657e-01
1.381873305653633617e-05 -1.343167311645457521e+05 2.009223594858451922e-01 8.263733570636812020e-01
1.403321537605484669e-05 -1.328681005581885111e+05 1.987553749491522970e-01 8.242063725269883623e-01
1.425102670302999301e-05 -1.314034023043059278e+05 1.965643550624014690e-01 8.220153526402375066e-01
1.447221870741134408e-05 -1.299225120927166427e+05 1.943491138718791700e-01 8.198001114497152075e-01
1.469684386112447426e-05 -1.284253061746435706e+05 1.921094662636680384e-01 8.175604638415040482e-01
1.492495545051829036e-05 -1.269116614177016309e+05 1.898452280459021202e-01 8.152962256237381578e-01
1.515660758900604291e-05 -1.253814553623714019e+05 1.875562160332450434e-01 8.130072136110810810e-01
1.539185522990205290e-05 -1.238345662799885031e+05 1.852422481336353233e-01 8.106932457114713886e-01
1.563075417945817392e-05 -1.222708732322601136e+05 1.829031434373163678e-01 8.083541410151524609e-01
1.587336111010208536e-05 -1.206902561323378468e+05 1.805387223081943437e-01 8.059897198860304091e-01
1.611973357388158737e-05 -1.190925958074581577e+05 1.781488064775410551e-01 8.035998040553771204e-01
1.636993001611702035e-05 -1.174777740631783381e+05 1.757332191400836352e-01 8.011842167179197283e-01
1.662400978926613715e-05 -1.158456737492192769e+05 1.732917850524976489e-01 7.987427826303337142e-01
1.688203316700362703e-05 -1.141961788269394310e+05 1.708243306343404933e-01 7.962753282121765031e-01
1.714406135851971963e-05 -1.125291744384538615e+05 1.683306840714453578e-01 7.937816816492814231e-01
1.741015652304015246e-05 -1.108445469774190569e+05 1.658106754218073298e-01 7.912616729996433396e-01
1.768038178457208620e-05 -1.091421841614957666e+05 1.632641367239793251e-01 7.887151343018153904e-01
1.795480124687830550e-05 -1.074219751065118471e+05 1.606909021080112632e-01 7.861418996858473562e-01
