# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
1.000000000000000082e-05 -1.248651510089562507e+05 2.343456138280401774e+03 -1.022736359530453774e+04 2.343456138280401774e+03 -2.737656137171058379e-01 5.138004501107244944e-03 -2.242339394740893929e-02 5.138004501107244944e-03
1.599999999999999928e-05 -7.211968599805956183e+04 2.381218076981258946e+03 -4.416414951212402229e+03 2.381218076981258946e+03 -1.581217012017032963e-01 5.220797179769414743e-03 -9.682946280674760778e-03 5.220797179769414743e-03
2.599999999999999840e-05 3.061137572828024531e+03 2.446992865673220876e+03 1.329880660142312308e+03 2.446992865673220876e+03 6.711513977487968720e-03 5.365007756122109998e-03 2.915750248588221127e-03 5.365007756122109998e-03
4.300000000000000165e-05 1.051705759345084080e+05 2.390717378137277592e+03 7.556476947215836844e+03 2.390717378137277592e+03 2.305854518497878758e-01 5.241624303989803231e-03 1.656750127860193156e-02 5.241624303989803231e-03
6.999999999999999387e-05 2.152499830569929618e+05 2.354627698613594475e+03 1.150792366738051351e+04 2.354627698613594475e+03 4.719334677292590374e-01 5.162498037102526520e-03 2.523100929244908447e-02 5.162498037102526520e-03
1.129999999999999955e-04 3.192975786106322776e+05 2.576934761996396446e+03 1.432598143050307408e+04 2.576934761996396446e+03 7.000567961548831430e-01 5.649904083936802685e-03 3.140957318139329241e-02 5.649904083936802685e-03
1.830000000000000029e-04 3.949973258509098669e+05 2.486458496060354264e+03 1.266979843092299416e+04 2.486458496060354264e+03 8.660277463680287058e-01 5.451535762025783161e-03 2.777840826753068607e-02 5.451535762025783161e-03
2.979999999999999793e-04 4.404438598282394814e+05 2.485380134113558597e+03 1.030768696712204837e+04 2.485380134113558597e+03 9.656688244837836610e-01 5.449171464078852653e-03 2.259950214896688098e-02 5.449171464078852653e-03
4.829999999999999767e-04 4.542189019835675717e+05 2.467631632754302700e+03 7.023607207290653605e+03 2.467631632754302700e+03 9.958704687308794767e-01 5.410258049664072588e-03 1.539918962236224396e-02 5.410258049664072588e-03
7.849999999999999990e-04 4.576347659144009231e+05 2.370264080777181334e+03 5.669247544560115784e+03 2.370264080777181334e+03 1.003359716754386399e+00 5.196780650984300989e-03 1.242976940170737593e-02 5.196780650984300989e-03
1.299999999999999920e-05 -9.782378566280256200e+04 2.520903436951863114e+03 1.907803147094993619e+03 2.520903436951863114e+03 -2.144776865419146805e-01 5.527055955662012535e-03 4.182839608934796512e-03 5.527055955662012535e-03
2.099999999999999884e-05 -3.285357400475136819e+04 2.417921398851273352e+03 3.279386089548650489e+03 2.417921398851273352e+03 -7.203113741131809966e-02 5.301268851456900251e-03 7.190021700740428789e-03 5.301268851456900251e-03
3.399999999999999973e-05 5.428924333817267325e+04 2.510662721813414009e+03 2.077221234889249899e+03 2.510662721813414009e+03 1.190286312923778955e-01 5.504603288587765937e-03 4.554287097725694469e-03 5.504603288587765937e-03
5.500000000000000196e-05 1.592357398237636080e+05 2.367833750614151995e+03 -3.669951343891734723e+02 2.367833750614151995e+03 3.491227911575039977e-01 5.191452176039604814e-03 -8.046332173981618832e-04 5.191452176039604814e-03
8.899999999999999491e-05 2.682193271365902037e+05 2.370383554489558719e+03 -2.734458440863731084e+03 2.370383554489558719e+03 5.880682328976714057e-01 5.197042595921921859e-03 -5.995273198310427723e-03 5.197042595921921859e-03
1.440000000000000036e-04 3.598230179276630515e+05 2.456200980218809491e+03 -5.713551850530639058e+03 2.456200980218809491e+03 7.889084226986774473e-01 5.385196456567198191e-03 -1.252690615616868126e-02 5.385196456567198191e-03
2.339999999999999958e-04 4.200398001622436568e+05 2.342525108170840667e+03 -1.079097118254422094e+04 2.342525108170840667e+03 9.209331246376262214e-01 5.135963226762292437e-03 -2.365909803113060150e-02 5.135963226762292437e-03
3.789999999999999966e-04 4.487169544529891573e+05 2.448862273445588016e+03 -1.198435428732426954e+04 2.448862273445588016e+03 9.838075029619911538e-01 5.369106414250132686e-03 -2.627557873403145450e-02 5.369106414250132686e-03
6.160000000000000111e-04 4.556405674047337961e+05 2.415537995226392468e+03 -1.266104283786538872e+04 2.415537995226392468e+03 9.989874561639707773e-01 5.296043262484887403e-03 -2.775921171599085233e-02 5.296043262484887403e-03
1.000000000000000021e-03 4.566376355932371807e+05 2.427634340295669972e+03 -1.328497895436661202e+04 2.427634340295669972e+03 1.001173518346555769e+00 5.322564379905288766e-03 -2.912718550590740960e-02 5.322564379905288766e-03
