# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -1.903342469324424455e+05 4.393427358611384226e-01 9.881867923235102547e-01
1.039255682936713057e-05 -1.902003928786179458e+05 4.390337646320445764e-01 9.878778210944163529e-01
1.080052374516253993e-05 -1.900630599913033948e+05 4.387167633177309622e-01 9.875608197801027943e-01
1.122450568085305802e-05 -1.899221590312193439e+05 4.383915259298910017e-01 9.872355823922628337e-01
1.166513131698196108e-05 -1.897775985325273068e+05 4.380578413407200666e-01 9.869018978030918987e-01
1.212305401337652898e-05 -1.896292847506352409e+05 4.377154931624361311e-01 9.865595496248079632e-01
1.259895277795028468e-05 -1.894771216089627997e+05 4.373642596243996206e-01 9.862083160867713971e-01
1.309353327353609475e-05 -1.893210106446562277e+05 4.370039134478089227e-01 9.858479699101807547e-01
1.360752886424333165e-05 -1.891608509532432945e+05 4.366342217179490226e-01 9.854782781803208547e-01
1.414170170289024019e-05 -1.889965391322195937e+05 4.362549457539733888e-01 9.850990022163451654e-01
1.469684386112447426e-05 -1.888279692235574767e+05 4.358658409761991814e-01 9.847098974385709580e-01
1.527377850390712299e-05 -1.886550326551306352e+05 4.354666567708992408e-01 9.843107132332710174e-01
1.587336111010208536e-05 -1.884776181810472917e+05 4.350571363525753132e-01 9.839011928149471453e-01
1.649648074098020639e-05 -1.882956118208869302e+05 4.346370166236998012e-01 9.834810730860715777e-01
1.714406135851971963e-05 -1.881088967978349829e+05 4.342060280319140486e-01 9.830500844942858807e-01
1.781706319545728901e-05 -1.879173534757127927e+05 4.337638944246764439e-01 9.826079508870482204e-01
1.851648417912153989e-05 -1.877208592948997684e+05 4.333103329013536231e-01 9.821543893637254552e-01
1.924336141115980055e-05 -1.875192887071470905e+05 4.328450536627527212e-01 9.816891101251244978e-01
1.999877270535286910e-05 -1.873125131092824449e+05 4.323677598580943360e-01 9.812118163204661681e-01
2.078383818579755086e-05 -1.871004007758082880e+05 4.318781474294308698e-01 9.807222038918026463e-01
2.159972194782717103e-05 -1.868828167903958529e+05 4.313759049535163537e-01 9.802199614158881857e-01
2.244763378413223854e-05 -1.866596229762810690e+05 4.308607134811415773e-01 9.797047699435134094e-01
2.332883097864158392e-05 -1.864306778255676909e+05 4.303322463739464032e-01 9.791763028363181798e-01
2.424462017082330928e-05 -1.861958364274469495e+05 4.297901691387316370e-01 9.786342256011034690e-01
2.519635929317013366e-05 -1.859549503953446692e+05 4.292341392592948224e-01 9.780781957216666544e-01
2.618545958474232716e-05 -1.857078677930076083e+05 4.286638060258174954e-01 9.775078624881893274e-01
2.721338768375308650e-05 -1.854544330595458450e+05 4.280788103618429763e-01 9.769228668242148084e-01
2.828166780230035161e-05 -1.851944869334467512e+05 4.274787846488801724e-01 9.763228411112520044e-01
2.939188398646884365e-05 -1.849278663755825546e+05 4.268633525486840163e-01 9.757074090110557929e-01
3.054568246515432163e-05 -1.846544044912345416e+05 4.262321288232667205e-01 9.750761852856385525e-01
3.174477409109193257e-05 -1.843739304511581140e+05 4.255847191526941908e-01 9.744287756150660229e-01
3.299093687770942587e-05 -1.840862694117208885e+05 4.249207199507435972e-01 9.737647764131154293e-01
3.428601863556583155e-05 -1.837912424341436417e+05 4.242397181784895444e-01 9.730837746408613764e-01
3.563193971228584164e-05 -1.834886664028826926e+05 4.235412911559087168e-01 9.723853476182805489e-01
3.703069584005140764e-05 -1.831783539431920217e+05 4.228250063715908724e-01 9.716690628339627045e-01
3.848436109487433118e-05 -1.828601133379100065e+05 4.220904212906604336e-01 9.709344777530322101e-01
3.999509097203661132e-05 -1.825337484435189108e+05 4.213370831610189216e-01 9.701811396233906981e-01
4.156512558225988177e-05 -1.821990586055298627e+05 4.205645288180308028e-01 9.694085852804026349e-01
4.319679297334173899e-05 -1.818558385732508323e+05 4.197722844877850856e-01 9.686163409501569177e-01
4.489251258218607721e-05 -1.815038784139998897e+05 4.189598655890762191e-01 9.678039220514480512e-01
4.665479882234468170e-05 -1.811429634268322552e+05 4.181267765342631115e-01 9.669708329966348881e-01
4.848626481239078214e-05 -1.807728740558533173e+05 4.172725105291719139e-01 9.661165669915436904e-01
5.038962625065150348e-05 -1.803933858031985292e+05 4.163965493722305289e-01 9.652406058346023610e-01
5.236770544204655644e-05 -1.800042691417644673e+05 4.154983632530279691e-01 9.643424197153998012e-01
5.442343548300271707e-05 -1.796052894277828455e+05 4.145774105505119489e-01 9.634214670128837810e-01
5.655986461065002122e-05 -1.791962068133377761e+05 4.136331376310550811e-01 9.624771940934269132e-01
5.878016072274911818e-05 -1.787767761589311704e+05 4.126649786466320968e-01 9.615090351090038734e-01
6.108761607505039696e-05 -1.783467469462102454e+05 4.116723553333715979e-01 9.605164117957434300e-01
6.348565216305209716e-05 -1.779058631909794931e+05 4.106546768107641188e-01 9.594987332731359508e-01
6.597782479539533469e-05 -1.774538633566259814e+05 4.096113393818245352e-01 9.584553958441963672e-01
6.856782936641737654e-05 -1.769904802680984430e+05 4.085417263345323402e-01 9.573857827969041168e-01
7.125950633568410445e-05 -1.765154410265870101e+05 4.074452077448897924e-01 9.562892642072615690e-01
7.405684692262442192e-05 -1.760284669250618026e+05 4.063211402819620899e-01 9.551651967443338664e-01
7.696399902471150959e-05 -1.755292733648389985e+05 4.051688670152893135e-01 9.540129234776610900e-01
7.998527336796708482e-05 -1.750175697733513371e+05 4.039877172250786463e-01 9.528317736874504229e-01
8.312514989890631772e-05 -1.744930595233150816e+05 4.027770062156199593e-01 9.516210626779917359e-01
8.638828442740453491e-05 -1.739554398534923967e+05 4.015360351323840060e-01 9.503800915947557826e-01
8.977951553033313987e-05 -1.734044017912642739e+05 4.002640907832997197e-01 9.491081472456714963e-01
9.330387172620360271e-05 -1.728396300772388640e+05 3.989604454647303622e-01 9.478045019271021943e-01
9.696657893145520398e-05 -1.722608030921359023e+05 3.976243567927024714e-01 9.464684132550742479e-01
1.007730682094461807e-04 -1.716675927861991513e+05 3.962550675399713063e-01 9.450991240023430828e-01
1.047289838236358574e-04 -1.710596646114053729e+05 3.948518054795405186e-01 9.436958619419123506e-01
1.088401916069005473e-04 -1.704366774567516113e+05 3.934137832352878617e-01 9.422578396976596382e-01
