# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 8.922160616819281131e+03 -2.695531302695886033e-02 7.434016815781699927e-01
1.015521127634569068e-05 9.909545477016334189e+03 -2.993836490505650400e-02 7.404186297000723282e-01
1.031283160672184683e-05 1.090627625699213240e+04 -3.294965234222781147e-02 7.374073422629010555e-01
1.047289838236359523e-05 1.191238619135698536e+04 -3.598927574569057292e-02 7.343677188594383010e-01
1.063544957486011146e-05 1.292790703712328104e+04 -3.905733105859651028e-02 7.312996635465323081e-01
1.080052374516253993e-05 1.395286902309974539e+04 -4.215390960714301277e-02 7.282030849979858056e-01
1.096816005273138056e-05 1.498730079849017784e+04 -4.527909794528147541e-02 7.250778966598473430e-01
1.113839826482620568e-05 1.603122938070853706e+04 -4.843297769705810774e-02 7.219240169080707314e-01
1.131127876593921339e-05 1.708468010241436423e+04 -5.161562539659923093e-02 7.187413692085296013e-01
1.148684256737554795e-05 1.814767655778297922e+04 -5.482711232578472982e-02 7.155298822793441094e-01
1.166513131698196108e-05 1.922024054801603779e+04 -5.806750434962647256e-02 7.122894902555023666e-01
1.184618730902684818e-05 2.030239202611014480e+04 -6.133686174940524566e-02 7.090201328557236282e-01
1.203005349423324184e-05 2.139414904089117772e+04 -6.463523905358922739e-02 7.057217555515395979e-01
1.221677348996793032e-05 2.249552768033428583e+04 -6.796268486659441665e-02 7.023943097385344503e-01
1.240639159058831744e-05 2.360654201418024604e+04 -7.131924169541917213e-02 6.990377529097097087e-01
1.259895277795028468e-05 2.472720403587043984e+04 -7.470494577422027993e-02 6.956520488309085870e-01
1.279450273207873449e-05 2.585752360381465405e+04 -7.811982688687335585e-02 6.922371677182554972e-01
1.299308784200417238e-05 2.699750838201609440e+04 -8.156390818759115535e-02 6.887930864175376700e-01
1.319475521676705910e-05 2.814716378007101594e+04 -8.503720601965270021e-02 6.853197885854761529e-01
1.339955269659339733e-05 2.930649289257117198e+04 -8.853972973232811239e-02 6.818172648728006990e-01
1.360752886424333165e-05 3.047549643792869756e+04 -9.207148149605844101e-02 6.782855131090703704e-01
1.381873305653633617e-05 3.165417269665523781e+04 -9.563245611598689133e-02 6.747245384891419340e-01
1.403321537605484669e-05 3.284251744911901187e+04 -9.922264084391262118e-02 6.711343537612162180e-01
1.425102670302999301e-05 3.404052391281415476e+04 -1.028420151887711187e-01 6.675149794163577344e-01
1.447221870741134408e-05 3.524818267917010235e+04 -1.064905507257250111e-01 6.638664438794038558e-01
1.469684386112447426e-05 3.646548164993932005e+04 -1.101682109039808788e-01 6.601887837011479743e-01
1.492495545051829036e-05 3.769240597319419612e+04 -1.138749508534254301e-01 6.564820437517033813e-01
1.515660758900604291e-05 3.892893797897623153e+04 -1.176107171902110587e-01 6.527462774149177527e-01
1.539185522990205290e-05 4.017505711463149055e+04 -1.213754478213937005e-01 6.489815467837350971e-01
1.563075417945817392e-05 4.143073987988015870e+04 -1.251690717487672078e-01 6.451879228563616175e-01
1.587336111010208536e-05 4.269595976165807224e+04 -1.289915088720089420e-01 6.413654857331199111e-01
1.611973357388158737e-05 4.397068716878234409e+04 -1.328426697912939713e-01 6.375143248138348540e-01
1.636993001611702035e-05 4.525488936648386880e+04 -1.367224556095068821e-01 6.336345389956219432e-01
1.662400978926613715e-05 4.654853041086206213e+04 -1.406307577342188475e-01 6.297262368709100055e-01
1.688203316700362703e-05 4.785157108331049676e+04 -1.445674576795767108e-01 6.257895369255521700e-01
1.714406135851971963e-05 4.916396882497318438e+04 -1.485324268682846061e-01 6.218245677368442470e-01
1.741015652304015246e-05 5.048567767128406558e+04 -1.525255264338370997e-01 6.178314681712917533e-01
1.768038178457208620e-05 5.181664818665527855e+04 -1.565466070232015283e-01 6.138103875819272970e-01
1.795480124687830550e-05 5.315682739937107544e+04 -1.605955086001220333e-01 6.097614860050067920e-01
1.823348000868442158e-05 5.450615873675828334e+04 -1.646720602492587338e-01 6.056849343558701193e-01
1.851648417912153989e-05 5.586458196069492260e+04 -1.687760799813487478e-01 6.015809146237800498e-01
1.880388089340916658e-05 5.723203310353320558e+04 -1.729073745396189909e-01 5.974496200655098344e-01
1.909573832878096617e-05 5.860844440450359252e+04 -1.770657392076523950e-01 5.932912553974764025e-01
1.939212572065831012e-05 5.999374424668142456e+04 -1.812509576189537674e-01 5.891060369861750301e-01
1.969311337907421862e-05 6.138785709458807833e+04 -1.854628015684326447e-01 5.848941930366962083e-01
1.999877270535286910e-05 6.279070343251316808e+04 -1.897010308260644595e-01 5.806559637790643658e-01
2.030917620904734816e-05 6.420219970363608445e+04 -1.939653929529667475e-01 5.763916016521620778e-01
2.062439752514092561e-05 6.562225825003712089e+04 -1.982556231201629826e-01 5.721013714849658705e-01
2.094451143151468647e-05 6.705078725368337473e+04 -2.025714439302911118e-01 5.677855506748377135e-01
2.126959386668691833e-05 6.848769067848488339e+04 -2.069125652425458373e-01 5.634444293625829880e-01
2.159972194782717103e-05 6.993286821351014078e+04 -2.112786840011231793e-01 5.590783106040057016e-01
2.193497398905059966e-05 7.138621521746410872e+04 -2.156694840674795166e-01 5.546875105376493087e-01
2.227542951999556551e-05 7.284762266452171025e+04 -2.200846360566856841e-01 5.502723585484431412e-01
2.262116930469026491e-05 7.431697709162530373e+04 -2.245237971782038933e-01 5.458331974269249320e-01
2.297227536071151343e-05 7.579416054734541103e+04 -2.289866110813877365e-01 5.413703835237411166e-01
2.332883097864158392e-05 7.727905054241765174e+04 -2.334727077060459732e-01 5.368842868990828521e-01
2.369092074182632066e-05 7.877152000206065713e+04 -2.379817031383872350e-01 5.323752914667415626e-01
