# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -3.094172223143635201e+05 3.994266677357215523e-01 9.670657378105536051e-01
1.039255682936713057e-05 -3.085891593443775200e+05 3.983577213134670836e-01 9.659967913882990809e-01
1.080052374516253993e-05 -3.077347108742429991e+05 3.972547138511643983e-01 9.648937839259963400e-01
1.122450568085305802e-05 -3.068530688865216798e+05 3.961166022791664520e-01 9.637556723539985049e-01
1.166513131698196108e-05 -3.059434028146353667e+05 3.949423144191434587e-01 9.625813844939754560e-01
1.212305401337652898e-05 -3.050048590639220201e+05 3.937307483658138985e-01 9.613698184406459513e-01
1.259895277795028468e-05 -3.040365605335244327e+05 3.924807718697507219e-01 9.601198419445827748e-01
1.309353327353609475e-05 -3.030376061401374754e+05 3.911912217225869126e-01 9.588302917974188544e-01
1.360752886424333165e-05 -3.020070703447334818e+05 3.898609031460650298e-01 9.574999732208969716e-01
1.414170170289024019e-05 -3.009440026834738092e+05 3.884885891864912066e-01 9.561276592613231484e-01
1.469684386112447426e-05 -2.998474273041212582e+05 3.870730201162898565e-01 9.547120901911219093e-01
1.527377850390712299e-05 -2.987163425093719852e+05 3.856129028444909568e-01 9.532519729193229541e-01
1.587336111010208536e-05 -2.975497203086407972e+05 3.841069103381296035e-01 9.517459804129616563e-01
1.649648074098020639e-05 -2.963465059799497831e+05 3.825536810566882440e-01 9.501927511315202413e-01
1.714406135851971963e-05 -2.951056176437034155e+05 3.809518184018828024e-01 9.485908884767147997e-01
1.781706319545728901e-05 -2.938259458502593334e+05 3.792998901852580040e-01 9.469389602600900568e-01
1.851648417912153989e-05 -2.925063531833524466e+05 3.775964281162474956e-01 9.452354981910795484e-01
1.924336141115980055e-05 -2.911456738815744757e+05 3.758399273135418217e-01 9.434789973883738190e-01
1.999877270535286910e-05 -2.897427134802694782e+05 3.740288458428113749e-01 9.416679159176433167e-01
2.078383818579755086e-05 -2.882962484763698303e+05 3.721616042840432126e-01 9.398006743588752654e-01
2.159972194782717103e-05 -2.868050260188730317e+05 3.702365853319777300e-01 9.378756554068097273e-01
2.244763378413223854e-05 -2.852677636278373539e+05 3.682521334333597740e-01 9.358912035081917713e-01
2.332883097864158392e-05 -2.836831489449695800e+05 3.662065544649727999e-01 9.338456245398047972e-01
2.424462017082330928e-05 -2.820498395190740121e+05 3.640981154566748645e-01 9.317371855315068618e-01
2.519635929317013366e-05 -2.803664626298412331e+05 3.619250443639273618e-01 9.295641144387593036e-01
2.618545958474232716e-05 -2.786316151536753750e+05 3.596855298945916823e-01 9.273245999694237351e-01
2.721338768375308650e-05 -2.768438634754828527e+05 3.573777213950574128e-01 9.250167914698894656e-01
2.828166780230035161e-05 -2.750017434505802230e+05 3.549997288010687257e-01 9.226387988759007230e-01
2.939188398646884365e-05 -2.731037604211300495e+05 3.525496226589419635e-01 9.201886927337739053e-01
3.054568246515432163e-05 -2.711483892917612684e+05 3.500254342231835514e-01 9.176645042980154932e-01
3.174477409109193257e-05 -2.691340746692991233e+05 3.474251556368675997e-01 9.150642257116996525e-01
3.299093687770942587e-05 -2.670592310717979562e+05 3.447467402014763316e-01 9.123858102763083844e-01
3.428601863556583155e-05 -2.649222432123536128e+05 3.419881027432732923e-01 9.096271728181052341e-01
3.563193971228584164e-05 -2.627214663634586032e+05 3.391471200836495004e-01 9.067861901584814976e-01
3.703069584005140764e-05 -2.604552268079600180e+05 3.362216316212651712e-01 9.038607016960972240e-01
3.848436109487433118e-05 -2.581218223829815979e+05 3.332094400341983342e-01 9.008485101090303315e-01
3.999509097203661132e-05 -2.557195231234816019e+05 3.301083121107138418e-01 8.977473821855458391e-01
4.156512558225988177e-05 -2.532465720124295331e+05 3.269159797176665050e-01 8.945550497924985578e-01
4.319679297334173899e-05 -2.507011858449057327e+05 3.236301409159669240e-01 8.912692109907989213e-01
4.489251258218607721e-05 -2.480815562137427623e+05 3.202484612329462577e-01 8.878875313077783105e-01
4.665479882234468170e-05 -2.453858506246547331e+05 3.167685751018761153e-01 8.844076451767081126e-01
4.848626481239078214e-05 -2.426122137491170433e+05 3.131880874793114278e-01 8.808271575541434251e-01
5.038962625065150348e-05 -2.397587688235818059e+05 3.095045756513369883e-01 8.771436457261689856e-01
5.236770544204655644e-05 -2.368236192039232119e+05 3.057155912402013676e-01 8.733546613150333648e-01
5.442343548300271707e-05 -2.338048500843187212e+05 3.018186624232201964e-01 8.694577324980522492e-01
5.655986461065002122e-05 -2.307005303900663857e+05 2.978112963762138965e-01 8.654503664510458938e-01
5.878016072274911818e-05 -2.275087148541237111e+05 2.936909819541116407e-01 8.613300520289436379e-01
6.108761607505039696e-05 -2.242274462874221499e+05 2.894551926217001636e-01 8.570942626965322164e-01
6.348565216305209716e-05 -2.208547580532575375e+05 2.851013896478140630e-01 8.527404597226461158e-01
6.597782479539533469e-05 -2.173886767562820460e+05 2.806270255765554444e-01 8.482660956513874417e-01
6.856782936641737654e-05 -2.138272251568190404e+05 2.760295479893826176e-01 8.436686180642146704e-01
7.125950633568410445e-05 -2.101684253213779884e+05 2.713064035721095557e-01 8.389454736469416085e-01
7.405684692262442192e-05 -2.064103020203759079e+05 2.664550425010243084e-01 8.340941125758563057e-01
7.696399902471150959e-05 -2.025508863841409911e+05 2.614729231624237649e-01 8.291119932372558177e-01
7.998527336796708482e-05 -1.985882198283000034e+05 2.563575172198959140e-01 8.239965872947279113e-01
8.312514989890631772e-05 -1.945203582596184569e+05 2.511063150436386171e-01 8.187453851184706144e-01
8.638828442740453491e-05 -1.903453765732556931e+05 2.457168315159657945e-01 8.133559015907978473e-01
8.977951553033313987e-05 -1.860613734522251762e+05 2.401866122269303849e-01 8.078256823017624377e-01
9.330387172620360271e-05 -1.816664764795819647e+05 2.345132400736467393e-01 8.021523101484787643e-01
9.696657893145520398e-05 -1.771588475735170650e+05 2.286943422764534384e-01 7.963334123512854079e-01
1.007730682094461807e-04 -1.725366887550665415e+05 2.227275978244486199e-01 7.903666678992806727e-01
1.047289838236358574e-04 -1.677982482575822505e+05 2.166107453622051482e-01 7.842498154370372010e-01
1.088401916069005473e-04 -1.629418269864129252e+05 2.103415915285725690e-01 7.779806616034046218e-01
1.131127876593921339e-04 -1.579657853364050970e+05 2.039180197573883246e-01 7.715570898322203774e-01
1.175531073878369897e-04 -1.528685503738599946e+05 1.973379995486654603e-01 7.649770696234974299e-01
1.221677348996791812e-04 -1.476486233884300455e+05 1.905995962173352154e-01 7.582386662921671849e-01
1.269635127659972894e-04 -1.423045878191224183e+05 1.837009811249243618e-01 7.513400511997563314e-01
1.319475521676705977e-04 -1.368351175570702762e+05 1.766404423976018767e-01 7.442795124724338462e-01
1.371272434398400808e-04 -1.312389856260184315e+05 1.694163961318173317e-01 7.370554662066493012e-01
1.425102670302997709e-04 -1.255150732395419036e+05 1.620273980862634577e-01 7.296664681610954828e-01
1.481046048880673999e-04 -1.196623792318608030e+05 1.544721558561144292e-01 7.221112259309464543e-01
1.539185522990205494e-04 -1.136800298567079590e+05 1.467495415223833144e-01 7.143886115972153394e-01
1.599607301861487752e-04 -1.075672889460493461e+05 1.388586047658133538e-01 7.064976748406454066e-01
1.662400978926611885e-04 -1.013235684175164788e+05 1.307985864309217372e-01 6.984376565057537345e-01
