# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -9.975040320628741756e+04 3.130751507977489467e-01 9.297590944653416623e-01
1.031283160672184683e-05 -9.914386129404878011e+04 3.111714672582793217e-01 9.278554109258720928e-01
1.063544957486011146e-05 -9.852154465279355645e+04 3.092182733859497046e-01 9.259022170535424756e-01
1.096816005273138056e-05 -9.788308036483568139e+04 3.072143987467864656e-01 9.238983424143791812e-01
1.131127876593921339e-05 -9.722808882777998224e+04 3.051586519262859953e-01 9.218425955938788219e-01
1.166513131698196108e-05 -9.655618376348901074e+04 3.030498205575581916e-01 9.197337642251509626e-01
1.203005349423324184e-05 -9.586697223687131191e+04 3.008866713802946791e-01 9.175706150478875056e-01
1.240639159058831744e-05 -9.516005468517536065e+04 2.986679503327106522e-01 9.153518940003033677e-01
1.279450273207873449e-05 -9.443502495851012645e+04 2.963923826787218108e-01 9.130763263463146373e-01
1.319475521676705910e-05 -9.369147037234180607e+04 2.940586731727102277e-01 9.107426168403029987e-01
1.360752886424333165e-05 -9.292897177275276044e+04 2.916655062643446206e-01 9.083494499319373361e-01
1.403321537605484669e-05 -9.214710361528192880e+04 2.892115463460281366e-01 9.058954900136209076e-01
1.447221870741134408e-05 -9.134543405820074258e+04 2.866954380456524509e-01 9.033793817132452775e-01
1.492495545051829036e-05 -9.052352507111604791e+04 2.841158065674576627e-01 9.007997502350504337e-01
1.539185522990205290e-05 -8.968093255982460687e+04 2.814712580838982792e-01 8.981552017514911057e-01
1.587336111010208536e-05 -8.881720650838472648e+04 2.787603801815476956e-01 8.954443238491405221e-01
1.636993001611702035e-05 -8.793189113940286916e+04 2.759817423641710565e-01 8.926656860317637721e-01
1.688203316700362703e-05 -8.702452509357529925e+04 2.731338966162320525e-01 8.898178402838248235e-01
1.741015652304015246e-05 -8.609464162955799839e+04 2.702153780302019581e-01 8.868993216977947291e-01
1.795480124687830550e-05 -8.514176884527836228e+04 2.672247055011648387e-01 8.839086491687576652e-01
1.851648417912153989e-05 -8.416542992183880415e+04 2.641603824923302590e-01 8.808443261599230301e-01
1.909573832878096617e-05 -8.316514339119865326e+04 2.610208978751755171e-01 8.777048415427682881e-01
1.969311337907421862e-05 -8.214042342885740800e+04 2.578047268480570531e-01 8.744886705156498241e-01
2.030917620904734816e-05 -8.109078017279942287e+04 2.545103319372454820e-01 8.711942756048383085e-01
2.094451143151468647e-05 -8.001572006999229779e+04 2.511361640844405607e-01 8.678201077520333317e-01
2.159972194782717103e-05 -7.891474625176738482e+04 2.476806638249347270e-01 8.643646074925275258e-01
2.227542951999556551e-05 -7.778735893943998963e+04 2.441422625606868013e-01 8.608262062282795446e-01
2.297227536071151343e-05 -7.663305588155990699e+04 2.405193839326700833e-01 8.572033276002628543e-01
2.369092074182632066e-05 -7.545133282420726027e+04 2.368104452969359563e-01 8.534943889645286719e-01
2.443204762186486879e-05 -7.424168401577771874e+04 2.330138593089253751e-01 8.496978029765182017e-01
2.519635929317013366e-05 -7.300360274772008415e+04 2.291280356206199242e-01 8.458119792882127230e-01
2.598458104929247240e-05 -7.173658193271007622e+04 2.251513826951895281e-01 8.418353263627822436e-01
2.679746087325689358e-05 -7.044011472175957169e+04 2.210823097438424645e-01 8.377662534114352910e-01
2.763577014736157294e-05 -6.911369516176881734e+04 2.169192287896091476e-01 8.336031724572019463e-01
2.850030438518105311e-05 -6.775681889503780985e+04 2.126605568628181786e-01 8.293445005304109774e-01
2.939188398646884365e-05 -6.636898390225163894e+04 2.083047183330192786e-01 8.249886620006120497e-01
3.031135501567576034e-05 -6.494969129044871079e+04 2.038501473820887588e-01 8.205340910496815576e-01
3.125959000482277588e-05 -6.349844612746883649e+04 1.992952906232161314e-01 8.159792342908088747e-01
3.223748878149026770e-05 -6.201475832435753546e+04 1.946386098704051826e-01 8.113225535379979814e-01
3.324597932270938416e-05 -6.049814356717510964e+04 1.898785850630362593e-01 8.065625287306290581e-01
3.428601863556583155e-05 -5.894812429962056922e+04 1.850137173499154242e-01 8.016976610175081674e-01
3.535859366535175748e-05 -5.736423075783441891e+04 1.800425323370910824e-01 7.967264760046838257e-01
3.646472223212745157e-05 -5.574600205868575722e+04 1.749635835035361076e-01 7.916475271711288508e-01
3.760545399658167846e-05 -5.409298734277964104e+04 1.697754557885738091e-01 7.864593994561666079e-01
3.878187145610719399e-05 -5.240474697333804215e+04 1.644767693546681231e-01 7.811607130222608664e-01
3.999509097203669263e-05 -5.068085379201223259e+04 1.590661835288980641e-01 7.757501271964908351e-01
4.124626382901347725e-05 -4.892089443257462699e+04 1.535424009260914213e-01 7.702263445936842201e-01
4.253657732750391928e-05 -4.712447069330795784e+04 1.479041717561854763e-01 7.645881154237782473e-01
4.386725591048494039e-05 -4.529120096877485048e+04 1.421502983179578905e-01 7.588342419855506060e-01
4.523956232538058048e-05 -4.342072174147664919e+04 1.362796396807251231e-01 7.529635833483179219e-01
4.665479882234468170e-05 -4.151268913374620024e+04 1.302911165550904860e-01 7.469750602226832292e-01
4.811430839003264084e-05 -3.956678052000066964e+04 1.241837163531370053e-01 7.408676600207297902e-01
4.961947603002898075e-05 -3.758269619927651365e+04 1.179564984378212306e-01 7.346404421054140155e-01
5.117173007114609744e-05 -3.556016112770562177e+04 1.116085995604973874e-01 7.282925432280901168e-01
5.277254352483532347e-05 -3.349892671034022351e+04 1.051392394847126821e-01 7.218231831523054254e-01
5.442343548300271707e-05 -3.139877265142271062e+04 9.854772679343705433e-02 7.152316704610298670e-01
5.612597255954966110e-05 -2.925950886189370067e+04 9.183346487593993523e-02 7.085174085435327340e-01
5.788177037701280284e-05 -2.708097742256586207e+04 8.499595808937879249e-02 7.016799017569715913e-01
5.969249509970739695e-05 -2.486305460103342193e+04 7.803481808904173811e-02 6.947187617566344953e-01
6.155986501483513579e-05 -2.260565291996466112e+04 7.094977031985991167e-02 6.876337139874526549e-01
6.348565216305223269e-05 -2.030872327400220092e+04 6.374066066047970325e-02 6.804246043280725020e-01
6.547168402004742828e-05 -1.797225709202254075e+04 5.640746220969874297e-02 6.730914058772915487e-01
6.751984523072507988e-05 -1.559628854100898025e+04 4.895028220350911702e-02 6.656342258711018811e-01
6.963207939763889495e-05 -1.318089676726490143e+04 4.136936904933647546e-02 6.580533127169292396e-01
7.181039092537356639e-05 -1.072620817012854968e+04 3.366511946228780555e-02 6.503490631298806113e-01
7.405684692262442192e-05 -8.232398702759266598e+03 2.583808568636537795e-02 6.425220293539581906e-01
7.637357916378027063e-05 -5.699696193936484633e+03 1.788898278163095212e-02 6.345729264492236954e-01
7.876278611187062886e-05 -3.128382684156706091e+03 9.818695956245447956e-03 6.265026396238382311e-01
8.122673500479720343e-05 -5.187967686257034075e+02 1.628287920149872926e-03 6.183122315877426223e-01
8.376776400682923638e-05 2.128664060975483153e+03 -6.680993765102312756e-03 6.100029499024904878e-01
8.638828442740453491e-05 4.813541084814321948e+03 -1.510770936818043100e-02 6.015762342994123157e-01
8.909078300934142260e-05 7.535312042956502410e+03 -2.365021973172336603e-02 5.930337239358693946e-01
9.187782428863340426e-05 1.029338885356768151e+04 -3.230667911072106907e-02 5.843772645568716673e-01
9.475205302806547630e-05 1.308711537250742549e+04 -4.107502814080900289e-02 5.756089155267837265e-01
9.771619672696181254e-05 1.591576520638217335e+04 -4.995298697434828045e-02 5.667309566932444698e-01
1.007730682094461807e-04 1.877853959196261712e+04 -5.893804862479620071e-02 5.577458950427965911e-01
1.039255682936713091e-04 2.167456535571630229e+04 -6.802747256252522634e-02 5.486564711050675447e-01
1.071766885445503333e-04 2.460289296805171762e+04 -7.721827860790204945e-02 5.394656650596907355e-01
1.105295141126022064e-04 2.756249470770658809e+04 -8.650724117006365621e-02 5.301767024975291287e-01
1.139872266616052477e-04 3.055226295254062279e+04 -9.589088388242451855e-02 5.207930597851682109e-01
1.175531073878369897e-04 3.357100861379283015e+04 -1.053654746884596233e-01 5.113184689791331339e-01
1.212305401337652864e-04 3.661745973163499730e+04 -1.149270214337292234e-01 5.017569222338635893e-01
1.250230145991456081e-04 3.969026025058320374e+04 -1.245712680224033975e-01 4.921126756451894013e-01
1.289341296525715658e-04 4.278796899400325492e+04 -1.342936911986598869e-01 4.823902524689329119e-01
1.329675967466212771e-04 4.590905885756004136e+04 -1.440894980152560290e-01 4.725944456523367143e-01
1.371272434398400808e-04 4.905191624199313810e+04 -1.539536240532467515e-01 4.627303196143460196e-01
1.414170170289023951e-04 5.221484074604482157e+04 -1.638807324582126634e-01 4.528032112093801076e-01
1.458409882943986291e-04 5.539604514070265577e+04 -1.738652138594185270e-01 4.428187298081742163e-01
1.504033553638025288e-04 5.859365564613317838e+04 -1.839011872389930691e-01 4.327827564285997020e-01
1.551084476952840495e-04 6.180571253276171046e+04 -1.939825018184692940e-01 4.227014418491235048e-01
1.599607301861487752e-04 6.503017106787374360e+04 -2.041027400297736605e-01 4.125812036378191383e-01
1.649648074098020775e-04 6.826490282886462228e+04 -2.142552216369723594e-01 4.024287220306204116e-01
1.701254279852589153e-04 7.150769740382285090e+04 -2.244330090736970096e-01 3.922509345938957614e-01
1.754474890833459687e-04 7.475626449948571099e+04 -2.346289140591432121e-01 3.820550296084495590e-01
1.809360410738716568e-04 7.800823647572951450e+04 -2.448355055527844937e-01 3.718484381148082774e-01
1.865962923181746036e-04 8.126117132464035240e+04 -2.550451191044399990e-01 3.616388245631527720e-01
1.924336141115979919e-04 8.451255611083061376e+04 -2.652498676520013698e-01 3.514340760155914012e-01
1.984535457805803086e-04 8.775981088801022270e+04 -2.754416538139257686e-01 3.412422898536670024e-01
2.046617999391989716e-04 9.100029310487117618e+04 -2.856121837174802613e-01 3.310717599501125097e-01
2.110642679101554697e-04 9.423130251108869561e+04 -2.957529823966452698e-01 3.209309612709475013e-01
2.176670253153459040e-04 9.745008657166706689e+04 -3.058554107855006032e-01 3.108285328820921678e-01
2.244763378413223921e-04 1.006538463949568977e+05 -3.159106843238135842e-01 3.007732593437791868e-01
2.314986671851160856e-04 1.038397431764350767e+05 -3.259098931813921851e-01 2.907740504862005859e-01
2.387406771860646915e-04 1.070049051567675197e+05 -3.358440240965584467e-01 2.808399195710343244e-01
2.462092401494625450e-04 1.101464350887650508e+05 -3.457039838118268205e-01 2.709799598557659506e-01
2.539114433680347252e-04 1.132614182036091079e+05 -3.554806240765828740e-01 2.612033195910098970e-01
2.618545958474232716e-04 1.163469306621636060e+05 -3.651647681722470229e-01 2.515191754953457481e-01
2.700462352420681983e-04 1.194000484723328263e+05 -3.747472389001625381e-01 2.419367047674302329e-01
2.784941350080644140e-04 1.224178568482831324e+05 -3.842188879563119275e-01 2.324650557112808436e-01
2.872063117797827919e-04 1.253974599819566356e+05 -3.935706266000458253e-01 2.231133170675469457e-01
2.961910329772553230e-04 1.283359911916968413e+05 -4.027934575064107126e-01 2.138904861611820585e-01
3.054568246515431892e-04 1.312306234070293140e+05 -4.118785076735274053e-01 2.048054359940653935e-01
3.150124795755327540e-04 1.340785799427411112e+05 -4.208170622379585057e-01 1.958668814296342653e-01
3.248670655878374666e-04 1.368771455094454577e+05 -4.296005990323052415e-01 1.870833446352875018e-01
3.350299341977229571e-04 1.396236774018648139e+05 -4.382208237005882911e-01 1.784631199670044799e-01
3.455107294592218038e-04 1.423156168001985934e+05 -4.466697051685544206e-01 1.700142384990383781e-01
3.563193971228584300e-04 1.449505001142381225e+05 -4.549395112481492975e-01 1.617444324194434735e-01
3.674661940736688058e-04 1.475259702944477322e+05 -4.630228441383105742e-01 1.536610995292822246e-01
3.789616980644716030e-04 1.500397880291405600e+05 -4.709126755682591647e-01 1.457712680993336063e-01
3.908168177536264177e-04 1.524898427422463137e+05 -4.786023813149319905e-01 1.380815623526608082e-01
4.030428030568050765e-04 1.548741633021056186e+05 -4.860857748134463918e-01 1.305981688541463515e-01
4.156512558225987906e-04 1.571909283483393956e+05 -4.933571395688610139e-01 1.233268040987317571e-01
4.286541408420925384e-04 1.594384761412502558e+05 -5.004112600693619850e-01 1.162726835982307305e-01
4.420637972028530196e-04 1.616153138365258928e+05 -5.072434508957113231e-01 1.094404927718813925e-01
4.558929499981059568e-04 1.637201260873446299e+05 -5.138495837196886962e-01 1.028343599479041026e-01
4.701547224022129445e-04 1.657517828764357255e+05 -5.202261118856807975e-01 9.645783178191195961e-02
4.848626481239078079e-04 1.677093464823211252e+05 -5.263700922748260069e-01 9.031385139276675023e-02
5.000306842491090281e-04 1.695920774869460729e+05 -5.322792041604750279e-01 8.440473950711775697e-02
5.156732244854962937e-04 1.713994397362720629e+05 -5.379517647774353373e-01 7.873217889015748927e-02
5.318051128214197360e-04 1.731311041712089791e+05 -5.433867413456784368e-01 7.329720232191438978e-02
5.484416576121014814e-04 1.747869514535443741e+05 -5.485837593120430622e-01 6.810018435554970884e-02
5.655986461065001716e-04 1.763670733203000564e+05 -5.535431066009989243e-01 6.314083706659384676e-02
5.832923594286200169e-04 1.778717726101956505e+05 -5.582657336977046025e-01 5.841820996988817544e-02
6.015395880274832614e-04 1.793015619175844477e+05 -5.627532494232705407e-01 5.393069424432225117e-02
6.203576476104268565e-04 1.806571608422777499e+05 -5.670079123030981050e-01 4.967603136449470075e-02
6.397643955748423279e-04 1.819394918179789674e+05 -5.710326174740639749e-01 4.565132619352875454e-02
6.597782479539533469e-04 1.831496745174714015e+05 -5.748308791247250804e-01 4.185306454286768368e-02
6.804181968927094015e-04 1.842890188490646833e+05 -5.784068085140675608e-01 3.827713515352518941e-02
7.017038286703822323e-04 1.853590165758935909e+05 -5.817650876679617555e-01 3.491885599963106407e-02
7.236553422869649622e-04 1.863613316072341404e+05 -5.849109389076287968e-01 3.177300475996395340e-02
7.462935686310129138e-04 1.872977890287791961e+05 -5.878500904202255128e-01 2.883385324736726513e-02
7.696399902471158820e-04 1.881703629564963048e+05 -5.905887381371401901e-01 2.609520553045258442e-02
7.937167617217550904e-04 1.889811633159437042e+05 -5.931335042397484214e-01 2.355043942784435310e-02
8.185467307069029365e-04 1.897324216654081247e+05 -5.954913926641214328e-01 2.119255100347138335e-02
8.441534596012984729e-04 1.904264761965875223e+05 -5.976697420243889392e-01 1.901420164320379025e-02
8.705612479099865408e-04 1.910657560604266182e+05 -5.996761764180373877e-01 1.700776724955540414e-02
8.977951553033323203e-04 1.916527651777655992e+05 -6.015185546142487460e-01 1.516538905334404927e-02
9.258810253973954844e-04 1.921900657043557731e+05 -6.032049181574421493e-01 1.347902551015061484e-02
9.548455102782293490e-04 1.926802613272244344e+05 -6.047434389414897415e-01 1.194050472610300520e-02
9.847160957933774172e-04 1.931259805740646843e+05 -6.061423668248125951e-01 1.054157684278017593e-02
1.015521127634568194e-03 1.935298603190717404e+05 -6.074099778620406509e-01 9.273965805552104522e-03
1.047289838236358439e-03 1.938945296672771219e+05 -6.085545237236209548e-01 8.129419943971863058e-03
1.080052374516252828e-03 1.942225943948568893e+05 -6.095841828603970614e-01 7.099760807195720953e-03
1.113839826482619470e-03 1.945166221150883357e+05 -6.105070139456991729e-01 6.176929721893638890e-03
1.148684256737553602e-03 1.947791283286593680e+05 -6.113309120930493501e-01 5.353031574543425271e-03
1.184618730902683558e-03 1.950125635030409612e+05 -6.120635683036701469e-01 4.620375363922618953e-03
1.221677348996791758e-03 1.952193013088435691e+05 -6.127124325452852904e-01 3.971511122307528306e-03
1.259895277795027241e-03 1.954016281217989163e+05 -6.132846808031937602e-01 3.399262864399029468e-03
1.299308784200415862e-03 1.955617338776323013e+05 -6.137871863775067327e-01 2.896757290086071721e-03
1.339955269659338357e-03 1.957017043440663838e+05 -6.142264956281716648e-01 2.457448039421112739e-03
1.381873305653632221e-03 1.958235148500491632e+05 -6.146088082936196351e-01 2.075135373973109945e-03
1.425102670302997709e-03 1.959290254875764658e+05 -6.149399624312757995e-01 1.743981236317004727e-03
1.469684386112446017e-03 1.960199777767800260e+05 -6.152254239506534939e-01 1.458519716939303849e-03
1.515660758900602787e-03 1.960979927608680737e+05 -6.154702806341632026e-01 1.213663033429577707e-03
1.563075417945815901e-03 1.961645704746295232e+05 -6.156792404689673814e-01 1.004703198625407591e-03
1.611973357388157098e-03 1.962210907091030094e+05 -6.158566340469593392e-01 8.273096206333792465e-04
1.662400978926611940e-03 1.962688149761833192e+05 -6.160064207308485473e-01 6.775229367441830452e-04
1.714406135851970214e-03 1.963088895608287130e+05 -6.161321982337731873e-01 5.517454338195332177e-04
1.768038178457206899e-03 1.963423495355095656e+05 -6.162372152189901087e-01 4.467284486026102687e-04
1.823348000868440328e-03 1.963701236018589407e+05 -6.163243864958081186e-01 3.595571717846615689e-04
1.880388089340914639e-03 1.963930396183075500e+05 -6.163963103685417000e-01 2.876332990510841099e-04
1.939212572065829006e-03 1.964118306698492379e+05 -6.164552876869882070e-01 2.286559806046018579e-04
1.999877270535284877e-03 1.964271415369169554e+05 -6.165033421495466071e-01 1.806015180461206912e-04
2.062439752514090650e-03 1.964395354244697955e+05 -6.165422414230318227e-01 1.417022445609664822e-04
2.126959386668689569e-03 1.964495008195147384e+05 -6.165735186655909583e-01 1.104250020018309256e-04
2.193497398905057839e-03 1.964574583550378447e+05 -6.165984940697376571e-01 8.544959785511433380e-05
2.262116930469024092e-03 1.964637675702537817e+05 -6.166182960799717616e-01 6.564758762103013962e-05
2.332883097864156020e-03 1.964687334706996335e+05 -6.166338819821932660e-01 5.006168539949762224e-05
2.405863054644064285e-03 1.964726128064722288e+05 -6.166460576084861200e-01 3.788605910665228757e-05
2.481126055137767780e-03 1.964756200022987614e+05 -6.166554959491504784e-01 2.844771844227392808e-05
2.558743520168589233e-03 1.964779326886169438e+05 -6.166627545124699905e-01 2.118915512283058608e-05
2.638789104828934487e-03 1.964796967979354959e+05 -6.166682913200735028e-01 1.565234751928405604e-05
2.721338768375308921e-03 1.964810312050154025e+05 -6.166724794705404911e-01 1.146419705232903775e-05
2.806470846309838760e-03 1.964820319024891069e+05 -6.166756202449374946e-01 8.323422655307170911e-06
2.894266124716751622e-03 1.964827757151362021e+05 -6.166779547643896908e-01 5.988903203059792299e-06
2.984807916924327609e-03 1.964833235659533821e+05 -6.166796742409200727e-01 4.269426672738467385e-06
3.078182142565080021e-03 1.964837233152813860e+05 -6.166809288882910689e-01 3.014779301666475704e-06
3.174477409109193338e-03 1.964840122005485173e+05 -6.166818355793486361e-01 2.108088244154364034e-06
3.273785095948577185e-03 1.964842189087018778e+05 -6.166824843505235298e-01 1.459317069258592306e-06
