#i	omega	re	im	r	phi
0.000000000000000000e+00	2.999999999999999864e-07	1.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	9.399999999999998939e-07	9.879050000000000331e-01	-6.270259999999999723e-02
2.000000000000000000e+00	1.579999999999999907e-06	9.536550000000000304e-01	-1.181890000000000024e-01
3.000000000000000000e+00	2.219999999999999921e-06	9.025189999999999602e-01	-1.613890000000000047e-01
4.000000000000000000e+00	2.860000000000000146e-06	8.410729999999999595e-01	-1.903710000000000124e-01
5.000000000000000000e+00	3.499999999999999524e-06	7.753550000000000164e-01	-2.059390000000000109e-01
6.000000000000000000e+00	4.140000000000000173e-06	7.098680000000000545e-01	-2.105009999999999937e-01
7.000000000000000000e+00	4.779999999999999974e-06	6.474429999999999907e-01	-2.069610000000000061e-01
8.000000000000000000e+00	5.419999999999999776e-06	5.895669999999999522e-01	-1.980169999999999986e-01
9.000000000000000000e+00	6.060000000000000425e-06	5.368070000000000341e-01	-1.858529999999999904e-01
1.000000000000000000e+01	6.700000000000000226e-06	4.891869999999999830e-01	-1.720839999999999870e-01
1.100000000000000000e+01	7.339999999999999181e-06	4.464359999999999995e-01	-1.578259999999999941e-01
1.200000000000000000e+01	7.979999999999999829e-06	4.081549999999999900e-01	-1.438039999999999874e-01
1.300000000000000000e+01	8.620000000000000478e-06	3.739000000000000101e-01	-1.304559999999999886e-01
1.400000000000000000e+01	9.259999999999999433e-06	3.432359999999999856e-01	-1.180240000000000039e-01
1.500000000000000000e+01	9.900000000000000081e-06	3.157570000000000099e-01	-1.066129999999999994e-01
1.600000000000000000e+01	1.054000000000000073e-05	2.910929999999999906e-01	-9.624449999999999672e-02
1.700000000000000000e+01	1.118000000000000138e-05	2.689190000000000191e-01	-8.688899999999999402e-02
1.800000000000000000e+01	1.182000000000000203e-05	2.489460000000000006e-01	-7.848650000000000071e-02
1.900000000000000000e+01	1.245999999999999929e-05	2.309190000000000131e-01	-7.096299999999999830e-02
2.000000000000000000e+01	1.309999999999999994e-05	2.146180000000000032e-01	-6.423900000000000443e-02
2.100000000000000000e+01	1.373999999999999889e-05	1.998459999999999959e-01	-5.823550000000000254e-02
2.200000000000000000e+01	1.438000000000000123e-05	1.864349999999999896e-01	-5.287630000000000108e-02
2.300000000000000000e+01	1.502000000000000019e-05	1.742340000000000000e-01	-4.809070000000000011e-02
2.400000000000000000e+01	1.565999999999999914e-05	1.631130000000000080e-01	-4.381440000000000334e-02
2.500000000000000000e+01	1.629999999999999979e-05	1.529580000000000106e-01	-3.998999999999999777e-02
2.600000000000000000e+01	1.694000000000000044e-05	1.436649999999999872e-01	-3.656580000000000247e-02
2.700000000000000000e+01	1.758000000000000109e-05	1.351469999999999894e-01	-3.349560000000000037e-02
2.800000000000000000e+01	1.822000000000000174e-05	1.273229999999999917e-01	-3.073849999999999846e-02
2.900000000000000000e+01	1.886000000000000239e-05	1.201239999999999947e-01	-2.825880000000000059e-02
3.000000000000000000e+01	1.949999999999999626e-05	1.134899999999999937e-01	-2.602519999999999833e-02
3.100000000000000000e+01	2.014000000000000368e-05	1.073640000000000011e-01	-2.401060000000000000e-02
3.200000000000000000e+01	2.077999999999999756e-05	1.016989999999999977e-01	-2.219130000000000061e-02
3.300000000000000000e+01	2.141999999999999820e-05	9.644949999999999357e-02	-2.054570000000000007e-02
3.400000000000000000e+01	2.206000000000000224e-05	9.157679999999999987e-02	-1.905389999999999862e-02
3.500000000000000000e+01	2.269999999999999950e-05	8.704660000000000175e-02	-1.769810000000000133e-02
3.600000000000000000e+01	2.334000000000000354e-05	8.282920000000000560e-02	-1.646250000000000144e-02
3.700000000000000000e+01	2.397999999999999741e-05	7.889820000000000166e-02	-1.533329999999999936e-02
3.800000000000000000e+01	2.462000000000000145e-05	7.523080000000000045e-02	-1.429929999999999916e-02
3.900000000000000000e+01	2.525999999999999871e-05	7.180609999999999771e-02	-1.335100000000000002e-02
4.000000000000000000e+01	2.589999999999999936e-05	6.860499999999999932e-02	-1.248059999999999968e-02
4.100000000000000000e+01	2.654000000000000339e-05	6.560989999999999878e-02	-1.168139999999999977e-02
4.200000000000000000e+01	2.717999999999999727e-05	6.280380000000000684e-02	-1.094769999999999945e-02
4.300000000000000000e+01	2.782000000000000130e-05	6.017129999999999701e-02	-1.027420000000000069e-02
4.400000000000000000e+01	2.846000000000000195e-05	5.769729999999999998e-02	-9.655489999999999212e-03
4.500000000000000000e+01	2.909999999999999921e-05	5.536819999999999936e-02	-9.086389999999999745e-03
4.600000000000000000e+01	2.973999999999999986e-05	5.317170000000000230e-02	-8.561330000000000676e-03
4.700000000000000000e+01	3.038000000000000051e-05	5.109759999999999996e-02	-8.074809999999999974e-03
4.800000000000000000e+01	3.102000000000000455e-05	4.913750000000000062e-02	-7.622160000000000220e-03
4.900000000000000000e+01	3.165999999999999842e-05	4.728460000000000302e-02	-7.200070000000000255e-03
5.000000000000000000e+01	3.229999999999999229e-05	4.553220000000000184e-02	-6.806340000000000133e-03
5.100000000000000000e+01	3.293999999999999972e-05	4.387350000000000277e-02	-6.438949999999999708e-03
5.200000000000000000e+01	3.358000000000000037e-05	4.230260000000000270e-02	-6.095749999999999606e-03
5.300000000000000000e+01	3.422000000000000101e-05	4.081409999999999899e-02	-5.775109999999999966e-03
5.400000000000000000e+01	3.486000000000000166e-05	3.940260000000000290e-02	-5.476090000000000298e-03
5.500000000000000000e+01	3.550000000000000231e-05	3.806199999999999861e-02	-5.197570000000000315e-03
