#i	t	cos	sin
0	3e-05	0.167611	-0.0813854
1	3.05e-05	0.158263	-0.0773879
2	3.1e-05	0.14952	-0.0736076
3	3.15e-05	0.14134	-0.0700277
4	3.2e-05	0.13368	-0.0666388
5	3.25e-05	0.126496	-0.0634328
6	3.3e-05	0.119757	-0.0603915
7	3.35e-05	0.113425	-0.0575099
8	3.4e-05	0.107474	-0.0547769
9	3.45e-05	0.10188	-0.052182
10	3.5e-05	0.0966159	-0.0497144
11	3.55e-05	0.0916602	-0.0473712
12	3.6e-05	0.0869886	-0.0451433
13	3.65e-05	0.0825816	-0.0430243
14	3.7e-05	0.0784305	-0.0410021
15	3.75e-05	0.074526	-0.039076
16	3.8e-05	0.0708598	-0.0372431
17	3.85e-05	0.0674062	-0.0354986
18	3.9e-05	0.0641515	-0.0338406
19	3.95e-05	0.0610811	-0.032278
20	4e-05	0.0581765	-0.0307989
21	4.05e-05	0.0554303	-0.029399
22	4.1e-05	0.0528415	-0.0280743
23	4.15e-05	0.0503877	-0.0268222
24	4.2e-05	0.0480624	-0.0256374
25	4.25e-05	0.0458649	-0.0245097
26	4.3e-05	0.0437806	-0.0234385
27	4.35e-05	0.0417946	-0.0224271
28	4.4e-05	0.039908	-0.0214647
29	4.45e-05	0.0381238	-0.0205557
30	4.5e-05	0.0364297	-0.0196935
31	4.55e-05	0.0348166	-0.0188832
32	4.6e-05	0.0332736	-0.0181202
33	4.65e-05	0.0317968	-0.0173956
34	4.7e-05	0.0303949	-0.0167016
35	4.75e-05	0.0290706	-0.0160278
36	4.8e-05	0.0278171	-0.0153876
37	4.85e-05	0.0266311	-0.0147779
38	4.9e-05	0.0255128	-0.0141971
39	4.95e-05	0.0244481	-0.0136375
40	5e-05	0.0234353	-0.013099
41	5.05e-05	0.0224707	-0.012577
42	5.1e-05	0.0215495	-0.0120716
43	5.15e-05	0.0206734	-0.0115841
44	5.2e-05	0.0198353	-0.0111165
45	5.25e-05	0.0190364	-0.0106622
46	5.3e-05	0.0182751	-0.0102244
47	5.35e-05	0.0175525	-0.00980858
48	5.4e-05	0.0168606	-0.00941864
49	5.45e-05	0.0161978	-0.00905407
50	5.5e-05	0.0155488	-0.00871332
51	5.55e-05	0.0149153	-0.00838622
52	5.6e-05	0.0142961	-0.00806981
53	5.65e-05	0.0136982	-0.007765
54	5.7e-05	0.0131194	-0.00747302
55	5.75e-05	0.0125609	-0.00719038
56	5.8e-05	0.0120232	-0.00691676
57	5.85e-05	0.0115117	-0.00666159
58	5.9e-05	0.0110253	-0.00641844
59	5.95e-05	0.0105592	-0.00618018
60	6e-05	0.0101094	-0.00594266
61	6.05e-05	0.00968091	-0.00570738
62	6.1e-05	0.00927586	-0.00547954
63	6.15e-05	0.00888596	-0.00526687
64	6.2e-05	0.00850465	-0.0050525
65	6.25e-05	0.00813856	-0.00484042
66	6.3e-05	0.00780857	-0.0046247
67	6.35e-05	0.00750523	-0.00442253
68	6.4e-05	0.00722509	-0.00424036
69	6.45e-05	0.00695554	-0.0040782
70	6.5e-05	0.00669241	-0.00392034
71	6.55e-05	0.00642637	-0.00377042
72	6.6e-05	0.00616331	-0.0036214
73	6.65e-05	0.00590942	-0.00346011
