#i	t	cos	sin
0	3e-05	0.164756	-0.127255
1	3.05e-05	0.154277	-0.122294
2	3.1e-05	0.144472	-0.117513
3	3.15e-05	0.135299	-0.112908
4	3.2e-05	0.126693	-0.108479
5	3.25e-05	0.118611	-0.104201
6	3.3e-05	0.111012	-0.100062
7	3.35e-05	0.103879	-0.0960444
8	3.4e-05	0.0971964	-0.0921471
9	3.45e-05	0.0909334	-0.0883664
10	3.5e-05	0.0850685	-0.0846996
11	3.55e-05	0.0795763	-0.0811496
12	3.6e-05	0.0744482	-0.0777231
13	3.65e-05	0.0696464	-0.0744354
14	3.7e-05	0.0651417	-0.0712834
15	3.75e-05	0.0609095	-0.0682476
16	3.8e-05	0.0569285	-0.0653282
17	3.85e-05	0.053197	-0.0625189
18	3.9e-05	0.0497004	-0.0598278
19	3.95e-05	0.0464302	-0.0572388
20	4e-05	0.0433752	-0.0547493
21	4.05e-05	0.0405058	-0.0523476
22	4.1e-05	0.0378113	-0.0500391
23	4.15e-05	0.035282	-0.0478187
24	4.2e-05	0.0329128	-0.0456802
25	4.25e-05	0.0306942	-0.0436255
26	4.3e-05	0.0286251	-0.0416552
27	4.35e-05	0.0266991	-0.0397605
28	4.4e-05	0.0249059	-0.0379526
29	4.45e-05	0.0232251	-0.0362132
30	4.5e-05	0.02165	-0.0345391
31	4.55e-05	0.0201936	-0.0329307
32	4.6e-05	0.0188533	-0.0313908
33	4.65e-05	0.0176081	-0.0299254
34	4.7e-05	0.0164501	-0.0285353
35	4.75e-05	0.0153715	-0.0272263
36	4.8e-05	0.0143651	-0.0259901
37	4.85e-05	0.0134117	-0.0248137
38	4.9e-05	0.0125073	-0.0236873
39	4.95e-05	0.0116525	-0.0226027
40	5e-05	0.0108521	-0.021562
41	5.05e-05	0.0100976	-0.0205733
42	5.1e-05	0.00938362	-0.0196331
43	5.15e-05	0.00871618	-0.0187414
44	5.2e-05	0.0080932	-0.0178919
45	5.25e-05	0.00750664	-0.0170852
46	5.3e-05	0.00695287	-0.0163103
47	5.35e-05	0.00642452	-0.0155655
48	5.4e-05	0.00590486	-0.0148599
49	5.45e-05	0.00539951	-0.0141893
50	5.5e-05	0.00491273	-0.0135438
51	5.55e-05	0.00444738	-0.012905
52	5.6e-05	0.00400741	-0.0122688
53	5.65e-05	0.00360045	-0.0116467
54	5.7e-05	0.00323512	-0.0110419
55	5.75e-05	0.00292852	-0.0104626
56	5.8e-05	0.00266584	-0.00992201
