#i	t	cos	sin
0	3e-05	0.168863	-0.0603033
1	3.05e-05	0.160061	-0.0567628
2	3.1e-05	0.151833	-0.0534771
3	3.15e-05	0.144133	-0.0504196
4	3.2e-05	0.136923	-0.0475681
5	3.25e-05	0.130172	-0.0449025
6	3.3e-05	0.123843	-0.0424065
7	3.35e-05	0.117912	-0.0400703
8	3.4e-05	0.112351	-0.0378821
9	3.45e-05	0.10713	-0.0358368
10	3.5e-05	0.102226	-0.0339268
11	3.55e-05	0.0976126	-0.0321432
12	3.6e-05	0.0932605	-0.0304788
13	3.65e-05	0.0891515	-0.0289142
14	3.7e-05	0.0852717	-0.0274447
15	3.75e-05	0.0816052	-0.0260646
16	3.8e-05	0.0781383	-0.0247666
17	3.85e-05	0.0748593	-0.0235466
18	3.9e-05	0.0717591	-0.0223964
19	3.95e-05	0.0688237	-0.0213141
20	4e-05	0.0660446	-0.0202967
21	4.05e-05	0.0634155	-0.0193335
22	4.1e-05	0.0609258	-0.0184234
23	4.15e-05	0.0585652	-0.0175644
24	4.2e-05	0.0563234	-0.0167501
25	4.25e-05	0.0541954	-0.0159835
26	4.3e-05	0.0521779	-0.0152644
27	4.35e-05	0.0502564	-0.0145926
28	4.4e-05	0.0484188	-0.0139615
29	4.45e-05	0.0466583	-0.0133705
30	4.5e-05	0.0449609	-0.012811
31	4.55e-05	0.0433216	-0.0122766
32	4.6e-05	0.0417417	-0.0117589
33	4.65e-05	0.0402255	-0.0112608
34	4.7e-05	0.0387739	-0.010781
35	4.75e-05	0.0373901	-0.0103165
36	4.8e-05	0.0360699	-0.0098724
37	4.85e-05	0.0348115	-0.00944906
38	4.9e-05	0.0336155	-0.00904603
39	4.95e-05	0.0324773	-0.00866551
40	5e-05	0.0313974	-0.00831247
41	5.05e-05	0.0303701	-0.00798211
42	5.1e-05	0.0293915	-0.00768143
43	5.15e-05	0.0284554	-0.00740236
44	5.2e-05	0.0275615	-0.00714709
45	5.25e-05	0.0267095	-0.00691558
46	5.3e-05	0.0258896	-0.00670354
47	5.35e-05	0.0251001	-0.00650875
48	5.4e-05	0.0243409	-0.00633311
49	5.45e-05	0.0236122	-0.00617374
50	5.5e-05	0.0229067	-0.00602997
51	5.55e-05	0.0222127	-0.00590316
52	5.6e-05	0.0215264	-0.00578406
53	5.65e-05	0.0208458	-0.0056705
54	5.7e-05	0.0201697	-0.00554954
55	5.75e-05	0.0195031	-0.00541388
56	5.8e-05	0.0188589	-0.00526464
57	5.85e-05	0.0182416	-0.00510907
58	5.9e-05	0.0176479	-0.00495237
59	5.95e-05	0.0170779	-0.004795
60	6e-05	0.0165311	-0.00463773
61	6.05e-05	0.0160138	-0.00448182
62	6.1e-05	0.0155259	-0.00433167
63	6.15e-05	0.0150589	-0.00419272
64	6.2e-05	0.0146063	-0.00406609
65	6.25e-05	0.0141596	-0.00394284
66	6.3e-05	0.0137165	-0.00381454
67	6.35e-05	0.0132863	-0.00367236
68	6.4e-05	0.0128729	-0.00351439
69	6.45e-05	0.0124882	-0.00333723
70	6.5e-05	0.0121442	-0.00315007
71	6.55e-05	0.011841	-0.00296401
72	6.6e-05	0.0115715	-0.00279191
73	6.65e-05	0.0113273	-0.00264329
74	6.7e-05	0.0110992	-0.00251411
