#i	t	cos	sin
0	3e-05	0.0131386	-0.110936
1	3.05e-05	0.00767377	-0.110064
2	3.1e-05	0.0023215	-0.108941
3	3.15e-05	-0.00293058	-0.107579
4	3.2e-05	-0.00802898	-0.105997
5	3.25e-05	-0.0129737	-0.104192
6	3.3e-05	-0.0177611	-0.102182
7	3.35e-05	-0.0223951	-0.099962
8	3.4e-05	-0.026849	-0.0975552
9	3.45e-05	-0.0311347	-0.0949682
10	3.5e-05	-0.0352434	-0.0922022
11	3.55e-05	-0.039158	-0.0892711
12	3.6e-05	-0.0428785	-0.0862002
13	3.65e-05	-0.046417	-0.0830043
14	3.7e-05	-0.0497535	-0.0796893
15	3.75e-05	-0.0528809	-0.0762744
16	3.8e-05	-0.0558145	-0.0727392
17	3.85e-05	-0.0585348	-0.0690973
18	3.9e-05	-0.0610388	-0.0653762
19	3.95e-05	-0.0633344	-0.0615752
20	4e-05	-0.0654193	-0.0577343
21	4.05e-05	-0.0672933	-0.0538393
22	4.1e-05	-0.0689561	-0.0499117
23	4.15e-05	-0.0704076	-0.0459534
24	4.2e-05	-0.0716579	-0.0419633
25	4.25e-05	-0.0726862	-0.0379598
26	4.3e-05	-0.0735087	-0.0339769
27	4.35e-05	-0.0741393	-0.0300054
28	4.4e-05	-0.0745755	-0.0260564
29	4.45e-05	-0.0748077	-0.0221567
30	4.5e-05	-0.0748511	-0.018271
31	4.55e-05	-0.0747067	-0.0144438
32	4.6e-05	-0.0743934	-0.0106977
33	4.65e-05	-0.0738969	-0.00699813
34	4.7e-05	-0.0732292	-0.00337903
35	4.75e-05	-0.0724017	0.000152978
36	4.8e-05	-0.0714111	0.00359498
37	4.85e-05	-0.0702692	0.00694124
38	4.9e-05	-0.068988	0.0101907
39	4.95e-05	-0.0675763	0.0133317
40	5e-05	-0.0660323	0.0163819
41	5.05e-05	-0.0643583	0.0193196
42	5.1e-05	-0.0625612	0.0221466
43	5.15e-05	-0.0606615	0.0248321
44	5.2e-05	-0.0586631	0.0273913
