#i	t	cos	sin
0	3e-05	0.16301	-0.150925
1	3.05e-05	0.15187	-0.145572
2	3.1e-05	0.141438	-0.140316
3	3.15e-05	0.13166	-0.135183
4	3.2e-05	0.122504	-0.130177
5	3.25e-05	0.113928	-0.125294
6	3.3e-05	0.105898	-0.120529
7	3.35e-05	0.0983768	-0.115892
8	3.4e-05	0.0913329	-0.111393
9	3.45e-05	0.0847445	-0.107015
10	3.5e-05	0.0785749	-0.102767
11	3.55e-05	0.0727971	-0.0986344
12	3.6e-05	0.0673955	-0.0946168
13	3.65e-05	0.0623439	-0.0907373
14	3.7e-05	0.0576221	-0.0869816
15	3.75e-05	0.053203	-0.0833434
16	3.8e-05	0.0490694	-0.0798267
17	3.85e-05	0.0452122	-0.0764112
18	3.9e-05	0.0416123	-0.0731099
19	3.95e-05	0.0382627	-0.0699266
20	4e-05	0.035144	-0.0668541
21	4.05e-05	0.0322298	-0.0638865
22	4.1e-05	0.0295183	-0.0610348
23	4.15e-05	0.0269989	-0.0583007
24	4.2e-05	0.0246604	-0.0556785
25	4.25e-05	0.0224801	-0.0531625
26	4.3e-05	0.0204436	-0.050747
27	4.35e-05	0.0185428	-0.0484182
28	4.4e-05	0.0167934	-0.0461692
29	4.45e-05	0.015183	-0.0440002
30	4.5e-05	0.0136993	-0.0419135
31	4.55e-05	0.0123335	-0.0399239
32	4.6e-05	0.0110837	-0.0380183
33	4.65e-05	0.00993734	-0.0361866
34	4.7e-05	0.0088835	-0.0344342
35	4.75e-05	0.0078966	-0.0327575
36	4.8e-05	0.00698672	-0.0311514
37	4.85e-05	0.0061492	-0.0296146
38	4.9e-05	0.00538078	-0.0281393
39	4.95e-05	0.00467275	-0.0267204
40	5e-05	0.00403333	-0.025363
41	5.05e-05	0.00345482	-0.0240712
42	5.1e-05	0.00292771	-0.0228541
43	5.15e-05	0.00244401	-0.0217023
44	5.2e-05	0.00199371	-0.0206007
45	5.25e-05	0.00157432	-0.0195542
46	5.3e-05	0.00119544	-0.0185632
47	5.35e-05	0.000851564	-0.0176088
48	5.4e-05	0.000545672	-0.0167081
49	5.45e-05	0.000272279	-0.0158387
50	5.5e-05	2.75542e-05	-0.0150186
51	5.55e-05	-0.000204291	-0.0142482
52	5.6e-05	-0.000426947	-0.0135228
53	5.65e-05	-0.000641041	-0.0128388
54	5.7e-05	-0.000841683	-0.0121729
55	5.75e-05	-0.00101597	-0.0115207
56	5.8e-05	-0.00115691	-0.0108932
57	5.85e-05	-0.00127382	-0.0103021
58	5.9e-05	-0.00137479	-0.00974486
59	5.95e-05	-0.00144985	-0.00921586
60	6e-05	-0.00150107	-0.00871955
61	6.05e-05	-0.00153622	-0.00824708
62	6.1e-05	-0.00154268	-0.007797
63	6.15e-05	-0.00153556	-0.00737273
64	6.2e-05	-0.00151985	-0.00697814
65	6.25e-05	-0.00150647	-0.0066198
66	6.3e-05	-0.00151263	-0.00628801
67	6.35e-05	-0.00152534	-0.00596816
68	6.4e-05	-0.00153652	-0.00566807
69	6.45e-05	-0.00154184	-0.00538429
70	6.5e-05	-0.00154254	-0.00510887
71	6.55e-05	-0.00153491	-0.00485385
72	6.6e-05	-0.00153501	-0.0045928
73	6.65e-05	-0.001538	-0.00433163
74	6.7e-05	-0.0015286	-0.0040775
75	6.75e-05	-0.00151039	-0.00383138
76	6.8e-05	-0.00149255	-0.00360103
77	6.85e-05	-0.00147632	-0.00337941
78	6.9e-05	-0.00146405	-0.00318417
79	6.95e-05	-0.00144677	-0.00300703
80	7e-05	-0.0014253	-0.00283652
81	7.05e-05	-0.0014073	-0.00266483
82	7.1e-05	-0.00138286	-0.0024949
83	7.15e-05	-0.00135558	-0.00231694
84	7.2e-05	-0.0013318	-0.00215228
85	7.25e-05	-0.00130878	-0.00200077
86	7.3e-05	-0.00129082	-0.00184859
87	7.35e-05	-0.00128173	-0.00170405
88	7.4e-05	-0.00128107	-0.00156327
89	7.45e-05	-0.00127383	-0.00141598
90	7.5e-05	-0.00126374	-0.00127167
91	7.55e-05	-0.00124536	-0.00114164
92	7.6e-05	-0.00120944	-0.00101975
93	7.65e-05	-0.00117036	-0.000897404
94	7.7e-05	-0.00112779	-0.000789472
95	7.75e-05	-0.00107383	-0.000686959
96	7.8e-05	-0.00100848	-0.000593337
97	7.85e-05	-0.000943512	-0.000511023
98	7.9e-05	-0.000872357	-0.000448541
99	7.95e-05	-0.000785425	-0.000410051
100	8e-05	-0.000708299	-0.000391285
101	8.05e-05	-0.000635485	-0.000375955
102	8.1e-05	-0.000565735	-0.00036171
103	8.15e-05	-0.000503124	-0.00036188
104	8.2e-05	-0.000448524	-0.000376201
105	8.25e-05	-0.000400405	-0.000385756
106	8.3e-05	-0.00035947	-0.00038176
107	8.35e-05	-0.000321054	-0.000369399
108	8.4e-05	-0.00027821	-0.000343791
109	8.45e-05	-0.000218363	-0.0003095
110	8.5e-05	-0.000164797	-0.000272686
111	8.55e-05	-0.00010942	-0.000247493
112	8.6e-05	-7.42495e-05	-0.000241543
113	8.65e-05	-5.41418e-05	-0.000256676
114	8.7e-05	-4.92704e-05	-0.00027534
115	8.75e-05	-4.90403e-05	-0.000284118
116	8.8e-05	-5.34557e-05	-0.000281125
117	8.85e-05	-5.69656e-05	-0.000279712
118	8.9e-05	-6.45448e-05	-0.000287339
119	8.95e-05	-8.09367e-05	-0.000306485
120	9e-05	-0.000100092	-0.000311383
121	9.05e-05	-0.000111733	-0.000289589
122	9.1e-05	-0.000112268	-0.000251581
123	9.15e-05	-9.79345e-05	-0.000208639
124	9.2e-05	-6.19179e-05	-0.000177002
125	9.25e-05	-1.31604e-05	-0.00014806
126	9.3e-05	4.55123e-05	-0.000135127
127	9.35e-05	0.00010805	-0.000149224
128	9.4e-05	0.000154273	-0.00017111
129	9.45e-05	0.000184334	-0.000210595
130	9.5e-05	0.000196381	-0.000269953
131	9.55e-05	0.000190469	-0.000324938
132	9.6e-05	0.000174547	-0.000381515
133	9.65e-05	0.000138393	-0.000428467
134	9.7e-05	9.21842e-05	-0.000464456
135	9.75e-05	3.47983e-05	-0.000486446
136	9.8e-05	-1.80309e-05	-0.000500066
137	9.85e-05	-6.63412e-05	-0.000492707
138	9.9e-05	-9.42833e-05	-0.000462666
139	9.95e-05	-0.000104368	-0.000414098
140	0.0001	-0.000101431	-0.000361683
141	0.0001005	-9.48262e-05	-0.000305872
142	0.000101	-6.98023e-05	-0.000258119
143	0.0001015	-3.97441e-05	-0.000213504
144	0.000102	2.24868e-06	-0.000177214
145	0.0001025	3.90327e-05	-0.000167458
146	0.000103	6.88894e-05	-0.000185389
147	0.0001035	7.75912e-05	-0.000208296
148	0.000104	8.27434e-05	-0.000234542
149	0.0001045	8.45977e-05	-0.000259257
150	0.000105	8.53389e-05	-0.000279055
151	0.0001055	9.6445e-05	-0.000286148
152	0.000106	0.000109916	-0.000299987
153	0.0001065	0.000130166	-0.000318579
154	0.000107	0.000161176	-0.000350606
155	0.0001075	0.000192992	-0.000380767
156	0.000108	0.000211192	-0.000413597
157	0.0001085	0.000203091	-0.000456749
158	0.000109	0.000168063	-0.000484108
159	0.0001095	0.00011838	-0.000481161
160	0.00011	6.42719e-05	-0.000446981
161	0.0001105	2.58477e-05	-0.000386441
162	0.000111	1.71425e-05	-0.000322516
163	0.0001115	2.42431e-05	-0.000260947
164	0.000112	4.30697e-05	-0.000212012
165	0.0001125	8.92742e-05	-0.000176994
166	0.000113	0.000143272	-0.000163684
167	0.0001135	0.000178569	-0.000172658
168	0.000114	0.000192133	-0.000204486
