# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
1.299999999999999920e-05 -4.580955472709669848e+05 2.367268720653600212e+03 1.225154545203940143e+04 2.367268720653600212e+03 -7.291225545866086843e-01 3.767836267517716414e-03 1.950003262603434637e-02 3.767836267517716414e-03
2.099999999999999884e-05 -4.456537599473173032e+05 2.435138890188144615e+03 1.004534156457289464e+04 2.435138890188144615e+03 -7.093197256547726370e-01 3.875861048998471489e-03 1.598855336378997641e-02 3.875861048998471489e-03
3.399999999999999973e-05 -4.254469754342483357e+05 2.404308047760279806e+03 9.452867858490597428e+03 2.404308047760279806e+03 -6.771578274832649180e-01 3.826789490182893119e-03 1.504554934491747313e-02 3.826789490182893119e-03
5.500000000000000196e-05 -3.928737770623762044e+05 2.413121796684617038e+03 6.763244383603399910e+03 2.413121796684617038e+03 -6.253130676958322809e-01 3.840817793163529923e-03 1.076464080832809783e-02 3.840817793163529923e-03
8.899999999999999491e-05 -3.483938943907514331e+05 2.315950104544658188e+03 4.578617429522079874e+03 2.315950104544658188e+03 -5.545171696032792363e-01 3.686155577325221470e-03 7.287504226085038915e-03 3.686155577325221470e-03
1.440000000000000036e-04 -2.818944896927718073e+05 2.410105921741696420e+03 2.480770777757063115e+03 2.410105921741696420e+03 -4.486741503451163737e-01 3.836017610197779617e-03 3.948490522550587682e-03 3.836017610197779617e-03
2.339999999999999958e-04 -1.918124955385118665e+05 2.438273497568366110e+03 1.986264921498938975e+03 2.438273497568366110e+03 -3.052961714686719397e-01 3.880850211094258751e-03 3.161415914816645932e-03 3.880850211094258751e-03
3.789999999999999966e-04 -7.656203677529940614e+04 2.400673334830919430e+03 1.800896426145152191e+03 2.400673334830919430e+03 -1.218590928694192055e-01 3.821004340792046299e-03 2.866376262767194628e-03 3.821004340792046299e-03
6.160000000000000111e-04 6.486035423301997798e+04 2.439380376409576911e+03 -5.353240300678243102e+02 2.439380376409576911e+03 1.032342432741412547e-01 3.882611962181186510e-03 -8.520423886673912520e-04 3.882611962181186510e-03
1.000000000000000021e-03 2.120574394172648899e+05 2.469154536252190610e+03 1.084477659073233326e+03 2.469154536252190610e+03 3.375188055594758318e-01 3.930001664208295810e-03 1.726096500798044190e-03 3.930001664208295810e-03
2.000000000000000042e-03 4.071735761308032088e+05 2.426523714675821338e+03 2.241127339766017485e+03 2.426523714675821338e+03 6.480731798361047957e-01 3.862148803124923480e-03 3.567064776898022042e-03 3.862148803124923480e-03
4.000000000000000083e-03 5.431367645054500317e+05 2.453317253414330480e+03 1.639749405081103077e+03 2.453317253414330480e+03 8.644774383538684770e-01 3.904794433556867984e-03 2.609888444096602686e-03 3.904794433556867984e-03
8.000000000000000167e-03 6.092030916321669938e+05 2.249711558973445335e+03 1.345967792961062514e+03 2.249711558973445335e+03 9.696311546337021969e-01 3.580727751521848787e-03 2.142294290877659515e-03 3.580727751521848787e-03
1.600000000000000033e-02 6.305323014038035180e+05 2.377448753543951170e+03 3.242519940285917528e+03 2.377448753543951170e+03 1.003579548170062896e+00 3.784039200794423949e-03 5.160919891589443691e-03 3.784039200794423949e-03
3.200000000000000067e-02 6.342882196154129924e+05 2.283949471927050126e+03 3.057068065933988237e+03 2.283949471927050126e+03 1.009557612566412965e+00 3.635222135292141225e-03 4.865747530308290464e-03 3.635222135292141225e-03
6.400000000000000133e-02 6.329356692027597455e+05 2.472379363620843378e+03 5.293142704945692458e+03 2.472379363620843378e+03 1.007404841123957562e+00 3.935134423919977101e-03 8.424770233661844909e-03 3.935134423919977101e-03
1.280000000000000027e-01 6.352557014797448646e+05 2.321283065843854274e+03 3.795554986731344343e+03 2.321283065843854274e+03 1.011097494044502554e+00 3.694643724370408333e-03 6.041151817532394892e-03 3.694643724370408333e-03
