# t_m M M/M0 (M-M1)/M0
1.000000000000000082e-05 -7.291503973721475340e+05 4.378807839694364712e-01 9.863490114597025515e-01
1.039255682936713057e-05 -7.285612618384114467e+05 4.375269870980278419e-01 9.859952145882939778e-01
1.080052374516253993e-05 -7.279569689860388171e+05 4.371640877169156725e-01 9.856323152071817528e-01
1.122450568085305802e-05 -7.273371347263529897e+05 4.367918551671693961e-01 9.852600826574354764e-01
1.166513131698196108e-05 -7.267013655486120842e+05 4.364100531315727727e-01 9.848782806218389085e-01
1.212305401337652898e-05 -7.260492583054325078e+05 4.360184395057628559e-01 9.844866669960290473e-01
1.259895277795028468e-05 -7.253803999942217488e+05 4.356167662669729324e-01 9.840849937572390127e-01
1.309353327353609475e-05 -7.246943675346050877e+05 4.352047793403689413e-01 9.836730068306350772e-01
1.360752886424333165e-05 -7.239907275418241043e+05 4.347822184629674958e-01 9.832504459532336316e-01
1.414170170289024019e-05 -7.232690360960946418e+05 4.343488170451270114e-01 9.828170445353930917e-01
1.469684386112447426e-05 -7.225288385079097934e+05 4.339043020296037834e-01 9.823725295198698637e-01
1.527377850390712299e-05 -7.217696690792867448e+05 4.334483937481721783e-01 9.819166212384382586e-01
1.587336111010208536e-05 -7.209910508609493263e+05 4.329808057758042783e-01 9.814490332660704697e-01
1.649648074098020639e-05 -7.201924954054569826e+05 4.325012447824149175e-01 9.809694722726810534e-01
1.714406135851971963e-05 -7.193735025162820239e+05 4.320094103821734977e-01 9.804776378724395780e-01
1.781706319545728901e-05 -7.185335599928544834e+05 4.315049949803945739e-01 9.799732224706606543e-01
1.851648417912153989e-05 -7.176721433715939056e+05 4.309876836180182025e-01 9.794559111082843383e-01
1.924336141115980055e-05 -7.167887156629557721e+05 4.304571538136967024e-01 9.789253813039627827e-01
1.999877270535286910e-05 -7.158827270845279563e+05 4.299130754035098700e-01 9.783813028937760059e-01
2.078383818579755086e-05 -7.149536147902174853e+05 4.293551103783318501e-01 9.778233378685979860e-01
2.159972194782717103e-05 -7.140008025955813937e+05 4.287829127188825251e-01 9.772511402091486055e-01
2.244763378413223854e-05 -7.130237006993575487e+05 4.281961282284968417e-01 9.766643557187629776e-01
2.332883097864158392e-05 -7.120217054012680892e+05 4.275943943636558164e-01 9.760626218539220078e-01
2.424462017082330928e-05 -7.109941988161676563e+05 4.269773400623222970e-01 9.754455675525883773e-01
2.519635929317013366e-05 -7.099405485846304800e+05 4.263445855701381570e-01 9.748128130604042374e-01
2.618545958474232716e-05 -7.088601075800738763e+05 4.256957422645416544e-01 9.741639697548077903e-01
2.721338768375308650e-05 -7.077522136125299148e+05 4.250304124768715663e-01 9.734986399671377022e-01
2.828166780230035161e-05 -7.066161891291879583e+05 4.243481893125325977e-01 9.728164168027987335e-01
2.939188398646884365e-05 -7.054513409118470736e+05 4.236486564693044965e-01 9.721168839595706324e-01
3.054568246515432163e-05 -7.042569597714280244e+05 4.229313880538858594e-01 9.713996155441519953e-01
3.174477409109193257e-05 -7.030323202397115529e+05 4.221959483967717697e-01 9.706641758870379055e-01
3.299093687770942587e-05 -7.017766802584847901e+05 4.214418918655753465e-01 9.699101193558414824e-01
3.428601863556583155e-05 -7.004892808662902098e+05 4.206687626769091692e-01 9.691369901671752496e-01
3.563193971228584164e-05 -6.991693458829997107e+05 4.198760947069609117e-01 9.683443221972269921e-01
3.703069584005140764e-05 -6.978160815924406052e+05 4.190634113008989137e-01 9.675316387911649940e-01
3.848436109487433118e-05 -6.964286764233296271e+05 4.182302250812615640e-01 9.666984525715276444e-01
3.999509097203661132e-05 -6.950063006287910976e+05 4.173760377554967538e-01 9.658442652457628341e-01
4.156512558225988177e-05 -6.935481059647495858e+05 4.165003399228249803e-01 9.649685674130911162e-01
4.319679297334173899e-05 -6.920532253675214015e+05 4.156026108806217811e-01 9.640708383708879170e-01
4.489251258218607721e-05 -6.905207726309399586e+05 4.146823184305198917e-01 9.631505459207859721e-01
4.665479882234468170e-05 -6.889498420833896380e+05 4.137389186844565026e-01 9.622071461747226939e-01
4.848626481239078214e-05 -6.873395082651346456e+05 4.127718558708980412e-01 9.612400833611641771e-01
5.038962625065150348e-05 -6.856888256063715089e+05 4.117805621414988293e-01 9.602487896317649652e-01
5.236770544204655644e-05 -6.839968281064492185e+05 4.107644573784616226e-01 9.592326848687278140e-01
5.442343548300271707e-05 -6.822625290147433989e+05 4.097229490028911902e-01 9.581911764931573261e-01
5.655986461065002122e-05 -6.804849205136965029e+05 4.086554317844484085e-01 9.571236592747145444e-01
5.878016072274911818e-05 -6.786629734045674559e+05 4.075612876526321093e-01 9.560295151428982452e-01
6.108761607505039696e-05 -6.767956367964823730e+05 4.064398855100425645e-01 9.549081130003086448e-01
6.348565216305209716e-05 -6.748818377993940376e+05 4.052905810479930926e-01 9.537588085382592284e-01
6.597782479539533469e-05 -6.729204812216185965e+05 4.041127165648697450e-01 9.525809440551358254e-01
6.856782936641737654e-05 -6.709104492726423778e+05 4.029056207876564599e-01 9.513738482779225958e-01
7.125950633568410445e-05 -6.688506012719403952e+05 4.016686086970699954e-01 9.501368361873361312e-01
7.405684692262442192e-05 -6.667397733645935077e+05 4.004009813567781517e-01 9.488692088470442876e-01
7.696399902471150959e-05 -6.645767782445338089e+05 3.991020257471984412e-01 9.475702532374645770e-01
7.998527336796708482e-05 -6.623604048862978816e+05 3.977710146044067252e-01 9.462392420946729166e-01
8.312514989890631772e-05 -6.600894182862178423e+05 3.964072062647130412e-01 9.448754337549791771e-01
8.638828442740453491e-05 -6.577625592140301596e+05 3.950098445154936466e-01 9.434780720057597270e-01
8.977951553033313987e-05 -6.553785439759427682e+05 3.935781584529048360e-01 9.420463859431709164e-01
9.330387172620360271e-05 -6.529360641902450006e+05 3.921113623471283449e-01 9.405795898373945363e-01
9.696657893145520398e-05 -6.504337865766228642e+05 3.906086555158478357e-01 9.390768830061139161e-01
1.007730682094461807e-04 -6.478703527603817638e+05 3.890692222066776118e-01 9.375374496969437477e-01
1.047289838236358574e-04 -6.452443790928595699e+05 3.874922314893141650e-01 9.359604589795802454e-01
1.088401916069005473e-04 -6.425544564893688075e+05 3.858768371582150802e-01 9.343450646484812161e-01
1.131127876593921339e-04 -6.397991502860817127e+05 3.842221776466528405e-01 9.326904051369189208e-01
1.175531073878369897e-04 -6.369770001173336059e+05 3.825273759530316009e-01 9.309956034432976812e-01
1.221677348996791812e-04 -6.340865198149031494e+05 3.807915395804012393e-01 9.292597670706673751e-01
1.269635127659972894e-04 -6.311261973308965098e+05 3.790137604901464563e-01 9.274819879804125922e-01
1.319475521676705977e-04 -6.280944946859451011e+05 3.771931150708777714e-01 9.256613425611438517e-01
1.371272434398400808e-04 -6.249898479445017874e+05 3.753286641235960563e-01 9.237968916138621367e-01
1.425102670302997709e-04 -6.218106672191093676e+05 3.734194528642557631e-01 9.218876803545218435e-01
1.481046048880673999e-04 -6.185553367055952549e+05 3.714645109449006832e-01 9.199327384351668746e-01
1.539185522990205494e-04 -6.152222147512382362e+05 3.694628524946006465e-01 9.179310799848667823e-01
1.599607301861487752e-04 -6.118096339580400381e+05 3.674134761814694672e-01 9.158817036717356030e-01
1.662400978926611885e-04 -6.083159013233280275e+05 3.653153652971021237e-01 9.137835927873682040e-01
1.727659664669034588e-04 -6.047392984200106002e+05 3.631674878648243343e-01 9.116357153550904702e-01
1.795480124687830279e-04 -6.010780816189039033e+05 3.609687967732079783e-01 9.094370242634740586e-01
1.865962923181746036e-04 -5.973304823556428310e+05 3.587182299363603222e-01 9.071864574266264025e-01
1.939212572065831012e-04 -5.934947074447972700e+05 3.564147104825622359e-01 9.048829379728283717e-01
2.015337685941733013e-04 -5.895689394439114258e+05 3.540571469728866494e-01 9.025253744631527297e-01
2.094451143151468647e-04 -5.855513370702874381e+05 3.516444336514920610e-01 9.001126611417581413e-01
2.176670253153459040e-04 -5.814400356734446250e+05 3.491754507293510779e-01 8.976436782196172137e-01
2.262116930469026423e-04 -5.772331477662902325e+05 3.466490647032372530e-01 8.951172921935033333e-01
2.350917875457286799e-04 -5.729287636181369890e+05 3.440641287118536007e-01 8.925323562021196810e-01
2.443204762186486812e-04 -5.685249519128273241e+05 3.414194829310592816e-01 8.898877104213254174e-01
2.539114433680347252e-04 -5.640197604753137566e+05 3.387139550102070684e-01 8.871821825004732043e-01
2.638789104828934487e-04 -5.594112170701681171e+05 3.359463605516767037e-01 8.844145880419428396e-01
2.742376573264949761e-04 -5.546973302755886689e+05 3.331155036357473231e-01 8.815837311260134035e-01
2.850030438518105108e-04 -5.498760904365878087e+05 3.302201773930203421e-01 8.786884048832864780e-01
2.961910329772553230e-04 -5.449454707011478022e+05 3.272591646266682086e-01 8.757273921169342890e-01
3.078182142565080021e-04 -5.399034281432298012e+05 3.242312384868411557e-01 8.726994659771073470e-01
3.199018284775064186e-04 -5.347479049766270909e+05 3.211351631996293698e-01 8.696033906898954502e-01
3.324597932270938281e-04 -5.294768298637545668e+05 3.179696948530374989e-01 8.664379223433036348e-01
3.455107294592218038e-04 -5.240881193235476967e+05 3.147335822424784380e-01 8.632018097327445183e-01
3.590739891061055147e-04 -5.185796792427492328e+05 3.114255677783546172e-01 8.598937952686207531e-01
3.731696837732751608e-04 -5.129494064949336462e+05 3.080443884583398684e-01 8.565126159486059487e-01
3.878187145610719399e-04 -5.071951906717014499e+05 3.045887769070232953e-01 8.530570043972894867e-01
4.030428030568050765e-04 -5.013149159305470530e+05 3.010574624856198200e-01 8.495256899758859559e-01
4.188645235435270735e-04 -4.953064629639659543e+05 2.974491724744889320e-01 8.459173999647550124e-01
4.353073364731892205e-04 -4.891677110944113228e+05 2.937626333312310933e-01 8.422308608214972292e-01
4.523956232538053576e-04 -4.828965404997684527e+05 2.899965720271641678e-01 8.384647995174302482e-01
4.701547224022129445e-04 -4.764908345740267541e+05 2.861497174649909603e-01 8.346179449552570961e-01
4.886109671160326559e-04 -4.699484824278641026e+05 2.822208019804894885e-01 8.306890294707556244e-01
5.077917243205403450e-04 -4.632673815338455606e+05 2.782085629310487862e-01 8.266767904213149221e-01
5.277254352483537903e-04 -4.564454405209361576e+05 2.741117443738734227e-01 8.225799718641395586e-01
5.484416576121014814e-04 -4.494805821229876019e+05 2.699290988366547239e-01 8.183973263269208598e-01
5.699711094326075696e-04 -4.423707462858164217e+05 2.656593891834820864e-01 8.141276166737482223e-01
5.923457145875806037e-04 -4.351138934374081437e+05 2.613013905787168745e-01 8.097696180689829548e-01
6.155986501483508158e-04 -4.277080079256976023e+05 2.568538925515018168e-01 8.053221200417679526e-01
6.397643955748423279e-04 -4.201511016282457858e+05 2.523157011635008273e-01 8.007839286537669077e-01
6.648787838417262669e-04 -4.124412177379899658e+05 2.476856412823766063e-01 7.961538687726427144e-01
6.909790545715644838e-04 -4.045764347290676087e+05 2.429625589634092364e-01 7.914307864536753723e-01
7.181039092537349049e-04 -3.965548705064977985e+05 2.381453239415275702e-01 7.866135514317936783e-01
7.462935686310129138e-04 -3.883746867432666477e+05 2.332328322358835360e-01 7.817010597261496718e-01
7.755898323389001994e-04 -3.800340934080786537e+05 2.282240088689282131e-01 7.766922363591943768e-01
8.060361408861344565e-04 -3.715313534867181443e+05 2.231178107017573464e-01 7.715860381920234268e-01
8.376776400682915506e-04 -3.628647878995963838e+05 2.179132293872736992e-01 7.663814568775397795e-01
