# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
1.440000000000000036e-04 -5.769226879361834144e+05 2.387770650622060202e+03 3.428406049841616914e+04 2.387770650622060202e+03 -6.665735374671499791e-01 2.758818057475047845e-03 3.961162901552404275e-02 2.758818057475047845e-03
2.339999999999999958e-04 -5.226225629108167486e+05 2.403105890252277732e+03 3.025897184851703423e+04 2.403105890252277732e+03 -6.038354493663905531e-01 2.776536315297058449e-03 3.496106207460504545e-02 2.776536315297058449e-03
3.789999999999999966e-04 -4.457384286824672017e+05 2.334540683837413781e+03 2.591881874555904869e+04 2.334540683837413781e+03 -5.150039119709344249e-01 2.697316424759183071e-03 2.994647126810214000e-02 2.697316424759183071e-03
6.160000000000000111e-04 -3.503366301564411260e+05 2.298431461383117494e+03 2.021707267531635080e+04 2.298431461383117494e+03 -4.047771594892295988e-01 2.655596012908763986e-03 2.335870287685193336e-02 2.655596012908763986e-03
1.000000000000000021e-03 -2.247062571938159526e+05 2.218241624144009165e+03 1.590778105351722479e+04 2.218241624144009165e+03 -2.596244659479459704e-01 2.562945083078630414e-03 1.837976926861440569e-02 2.562945083078630414e-03
2.000000000000000042e-03 -5.403017899831958857e+03 2.239712992149781257e+03 5.381857076706465705e+03 2.239712992149781257e+03 -6.242619383496498045e-03 2.587752992396714739e-03 6.218170276152609754e-03 2.587752992396714739e-03
4.000000000000000083e-03 2.490158820908972120e+05 2.180429606158250863e+03 -4.534196150629012664e+03 2.180429606158250863e+03 2.877116828333033949e-01 2.519257269937319899e-03 -5.238787156224711944e-03 2.519257269937319899e-03
8.000000000000000167e-03 4.976005246045271051e+05 2.423362297546993886e+03 -1.638696083321823608e+04 2.423362297546993886e+03 5.749251136537708584e-01 2.799940465192976482e-03 -1.893341114735667963e-02 2.799940465192976482e-03
1.600000000000000033e-02 6.962019898750629509e+05 2.407419726334480856e+03 -2.129651276554310607e+04 2.407419726334480856e+03 8.043882358705625180e-01 2.781520499551718133e-03 -2.460588246342748989e-02 2.781520499551718133e-03
3.200000000000000067e-02 8.154603279119576328e+05 2.400617730364201179e+03 -2.266941671619356566e+04 2.400617730364201179e+03 9.421787126883148789e-01 2.773661508025546726e-03 -2.619212870078976504e-02 2.773661508025546726e-03
6.400000000000000133e-02 8.608059239141012076e+05 2.419682306524177420e+03 -2.291189498406106577e+04 2.419682306524177420e+03 9.945707835285737541e-01 2.795688622294058463e-03 -2.647228685742170767e-02 2.795688622294058463e-03
1.280000000000000027e-01 8.716342295170329744e+05 2.239486663232655701e+03 -2.507540417736622112e+04 2.239486663232655701e+03 1.007081752712922995e+00 2.587491493117740141e-03 -2.897199436846284101e-02 2.587491493117740141e-03
2.560000000000000053e-01 8.706869443437788868e+05 2.303667551733242817e+03 -2.364202984714647755e+04 2.303667551733242817e+03 1.005987264244832202e+00 2.661645765050885733e-03 -2.731588096230248494e-02 2.661645765050885733e-03
5.120000000000000107e-01 8.712665278257136233e+05 2.393349112151999179e+03 -1.984802389598236186e+04 2.393349112151999179e+03 1.006656912050143404e+00 2.765263383535872341e-03 -2.293230579543605735e-02 2.765263383535872341e-03
