# t_m Re(M) Re(M_err) Im(M) Im(Merr) Re(M)/M0 Re(Merr)/M0 Im(M)/M0 Im(Merr)/M0
1.000000000000000082e-05 -1.264377475176872249e+05 2.353216330303638188e+03 3.203533479618372075e+04 2.353216330303638188e+03 7.864008862821061374e-01 -1.463622568493979335e-02 -1.992491654641246057e-01 -1.463622568493979335e-02
1.599999999999999928e-05 -1.052928549827885581e+05 2.297426207432143201e+03 2.563418393266026033e+04 2.297426207432143201e+03 6.548866624348481658e-01 -1.428922961032375559e-02 -1.594361285259575656e-01 -1.428922961032375559e-02
2.599999999999999840e-05 -7.372225160973674792e+04 2.273418918214061250e+03 1.588586218625441688e+04 2.273418918214061250e+03 4.585279724039635907e-01 -1.413991222774629679e-02 -9.880479799656574635e-02 -1.413991222774629679e-02
4.300000000000000165e-05 -2.838342789067283229e+04 2.257641510469390596e+03 6.452345718804574062e+03 2.257641510469390596e+03 1.765355148060269164e-01 -1.404178198043302961e-02 -4.013145197130829622e-02 -1.404178198043302961e-02
6.999999999999999387e-05 3.110867446434943849e+04 2.350993431270647307e+03 -7.615371239876211803e+03 2.350993431270647307e+03 -1.934856453086029326e-01 -1.462239998965512294e-02 4.736508526908198013e-02 -1.462239998965512294e-02
1.129999999999999955e-04 1.001824885651715740e+05 2.441670743467368538e+03 -2.125007572714203343e+04 2.441670743467368538e+03 -6.231018769657925560e-01 -1.518638281976055111e-02 1.321684284437973922e-01 -1.518638281976055111e-02
1.830000000000000029e-04 1.717226898442669481e+05 2.381093544054880113e+03 -3.987829113728059747e+04 2.381093544054880113e+03 -1.068058219475855219e+00 -1.480961271556516592e-02 2.480297546378415208e-01 -1.480961271556516592e-02
2.979999999999999793e-04 2.308186902125991182e+05 2.542646035921108250e+03 -5.065156231766420387e+04 2.542646035921108250e+03 -1.435615756507136354e+00 -1.581441567416668956e-02 3.150359309636732164e-01 -1.581441567416668956e-02
4.829999999999999767e-04 2.666922491998601472e+05 2.339191171234070225e+03 -5.568958756149767578e+04 2.339191171234070225e+03 -1.658737404397368387e+00 -1.454899384366539240e-02 3.463707783066950485e-01 -1.454899384366539240e-02
7.849999999999999990e-04 2.815454837198270252e+05 2.276280373184584732e+03 -5.984781593123215134e+04 2.276280373184584732e+03 -1.751119600537203391e+00 -1.415770952933585042e-02 3.722335806700885485e-01 -1.415770952933585042e-02
1.299999999999999920e-05 -1.148876911798295332e+05 2.389091560578698591e+03 2.359694396840657282e+04 2.389091560578698591e+03 7.145633637144968020e-01 -1.485935772768624992e-02 -1.467651711187615005e-01 -1.485935772768624992e-02
2.099999999999999884e-05 -8.816217907853395445e+04 2.502688749535295301e+03 1.931144921709691334e+04 2.502688749535295301e+03 5.483395356613913751e-01 -1.556589459526313245e-02 -1.201108140398694651e-01 -1.556589459526313245e-02
3.399999999999999973e-05 -5.090467003488032788e+04 2.383835755742679794e+03 1.069549831704711869e+04 2.383835755742679794e+03 3.166101770812399518e-01 -1.482666836345510573e-02 -6.652245489091800079e-02 -1.482666836345510573e-02
5.500000000000000196e-05 1.170270195992003437e+03 2.325981178435139554e+03 -5.699680239915553557e+02 2.325981178435139554e+03 -7.278692774789471964e-03 -1.446683206643659299e-02 3.545012213672332595e-03 -1.446683206643659299e-02
8.899999999999999491e-05 6.480596976094702404e+04 2.479895916787895203e+03 -1.422813769378199140e+04 2.479895916787895203e+03 -4.030716542878216568e-01 -1.542413072944507149e-02 8.849430104699373967e-02 -1.542413072944507149e-02
1.440000000000000036e-04 1.381684890895620629e+05 2.385156541102205665e+03 -3.046978202674840577e+04 2.385156541102205665e+03 -8.593622111236312033e-01 -1.483488321066419799e-02 1.895119460848161130e-01 -1.483488321066419799e-02
2.339999999999999958e-04 2.040011587561059569e+05 2.456902935762082961e+03 -4.266597987303306581e+04 2.456902935762082961e+03 -1.268819598561232276e+00 -1.528112200766728983e-02 2.653682546943038068e-01 -1.528112200766728983e-02
3.789999999999999966e-04 2.520442498642676510e+05 2.357707950764456655e+03 -5.105062478578125592e+04 2.357707950764456655e+03 -1.567631703086466599e+00 -1.466416207561882165e-02 3.175179672603517522e-01 -1.466416207561882165e-02
6.160000000000000111e-04 2.762189975800366374e+05 2.523566057992075912e+03 -5.809221305682658567e+04 2.523566057992075912e+03 -1.717990622021396296e+00 -1.569574453482568480e-02 3.613143126231880831e-01 -1.569574453482568480e-02
1.000000000000000021e-03 2.831876929392452003e+05 2.513937831564503540e+03 -5.853128097930037620e+04 2.513937831564503540e+03 -1.761333597630361458e+00 -1.563586015737813278e-02 3.640451695875857596e-01 -1.563586015737813278e-02
