# Messungs_ID Temperature[K] Phase[degree] T1[s] T1_error Beta Beta_error
1351 435.36 -2.8251844814 4.9707452571e-06 0.000123457559224 0.366405706552 1.98673196526
1378 392.51 33.1413935643 6.74332194832e-05 7.72558276494e-05 2.85961750351 13.3322904191
1381 387.72 40.8650272192 3.07428860726e-05 1.94215936456e-05 2.52507324277 4.94078355567
1384 382.94 44.6948357068 2.52779425893e-05 4.52101700727e-05 0.805337464053 1.09727775299
1387 378.22 46.8297270109 2.15818621707e-05 2.9682264431e-05 0.725606930898 0.652420653023
1390 373.29 47.0125626722 4.04211415004e-05 3.24008296557e-05 0.729421868276 0.429282320298
1393 368.52 51.2381164405 7.18484342464e-05 2.30954270552e-05 1.02447562067 0.510692068573
1396 363.7 52.9493448219 0.00010176319385 4.71698260756e-05 1.05742009819 0.895663281662
1399 358.85 49.0859560338 0.000169921914937 0.000118725681779 1.30022521342 1.64314805212
