#i	t	cos	sin
0	3e-05	0.0106987	-0.000160382
1	9.4e-05	0.0106655	-0.000843849
2	0.000158	0.0105888	-0.00152329
3	0.000222	0.0104686	-0.00219741
4	0.000286	0.0103057	-0.00286202
5	0.00035	0.0101005	-0.00351503
6	0.000414	0.0098538	-0.00415417
7	0.000478	0.00956693	-0.00477564
8	0.000542	0.00924126	-0.00537677
9	0.000606	0.00887776	-0.00595595
10	0.00067	0.00847819	-0.00651046
11	0.000734	0.00804366	-0.0070387
12	0.000798	0.00757588	-0.00753845
13	0.000862	0.00707745	-0.00800688
14	0.000926	0.00655058	-0.00844205
15	0.00099	0.00599662	-0.00884288
16	0.001054	0.00541868	-0.00920719
17	0.001118	0.00481936	-0.00953346
18	0.001182	0.00419972	-0.00982106
19	0.001246	0.00356325	-0.0100684
20	0.00131	0.00291142	-0.0102748
21	0.001374	0.00224741	-0.0104391
22	0.001438	0.00157475	-0.0105605
23	0.001502	0.000895832	-0.0106386
24	0.001566	0.00021351	-0.0106731
25	0.00163	-0.000468749	-0.0106639
26	0.001694	-0.00114979	-0.010611
27	0.001758	-0.00182484	-0.0105149
28	0.001822	-0.00249375	-0.0103755
29	0.001886	-0.00315147	-0.010194
30	0.00195	-0.00379614	-0.00997076
31	0.002014	-0.00442562	-0.00970664
32	0.002078	-0.00503697	-0.00940278
33	0.002142	-0.00562769	-0.00906037
34	0.002206	-0.00619468	-0.00868127
35	0.00227	-0.0067354	-0.00826744
36	0.002334	-0.00724957	-0.0078191
37	0.002398	-0.00773359	-0.00733931
38	0.002462	-0.00818621	-0.00682922
39	0.002526	-0.00860564	-0.00629078
40	0.00259	-0.00898908	-0.00572765
41	0.002654	-0.00933621	-0.00514028
42	0.002718	-0.00964533	-0.00453142
43	0.002782	-0.00991426	-0.0039053
44	0.002846	-0.0101428	-0.00326287
45	0.00291	-0.0103296	-0.00260767
46	0.002974	-0.010474	-0.00194233
47	0.003038	-0.0105757	-0.00126908
48	0.003102	-0.0106342	-0.000590399
49	0.003166	-0.0106492	9.05334e-05
50	0.00323	-0.0106205	0.000771237
51	0.003294	-0.0105484	0.00144855
52	0.003358	-0.0104332	0.00212003
53	0.003422	-0.0102754	0.00278239
54	0.003486	-0.0100756	0.00343337
55	0.00355	-0.00983447	0.00407029
56	0.003614	-0.0095531	0.00469056
57	0.003678	-0.0092326	0.0052914
58	0.003742	-0.0088747	0.00587
59	0.003806	-0.00848049	0.00642471
60	0.00387	-0.00805139	0.00695324
61	0.003934	-0.00758959	0.00745301
62	0.003998	-0.00709623	0.00792281
63	0.004062	-0.00657402	0.00835985
64	0.004126	-0.00602544	0.00876218
65	0.00419	-0.00545224	0.00912871
66	0.004254	-0.00485726	0.00945758
67	0.004318	-0.00424208	0.00974794
68	0.004382	-0.00360948	0.00999839
69	0.004446	-0.00296278	0.0102076
70	0.00451	-0.00230401	0.0103752
71	0.004574	-0.00163601	0.0105003
72	0.004638	-0.000960467	0.0105823
73	0.004702	-0.000280752	0.0106211
74	0.004766	0.000398786	0.0106162
75	0.00483	0.00107671	0.010568
76	0.004894	0.0017499	0.0104766
77	0.004958	0.00241587	0.0103423
78	0.005022	0.00307165	0.0101658
79	0.005086	0.00371506	0.00994763
80	0.00515	0.00434275	0.00968897
81	0.005214	0.00495372	0.00939013
82	0.005278	0.00554388	0.00905303
83	0.005342	0.00611146	0.00867875
84	0.005406	0.00665314	0.00826953
85	0.00547	0.00716779	0.00782636
86	0.005534	0.00765275	0.00735143
87	0.005598	0.00810636	0.0068464
88	0.005662	0.00852685	0.00631336
89	0.005726	0.00891208	0.00575472
90	0.00579	0.00926103	0.00517212
91	0.005854	0.00957171	0.00456938
92	0.005918	0.00984322	0.00394778
93	0.005982	0.0100746	0.00330992
94	0.006046	0.0102646	0.00265869
95	0.00611	0.0104126	0.00199706
96	0.006174	0.010518	0.00132699
97	0.006238	0.0105803	0.000652012
98	0.006302	0.0105992	-2.63395e-05
99	0.006366	0.0105749	-0.000704298
100	0.00643	0.0105072	-0.00137861
101	0.006494	0.0103964	-0.0020477
102	0.006558	0.0102433	-0.00270771
103	0.006622	0.0100483	-0.00335705
104	0.006686	0.00981205	-0.00399235
105	0.00675	0.00953543	-0.00461162
106	0.006814	0.00922029	-0.00521118
107	0.006878	0.00886768	-0.00578898
108	0.006942	0.00847851	-0.00634358
109	0.007006	0.00805478	-0.00687208
110	0.00707	0.00759848	-0.00737199
111	0.007134	0.00711089	-0.00784203
112	0.007198	0.00659475	-0.00827947
113	0.007262	0.0060511	-0.00868347
114	0.007326	0.00548331	-0.00905153
115	0.00739	0.00489238	-0.00938296
116	0.007454	0.00428232	-0.00967559
117	0.007518	0.00365452	-0.00992867
118	0.007582	0.00301172	-0.0101411
119	0.007646	0.00235692	-0.0103118
120	0.00771	0.00169241	-0.0104404
121	0.007774	0.00102052	-0.0105264
122	0.007838	0.000345463	-0.0105691
123	0.007902	-0.000330927	-0.0105684
124	0.007966	-0.00100546	-0.0105246
125	0.00803	-0.00167674	-0.0104376
126	0.008094	-0.00234054	-0.010308
127	0.008158	-0.00299459	-0.0101361
128	0.008222	-0.00363749	-0.0099225
129	0.008286	-0.0042648	-0.00966842
130	0.00835	-0.00487408	-0.00937487
131	0.008414	-0.00546314	-0.00904321
132	0.008478	-0.00602936	-0.00867485
133	0.008542	-0.00657128	-0.00827067
134	0.008606	-0.00708577	-0.00783299
135	0.00867	-0.00757157	-0.00736274
136	0.008734	-0.00802626	-0.00686276
137	0.008798	-0.00844761	-0.00633531
138	0.008862	-0.00883425	-0.00578218
139	0.008926	-0.00918506	-0.00520474
140	0.00899	-0.0094985	-0.00460567
141	0.009054	-0.00977265	-0.00398861
142	0.009118	-0.010007	-0.00335463
143	0.009182	-0.0102001	-0.00270739
144	0.009246	-0.0103514	-0.00204933
145	0.00931	-0.0104603	-0.00138351
146	0.009374	-0.0105263	-0.00071151
147	0.009438	-0.0105493	-3.66013e-05
148	0.009502	-0.0105291	0.000637707
149	0.009566	-0.0104657	0.00130919
150	0.00963	-0.0103596	0.00197557
151	0.009694	-0.0102111	0.00263405
152	0.009758	-0.0100208	0.00328121
153	0.009822	-0.00978946	0.00391511
154	0.009886	-0.00951831	0.00453234
155	0.00995	-0.00920782	0.0051317
156	0.010014	-0.00885997	0.00570951
157	0.010078	-0.00847613	0.00626364
158	0.010142	-0.00805758	0.00679195
159	0.010206	-0.00760628	0.00729242
160	0.01027	-0.0071235	0.00776336
161	0.010334	-0.00661215	0.00820169
162	0.010398	-0.00607372	0.00860677
163	0.010462	-0.00551062	0.00897643
164	0.010526	-0.00492476	0.00930955
165	0.01059	-0.00431912	0.00960452
166	0.010654	-0.00369639	0.00986005
167	0.010718	-0.00305853	0.0100752
168	0.010782	-0.00240815	0.0102493
169	0.010846	-0.00174764	0.0103814
170	0.01091	-0.00108017	0.0104709
171	0.010974	-0.000408198	0.0105175
172	0.011038	0.000264883	0.010521
173	0.011102	0.000937165	0.0104816
174	0.011166	0.0016057	0.0103993
175	0.01123	0.00226773	0.0102741
176	0.011294	0.00291953	0.0101071
177	0.011358	0.00355906	0.00989912
178	0.011422	0.00418395	0.00965055
179	0.011486	0.00479204	0.00936232
180	0.01155	0.00538048	0.00903578
181	0.011614	0.00594687	0.00867215
182	0.011678	0.00648897	0.0082732
