#i	t	cos	sin
0	3e-05	0.174037	-0.00261175
1	9.4e-05	0.173244	-0.0137085
2	0.000158	0.171748	-0.0247017
3	0.000222	0.169553	-0.0355777
4	0.000286	0.16667	-0.0462806
5	0.00035	0.163118	-0.0567519
6	0.000414	0.158912	-0.0669546
7	0.000478	0.15407	-0.0768503
8	0.000542	0.148615	-0.0863996
9	0.000606	0.142568	-0.0955733
10	0.00067	0.135958	-0.104328
11	0.000734	0.128812	-0.112626
12	0.000798	0.121158	-0.120444
13	0.000862	0.113043	-0.127738
14	0.000926	0.104485	-0.13449
15	0.00099	0.0955279	-0.140673
16	0.001054	0.0862043	-0.146262
17	0.001118	0.076565	-0.151235
18	0.001182	0.0666342	-0.155582
19	0.001246	0.0564678	-0.159275
20	0.00131	0.046095	-0.162305
21	0.001374	0.0355691	-0.164665
22	0.001438	0.0249295	-0.166344
23	0.001502	0.014212	-0.167338
24	0.001566	0.00349039	-0.167643
25	0.00163	-0.00723107	-0.167262
26	0.001694	-0.0178815	-0.166204
27	0.001758	-0.028441	-0.164461
28	0.001822	-0.0388419	-0.162056
29	0.001886	-0.0490514	-0.158993
30	0.00195	-0.0590217	-0.155288
31	0.002014	-0.0687188	-0.150964
32	0.002078	-0.0781104	-0.146031
33	0.002142	-0.0871528	-0.14052
34	0.002206	-0.0958182	-0.13445
35	0.00227	-0.104065	-0.127851
36	0.002334	-0.111847	-0.120753
37	0.002398	-0.119156	-0.113181
38	0.002462	-0.125957	-0.10516
39	0.002526	-0.13221	-0.0967467
40	0.00259	-0.137908	-0.0879609
41	0.002654	-0.143024	-0.0788492
42	0.002718	-0.147548	-0.069428
43	0.002782	-0.151442	-0.0597608
44	0.002846	-0.154716	-0.0498774
45	0.00291	-0.157342	-0.0398152
46	0.002974	-0.159321	-0.0296309
47	0.003038	-0.160639	-0.0193454
48	0.003102	-0.161294	-0.00902486
49	0.003166	-0.161291	0.00129746
50	0.00323	-0.160625	0.0115894
51	0.003294	-0.15931	0.0217978
52	0.003358	-0.157347	0.0318823
53	0.003422	-0.15475	0.0418052
54	0.003486	-0.151531	0.0515331
55	0.00355	-0.147691	0.0610298
56	0.003614	-0.143267	0.070237
57	0.003678	-0.138266	0.0791307
58	0.003742	-0.132721	0.0876662
59	0.003806	-0.126653	0.0958132
60	0.00387	-0.120092	0.103545
61	0.003934	-0.113045	0.110839
62	0.003998	-0.105569	0.117654
63	0.004062	-0.0976802	0.12397
64	0.004126	-0.0894255	0.129758
65	0.00419	-0.0808252	0.134999
66	0.004254	-0.0719155	0.13967
67	0.004318	-0.0627468	0.143757
68	0.004382	-0.0533499	0.147246
69	0.004446	-0.0437606	0.150122
70	0.00451	-0.0340166	0.152373
71	0.004574	-0.0241739	0.153992
72	0.004638	-0.0142543	0.154979
73	0.004702	-0.00431604	0.15533
74	0.004766	0.00560454	0.155052
75	0.00483	0.0154837	0.154134
76	0.004894	0.0252671	0.152587
77	0.004958	0.0349067	0.150426
78	0.005022	0.0443802	0.147662
79	0.005086	0.0536403	0.144301
80	0.00515	0.0626593	0.140357
81	0.005214	0.0713902	0.13585
82	0.005278	0.0797969	0.130805
83	0.005342	0.0878547	0.125242
84	0.005406	0.0955331	0.119181
85	0.00547	0.102798	0.112654
86	0.005534	0.109612	0.105694
87	0.005598	0.115959	0.0983225
88	0.005662	0.121815	0.0905667
89	0.005726	0.127154	0.0824691
90	0.00579	0.131962	0.0740565
91	0.005854	0.136216	0.0653641
92	0.005918	0.139894	0.056438
93	0.005982	0.142988	0.0473043
94	0.006046	0.145493	0.0380147
95	0.00611	0.1474	0.0285892
96	0.006174	0.148694	0.0190796
97	0.006238	0.14938	0.00951306
98	0.006302	0.149446	-5.51896e-05
99	0.006366	0.148903	-0.00958793
100	0.00643	0.147754	-0.0190504
101	0.006494	0.146008	-0.0284129
102	0.006558	0.143672	-0.0376214
103	0.006622	0.140755	-0.0466587
104	0.006686	0.137269	-0.0554673
105	0.00675	0.133231	-0.0640165
106	0.006814	0.128662	-0.0722947
107	0.006878	0.123581	-0.0802487
108	0.006942	0.118007	-0.0878528
109	0.007006	0.111974	-0.0950606
110	0.00707	0.105504	-0.101865
111	0.007134	0.0986154	-0.108242
112	0.007198	0.0913504	-0.114144
113	0.007262	0.083741	-0.119565
114	0.007326	0.0758139	-0.124479
115	0.00739	0.0675934	-0.128869
116	0.007454	0.0591384	-0.132712
117	0.007518	0.0504606	-0.136009
118	0.007582	0.0415962	-0.138743
119	0.007646	0.0325872	-0.140899
120	0.00771	0.0234777	-0.142471
121	0.007774	0.0142975	-0.143457
122	0.007838	0.00511013	-0.143857
123	0.007902	-0.00408457	-0.143667
124	0.007966	-0.0132361	-0.142882
125	0.00803	-0.0223043	-0.141519
126	0.008094	-0.0312569	-0.139585
127	0.008158	-0.0400644	-0.137088
128	0.008222	-0.048673	-0.134036
129	0.008286	-0.0570496	-0.130445
130	0.00835	-0.0651716	-0.126331
131	0.008414	-0.0729933	-0.121716
132	0.008478	-0.0805004	-0.116614
133	0.008542	-0.0876565	-0.111051
134	0.008606	-0.0944241	-0.10506
135	0.00867	-0.100791	-0.09866
136	0.008734	-0.106719	-0.0918737
137	0.008798	-0.1122	-0.084727
138	0.008862	-0.117199	-0.0772596
139	0.008926	-0.121704	-0.0694996
140	0.00899	-0.12569	-0.0614886
141	0.009054	-0.129166	-0.0532417
142	0.009118	-0.132093	-0.0448012
143	0.009182	-0.134482	-0.0362122
144	0.009246	-0.136313	-0.0274973
145	0.00931	-0.137575	-0.0186975
146	0.009374	-0.138277	-0.00984415
147	0.009438	-0.138405	-0.000984875
148	0.009502	-0.137962	0.00784683
149	0.009566	-0.136967	0.0166251
150	0.00963	-0.135415	0.0253061
151	0.009694	-0.133311	0.0338633
152	0.009758	-0.130674	0.0422587
153	0.009822	-0.1275	0.0504454
154	0.009886	-0.123825	0.0583904
155	0.00995	-0.119655	0.0660863
156	0.010014	-0.114998	0.0734916
157	0.010078	-0.109896	0.0805636
158	0.010142	-0.104358	0.0872913
159	0.010206	-0.0984027	0.0936389
160	0.01027	-0.0920723	0.0995826
161	0.010334	-0.0853866	0.105102
162	0.010398	-0.0783704	0.110172
163	0.010462	-0.0710584	0.114779
164	0.010526	-0.0634754	0.118907
165	0.01059	-0.0556545	0.122536
166	0.010654	-0.0476398	0.125651
167	0.010718	-0.0394533	0.128237
168	0.010782	-0.03113	0.130289
169	0.010846	-0.0226946	0.131807
170	0.01091	-0.0142019	0.13278
171	0.010974	-0.00568257	0.133212
172	0.011038	0.00284197	0.133101
173	0.011102	0.0113125	0.132445
174	0.011166	0.0197231	0.131246
175	0.01123	0.0280183	0.129523
176	0.011294	0.0361863	0.127268
177	0.011358	0.0441857	0.124502
178	0.011422	0.0519808	0.121237
179	0.011486	0.0595382	0.117479
180	0.01155	0.0668204	0.113252
181	0.011614	0.073813	0.108585
182	0.011678	0.0804737	0.10349
183	0.011742	0.0867858	0.0979813
184	0.011806	0.0927271	0.0920936
185	0.01187	0.0982769	0.0858424
186	0.011934	0.103401	0.079259
187	0.011998	0.10808	0.0723758
188	0.012062	0.112307	0.0652287
189	0.012126	0.116068	0.057836
190	0.01219	0.119334	0.0502246
191	0.012254	0.122105	0.042428
192	0.012318	0.124378	0.0344795
193	0.012382	0.126134	0.0264152
194	0.012446	0.127365	0.0182666
195	0.01251	0.128072	0.0100725
196	0.012574	0.128264	0.00186342
197	0.012638	0.127916	-0.00632822
198	0.012702	0.127052	-0.0144728
199	0.012766	0.12567	-0.0225326
200	0.01283	0.123783	-0.0304782
201	0.012894	0.121392	-0.0382669
202	0.012958	0.118504	-0.0458666
203	0.013022	0.115155	-0.0532662
204	0.013086	0.111347	-0.0604232
205	0.01315	0.107086	-0.0673122
206	0.013214	0.102407	-0.0739047
207	0.013278	0.0973183	-0.0801681
208	0.013342	0.0918462	-0.0860852
209	0.013406	0.086019	-0.0916384
210	0.01347	0.0798675	-0.0968037
211	0.013534	0.0733966	-0.101558
212	0.013598	0.0666477	-0.105876
213	0.013662	0.0596483	-0.109753
214	0.013726	0.0524358	-0.113162
215	0.01379	0.0450282	-0.116103
216	0.013854	0.0374633	-0.118558
217	0.013918	0.0297689	-0.120521
218	0.013982	0.021976	-0.121981
219	0.014046	0.0141064	-0.122937
220	0.01411	0.00621023	-0.123397
221	0.014174	-0.00168359	-0.123352
222	0.014238	-0.00954972	-0.1228
223	0.014302	-0.0173546	-0.121747
224	0.014366	-0.0250571	-0.120201
225	0.01443	-0.0326335	-0.11818
226	0.014494	-0.0400623	-0.115666
227	0.014558	-0.0473098	-0.112694
228	0.014622	-0.0543359	-0.109274
229	0.014686	-0.0611172	-0.105415
230	0.01475	-0.067627	-0.101131
231	0.014814	-0.0738414	-0.0964578
232	0.014878	-0.0797404	-0.0914004
233	0.014942	-0.0852948	-0.0859741
234	0.015006	-0.0904754	-0.0802189
235	0.01507	-0.0952658	-0.0741646
236	0.015134	-0.0996528	-0.0678225
237	0.015198	-0.103619	-0.061213
238	0.015262	-0.107155	-0.0543787
239	0.015326	-0.110243	-0.04735
240	0.01539	-0.112872	-0.0401486
241	0.015454	-0.115016	-0.0328025
242	0.015518	-0.116698	-0.0253356
243	0.015582	-0.117894	-0.0178007
244	0.015646	-0.118599	-0.0102253
245	0.01571	-0.118825	-0.00262042
246	0.015774	-0.11856	0.00496657
247	0.015838	-0.117813	0.0125096
248	0.015902	-0.116599	0.01998
249	0.015966	-0.114907	0.0273461
250	0.01603	-0.112739	0.0345809
251	0.016094	-0.110121	0.0416556
252	0.016158	-0.107066	0.0485331
253	0.016222	-0.103581	0.0551928
254	0.016286	-0.0996791	0.0616081
255	0.01635	-0.0953842	0.067748
256	0.016414	-0.09072	0.0735862
257	0.016478	-0.0856965	0.0791099
258	0.016542	-0.0803368	0.0843007
259	0.016606	-0.0746664	0.0891201
260	0.01667	-0.0687129	0.0935732
261	0.016734	-0.0624954	0.0976117
262	0.016798	-0.056045	0.101258
263	0.016862	-0.049383	0.104472
264	0.016926	-0.0425345	0.107245
265	0.01699	-0.0355368	0.10957
266	0.017054	-0.0284081	0.111441
267	0.017118	-0.0211921	0.112855
268	0.017182	-0.01391	0.113794
269	0.017246	-0.00659916	0.114276
270	0.01731	0.00072323	0.11429
271	0.017374	0.00801786	0.11382
272	0.017438	0.0152512	0.112894
273	0.017502	0.0224027	0.111515
274	0.017566	0.0294464	0.109674
275	0.01763	0.036344	0.107395
276	0.017694	0.0430675	0.104687
277	0.017758	0.049605	0.101562
278	0.017822	0.055912	0.0980256
279	0.017886	0.0619709	0.0941055
280	0.01795	0.0677618	0.0898052
281	0.018014	0.0732485	0.0851605
282	0.018078	0.0784276	0.080181
283	0.018142	0.0832593	0.0748929
284	0.018206	0.0877413	0.0693082
285	0.01827	0.0918452	0.0634598
286	0.018334	0.0955712	0.0573694
287	0.018398	0.0988956	0.0510668
288	0.018462	0.101798	0.0445848
289	0.018526	0.104275	0.0379211
290	0.01859	0.106329	0.0311343
291	0.018654	0.107934	0.0242367
292	0.018718	0.109093	0.0172576
293	0.018782	0.109797	0.0102296
294	0.018846	0.110053	0.00318702
295	0.01891	0.109865	-0.00384921
296	0.018974	0.109223	-0.0108457
297	0.019038	0.108134	-0.017782
298	0.019102	0.106612	-0.0246185
299	0.019166	0.104657	-0.0313404
300	0.01923	0.102283	-0.0378924
301	0.019294	0.0995009	-0.044293
302	0.019358	0.0963128	-0.0504815
303	0.019422	0.0927406	-0.0564403
304	0.019486	0.0888076	-0.0621496
305	0.01955	0.0845268	-0.0676023
306	0.019614	0.0799158	-0.0727631
307	0.019678	0.0749891	-0.0776016
308	0.019742	0.069775	-0.082106
309	0.019806	0.0642853	-0.086266
310	0.01987	0.0585415	-0.090052
311	0.019934	0.0525845	-0.0934541
312	0.019998	0.0464392	-0.0964765
313	0.020062	0.0401224	-0.0990913
314	0.020126	0.0336457	-0.101289
315	0.02019	0.0270578	-0.103071
316	0.020254	0.0203818	-0.104422
317	0.020318	0.0136371	-0.105343
318	0.020382	0.00686981	-0.10584
319	0.020446	8.93125e-05	-0.105891
320	0.02051	-0.00666762	-0.105513
321	0.020574	-0.013382	-0.104708
322	0.020638	-0.0200179	-0.103475
323	0.020702	-0.0265563	-0.101826
324	0.020766	-0.0329547	-0.09976
325	0.02083	-0.0392051	-0.0973007
326	0.020894	-0.0452796	-0.0944536
327	0.020958	-0.0511428	-0.0912197
328	0.021022	-0.0567807	-0.0876255
329	0.021086	-0.0621689	-0.0836788
