#i	t	cos	sin
0	0	0.87	0
1	5e-07	0.864487	0.0430351
2	1e-06	0.851171	0.0842369
3	1.5e-06	0.833322	0.123111
4	2e-06	0.81273	0.159707
5	2.5e-06	0.79029	0.194283
6	3e-06	0.766494	0.226947
7	3.5e-06	0.741556	0.257823
8	4e-06	0.715679	0.286921
9	4.5e-06	0.688942	0.314293
10	5e-06	0.661471	0.339885
11	5.5e-06	0.633379	0.363692
12	6e-06	0.604695	0.385775
13	6.5e-06	0.575519	0.406146
14	7e-06	0.545952	0.424774
15	7.5e-06	0.516096	0.44168
16	8e-06	0.486066	0.456887
17	8.5e-06	0.455915	0.470417
18	9e-06	0.425696	0.482309
19	9.5e-06	0.395512	0.492606
20	1e-05	0.365423	0.501334
21	1.05e-05	0.335547	0.508518
22	1.1e-05	0.305917	0.514214
23	1.15e-05	0.276591	0.518457
24	1.2e-05	0.2476	0.521272
25	1.25e-05	0.219001	0.522697
26	1.3e-05	0.190895	0.522787
27	1.35e-05	0.163326	0.521552
28	1.4e-05	0.136362	0.519081
29	1.45e-05	0.11002	0.515454
30	1.5e-05	0.0843142	0.510707
31	1.55e-05	0.0592905	0.504877
32	1.6e-05	0.0350298	0.498012
33	1.65e-05	0.0115662	0.490169
34	1.7e-05	-0.011082	0.48142
35	1.75e-05	-0.0329047	0.471772
36	1.8e-05	-0.0538739	0.461302
37	1.85e-05	-0.0739757	0.450061
38	1.9e-05	-0.0931926	0.438105
39	1.95e-05	-0.111506	0.425506
40	2e-05	-0.128856	0.412315
41	2.05e-05	-0.145252	0.398605
42	2.1e-05	-0.160733	0.38438
43	2.15e-05	-0.175288	0.369727
44	2.2e-05	-0.188888	0.354703
45	2.25e-05	-0.201553	0.339343
46	2.3e-05	-0.213293	0.323688
47	2.35e-05	-0.224084	0.307792
48	2.4e-05	-0.233903	0.291712
49	2.45e-05	-0.242805	0.275484
50	2.5e-05	-0.25078	0.259158
51	2.55e-05	-0.257867	0.242772
52	2.6e-05	-0.264073	0.226379
53	2.65e-05	-0.269443	0.20998
54	2.7e-05	-0.273949	0.193652
55	2.75e-05	-0.277591	0.17745
56	2.8e-05	-0.28043	0.161387
57	2.85e-05	-0.282478	0.145472
58	2.9e-05	-0.283744	0.129752
59	2.95e-05	-0.284268	0.114299
60	3e-05	-0.284118	0.0991306
61	3.05e-05	-0.283286	0.0842207
62	3.1e-05	-0.281767	0.0696195
63	3.15e-05	-0.279596	0.0553901
64	3.2e-05	-0.276815	0.0415558
65	3.25e-05	-0.273472	0.0281069
66	3.3e-05	-0.269575	0.015048
67	3.35e-05	-0.265129	0.00238401
68	3.4e-05	-0.260192	-0.00984261
69	3.45e-05	-0.254779	-0.0215789
70	3.5e-05	-0.248921	-0.0328017
71	3.55e-05	-0.242668	-0.0435749
72	3.6e-05	-0.236057	-0.0538657
73	3.65e-05	-0.229113	-0.0636639
74	3.7e-05	-0.221835	-0.0729464
75	3.75e-05	-0.21428	-0.0817299
76	3.8e-05	-0.206459	-0.0900224
77	3.85e-05	-0.198408	-0.0977798
78	3.9e-05	-0.190174	-0.105007
79	3.95e-05	-0.18176	-0.111731
80	4e-05	-0.173199	-0.117931
81	4.05e-05	-0.164545	-0.12362
82	4.1e-05	-0.155792	-0.128784
83	4.15e-05	-0.146957	-0.133441
84	4.2e-05	-0.138063	-0.137596
85	4.25e-05	-0.129162	-0.141255
86	4.3e-05	-0.120249	-0.144458
87	4.35e-05	-0.111331	-0.147242
88	4.4e-05	-0.102448	-0.149549
89	4.45e-05	-0.0936533	-0.151362
90	4.5e-05	-0.0849757	-0.152765
91	4.55e-05	-0.0763683	-0.153776
92	4.6e-05	-0.067895	-0.15437
93	4.65e-05	-0.0595473	-0.154566
94	4.7e-05	-0.0513245	-0.154384
95	4.75e-05	-0.0432572	-0.153824
96	4.8e-05	-0.0353673	-0.152891
97	4.85e-05	-0.0276892	-0.151605
98	4.9e-05	-0.0202049	-0.149982
99	4.95e-05	-0.0129491	-0.14809
100	5e-05	-0.00589295	-0.145908
101	5.05e-05	0.000921454	-0.143448
102	5.1e-05	0.00747865	-0.1407
103	5.15e-05	0.0138031	-0.137718
104	5.2e-05	0.0198855	-0.134487
105	5.25e-05	0.0257146	-0.131022
106	5.3e-05	0.0312473	-0.127327
107	5.35e-05	0.0364984	-0.12346
108	5.4e-05	0.0414606	-0.119452
109	5.45e-05	0.0461373	-0.115293
110	5.5e-05	0.0505393	-0.111004
111	5.55e-05	0.0546829	-0.106597
112	5.6e-05	0.0585441	-0.102048
113	5.65e-05	0.0621142	-0.0974297
114	5.7e-05	0.0653894	-0.0927089
115	5.75e-05	0.0683704	-0.0879487
116	5.8e-05	0.0710846	-0.083135
117	5.85e-05	0.0735217	-0.0782807
118	5.9e-05	0.0756653	-0.0734108
119	5.95e-05	0.0775766	-0.068524
120	6e-05	0.0792591	-0.0636402
121	6.05e-05	0.0806613	-0.0587846
122	6.1e-05	0.0818087	-0.0539789
123	6.15e-05	0.0827204	-0.0492077
124	6.2e-05	0.0833874	-0.0444857
125	6.25e-05	0.0838331	-0.0398387
126	6.3e-05	0.0840298	-0.0352696
127	6.35e-05	0.0839966	-0.0307456
128	6.4e-05	0.0837483	-0.0262932
129	6.45e-05	0.083293	-0.0219363
130	6.5e-05	0.0826466	-0.0176956
131	6.55e-05	0.0818567	-0.0135854
132	6.6e-05	0.0808954	-0.00959012
133	6.65e-05	0.0797651	-0.00571763
134	6.7e-05	0.0784985	-0.00194957
135	6.75e-05	0.0771095	0.00166788
136	6.8e-05	0.0755806	0.00514948
137	6.85e-05	0.0739194	0.00848261
138	6.9e-05	0.0721317	0.011657
139	6.95e-05	0.0702201	0.0147134
140	7e-05	0.0681895	0.017645
141	7.05e-05	0.0660617	0.0204165
142	7.1e-05	0.0638689	0.0230529
143	7.15e-05	0.0616249	0.0255245
144	7.2e-05	0.0592952	0.0278544
145	7.25e-05	0.0568978	0.0300423
146	7.3e-05	0.0544464	0.0320816
147	7.35e-05	0.0519236	0.0339646
148	7.4e-05	0.0493661	0.0356946
149	7.45e-05	0.0467977	0.0372977
150	7.5e-05	0.0442206	0.038766
151	7.55e-05	0.0416279	0.040072
152	7.6e-05	0.0390352	0.0412109
153	7.65e-05	0.0364449	0.0422189
154	7.7e-05	0.0338421	0.0430874
155	7.75e-05	0.0312298	0.0437988
156	7.8e-05	0.0286417	0.0443708
157	7.85e-05	0.0260802	0.0448139
158	7.9e-05	0.02352	0.0451388
159	7.95e-05	0.0209866	0.045361
160	8e-05	0.0185117	0.0454849
161	8.05e-05	0.0160982	0.0454723
162	8.1e-05	0.0137267	0.045337
163	8.15e-05	0.0114119	0.0450888
164	8.2e-05	0.00915871	0.044743
165	8.25e-05	0.00695253	0.0443187
166	8.3e-05	0.00481509	0.0437699
167	8.35e-05	0.00273239	0.0431542
168	8.4e-05	0.000707001	0.0424401
169	8.45e-05	-0.00124631	0.0416423
170	8.5e-05	-0.00310561	0.0407616
171	8.55e-05	-0.00488285	0.03983
172	8.6e-05	-0.00663338	0.0388408
173	8.65e-05	-0.0083081	0.0377642
174	8.7e-05	-0.00989501	0.0366376
175	8.75e-05	-0.0113965	0.0355053
176	8.8e-05	-0.012817	0.0343214
177	8.85e-05	-0.0141667	0.0331013
178	8.9e-05	-0.0154137	0.0318442
179	8.95e-05	-0.016575	0.0305629
180	9e-05	-0.017657	0.0292534
181	9.05e-05	-0.0186599	0.027918
182	9.1e-05	-0.0195783	0.0265556
183	9.15e-05	-0.0204112	0.0251641
184	9.2e-05	-0.0211769	0.0237396
185	9.25e-05	-0.0218697	0.022305
186	9.3e-05	-0.0224856	0.0208467
187	9.35e-05	-0.0230359	0.019411
188	9.4e-05	-0.0235106	0.0179909
189	9.45e-05	-0.023899	0.0165731
190	9.5e-05	-0.0242145	0.0151939
191	9.55e-05	-0.0244727	0.0138206
192	9.6e-05	-0.0246402	0.0124787
193	9.65e-05	-0.0247341	0.011126
194	9.7e-05	-0.0247776	0.00979504
195	9.75e-05	-0.0247857	0.00847692
196	9.8e-05	-0.0247407	0.00717065
197	9.85e-05	-0.0246126	0.00589859
198	9.9e-05	-0.0244286	0.00465281
199	9.95e-05	-0.0241717	0.00346361
200	0.0001	-0.0238692	0.00231372
201	0.0001005	-0.0235279	0.00121864
202	0.000101	-0.0231362	0.000131715
