#i	t	cos	sin
0	0	0.12	0
1	5e-07	0.119195	0.00593977
2	1e-06	0.117134	0.011573
3	1.5e-06	0.11426	0.0167713
4	2e-06	0.110887	0.0215217
5	2.5e-06	0.107217	0.0258666
6	3e-06	0.10337	0.0298505
7	3.5e-06	0.0994136	0.0335119
8	4e-06	0.0953873	0.0368766
9	4.5e-06	0.0913188	0.0399648
10	5e-06	0.0872243	0.0427912
11	5.5e-06	0.0831176	0.0453651
12	6e-06	0.0790084	0.0476948
13	6.5e-06	0.0749118	0.0497876
14	7e-06	0.0708342	0.0516528
15	7.5e-06	0.0667837	0.0532977
16	8e-06	0.0627723	0.0547258
17	8.5e-06	0.0588021	0.0559482
18	9e-06	0.0548844	0.0569698
19	9.5e-06	0.0510269	0.0577993
20	1e-05	0.0472345	0.0584446
21	1.05e-05	0.043512	0.0589131
22	1.1e-05	0.0398675	0.0592072
23	1.15e-05	0.0363098	0.0593366
24	1.2e-05	0.0328421	0.0593143
25	1.25e-05	0.0294656	0.0591447
26	1.3e-05	0.0261844	0.0588334
27	1.35e-05	0.0230051	0.0583915
28	1.4e-05	0.0199292	0.0578275
29	1.45e-05	0.0169565	0.0571498
30	1.5e-05	0.0140893	0.0563656
31	1.55e-05	0.011332	0.0554795
32	1.6e-05	0.00868129	0.0545019
33	1.65e-05	0.00613935	0.0534374
34	1.7e-05	0.00371087	0.0522933
35	1.75e-05	0.00139734	0.0510775
36	1.8e-05	-0.000804336	0.0497967
37	1.85e-05	-0.00289514	0.0484534
38	1.9e-05	-0.00487586	0.0470572
39	1.95e-05	-0.00674682	0.0456131
40	2e-05	-0.00850498	0.044127
41	2.05e-05	-0.0101544	0.042604
42	2.1e-05	-0.011693	0.0410515
43	2.15e-05	-0.013123	0.0394774
44	2.2e-05	-0.0144497	0.0378841
45	2.25e-05	-0.0156745	0.0362753
46	2.3e-05	-0.0167976	0.0346577
47	2.35e-05	-0.0178238	0.0330353
48	2.4e-05	-0.0187574	0.0314106
49	2.45e-05	-0.0195966	0.0297857
50	2.5e-05	-0.0203442	0.0281682
51	2.55e-05	-0.0210019	0.0265651
52	2.6e-05	-0.0215748	0.0249765
53	2.65e-05	-0.0220612	0.0234026
54	2.7e-05	-0.0224657	0.0218476
55	2.75e-05	-0.0227919	0.0203201
56	2.8e-05	-0.0230467	0.0188225
57	2.85e-05	-0.0232324	0.0173521
58	2.9e-05	-0.023353	0.0159142
59	2.95e-05	-0.0234086	0.0145072
60	3e-05	-0.0234045	0.0131369
61	3.05e-05	-0.0233424	0.0118027
62	3.1e-05	-0.0232234	0.0105051
63	3.15e-05	-0.0230511	0.00924306
64	3.2e-05	-0.0228285	0.00802007
65	3.25e-05	-0.0225612	0.00683914
66	3.3e-05	-0.0222539	0.00569996
67	3.35e-05	-0.0219075	0.0046047
68	3.4e-05	-0.0215257	0.00355374
69	3.45e-05	-0.021109	0.00254651
