#i	t	cos	sin
0	0	1	0
1	5e-07	0.992711	0.0493732
2	1e-06	0.972093	0.0954018
3	1.5e-06	0.94075	0.135655
4	2e-06	0.90174	0.168869
5	2.5e-06	0.857998	0.194851
6	3e-06	0.81197	0.21416
7	3.5e-06	0.765478	0.227748
8	4e-06	0.719755	0.236681
9	4.5e-06	0.67557	0.241953
10	5e-06	0.633351	0.24441
11	5.5e-06	0.593306	0.244737
12	6e-06	0.555497	0.243467
13	6.5e-06	0.5199	0.241001
14	7e-06	0.486448	0.237634
15	7.5e-06	0.455044	0.233584
16	8e-06	0.425584	0.229022
17	8.5e-06	0.39796	0.224079
18	9e-06	0.372065	0.218852
19	9.5e-06	0.347797	0.213415
20	1e-05	0.325052	0.207832
21	1.05e-05	0.303739	0.202153
22	1.1e-05	0.283761	0.19641
23	1.15e-05	0.265037	0.190635
24	1.2e-05	0.247489	0.184848
25	1.25e-05	0.231044	0.179077
26	1.3e-05	0.215635	0.173349
27	1.35e-05	0.20119	0.167679
28	1.4e-05	0.18765	0.162073
29	1.45e-05	0.174958	0.156547
30	1.5e-05	0.163065	0.151111
31	1.55e-05	0.15192	0.145771
32	1.6e-05	0.141479	0.140535
33	1.65e-05	0.131694	0.135409
34	1.7e-05	0.122533	0.130399
35	1.75e-05	0.113956	0.125504
36	1.8e-05	0.105927	0.120725
37	1.85e-05	0.0984187	0.116072
38	1.9e-05	0.0913915	0.111548
39	1.95e-05	0.0848139	0.107151
40	2e-05	0.0786576	0.102882
41	2.05e-05	0.0728978	0.0987423
42	2.1e-05	0.0675094	0.0947307
43	2.15e-05	0.0624744	0.0908414
44	2.2e-05	0.0577752	0.0870763
45	2.25e-05	0.0533902	0.0834347
46	2.3e-05	0.0492959	0.0799157
47	2.35e-05	0.0454767	0.0765175
48	2.4e-05	0.041914	0.0732391
49	2.45e-05	0.0385928	0.0700816
50	2.5e-05	0.035499	0.0670396
51	2.55e-05	0.0326201	0.0641111
52	2.6e-05	0.0299391	0.0612927
53	2.65e-05	0.0274416	0.0585807
54	2.7e-05	0.0251152	0.0559671
55	2.75e-05	0.0229475	0.0534494
56	2.8e-05	0.0209379	0.0510285
57	2.85e-05	0.0190724	0.0487024
58	2.9e-05	0.0173401	0.046471
59	2.95e-05	0.0157319	0.044337
60	3e-05	0.0142356	0.042294
61	3.05e-05	0.0128464	0.040337
62	3.1e-05	0.011561	0.0384587
63	3.15e-05	0.0103692	0.0366592
64	3.2e-05	0.00926604	0.0349336
65	3.25e-05	0.00824919	0.0332819
66	3.3e-05	0.00730784	0.0316996
67	3.35e-05	0.00643451	0.0301845
68	3.4e-05	0.00562289	0.0287284
69	3.45e-05	0.00487071	0.0273269
70	3.5e-05	0.00417836	0.0259786
71	3.55e-05	0.00354953	0.0246848
72	3.6e-05	0.00297672	0.0234455
73	3.65e-05	0.00245548	0.0222582
74	3.7e-05	0.0019829	0.0211281
75	3.75e-05	0.00155743	0.020055
76	3.8e-05	0.00117137	0.0190342
77	3.85e-05	0.000821421	0.01807
78	3.9e-05	0.000502169	0.0171573
79	3.95e-05	0.000214533	0.0162871
80	4e-05	-4.71117e-05	0.0154525
81	4.05e-05	-0.000280393	0.0146533
82	4.1e-05	-0.000488881	0.0138924
83	4.15e-05	-0.000671501	0.013167
84	4.2e-05	-0.000831284	0.0124776
85	4.25e-05	-0.000971994	0.0118203
86	4.3e-05	-0.00109802	0.0111956
87	4.35e-05	-0.00120496	0.0105994
88	4.4e-05	-0.00129252	0.0100344
89	4.45e-05	-0.00136217	0.00950003
90	4.5e-05	-0.00142144	0.0089939
91	4.55e-05	-0.00147441	0.00851284
92	4.6e-05	-0.00151414	0.00805789
93	4.65e-05	-0.00154464	0.00762547
94	4.7e-05	-0.00157231	0.00721369
95	4.75e-05	-0.00159486	0.00681679
96	4.8e-05	-0.00160946	0.00643691
97	4.85e-05	-0.00162124	0.00607723
98	4.9e-05	-0.00162461	0.00573769
99	4.95e-05	-0.00162125	0.00541616
100	5e-05	-0.00161755	0.00511516
101	5.05e-05	-0.00161325	0.00483425
102	5.1e-05	-0.00160509	0.00456762
103	5.15e-05	-0.00159129	0.00431514
104	5.2e-05	-0.00157905	0.00406861
105	5.25e-05	-0.0015611	0.00383267
106	5.3e-05	-0.00153886	0.00360811
107	5.35e-05	-0.00151658	0.00339183
108	5.4e-05	-0.00149403	0.00318976
109	5.45e-05	-0.00147037	0.00299777
110	5.5e-05	-0.00144146	0.00281279
111	5.55e-05	-0.00140541	0.0026344
112	5.6e-05	-0.00136171	0.00246507
113	5.65e-05	-0.00131061	0.00230585
114	5.7e-05	-0.00125381	0.00215932
115	5.75e-05	-0.00120157	0.00202604
116	5.8e-05	-0.00115262	0.00190175
117	5.85e-05	-0.00110739	0.00179052
118	5.9e-05	-0.00106859	0.00168753
119	5.95e-05	-0.00103053	0.00158845
120	6e-05	-0.000995192	0.00149718
121	6.05e-05	-0.000964778	0.00141553
122	6.1e-05	-0.000936892	0.00133953
123	6.15e-05	-0.000907048	0.00126659
124	6.2e-05	-0.000882231	0.00119724
125	6.25e-05	-0.000862104	0.00113337
126	6.3e-05	-0.000843746	0.00106951
127	6.35e-05	-0.000823397	0.00100406
128	6.4e-05	-0.000802185	0.000937709
129	6.45e-05	-0.000779587	0.000870535
130	6.5e-05	-0.000752527	0.000804929
131	6.55e-05	-0.000723607	0.000742349
132	6.6e-05	-0.000694432	0.000686068
133	6.65e-05	-0.000665168	0.000633762
134	6.7e-05	-0.000638596	0.000585048
135	6.75e-05	-0.00061618	0.000540502
136	6.8e-05	-0.000594103	0.000499656
137	6.85e-05	-0.000572293	0.000462334
138	6.9e-05	-0.000553307	0.000427266
139	6.95e-05	-0.00053268	0.000393913
140	7e-05	-0.000514661	0.000363178
141	7.05e-05	-0.000499468	0.000329159
142	7.1e-05	-0.000482565	0.000293098
143	7.15e-05	-0.000462073	0.000257974
144	7.2e-05	-0.000438141	0.000227903
145	7.25e-05	-0.000412185	0.00020636
146	7.3e-05	-0.000388739	0.000189821
147	7.35e-05	-0.000370267	0.000177664
148	7.4e-05	-0.000356742	0.000169107
149	7.45e-05	-0.000346785	0.000159184
150	7.5e-05	-0.000336643	0.000145566
151	7.55e-05	-0.000326204	0.000131164
152	7.6e-05	-0.000308568	0.000118983
153	7.65e-05	-0.000289276	0.000111126
154	7.7e-05	-0.000271508	0.000106127
155	7.75e-05	-0.000257923	0.000107789
156	7.8e-05	-0.000245538	0.000113244
157	7.85e-05	-0.000232289	0.000118575
158	7.9e-05	-0.000218574	0.000125041
159	7.95e-05	-0.000207656	0.000131035
160	8e-05	-0.00019722	0.000135423
161	8.05e-05	-0.000188093	0.000140388
162	8.1e-05	-0.000181694	0.000146067
163	8.15e-05	-0.000178835	0.000151493
164	8.2e-05	-0.000174257	0.000154646
165	8.25e-05	-0.00017306	0.000152191
166	8.3e-05	-0.000176733	0.000149201
167	8.35e-05	-0.000182043	0.000140743
168	8.4e-05	-0.000186945	0.000127567
169	8.45e-05	-0.000188079	0.000111404
170	8.5e-05	-0.000184075	9.32053e-05
171	8.55e-05	-0.000176084	7.54197e-05
172	8.6e-05	-0.000164475	5.85139e-05
173	8.65e-05	-0.000151786	4.44998e-05
174	8.7e-05	-0.000140876	3.61841e-05
175	8.75e-05	-0.000131074	2.89137e-05
176	8.8e-05	-0.000118454	2.51355e-05
177	8.85e-05	-0.000106384	2.30109e-05
178	8.9e-05	-9.43171e-05	2.42745e-05
179	8.95e-05	-8.48484e-05	2.43027e-05
180	9e-05	-7.61936e-05	2.37087e-05
181	9.05e-05	-6.73323e-05	2.41527e-05
182	9.1e-05	-6.45916e-05	2.55791e-05
183	9.15e-05	-6.45168e-05	2.77844e-05
184	9.2e-05	-6.40001e-05	3.19328e-05
185	9.25e-05	-6.62266e-05	3.7373e-05
186	9.3e-05	-6.94043e-05	3.89381e-05
187	9.35e-05	-7.08667e-05	3.36253e-05
188	9.4e-05	-6.60783e-05	2.28479e-05
189	9.45e-05	-5.47593e-05	1.07744e-05
190	9.5e-05	-4.36363e-05	2.45127e-06
191	9.55e-05	-3.72754e-05	-2.13047e-06
192	9.6e-05	-3.48634e-05	-2.05267e-06
193	9.65e-05	-3.65805e-05	-5.71337e-07
194	9.7e-05	-4.13022e-05	-1.69551e-06
195	9.75e-05	-4.92512e-05	-6.58067e-06
196	9.8e-05	-5.78455e-05	-1.72518e-05
197	9.85e-05	-6.55393e-05	-3.00768e-05
198	9.9e-05	-6.94386e-05	-4.29959e-05
199	9.95e-05	-6.63622e-05	-5.10506e-05
200	0.0001	-5.94659e-05	-5.36775e-05
201	0.0001005	-5.01267e-05	-5.25186e-05
202	0.000101	-4.18609e-05	-4.58803e-05
203	0.0001015	-2.96167e-05	-3.26469e-05
204	0.000102	-1.93386e-05	-1.53257e-05
205	0.0001025	-1.43184e-05	5.36009e-06
206	0.000103	-1.44286e-05	2.85097e-05
207	0.0001035	-2.38437e-05	5.09225e-05
208	0.000104	-3.92237e-05	6.99835e-05
209	0.0001045	-6.03753e-05	8.26647e-05
210	0.000105	-8.12942e-05	9.00888e-05
211	0.0001055	-9.92544e-05	9.1841e-05
212	0.000106	-0.000107769	9.13664e-05
213	0.0001065	-0.000109919	9.40353e-05
214	0.000107	-0.000111594	9.40763e-05
215	0.0001075	-0.000111208	9.22118e-05
216	0.000108	-0.000108423	8.90349e-05
217	0.0001085	-0.000103576	8.52814e-05
218	0.000109	-0.000102324	7.85525e-05
219	0.0001095	-0.000101934	7.09577e-05
220	0.00011	-0.000102669	6.39064e-05
221	0.0001105	-0.000104489	5.59945e-05
222	0.000111	-0.000105645	4.84935e-05
223	0.0001115	-0.00010692	4.14821e-05
224	0.000112	-0.000105438	3.84947e-05
225	0.0001125	-0.000105712	3.63342e-05
226	0.000113	-0.000108006	3.71081e-05
227	0.0001135	-0.000115214	3.85314e-05
228	0.000114	-0.000122666	3.45669e-05
229	0.0001145	-0.000130235	2.71322e-05
230	0.000115	-0.000136252	1.61819e-05
231	0.0001155	-0.000139841	4.02641e-06
232	0.000116	-0.000141639	-7.18729e-06
233	0.0001165	-0.000144584	-1.8401e-05
234	0.000117	-0.000144553	-2.82329e-05
235	0.0001175	-0.000141019	-3.70813e-05
236	0.000118	-0.000138459	-4.6831e-05
237	0.0001185	-0.000135381	-6.00051e-05
238	0.000119	-0.00013292	-7.58858e-05
239	0.0001195	-0.00013095	-9.19874e-05
240	0.00012	-0.000125818	-0.000102431
241	0.0001205	-0.000116277	-0.000110993
242	0.000121	-0.00010376	-0.000116851
243	0.0001215	-9.33103e-05	-0.000117235
244	0.000122	-8.44709e-05	-0.000115811
245	0.0001225	-7.41535e-05	-0.000113602
246	0.000123	-6.536e-05	-0.000110746
247	0.0001235	-5.65829e-05	-0.000103185
248	0.000124	-5.03375e-05	-9.23798e-05
249	0.0001245	-4.37869e-05	-8.27016e-05
250	0.000125	-3.92857e-05	-7.70878e-05
251	0.0001255	-3.64575e-05	-7.2866e-05
252	0.000126	-3.29718e-05	-6.98472e-05
253	0.0001265	-2.97893e-05	-6.49299e-05
254	0.000127	-2.67301e-05	-5.80863e-05
255	0.0001275	-2.41e-05	-5.25458e-05
256	0.000128	-2.42069e-05	-4.3939e-05
257	0.0001285	-2.48022e-05	-3.02747e-05
258	0.000129	-2.76082e-05	-1.27057e-05
259	0.0001295	-3.33762e-05	1.80909e-06
260	0.00013	-4.00723e-05	9.82373e-06
261	0.0001305	-4.91137e-05	1.16568e-05
262	0.000131	-5.68653e-05	5.18172e-06
263	0.0001315	-6.09557e-05	-4.46862e-06
264	0.000132	-6.15818e-05	-1.47036e-05
265	0.0001325	-6.05248e-05	-2.06205e-05
266	0.000133	-5.71496e-05	-2.1579e-05
267	0.0001335	-5.3678e-05	-1.66397e-05
268	0.000134	-4.87457e-05	-1.22779e-05
269	0.0001345	-4.33778e-05	-5.53804e-06
270	0.000135	-3.80603e-05	4.65185e-06
271	0.0001355	-3.27246e-05	1.48186e-05
272	0.000136	-3.1626e-05	2.45758e-05
273	0.0001365	-3.47244e-05	2.99427e-05
274	0.000137	-3.70031e-05	3.38241e-05
275	0.0001375	-3.74084e-05	3.63701e-05
276	0.000138	-3.79245e-05	3.50299e-05
277	0.0001385	-3.48775e-05	3.22525e-05
278	0.000139	-3.15157e-05	2.72508e-05
279	0.0001395	-2.2694e-05	2.16047e-05
280	0.00014	-7.00378e-06	1.6464e-05
281	0.0001405	9.41937e-06	1.3558e-05
282	0.000141	2.46501e-05	1.40167e-05
283	0.0001415	3.4285e-05	1.58511e-05
284	0.000142	4.28313e-05	1.95351e-05
285	0.0001425	5.11356e-05	2.36157e-05
286	0.000143	5.74354e-05	2.88669e-05
287	0.0001435	5.94987e-05	3.33136e-05
288	0.000144	5.67538e-05	3.5168e-05
289	0.0001445	5.69087e-05	3.60427e-05
290	0.000145	6.0878e-05	3.78884e-05
291	0.0001455	6.36766e-05	4.1868e-05
292	0.000146	6.45024e-05	4.76253e-05
293	0.0001465	6.66789e-05	5.43505e-05
294	0.000147	6.48378e-05	6.19708e-05
295	0.0001475	5.82289e-05	6.85893e-05
296	0.000148	4.87646e-05	7.13539e-05
297	0.0001485	3.5771e-05	7.04527e-05
298	0.000149	2.49318e-05	6.51136e-05
299	0.0001495	1.55658e-05	5.97519e-05
300	0.00015	5.33819e-06	5.30373e-05
301	0.0001505	9.13234e-07	4.45726e-05
302	0.000151	-3.73776e-06	3.03571e-05
303	0.0001515	-2.76244e-06	1.69186e-05
304	0.000152	-1.55966e-08	6.17841e-06
305	0.0001525	3.38436e-06	-1.09598e-06
306	0.000153	8.3015e-06	-6.77481e-06
307	0.0001535	1.33707e-05	-8.87771e-06
