#i	t	cos	sin
0	3e-05	0.00689917	-0.000103486
1	9.4e-05	0.00687777	-0.000544418
2	0.000158	0.00682832	-0.000982346
3	0.000222	0.00675078	-0.0014173
4	0.000286	0.0066457	-0.00184586
5	0.00035	0.00651323	-0.0022674
6	0.000414	0.00635403	-0.00267965
7	0.000478	0.00616895	-0.00308048
8	0.000542	0.00595909	-0.00346777
9	0.000606	0.00572474	-0.00384109
10	0.00067	0.0054672	-0.00419846
11	0.000734	0.00518698	-0.00453908
12	0.000798	0.00488497	-0.0048617
13	0.000862	0.00456348	-0.00516377
14	0.000926	0.00422356	-0.00544448
15	0.00099	0.00386642	-0.00570281
16	0.001054	0.00349383	-0.00593761
17	0.001118	0.00310753	-0.00614788
18	0.001182	0.00270786	-0.00633336
19	0.001246	0.00229749	-0.0064928
20	0.00131	0.00187751	-0.00662578
21	0.001374	0.00144942	-0.00673172
22	0.001438	0.00101542	-0.00681002
23	0.001502	0.000577642	-0.00686035
24	0.001566	0.000137443	-0.0068826
25	0.00163	-0.000302477	-0.00687664
26	0.001694	-0.000741148	-0.0068426
27	0.001758	-0.00117645	-0.0067806
28	0.001822	-0.00160789	-0.00669073
29	0.001886	-0.00203202	-0.00657368
30	0.00195	-0.00244795	-0.00642967
31	0.002014	-0.00285398	-0.0062593
32	0.002078	-0.0032484	-0.00606325
33	0.002142	-0.00362948	-0.0058423
34	0.002206	-0.00399481	-0.00559798
35	0.00227	-0.00434317	-0.00533137
36	0.002334	-0.00467488	-0.00504216
37	0.002398	-0.0049867	-0.00473308
38	0.002462	-0.00527848	-0.00440432
39	0.002526	-0.00554885	-0.00405734
40	0.00259	-0.00579609	-0.00369439
41	0.002654	-0.00601994	-0.00331574
42	0.002718	-0.00621934	-0.00292313
43	0.002782	-0.00639283	-0.00251938
44	0.002846	-0.00654024	-0.00210521
45	0.00291	-0.00666075	-0.00168271
46	0.002974	-0.00675395	-0.00125348
47	0.003038	-0.00681959	-0.00081985
48	0.003102	-0.00685737	-0.000382135
49	0.003166	-0.00686714	5.69371e-05
50	0.00323	-0.00684875	0.000496355
51	0.003294	-0.00680238	0.000932692
52	0.003358	-0.0067281	0.00136576
53	0.003422	-0.0066263	0.00179328
54	0.003486	-0.00649748	0.00221322
55	0.00355	-0.00634202	0.0026241
56	0.003614	-0.00616073	0.00302389
57	0.003678	-0.00595424	0.00341124
58	0.003742	-0.00572344	0.00378451
59	0.003806	-0.00546917	0.00414241
60	0.00387	-0.0051926	0.00448307
61	0.003934	-0.004895	0.0048053
62	0.003998	-0.00457698	0.00510827
63	0.004062	-0.00424029	0.00539014
64	0.004126	-0.0038866	0.00564959
65	0.00419	-0.00351678	0.00588615
66	0.004254	-0.00313322	0.00609826
67	0.004318	-0.00273645	0.00628563
68	0.004382	-0.0023285	0.0064472
69	0.004446	-0.00191138	0.00658219
70	0.00451	-0.00148698	0.00669024
71	0.004574	-0.0010561	0.00677096
72	0.004638	-0.000620441	0.00682397
73	0.004702	-0.000181971	0.00684904
74	0.004766	0.000256493	0.00684595
75	0.00483	0.00069362	0.00681486
76	0.004894	0.00112776	0.00675599
77	0.004958	0.0015575	0.00666938
78	0.005022	0.0019805	0.00655556
79	0.005086	0.00239514	0.00641495
80	0.00515	0.00280009	0.00624817
81	0.005214	0.00319386	0.00605554
82	0.005278	0.00357452	0.00583814
83	0.005342	0.00394048	0.00559686
84	0.005406	0.00428968	0.0053331
85	0.00547	0.00462143	0.00504755
86	0.005534	0.00493441	0.00474111
87	0.005598	0.00522709	0.00441533
88	0.005662	0.00549825	0.00407167
89	0.005726	0.00574677	0.00371134
90	0.00579	0.00597179	0.00333569
91	0.005854	0.00617224	0.00294685
92	0.005918	0.00634748	0.00254563
93	0.005982	0.00649675	0.00213416
94	0.006046	0.00661927	0.00171432
95	0.00611	0.0067146	0.0012878
96	0.006174	0.00678258	0.000855702
97	0.006238	0.00682276	0.000420585
98	0.006302	0.00683495	-1.73064e-05
99	0.006366	0.00681918	-0.000454617
100	0.00643	0.00677543	-0.000889853
101	0.006494	0.00670395	-0.0013213
102	0.006558	0.00660533	-0.00174645
103	0.006622	0.00647956	-0.00216517
