#i	t	cos	sin
0	3e-05	0.00229982	-3.45722e-05
1	9.4e-05	0.00229283	-0.000181618
2	0.000158	0.00227644	-0.000327887
3	0.000222	0.00225075	-0.000472744
4	0.000286	0.00221585	-0.000615655
5	0.00035	0.00217192	-0.000755943
6	0.000414	0.00211909	-0.0008932
7	0.000478	0.00205759	-0.00102681
8	0.000542	0.00198772	-0.00115614
9	0.000606	0.00190975	-0.0012807
10	0.00067	0.00182383	-0.00140023
11	0.000734	0.00173064	-0.00151379
12	0.000798	0.00163015	-0.0016214
13	0.000862	0.00152311	-0.00172225
14	0.000926	0.00140998	-0.00181593
15	0.00099	0.00129087	-0.00190235
16	0.001054	0.0011666	-0.00198091
17	0.001118	0.00103742	-0.00205142
18	0.001182	0.000904093	-0.00211349
19	0.001246	0.000766988	-0.00216693
20	0.00131	0.000626785	-0.00221148
21	0.001374	0.000484286	-0.00224692
22	0.001438	0.000339707	-0.0022732
23	0.001502	0.000193673	-0.0022902
24	0.001566	4.6798e-05	-0.00229783
25	0.00163	-0.000100101	-0.00229605
26	0.001694	-0.000246643	-0.00228488
27	0.001758	-0.000392314	-0.00226436
28	0.001822	-0.000536388	-0.00223454
29	0.001886	-0.000678209	-0.00219558
30	0.00195	-0.000816936	-0.00214774
31	0.002014	-0.000952555	-0.00209104
32	0.002078	-0.00108428	-0.00202578
33	0.002142	-0.00121163	-0.0019522
34	0.002206	-0.00133395	-0.00187064
35	0.00227	-0.00145088	-0.0017814
36	0.002334	-0.00156166	-0.00168503
37	0.002398	-0.00166627	-0.00158156
38	0.002462	-0.00176395	-0.0014717
39	0.002526	-0.00185429	-0.00135599
40	0.00259	-0.00193711	-0.00123467
41	0.002654	-0.00201195	-0.00110838
42	0.002718	-0.00207868	-0.000977309
43	0.002782	-0.00213698	-0.000842031
44	0.002846	-0.0021864	-0.000703595
45	0.00291	-0.00222685	-0.000562334
46	0.002974	-0.00225816	-0.000418805
47	0.003038	-0.00228022	-0.000273707
48	0.003102	-0.00229298	-0.000127305
49	0.003166	-0.00229636	1.97184e-05
50	0.00323	-0.00229034	0.00016643
51	0.003294	-0.00227495	0.000312492
52	0.003358	-0.00225025	0.000457332
53	0.003422	-0.00221632	0.000600261
54	0.003486	-0.00217324	0.000741064
55	0.00355	-0.00212138	0.000878363
56	0.003614	-0.00206078	0.00101224
57	0.003678	-0.0019918	0.00114186
58	0.003742	-0.00191459	0.00126692
59	0.003806	-0.00182951	0.00138682
60	0.00387	-0.00173708	0.00150086
61	0.003934	-0.0016374	0.00160891
62	0.003998	-0.00153114	0.00171026
63	0.004062	-0.00141854	0.00180465
64	0.004126	-0.00130027	0.00189156
65	0.00419	-0.00117658	0.0019708
66	0.004254	-0.00104816	0.00204192
67	0.004318	-0.000915471	0.00210469
68	0.004382	-0.000779148	0.00215879
69	0.004446	-0.000639725	0.00220407
70	0.00451	-0.000497524	0.00224036
71	0.004574	-0.000353254	0.00226749
72	0.004638	-0.000207505	0.00228537
73	0.004702	-6.10591e-05	0.00229389
74	0.004766	8.55958e-05	0.00229303
75	0.00483	0.000231992	0.00228279
76	0.004894	0.000377442	0.00226321
77	0.004958	0.000521381	0.00223437
78	0.005022	0.000663222	0.00219637
